"","interaction_ID","N10.A_Healthy","N11.B_Healthy","N15.A_Healthy","N16.A_Healthy","N17.A_Healthy","N18.A_Healthy","N20.A_Healthy","N21.A_Healthy","N51.A_Healthy","N46.A_Healthy","N9.B_Inflamed","N12.B_Inflamed","N14.B_Inflamed","N19.B_Inflamed","N24.B_Inflamed","N52.B1a_Inflamed","N111.B1_Inflamed","N44.B_Inflamed","N49.B_Inflamed","N50.B_Inflamed","N106.B_Inflamed","N539.B_Inflamed"
"9290","Mast:PIK3R1_Epithelial:ERBB2",NA,NA,NA,NA,NA,NA,NA,0.347764653433808,NA,NA,NA,NA,NA,0.347764653433808,NA,NA,NA,NA,NA,NA,NA,0.347764653433808
"9291","Mast:POMC_Epithelial:VIPR1",NA,NA,NA,NA,NA,NA,NA,0.106498742649091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9292","Mast:PRNP_Epithelial:TNFRSF25",NA,NA,NA,NA,NA,NA,NA,0.274507734849005,NA,NA,NA,NA,NA,0.274507734849005,NA,NA,0.274507734849005,0.274507734849005,0.274507734849005,NA,0.274507734849005,NA
"9293","Mast:PSEN1_Epithelial:NCSTN",NA,NA,NA,NA,NA,NA,NA,7.08351684089165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9294","Lymphocytes:ADM_Epithelial:VIPR1",NA,NA,NA,NA,NA,NA,NA,0.106498742649091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9295","Lymphocytes:APP_Epithelial:TNFRSF21",NA,NA,NA,NA,NA,NA,NA,2.18524499938731,NA,NA,NA,NA,NA,NA,2.18524499938731,NA,NA,NA,2.18524499938731,NA,2.18524499938731,2.18524499938731
"9296","Lymphocytes:SIGLEC7_Epithelial:CD320",NA,NA,NA,NA,NA,NA,NA,0.325043379744434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9297","T-cells:CALM1_Epithelial:INSR",NA,NA,NA,NA,NA,NA,NA,0.403011375972582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9298","T-cells:CALM1_Epithelial:MYLK",NA,NA,NA,NA,NA,NA,NA,0.325121241460647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9299","T-cells:CALM3_Epithelial:MYLK",NA,NA,NA,NA,NA,NA,NA,0.240664256046546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9300","T-cells:HLA-A_Epithelial:APLP2",NA,NA,NA,NA,NA,NA,NA,0.8460794734395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9301","T-cells:PRNP_Epithelial:TNFRSF25",NA,NA,NA,NA,NA,NA,NA,0.274507734849005,NA,NA,NA,NA,NA,0.274507734849005,NA,NA,NA,0.274507734849005,NA,NA,NA,NA
"9302","Plasma:CALM3_Epithelial:MYLK",NA,NA,NA,NA,NA,NA,NA,0.240664256046546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9303","Plasma:CLDN4_Epithelial:EFNB1",NA,NA,NA,NA,NA,NA,NA,0.192300889340292,NA,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,NA,NA,0.192300889340292,0.192300889340292,NA,NA
"9304","Plasma:EPCAM_Epithelial:CLDN7",NA,NA,NA,NA,NA,NA,NA,0.317194260484603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9305","B-cells:CALM1_Epithelial:INSR",NA,NA,NA,NA,NA,NA,NA,0.403011375972582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9306","B-cells:CALM1_Epithelial:KCNN4",NA,NA,NA,NA,NA,NA,NA,0.984344772447375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9307","B-cells:CALM1_Epithelial:MYLK",NA,NA,NA,NA,NA,NA,NA,0.325121241460647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
