"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"10013","Fibroblasts:MS4A1_Fibroblasts:CD82","Fibroblasts","MS4A1","Fibroblasts","CD82"
"10014","Fibroblasts:PIK3R1_Fibroblasts:EPN1","Fibroblasts","PIK3R1","Fibroblasts","EPN1"
"10015","Fibroblasts:PIK3R1_Fibroblasts:ERBB2","Fibroblasts","PIK3R1","Fibroblasts","ERBB2"
"10016","Fibroblasts:RPS27A_Fibroblasts:ERBB2","Fibroblasts","RPS27A","Fibroblasts","ERBB2"
"10017","Fibroblasts:SPTAN1_Fibroblasts:PTPRA","Fibroblasts","SPTAN1","Fibroblasts","PTPRA"
"10018","Fibroblasts:TCTN1_Fibroblasts:CEP290","Fibroblasts","TCTN1","Fibroblasts","CEP290"
"10019","Fibroblasts:TGFB1_Fibroblasts:ITGAV","Fibroblasts","TGFB1","Fibroblasts","ITGAV"
"10020","Fibroblasts:TGFB1_Fibroblasts:LTBP1","Fibroblasts","TGFB1","Fibroblasts","LTBP1"
"10021","Fibroblasts:UBA52_Fibroblasts:ACVR1","Fibroblasts","UBA52","Fibroblasts","ACVR1"
"10022","Fibroblasts:UBA52_Fibroblasts:ERBB2","Fibroblasts","UBA52","Fibroblasts","ERBB2"
"10023","Fibroblasts:UBB_Fibroblasts:ERBB2","Fibroblasts","UBB","Fibroblasts","ERBB2"
"10024","Fibroblasts:UBC_Fibroblasts:ERBB2","Fibroblasts","UBC","Fibroblasts","ERBB2"
"10025","Endothelial:BAMBI_Fibroblasts:TGFBR2","Endothelial","BAMBI","Fibroblasts","TGFBR2"
"10026","Endothelial:CD320_Fibroblasts:TMEM167A","Endothelial","CD320","Fibroblasts","TMEM167A"
"10027","Endothelial:CD53_Fibroblasts:CD37","Endothelial","CD53","Fibroblasts","CD37"
"10028","Endothelial:CD69_Fibroblasts:KLRB1","Endothelial","CD69","Fibroblasts","KLRB1"
"10029","Endothelial:CD82_Fibroblasts:CD37","Endothelial","CD82","Fibroblasts","CD37"
"10030","Endothelial:CLEC2B_Fibroblasts:KLRB1","Endothelial","CLEC2B","Fibroblasts","KLRB1"
"10031","Endothelial:COL4A1_Fibroblasts:ITGA1","Endothelial","COL4A1","Fibroblasts","ITGA1"
"10032","Endothelial:COL4A1_Fibroblasts:ITGAV","Endothelial","COL4A1","Fibroblasts","ITGAV"
"10033","Endothelial:EMILIN1_Fibroblasts:TGFB1","Endothelial","EMILIN1","Fibroblasts","TGFB1"
"10034","Endothelial:IL1B_Fibroblasts:SIGIRR","Endothelial","IL1B","Fibroblasts","SIGIRR"
"10035","Endothelial:LAMA4_Fibroblasts:ITGAV","Endothelial","LAMA4","Fibroblasts","ITGAV"
"10036","Endothelial:LAMB2_Fibroblasts:ITGAV","Endothelial","LAMB2","Fibroblasts","ITGAV"
"10037","Endothelial:MFGE8_Fibroblasts:ITGAV","Endothelial","MFGE8","Fibroblasts","ITGAV"
"10038","Endothelial:MMP2_Fibroblasts:F2R","Endothelial","MMP2","Fibroblasts","F2R"
"10039","Endothelial:MMP2_Fibroblasts:FGFR1","Endothelial","MMP2","Fibroblasts","FGFR1"
"10040","Endothelial:MMP2_Fibroblasts:SDC2","Endothelial","MMP2","Fibroblasts","SDC2"
"10041","Endothelial:MS4A1_Fibroblasts:CD82","Endothelial","MS4A1","Fibroblasts","CD82"
"10042","Endothelial:PIK3R1_Fibroblasts:EPN1","Endothelial","PIK3R1","Fibroblasts","EPN1"
"10043","Endothelial:PIK3R1_Fibroblasts:ERBB2","Endothelial","PIK3R1","Fibroblasts","ERBB2"
"10044","Endothelial:RPS27A_Fibroblasts:ERBB2","Endothelial","RPS27A","Fibroblasts","ERBB2"
"10045","Endothelial:TCTN1_Fibroblasts:CEP290","Endothelial","TCTN1","Fibroblasts","CEP290"
"10046","Endothelial:TCTN1_Fibroblasts:TCTN3","Endothelial","TCTN1","Fibroblasts","TCTN3"
"10047","Endothelial:TGFB1_Fibroblasts:ITGAV","Endothelial","TGFB1","Fibroblasts","ITGAV"
"10048","Endothelial:TGFB1_Fibroblasts:LTBP1","Endothelial","TGFB1","Fibroblasts","LTBP1"
"10049","Endothelial:UBA52_Fibroblasts:ACVR1","Endothelial","UBA52","Fibroblasts","ACVR1"
"10050","Endothelial:UBA52_Fibroblasts:ERBB2","Endothelial","UBA52","Fibroblasts","ERBB2"
"10051","Endothelial:UBB_Fibroblasts:ERBB2","Endothelial","UBB","Fibroblasts","ERBB2"
"10052","Endothelial:UBC_Fibroblasts:ERBB2","Endothelial","UBC","Fibroblasts","ERBB2"
"10053","Myeloid:CALM3_Fibroblasts:ABCA1","Myeloid","CALM3","Fibroblasts","ABCA1"
"10054","Myeloid:CD320_Fibroblasts:TMEM167A","Myeloid","CD320","Fibroblasts","TMEM167A"
"10055","Myeloid:CD53_Fibroblasts:CD37","Myeloid","CD53","Fibroblasts","CD37"
"10056","Myeloid:CD69_Fibroblasts:KLRB1","Myeloid","CD69","Fibroblasts","KLRB1"
"10057","Myeloid:CLEC2B_Fibroblasts:KLRB1","Myeloid","CLEC2B","Fibroblasts","KLRB1"
"10058","Myeloid:ETV5_Fibroblasts:ERBB2","Myeloid","ETV5","Fibroblasts","ERBB2"
"10059","Myeloid:HLA-DRA_Fibroblasts:CD37","Myeloid","HLA-DRA","Fibroblasts","CD37"
"10060","Myeloid:HLA-DRA_Fibroblasts:CD63","Myeloid","HLA-DRA","Fibroblasts","CD63"
"10061","Myeloid:HLA-DRA_Fibroblasts:CD81","Myeloid","HLA-DRA","Fibroblasts","CD81"
"10062","Myeloid:HLA-DRA_Fibroblasts:CD82","Myeloid","HLA-DRA","Fibroblasts","CD82"
"10063","Myeloid:HLA-DRA_Fibroblasts:CD9","Myeloid","HLA-DRA","Fibroblasts","CD9"
"10064","Myeloid:HLA-DRB1_Fibroblasts:CD37","Myeloid","HLA-DRB1","Fibroblasts","CD37"
"10065","Myeloid:HLA-DRB1_Fibroblasts:CD82","Myeloid","HLA-DRB1","Fibroblasts","CD82"
"10066","Myeloid:LGALS1_Fibroblasts:PTPRC","Myeloid","LGALS1","Fibroblasts","PTPRC"
"10067","Myeloid:LTBP3_Fibroblasts:ITGB5","Myeloid","LTBP3","Fibroblasts","ITGB5"
"10068","Myeloid:MS4A1_Fibroblasts:CD82","Myeloid","MS4A1","Fibroblasts","CD82"
"10069","Myeloid:PIK3R1_Fibroblasts:EPN1","Myeloid","PIK3R1","Fibroblasts","EPN1"
"10070","Myeloid:PIK3R1_Fibroblasts:ERBB2","Myeloid","PIK3R1","Fibroblasts","ERBB2"
"10071","Myeloid:RPS27A_Fibroblasts:ERBB2","Myeloid","RPS27A","Fibroblasts","ERBB2"
"10072","Myeloid:SEMA4D_Fibroblasts:ERBB2","Myeloid","SEMA4D","Fibroblasts","ERBB2"
"10073","Myeloid:SPTAN1_Fibroblasts:PTPRA","Myeloid","SPTAN1","Fibroblasts","PTPRA"
"10074","Myeloid:TGFB1_Fibroblasts:ITGAV","Myeloid","TGFB1","Fibroblasts","ITGAV"
"10075","Myeloid:TGFB1_Fibroblasts:LTBP1","Myeloid","TGFB1","Fibroblasts","LTBP1"
"10076","Myeloid:TLN1_Fibroblasts:ITGB5","Myeloid","TLN1","Fibroblasts","ITGB5"
"10077","Myeloid:TNF_Fibroblasts:PTPRS","Myeloid","TNF","Fibroblasts","PTPRS"
"10078","Myeloid:UBA52_Fibroblasts:ACVR1","Myeloid","UBA52","Fibroblasts","ACVR1"
"10079","Myeloid:UBA52_Fibroblasts:ERBB2","Myeloid","UBA52","Fibroblasts","ERBB2"
"10080","Myeloid:UBB_Fibroblasts:ERBB2","Myeloid","UBB","Fibroblasts","ERBB2"
"10081","Myeloid:UBC_Fibroblasts:ERBB2","Myeloid","UBC","Fibroblasts","ERBB2"
"10082","Mast:ANP32B_Fibroblasts:TNFRSF17","Mast","ANP32B","Fibroblasts","TNFRSF17"
"10083","Mast:ARF6_Fibroblasts:SMAP1","Mast","ARF6","Fibroblasts","SMAP1"
"10084","Mast:B2M_Fibroblasts:CD3D","Mast","B2M","Fibroblasts","CD3D"
"10085","Mast:CALM3_Fibroblasts:ABCA1","Mast","CALM3","Fibroblasts","ABCA1"
"10086","Mast:CD69_Fibroblasts:KLRB1","Mast","CD69","Fibroblasts","KLRB1"
"10087","Mast:CD82_Fibroblasts:CD37","Mast","CD82","Fibroblasts","CD37"
"10088","Mast:CLEC2B_Fibroblasts:KLRB1","Mast","CLEC2B","Fibroblasts","KLRB1"
"10089","Mast:CTSG_Fibroblasts:F2R","Mast","CTSG","Fibroblasts","F2R"
"10090","Mast:FGF23_Fibroblasts:FGFR1","Mast","FGF23","Fibroblasts","FGFR1"
"10091","Mast:FGF23_Fibroblasts:FGFR4","Mast","FGF23","Fibroblasts","FGFR4"
"10092","Mast:HLA-A_Fibroblasts:CD3D","Mast","HLA-A","Fibroblasts","CD3D"
"10093","Mast:HLA-DRA_Fibroblasts:CD37","Mast","HLA-DRA","Fibroblasts","CD37"
"10094","Mast:HLA-DRA_Fibroblasts:CD82","Mast","HLA-DRA","Fibroblasts","CD82"
"10095","Mast:HLA-DRB1_Fibroblasts:CD37","Mast","HLA-DRB1","Fibroblasts","CD37"
"10096","Mast:HLA-DRB1_Fibroblasts:CD82","Mast","HLA-DRB1","Fibroblasts","CD82"
"10097","Mast:HSP90AA1_Fibroblasts:ERBB2","Mast","HSP90AA1","Fibroblasts","ERBB2"
"10098","Mast:ITGB3BP_Fibroblasts:ITGB5","Mast","ITGB3BP","Fibroblasts","ITGB5"
"10099","Mast:LGALS1_Fibroblasts:PTPRC","Mast","LGALS1","Fibroblasts","PTPRC"
"10100","Mast:PRSS3_Fibroblasts:F2R","Mast","PRSS3","Fibroblasts","F2R"
"10101","Mast:RPS27A_Fibroblasts:ERBB2","Mast","RPS27A","Fibroblasts","ERBB2"
"10102","Mast:TGOLN2_Fibroblasts:BTN3A1","Mast","TGOLN2","Fibroblasts","BTN3A1"
"10103","Mast:THBS1_Fibroblasts:ITGAV","Mast","THBS1","Fibroblasts","ITGAV"
"10104","Mast:THBS1_Fibroblasts:TGFB1","Mast","THBS1","Fibroblasts","TGFB1"
"10105","Mast:TLN1_Fibroblasts:ITGB5","Mast","TLN1","Fibroblasts","ITGB5"
"10106","Mast:UBA52_Fibroblasts:ACVR1","Mast","UBA52","Fibroblasts","ACVR1"
"10107","Mast:UBA52_Fibroblasts:ERBB2","Mast","UBA52","Fibroblasts","ERBB2"
"10108","Mast:UBB_Fibroblasts:ERBB2","Mast","UBB","Fibroblasts","ERBB2"
"10109","Mast:UBC_Fibroblasts:ERBB2","Mast","UBC","Fibroblasts","ERBB2"
"10110","Lymphocytes:ADAM10_Fibroblasts:AXL","Lymphocytes","ADAM10","Fibroblasts","AXL"
"10111","Lymphocytes:ADAM10_Fibroblasts:TSPAN12","Lymphocytes","ADAM10","Fibroblasts","TSPAN12"
"10112","Lymphocytes:ADAM10_Fibroblasts:TSPAN33","Lymphocytes","ADAM10","Fibroblasts","TSPAN33"
"10113","Lymphocytes:ANP32B_Fibroblasts:TNFRSF17","Lymphocytes","ANP32B","Fibroblasts","TNFRSF17"
"10114","Lymphocytes:B2M_Fibroblasts:CD3D","Lymphocytes","B2M","Fibroblasts","CD3D"
"10115","Lymphocytes:CALM3_Fibroblasts:ABCA1","Lymphocytes","CALM3","Fibroblasts","ABCA1"
"10116","Lymphocytes:CALR_Fibroblasts:ITGAV","Lymphocytes","CALR","Fibroblasts","ITGAV"
"10117","Lymphocytes:CD53_Fibroblasts:CD37","Lymphocytes","CD53","Fibroblasts","CD37"
"10118","Lymphocytes:CD69_Fibroblasts:KLRB1","Lymphocytes","CD69","Fibroblasts","KLRB1"
"10119","Lymphocytes:CLEC2B_Fibroblasts:KLRB1","Lymphocytes","CLEC2B","Fibroblasts","KLRB1"
"10120","Lymphocytes:HLA-A_Fibroblasts:CD3D","Lymphocytes","HLA-A","Fibroblasts","CD3D"
"10121","Lymphocytes:HLA-DRA_Fibroblasts:CD37","Lymphocytes","HLA-DRA","Fibroblasts","CD37"
"10122","Lymphocytes:HLA-DRA_Fibroblasts:CD63","Lymphocytes","HLA-DRA","Fibroblasts","CD63"
"10123","Lymphocytes:HLA-DRA_Fibroblasts:CD81","Lymphocytes","HLA-DRA","Fibroblasts","CD81"
"10124","Lymphocytes:HLA-DRA_Fibroblasts:CD82","Lymphocytes","HLA-DRA","Fibroblasts","CD82"
"10125","Lymphocytes:HLA-DRA_Fibroblasts:CD9","Lymphocytes","HLA-DRA","Fibroblasts","CD9"
"10126","Lymphocytes:HLA-DRB1_Fibroblasts:CD37","Lymphocytes","HLA-DRB1","Fibroblasts","CD37"
"10127","Lymphocytes:HLA-DRB1_Fibroblasts:CD82","Lymphocytes","HLA-DRB1","Fibroblasts","CD82"
"10128","Lymphocytes:HSP90AA1_Fibroblasts:ERBB2","Lymphocytes","HSP90AA1","Fibroblasts","ERBB2"
"10129","Lymphocytes:LGALS1_Fibroblasts:PTPRC","Lymphocytes","LGALS1","Fibroblasts","PTPRC"
"10130","Lymphocytes:PIK3R1_Fibroblasts:EPN1","Lymphocytes","PIK3R1","Fibroblasts","EPN1"
"10131","Lymphocytes:PIK3R1_Fibroblasts:ERBB2","Lymphocytes","PIK3R1","Fibroblasts","ERBB2"
"10132","Lymphocytes:RPS27A_Fibroblasts:ERBB2","Lymphocytes","RPS27A","Fibroblasts","ERBB2"
"10133","Lymphocytes:TGFB1_Fibroblasts:ITGAV","Lymphocytes","TGFB1","Fibroblasts","ITGAV"
"10134","Lymphocytes:TGFB1_Fibroblasts:LTBP1","Lymphocytes","TGFB1","Fibroblasts","LTBP1"
"10135","Lymphocytes:TGOLN2_Fibroblasts:BTN3A1","Lymphocytes","TGOLN2","Fibroblasts","BTN3A1"
"10136","Lymphocytes:TLN1_Fibroblasts:ITGB5","Lymphocytes","TLN1","Fibroblasts","ITGB5"
"10137","Lymphocytes:UBA52_Fibroblasts:ACVR1","Lymphocytes","UBA52","Fibroblasts","ACVR1"
"10138","Lymphocytes:UBA52_Fibroblasts:ERBB2","Lymphocytes","UBA52","Fibroblasts","ERBB2"
"10139","Lymphocytes:UBB_Fibroblasts:ERBB2","Lymphocytes","UBB","Fibroblasts","ERBB2"
"10140","Lymphocytes:UBC_Fibroblasts:ERBB2","Lymphocytes","UBC","Fibroblasts","ERBB2"
"10141","T-cells:ANP32B_Fibroblasts:TNFRSF17","T-cells","ANP32B","Fibroblasts","TNFRSF17"
"10142","T-cells:B2M_Fibroblasts:CD3D","T-cells","B2M","Fibroblasts","CD3D"
"10143","T-cells:CALM3_Fibroblasts:ABCA1","T-cells","CALM3","Fibroblasts","ABCA1"
"10144","T-cells:CALR_Fibroblasts:ITGAV","T-cells","CALR","Fibroblasts","ITGAV"
"10145","T-cells:CD53_Fibroblasts:CD37","T-cells","CD53","Fibroblasts","CD37"
"10146","T-cells:CD69_Fibroblasts:KLRB1","T-cells","CD69","Fibroblasts","KLRB1"
"10147","T-cells:CD79B_Fibroblasts:KREMEN1","T-cells","CD79B","Fibroblasts","KREMEN1"
"10148","T-cells:CLEC2B_Fibroblasts:KLRB1","T-cells","CLEC2B","Fibroblasts","KLRB1"
"10149","T-cells:CLEC2D_Fibroblasts:KLRB1","T-cells","CLEC2D","Fibroblasts","KLRB1"
"10150","T-cells:HLA-A_Fibroblasts:CD3D","T-cells","HLA-A","Fibroblasts","CD3D"
"10151","T-cells:HLA-DRA_Fibroblasts:CD37","T-cells","HLA-DRA","Fibroblasts","CD37"
"10152","T-cells:HLA-DRA_Fibroblasts:CD82","T-cells","HLA-DRA","Fibroblasts","CD82"
"10153","T-cells:HLA-DRB1_Fibroblasts:CD37","T-cells","HLA-DRB1","Fibroblasts","CD37"
"10154","T-cells:HLA-DRB1_Fibroblasts:CD82","T-cells","HLA-DRB1","Fibroblasts","CD82"
"10155","T-cells:HSP90AA1_Fibroblasts:ERBB2","T-cells","HSP90AA1","Fibroblasts","ERBB2"
"10156","T-cells:LGALS1_Fibroblasts:PTPRC","T-cells","LGALS1","Fibroblasts","PTPRC"
"10157","T-cells:PIK3R1_Fibroblasts:EPN1","T-cells","PIK3R1","Fibroblasts","EPN1"
"10158","T-cells:PIK3R1_Fibroblasts:ERBB2","T-cells","PIK3R1","Fibroblasts","ERBB2"
"10159","T-cells:RPS27A_Fibroblasts:ERBB2","T-cells","RPS27A","Fibroblasts","ERBB2"
"10160","T-cells:TGFB1_Fibroblasts:ITGAV","T-cells","TGFB1","Fibroblasts","ITGAV"
"10161","T-cells:TGFB1_Fibroblasts:LTBP1","T-cells","TGFB1","Fibroblasts","LTBP1"
"10162","T-cells:TGOLN2_Fibroblasts:BTN3A1","T-cells","TGOLN2","Fibroblasts","BTN3A1"
"10163","T-cells:UBA52_Fibroblasts:ACVR1","T-cells","UBA52","Fibroblasts","ACVR1"
"10164","T-cells:UBA52_Fibroblasts:ERBB2","T-cells","UBA52","Fibroblasts","ERBB2"
"10165","T-cells:UBB_Fibroblasts:ERBB2","T-cells","UBB","Fibroblasts","ERBB2"
"10166","T-cells:UBC_Fibroblasts:ERBB2","T-cells","UBC","Fibroblasts","ERBB2"
"10167","Plasma:B2M_Fibroblasts:CD3D","Plasma","B2M","Fibroblasts","CD3D"
"10168","Plasma:CALM3_Fibroblasts:ABCA1","Plasma","CALM3","Fibroblasts","ABCA1"
"10169","Plasma:CALR_Fibroblasts:ITGAV","Plasma","CALR","Fibroblasts","ITGAV"
"10170","Plasma:CD320_Fibroblasts:TMEM167A","Plasma","CD320","Fibroblasts","TMEM167A"
"10171","Plasma:CD53_Fibroblasts:CD37","Plasma","CD53","Fibroblasts","CD37"
"10172","Plasma:CD69_Fibroblasts:KLRB1","Plasma","CD69","Fibroblasts","KLRB1"
"10173","Plasma:CLEC2B_Fibroblasts:KLRB1","Plasma","CLEC2B","Fibroblasts","KLRB1"
"10174","Plasma:CPNE3_Fibroblasts:ERBB2","Plasma","CPNE3","Fibroblasts","ERBB2"
"10175","Plasma:HLA-DRA_Fibroblasts:CD37","Plasma","HLA-DRA","Fibroblasts","CD37"
"10176","Plasma:HLA-DRA_Fibroblasts:CD82","Plasma","HLA-DRA","Fibroblasts","CD82"
"10177","Plasma:HLA-DRB1_Fibroblasts:CD37","Plasma","HLA-DRB1","Fibroblasts","CD37"
"10178","Plasma:HLA-DRB1_Fibroblasts:CD82","Plasma","HLA-DRB1","Fibroblasts","CD82"
"10179","Plasma:IL1B_Fibroblasts:SIGIRR","Plasma","IL1B","Fibroblasts","SIGIRR"
"10180","Plasma:ITGA6_Fibroblasts:CD82","Plasma","ITGA6","Fibroblasts","CD82"
"10181","Plasma:LGALS1_Fibroblasts:PTPRC","Plasma","LGALS1","Fibroblasts","PTPRC"
"10182","Plasma:LTBP3_Fibroblasts:ITGB5","Plasma","LTBP3","Fibroblasts","ITGB5"
"10183","Plasma:MS4A1_Fibroblasts:CD82","Plasma","MS4A1","Fibroblasts","CD82"
"10184","Plasma:RPS27A_Fibroblasts:ERBB2","Plasma","RPS27A","Fibroblasts","ERBB2"
"10185","Plasma:SEMA4D_Fibroblasts:ERBB2","Plasma","SEMA4D","Fibroblasts","ERBB2"
"10186","Plasma:TGFB1_Fibroblasts:ITGAV","Plasma","TGFB1","Fibroblasts","ITGAV"
"10187","Plasma:TGFB1_Fibroblasts:LTBP1","Plasma","TGFB1","Fibroblasts","LTBP1"
"10188","Plasma:TGOLN2_Fibroblasts:BTN3A1","Plasma","TGOLN2","Fibroblasts","BTN3A1"
"10189","Plasma:TLN1_Fibroblasts:ITGB5","Plasma","TLN1","Fibroblasts","ITGB5"
"10190","Plasma:UBA52_Fibroblasts:ACVR1","Plasma","UBA52","Fibroblasts","ACVR1"
"10191","Plasma:UBA52_Fibroblasts:ERBB2","Plasma","UBA52","Fibroblasts","ERBB2"
"10192","Plasma:UBB_Fibroblasts:ERBB2","Plasma","UBB","Fibroblasts","ERBB2"
"10193","Plasma:UBC_Fibroblasts:ERBB2","Plasma","UBC","Fibroblasts","ERBB2"
"10194","B-cells:ANP32B_Fibroblasts:TNFRSF17","B-cells","ANP32B","Fibroblasts","TNFRSF17"
"10195","B-cells:B2M_Fibroblasts:CD3D","B-cells","B2M","Fibroblasts","CD3D"
"10196","B-cells:CALM3_Fibroblasts:ABCA1","B-cells","CALM3","Fibroblasts","ABCA1"
"10197","B-cells:CALR_Fibroblasts:ITGAV","B-cells","CALR","Fibroblasts","ITGAV"
"10198","B-cells:CD22_Fibroblasts:PTPRC","B-cells","CD22","Fibroblasts","PTPRC"
"10199","B-cells:CD53_Fibroblasts:CD37","B-cells","CD53","Fibroblasts","CD37"
"10200","B-cells:CD69_Fibroblasts:KLRB1","B-cells","CD69","Fibroblasts","KLRB1"
"10201","B-cells:CD82_Fibroblasts:CD37","B-cells","CD82","Fibroblasts","CD37"
"10202","B-cells:CLEC2B_Fibroblasts:KLRB1","B-cells","CLEC2B","Fibroblasts","KLRB1"
"10203","B-cells:HLA-DRA_Fibroblasts:CD37","B-cells","HLA-DRA","Fibroblasts","CD37"
"10204","B-cells:HLA-DRA_Fibroblasts:CD82","B-cells","HLA-DRA","Fibroblasts","CD82"
"10205","B-cells:HLA-DRB1_Fibroblasts:CD37","B-cells","HLA-DRB1","Fibroblasts","CD37"
"10206","B-cells:HLA-DRB1_Fibroblasts:CD82","B-cells","HLA-DRB1","Fibroblasts","CD82"
"10207","B-cells:LGALS1_Fibroblasts:PTPRC","B-cells","LGALS1","Fibroblasts","PTPRC"
"10208","B-cells:MS4A1_Fibroblasts:CD82","B-cells","MS4A1","Fibroblasts","CD82"
"10209","B-cells:RPS27A_Fibroblasts:ERBB2","B-cells","RPS27A","Fibroblasts","ERBB2"
"10210","B-cells:TGFB1_Fibroblasts:ITGAV","B-cells","TGFB1","Fibroblasts","ITGAV"
"10211","B-cells:TGFB1_Fibroblasts:ITGB5","B-cells","TGFB1","Fibroblasts","ITGB5"
"10212","B-cells:TGFB1_Fibroblasts:LTBP1","B-cells","TGFB1","Fibroblasts","LTBP1"
"10213","B-cells:TGOLN2_Fibroblasts:BTN3A1","B-cells","TGOLN2","Fibroblasts","BTN3A1"
"10214","B-cells:TLN1_Fibroblasts:ITGB5","B-cells","TLN1","Fibroblasts","ITGB5"
"10215","B-cells:UBA52_Fibroblasts:ACVR1","B-cells","UBA52","Fibroblasts","ACVR1"
"10216","B-cells:UBA52_Fibroblasts:ERBB2","B-cells","UBA52","Fibroblasts","ERBB2"
"10217","B-cells:UBB_Fibroblasts:ERBB2","B-cells","UBB","Fibroblasts","ERBB2"
"10218","B-cells:UBC_Fibroblasts:ERBB2","B-cells","UBC","Fibroblasts","ERBB2"
"10219","Epithelial:ADAM9_Endothelial:ITGA3","Epithelial","ADAM9","Endothelial","ITGA3"
"10220","Epithelial:ADAM9_Endothelial:ITGA6","Epithelial","ADAM9","Endothelial","ITGA6"
"10221","Epithelial:ADAM9_Endothelial:ITGAV","Epithelial","ADAM9","Endothelial","ITGAV"
"10222","Epithelial:ADAM9_Endothelial:ITGB1","Epithelial","ADAM9","Endothelial","ITGB1"
"10223","Epithelial:ADAM9_Endothelial:ITGB5","Epithelial","ADAM9","Endothelial","ITGB5"
"10224","Epithelial:ADRA2A_Endothelial:GNAI2","Epithelial","ADRA2A","Endothelial","GNAI2"
"10225","Epithelial:B2M_Endothelial:CD3D","Epithelial","B2M","Endothelial","CD3D"
"10226","Epithelial:B2M_Endothelial:CD3G","Epithelial","B2M","Endothelial","CD3G"
"10227","Epithelial:B2M_Endothelial:TFRC","Epithelial","B2M","Endothelial","TFRC"
"10228","Epithelial:CD47_Endothelial:SIRPA","Epithelial","CD47","Endothelial","SIRPA"
"10229","Epithelial:EFNA1_Endothelial:EPHA4","Epithelial","EFNA1","Endothelial","EPHA4"
"10230","Epithelial:HLA-A_Endothelial:CD3D","Epithelial","HLA-A","Endothelial","CD3D"
"10231","Epithelial:HLA-A_Endothelial:CD3G","Epithelial","HLA-A","Endothelial","CD3G"
"10232","Epithelial:HLA-B_Endothelial:CD3D","Epithelial","HLA-B","Endothelial","CD3D"
"10233","Epithelial:HLA-B_Endothelial:CD3G","Epithelial","HLA-B","Endothelial","CD3G"
"10234","Epithelial:HLA-DRA_Endothelial:CD37","Epithelial","HLA-DRA","Endothelial","CD37"
"10235","Epithelial:HLA-DRA_Endothelial:CD53","Epithelial","HLA-DRA","Endothelial","CD53"
"10236","Epithelial:HLA-DRA_Endothelial:CD82","Epithelial","HLA-DRA","Endothelial","CD82"
"10237","Epithelial:HLA-DRB1_Endothelial:CD37","Epithelial","HLA-DRB1","Endothelial","CD37"
"10238","Epithelial:HLA-DRB1_Endothelial:CD53","Epithelial","HLA-DRB1","Endothelial","CD53"
"10239","Epithelial:ITGB3BP_Endothelial:ITGB5","Epithelial","ITGB3BP","Endothelial","ITGB5"
"10240","Epithelial:LAMB3_Endothelial:ITGAV","Epithelial","LAMB3","Endothelial","ITGAV"
"10241","Epithelial:LGALS9_Endothelial:MET","Epithelial","LGALS9","Endothelial","MET"
"10242","Epithelial:LGALS9_Endothelial:PTPRC","Epithelial","LGALS9","Endothelial","PTPRC"
"10243","Epithelial:MAGI1_Endothelial:ESAM","Epithelial","MAGI1","Endothelial","ESAM"
"10244","Epithelial:PRSS3_Endothelial:PARD3","Epithelial","PRSS3","Endothelial","PARD3"
"10245","Epithelial:VCL_Endothelial:ITGB5","Epithelial","VCL","Endothelial","ITGB5"
"10246","Fibroblasts:B2M_Endothelial:CD3D","Fibroblasts","B2M","Endothelial","CD3D"
"10247","Fibroblasts:B2M_Endothelial:CD3G","Fibroblasts","B2M","Endothelial","CD3G"
"10248","Fibroblasts:B2M_Endothelial:TFRC","Fibroblasts","B2M","Endothelial","TFRC"
"10249","Fibroblasts:C1QB_Endothelial:C1QBP","Fibroblasts","C1QB","Endothelial","C1QBP"
"10250","Fibroblasts:C3_Endothelial:ITGB2","Fibroblasts","C3","Endothelial","ITGB2"
"10251","Fibroblasts:CCL5_Endothelial:CCRL2","Fibroblasts","CCL5","Endothelial","CCRL2"
"10252","Fibroblasts:CCL5_Endothelial:SDC1","Fibroblasts","CCL5","Endothelial","SDC1"
"10253","Fibroblasts:CD69_Endothelial:KLRB1","Fibroblasts","CD69","Endothelial","KLRB1"
"10254","Fibroblasts:CD69_Endothelial:SIRPA","Fibroblasts","CD69","Endothelial","SIRPA"
"10255","Fibroblasts:CD82_Endothelial:CD37","Fibroblasts","CD82","Endothelial","CD37"
"10256","Fibroblasts:CFH_Endothelial:SELL","Fibroblasts","CFH","Endothelial","SELL"
"10257","Fibroblasts:CLEC2B_Endothelial:KLRB1","Fibroblasts","CLEC2B","Endothelial","KLRB1"
"10258","Fibroblasts:EDIL3_Endothelial:ITGAV","Fibroblasts","EDIL3","Endothelial","ITGAV"
"10259","Fibroblasts:HLA-A_Endothelial:CD3D","Fibroblasts","HLA-A","Endothelial","CD3D"
"10260","Fibroblasts:HLA-A_Endothelial:CD3G","Fibroblasts","HLA-A","Endothelial","CD3G"
"10261","Fibroblasts:HLA-DRA_Endothelial:CD37","Fibroblasts","HLA-DRA","Endothelial","CD37"
"10262","Fibroblasts:HLA-DRA_Endothelial:CD53","Fibroblasts","HLA-DRA","Endothelial","CD53"
"10263","Fibroblasts:HLA-DRB1_Endothelial:CD37","Fibroblasts","HLA-DRB1","Endothelial","CD37"
"10264","Fibroblasts:HLA-DRB1_Endothelial:CD53","Fibroblasts","HLA-DRB1","Endothelial","CD53"
"10265","Fibroblasts:HLA-DRB1_Endothelial:CD82","Fibroblasts","HLA-DRB1","Endothelial","CD82"
"10266","Fibroblasts:ITGB2_Endothelial:THY1","Fibroblasts","ITGB2","Endothelial","THY1"
