id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy
4041,CPI-SS0D7C4C3FC,627,2058,OmniPath,user_curated
4042,CPI-SS0ECD9BB5E,43,2058,OmniPath,user_curated
4043,CPI-SS0CB2E8B21,1131,2058,OmniPath,user_curated
4044,CPI-SS0CCD89E02,95,2058,OmniPath,user_curated
4045,CPI-SS083B5EBAB,134,2058,OmniPath,user_curated
4046,CPI-SS0864A6414,1237,2058,OmniPath,user_curated
4047,CPI-SS035EAEFD1,793,2058,OmniPath,user_curated
4048,CPI-SS04C8F4B87,1240,2058,OmniPath,user_curated
4049,CPI-SS05315727D,1241,2058,OmniPath,user_curated
4050,CPI-SS024FD427A,1920,2058,OmniPath,user_curated
4051,CPI-SS00AEC3818,1929,2058,OmniPath,user_curated
4052,CPI-SS0EA05941A,628,1133,OmniPath,user_curated
4053,CPI-SS0080FF0BC,566,1133,OmniPath,user_curated
4054,CPI-SS0EB4C5754,627,1133,OmniPath,user_curated
4055,CPI-SS07A5A3C0F,693,1133,OmniPath,user_curated
4056,CPI-SS0641183E9,1090,1133,OmniPath,user_curated
4057,CPI-SS052B38F1C,49,1133,OmniPath,user_curated
4058,CPI-SS0E9E6F81A,171,1133,OmniPath,user_curated
4059,CPI-SS0C4EA6910,942,1133,OmniPath,user_curated
4060,CPI-SS0668B5DCB,699,867,OmniPath,user_curated
4061,CPI-SS0BB5B4A97,519,575,OmniPath,user_curated
4062,CPI-SS04A0D9122,519,1910,OmniPath,user_curated
4063,CPI-SS01398D661,593,1910,OmniPath,user_curated
4064,CPI-SS07E2966A1,625,1910,OmniPath,user_curated
4065,CPI-SS00FE9561F,519,1911,OmniPath,user_curated
4066,CPI-SS0367E8651,593,1911,OmniPath,user_curated
4067,CPI-SS09F414C12,625,1911,OmniPath,user_curated
4068,CPI-SS0C1746907,519,2053,OmniPath,user_curated
4069,CPI-SS0F346CF6E,519,2079,OmniPath,user_curated
4070,CPI-SS07833475A,594,777,OmniPath,user_curated
4071,CPI-SS05851E898,64,777,OmniPath,user_curated
4072,CPI-SS039799099,594,630,OmniPath,user_curated
4073,CPI-SS05C8A5D5A,93,630,OmniPath,user_curated
4074,CPI-SS080F664E8,542,630,OmniPath,user_curated
4075,CPI-SS0D52EEBEE,594,772,OmniPath,user_curated
4076,CPI-SS0B34CBA4B,133,772,OmniPath,user_curated
4077,CPI-SS0FF49C823,758,772,OmniPath,user_curated
4078,CPI-SS0F63CF997,459,772,OmniPath,user_curated
4079,CPI-SS002DA4C91,594,895,OmniPath,user_curated
4080,CPI-SS04F4AE28E,797,895,OmniPath,user_curated
4081,CPI-SS078DF3D46,277,895,OmniPath,user_curated
4082,CPI-SS08A54963F,133,895,OmniPath,user_curated
4083,CPI-SS046F6F0C1,758,895,OmniPath,user_curated
4084,CPI-SS01CC8FA10,594,1158,OmniPath,user_curated
4085,CPI-SS0DD4C4CAC,797,1158,OmniPath,user_curated
4086,CPI-SS0D81D9F5E,133,1158,OmniPath,user_curated
4087,CPI-SS0762B455F,758,1158,OmniPath,user_curated
4088,CPI-SS079EF5D9C,1144,1158,OmniPath,user_curated
4089,CPI-SS0008137B6,1145,1158,OmniPath,user_curated
4090,CPI-SS09E3F5044,1147,1158,OmniPath,user_curated
4091,CPI-SS023738D54,594,595,OmniPath,user_curated
4092,CPI-SS0E0BCE16F,594,601,OmniPath,user_curated
4093,CPI-SS0D91E7DAC,594,806,OmniPath,user_curated
4094,CPI-SS00E93B54C,594,1368,OmniPath,user_curated
4095,CPI-SS0E153D1F3,1035,1368,OmniPath,user_curated
4096,CPI-SS0CB0DDDF0,594,2046,OmniPath,user_curated
4097,CPI-SS0EE9E214A,778,2046,OmniPath,user_curated
4098,CPI-SS0E1F6117E,1729,2046,OmniPath,user_curated
4099,CPI-SS04E690D72,763,812,OmniPath,user_curated
4100,CPI-SS027E12A36,775,812,OmniPath,user_curated
4101,CPI-SS02A42B6B6,630,812,OmniPath,user_curated
4102,CPI-SS05D7900BF,763,2211,OmniPath,user_curated
4103,CPI-SS012AFC842,775,2211,OmniPath,user_curated
4104,CPI-SS08C7EB52F,714,2211,OmniPath,user_curated
4105,CPI-SS0E842740C,1597,2211,OmniPath,user_curated
4106,CPI-SS05A81796B,1612,2211,OmniPath,user_curated
4107,CPI-SS0A3AF3B2D,763,809,OmniPath,user_curated
4108,CPI-SS06E7A39C3,775,809,OmniPath,user_curated
4109,CPI-SS071D7BD55,763,2287,OmniPath,user_curated
4110,CPI-SS083CBFACD,775,1811,OmniPath,user_curated
4111,CPI-SS07ACDDCD6,426,1811,OmniPath,user_curated
4112,CPI-SS0C38268C2,360,1811,OmniPath,user_curated
4113,CPI-SS054E39503,916,1811,OmniPath,user_curated
4114,CPI-SS0DCCC0C93,185,1811,OmniPath,user_curated
4115,CPI-SS0D3C90DDA,231,1811,OmniPath,user_curated
4116,CPI-SS038922FFC,861,1811,OmniPath,user_curated
4117,CPI-SS0BA529157,775,1721,OmniPath,user_curated
4118,CPI-SS00F7E1A26,778,1219,OmniPath,user_curated
4119,CPI-SS03F4C1D48,300,1219,OmniPath,user_curated
4120,CPI-SS05811D8D6,478,1219,OmniPath,user_curated
4121,CPI-SS028246358,21,1219,OmniPath,user_curated
4122,CPI-SS065B30F3D,414,1219,OmniPath,user_curated
4123,CPI-SS06324AAE2,1003,1219,OmniPath,user_curated
4124,CPI-SS019D8BD0F,1007,1219,OmniPath,user_curated
4125,CPI-SS0CCB3247F,778,1220,OmniPath,user_curated
4126,CPI-SS0BFDF9F61,277,1220,OmniPath,user_curated
4127,CPI-SS071C34408,300,1220,OmniPath,user_curated
4128,CPI-SS03886FA00,478,1220,OmniPath,user_curated
4129,CPI-SS0151341E0,1075,1220,OmniPath,user_curated
4130,CPI-SS00CF7ADDC,21,1220,OmniPath,user_curated
4131,CPI-SS0726A9CCA,414,1220,OmniPath,user_curated
4132,CPI-SS065FFAF5E,1003,1220,OmniPath,user_curated
4133,CPI-SS0DC9E4DF9,1007,1220,OmniPath,user_curated
4134,CPI-SS083355610,26,1220,OmniPath,user_curated
4135,CPI-SS0E594AE94,817,1220,OmniPath,user_curated
4136,CPI-SS0EF8CAC1F,919,1220,OmniPath,user_curated
4137,CPI-SS07A1C0F7D,778,1640,OmniPath,user_curated
4138,CPI-SS0CF5BB839,1278,1640,OmniPath,user_curated
4139,CPI-SS0E1E2F8C5,1048,1640,OmniPath,user_curated
4140,CPI-SS0ED77C77C,1444,1640,OmniPath,user_curated
4141,CPI-SS049BB0366,425,1640,OmniPath,user_curated
4142,CPI-SS0F04D5A54,1377,1640,OmniPath,user_curated
4143,CPI-SS026F89EA7,1381,1640,OmniPath,user_curated
4144,CPI-SS0333F7D5A,1439,1640,OmniPath,user_curated
4145,CPI-SS09DE43310,778,882,OmniPath,user_curated
4146,CPI-SS00D9A0644,778,1266,OmniPath,user_curated
4147,CPI-SS098F416C1,778,2153,OmniPath,user_curated
4148,CPI-SS09C0B8677,787,2280,OmniPath,user_curated
4149,CPI-SS04DC708C4,797,2052,OmniPath,user_curated
4150,CPI-SS0B8D1CEB7,810,2052,OmniPath,user_curated
4151,CPI-SS03CC54038,1372,2052,OmniPath,user_curated
4152,CPI-SS05D8D8F6F,207,2052,OmniPath,user_curated
4153,CPI-SS0B6ED1B8D,115,2052,OmniPath,user_curated
4154,CPI-SS01A36AB6A,1647,2052,OmniPath,user_curated
4155,CPI-SS07D573B5A,1800,2052,OmniPath,user_curated
4156,CPI-SS008897D4A,1946,2052,OmniPath,user_curated
4157,CPI-SS04DF35FD1,1021,1402,OmniPath,user_curated
4158,CPI-SS0594FCD5F,456,1402,OmniPath,user_curated
4159,CPI-SS0474B5511,1020,1402,OmniPath,user_curated
4160,CPI-SS0B148336F,1021,2102,OmniPath,user_curated
4161,CPI-SS0BD6ECBE6,643,2102,OmniPath,user_curated
4162,CPI-SS026B040A1,726,852,OmniPath,user_curated
4163,CPI-SS01011D1D3,439,852,OmniPath,user_curated
4164,CPI-SS0F85F1F7A,1113,1606,OmniPath,user_curated
4165,CPI-SS053789D17,77,1606,OmniPath,user_curated
4166,CPI-SS070D93979,1113,2275,OmniPath,user_curated
4167,CPI-SS05904A256,1396,2212,OmniPath,user_curated
4168,CPI-SS040656CF1,1397,2212,OmniPath,user_curated
4169,CPI-SS0BE89A01F,556,715,OmniPath,user_curated
4170,CPI-SS04A857ABE,630,715,OmniPath,user_curated
4171,CPI-SS053805A6C,74,715,OmniPath,user_curated
4172,CPI-SS0C2AD7153,556,907,OmniPath,user_curated
4173,CPI-SS0627BCCF3,557,907,OmniPath,user_curated
4174,CPI-SS03B36CA94,558,907,OmniPath,user_curated
4175,CPI-SS0C9EB66F4,265,907,OmniPath,user_curated
4176,CPI-SS0BB1B580F,288,907,OmniPath,user_curated
4177,CPI-SS0B3C44B24,556,929,OmniPath,user_curated
4178,CPI-SS015B2F961,319,929,OmniPath,user_curated
4179,CPI-SS050C14E1E,399,929,OmniPath,user_curated
4180,CPI-SS0532E82D6,590,929,OmniPath,user_curated
4181,CPI-SS07CF0C6E7,562,929,OmniPath,user_curated
4182,CPI-SS00D9A2FD0,583,929,OmniPath,user_curated
4183,CPI-SS0A35FB6B2,556,1102,OmniPath,user_curated
4184,CPI-SS0D87F8BD7,321,1102,OmniPath,user_curated
4185,CPI-SS012B216F6,606,1102,OmniPath,user_curated
4186,CPI-SS03B5454F9,556,1080,OmniPath,user_curated
4187,CPI-SS02CAD3BF8,323,1080,OmniPath,user_curated
4188,CPI-SS0098B5107,716,1080,OmniPath,user_curated
4189,CPI-SS021F26C73,535,1080,OmniPath,user_curated
4190,CPI-SS0A173AD27,556,880,OmniPath,user_curated
4191,CPI-SS02A091464,702,880,OmniPath,user_curated
4192,CPI-SS020325618,556,910,OmniPath,user_curated
4193,CPI-SS063AE9D75,556,990,OmniPath,user_curated
4194,CPI-SS060E328A8,557,990,OmniPath,user_curated
4195,CPI-SS0A314A6E9,558,990,OmniPath,user_curated
4196,CPI-SS0768AC23C,556,1040,OmniPath,user_curated
4197,CPI-SS0BA46A363,557,1040,OmniPath,user_curated
4198,CPI-SS06F9C3753,558,1040,OmniPath,user_curated
4199,CPI-SS08BCD8691,764,1040,OmniPath,user_curated
4200,CPI-SS0F2C438C9,556,1139,OmniPath,user_curated
4201,CPI-SS045D87D08,557,1139,OmniPath,user_curated
4202,CPI-SS061AF043A,558,1139,OmniPath,user_curated
4203,CPI-SS021190052,864,1139,OmniPath,user_curated
4204,CPI-SS09B9D9850,556,1156,OmniPath,user_curated
4205,CPI-SS0572F562A,557,1156,OmniPath,user_curated
4206,CPI-SS0144BDC8B,558,1156,OmniPath,user_curated
4207,CPI-SS05703B2A9,556,1264,OmniPath,user_curated
4208,CPI-SS0F4C841A5,557,1264,OmniPath,user_curated
4209,CPI-SS060558ECD,558,1264,OmniPath,user_curated
4210,CPI-SS076194276,556,1385,OmniPath,user_curated
4211,CPI-SS07C82BD94,556,1387,OmniPath,user_curated
4212,CPI-SS067B375D9,557,1387,OmniPath,user_curated
4213,CPI-SS0F9B2B83B,558,1387,OmniPath,user_curated
4214,CPI-SS0E92761DD,556,1401,OmniPath,user_curated
4215,CPI-SS0268189C5,557,1401,OmniPath,user_curated
4216,CPI-SS06541639C,558,1401,OmniPath,user_curated
4217,CPI-SS0DB4342AC,630,1401,OmniPath,user_curated
4218,CPI-SS088E6F200,556,1412,OmniPath,user_curated
4219,CPI-SS001574F96,557,1412,OmniPath,user_curated
4220,CPI-SS089395ADA,558,1412,OmniPath,user_curated
4221,CPI-SS01E4F613C,556,1436,OmniPath,user_curated
4222,CPI-SS08D6E1D6E,556,1437,OmniPath,user_curated
4223,CPI-SS0AE9A4352,764,1437,OmniPath,user_curated
4224,CPI-SS0FDF36E9B,921,1437,OmniPath,user_curated
4225,CPI-SS0E04E9A81,556,1466,OmniPath,user_curated
4226,CPI-SS0173E68B5,557,1466,OmniPath,user_curated
4227,CPI-SS055C24209,558,1466,OmniPath,user_curated
4228,CPI-SS06D853E52,556,1479,OmniPath,user_curated
4229,CPI-SS0FC70E068,556,1694,OmniPath,user_curated
4230,CPI-SS0F9F553CD,557,1694,OmniPath,user_curated
4231,CPI-SS057DAA58A,558,1694,OmniPath,user_curated
4232,CPI-SS0EA8E6CC8,556,1815,OmniPath,user_curated
4233,CPI-SS00A21AD55,558,1815,OmniPath,user_curated
4234,CPI-SS0C1B725E5,805,1815,OmniPath,user_curated
4235,CPI-SS0D1ED016E,876,1815,OmniPath,user_curated
4236,CPI-SS00D0EBB00,556,1993,OmniPath,user_curated
4237,CPI-SS0DBF0B4F4,557,1993,OmniPath,user_curated
4238,CPI-SS01A081550,558,1993,OmniPath,user_curated
4239,CPI-SS0CD590A32,556,2074,OmniPath,user_curated
4240,CPI-SS0A07CBD62,557,2074,OmniPath,user_curated
4241,CPI-SS0A502B263,558,2074,OmniPath,user_curated
4242,CPI-SS06B2AAB39,556,2197,OmniPath,user_curated
4243,CPI-SS045786338,557,2197,OmniPath,user_curated
4244,CPI-SS086D01827,558,2197,OmniPath,user_curated
4245,CPI-SS08168F108,556,2276,OmniPath,user_curated
4246,CPI-SS0183436A8,557,2276,OmniPath,user_curated
4247,CPI-SS06A3261A3,558,2276,OmniPath,user_curated
4248,CPI-SS0649F034F,558,568,OmniPath,user_curated
4249,CPI-SS096325785,277,568,OmniPath,user_curated
4250,CPI-SS070ABC196,480,568,OmniPath,user_curated
4251,CPI-SS058965FAC,1729,1951,OmniPath,user_curated
4252,CPI-SS0E22D46D2,64,76,OmniPath,user_curated
4253,CPI-SS084DF4F93,64,217,OmniPath,user_curated
4254,CPI-SS0D8DF3BAC,64,294,OmniPath,user_curated
4255,CPI-SS021BA9667,64,436,OmniPath,user_curated
4256,CPI-SS01247A6F5,277,436,OmniPath,user_curated
4257,CPI-SS0D0F74F84,428,436,OmniPath,user_curated
4258,CPI-SS011A77B5E,64,505,OmniPath,user_curated
4259,CPI-SS0E3EF6416,64,539,OmniPath,user_curated
4260,CPI-SS0855C0353,64,1111,OmniPath,user_curated
4261,CPI-SS0D22A09AD,140,1111,OmniPath,user_curated
4262,CPI-SS0187D5A5A,996,1111,OmniPath,user_curated
4263,CPI-SS0E61DB5DF,708,1111,OmniPath,user_curated
4264,CPI-SS033E6DE7E,64,1112,OmniPath,user_curated
4265,CPI-SS01A07108F,996,1112,OmniPath,user_curated
4266,CPI-SS098425155,478,1112,OmniPath,user_curated
4267,CPI-SS0BFE02463,484,1112,OmniPath,user_curated
4268,CPI-SS0947A8549,708,1112,OmniPath,user_curated
4269,CPI-SS08E0F8A69,64,1279,OmniPath,user_curated
4270,CPI-SS0A9051AAE,939,1279,OmniPath,user_curated
4271,CPI-SS0BFEA258C,411,1279,OmniPath,user_curated
4272,CPI-SS0D22A8617,64,1358,OmniPath,user_curated
4273,CPI-SS00EDD8903,140,1358,OmniPath,user_curated
4274,CPI-SS03109CB95,166,1358,OmniPath,user_curated
4275,CPI-SS07BEAF467,64,1365,OmniPath,user_curated
4276,CPI-SS0F15C1AB3,140,1365,OmniPath,user_curated
4277,CPI-SS0FE4F9B5A,1140,1365,OmniPath,user_curated
4278,CPI-SS08083B141,64,1425,OmniPath,user_curated
4279,CPI-SS03B8229F2,140,1425,OmniPath,user_curated
4280,CPI-SS008515535,166,1425,OmniPath,user_curated
4281,CPI-SS01D8369B6,1140,1425,OmniPath,user_curated
4282,CPI-SS0E1EB6829,64,1937,OmniPath,user_curated
4283,CPI-SS0241A1F57,140,1937,OmniPath,user_curated
4284,CPI-SS0D396DFD6,166,1937,OmniPath,user_curated
4285,CPI-SS090FC28E1,84,1146,OmniPath,user_curated
4286,CPI-SS0B4AE402B,11,1146,OmniPath,user_curated
4287,CPI-SS04124F4E1,344,1146,OmniPath,user_curated
4288,CPI-SS00B57E300,683,1146,OmniPath,user_curated
4289,CPI-SS02456DA43,896,1146,OmniPath,user_curated
4290,CPI-SS0AF5FCEA0,897,1146,OmniPath,user_curated
4291,CPI-SS0B9E8C0DE,898,1146,OmniPath,user_curated
4292,CPI-SS02F59DFFB,996,1146,OmniPath,user_curated
4293,CPI-SS0A057962F,1040,1146,OmniPath,user_curated
4294,CPI-SS08718E4FB,84,1471,OmniPath,user_curated
4295,CPI-SS0DB68F4F0,11,1471,OmniPath,user_curated
4296,CPI-SS0628C88EF,896,1471,OmniPath,user_curated
4297,CPI-SS0DA366C78,898,1471,OmniPath,user_curated
4298,CPI-SS0A5B945E3,1157,1471,OmniPath,user_curated
4299,CPI-SS0865716E5,1159,1471,OmniPath,user_curated
4300,CPI-SS0D41C7AF5,1160,1471,OmniPath,user_curated
4301,CPI-SS07CA5A6F1,1161,1471,OmniPath,user_curated
4302,CPI-SS0DC4D593E,84,1257,OmniPath,user_curated
4303,CPI-SS0A01F4665,896,1257,OmniPath,user_curated
4304,CPI-SS0111AAD26,898,1257,OmniPath,user_curated
4305,CPI-SS0FF55B42C,1157,1257,OmniPath,user_curated
4306,CPI-SS0F21D6CA0,1159,1257,OmniPath,user_curated
4307,CPI-SS0470AF83E,1160,1257,OmniPath,user_curated
4308,CPI-SS00046DCF3,1161,1257,OmniPath,user_curated
4309,CPI-SS0207F9FC3,414,1257,OmniPath,user_curated
4310,CPI-SS0F3A69EBB,53,1257,OmniPath,user_curated
4311,CPI-SS023F8CE97,255,1257,OmniPath,user_curated
4312,CPI-SS0FECCB230,618,1257,OmniPath,user_curated
4313,CPI-SS0DB2CDD16,84,758,OmniPath,user_curated
4314,CPI-SS07E0A5C6D,84,1174,OmniPath,user_curated
4315,CPI-SS0C29E8C11,898,1174,OmniPath,user_curated
4316,CPI-SS0525BAEEC,1157,1174,OmniPath,user_curated
4317,CPI-SS0ECB0DDAC,140,210,OmniPath,user_curated
4318,CPI-SS0A33486C0,140,251,OmniPath,user_curated
4319,CPI-SS05031DE7E,140,1116,OmniPath,user_curated
4320,CPI-SS0B416B8AA,140,1557,OmniPath,user_curated
4321,CPI-SS0C2BC6C89,140,2176,OmniPath,user_curated
4322,CPI-SS0F4D12B9C,1988,2176,OmniPath,user_curated
4323,CPI-SS04E59A9CE,1497,2176,OmniPath,user_curated
4324,CPI-SS0A02ABA6E,1351,2176,OmniPath,user_curated
4325,CPI-SS07700E9B8,1552,2176,OmniPath,user_curated
4326,CPI-SS03B5E8768,1652,2176,OmniPath,user_curated
4327,CPI-SS056F0AEDD,1671,2176,OmniPath,user_curated
4328,CPI-SS0915B40A2,1980,2176,OmniPath,user_curated
4329,CPI-SS0E35B671B,2063,2176,OmniPath,user_curated
4330,CPI-SS0D15214CD,2110,2176,OmniPath,user_curated
4331,CPI-SS0F288BD90,2174,2176,OmniPath,user_curated
4332,CPI-SS0883AF13E,187,1788,OmniPath,user_curated
4333,CPI-SS00B2319F2,111,1788,OmniPath,user_curated
4334,CPI-SS0B9CE8966,385,1788,OmniPath,user_curated
4335,CPI-SS0CE6CD7D4,581,1788,OmniPath,user_curated
4336,CPI-SS0F4837826,1569,1788,OmniPath,user_curated
4337,CPI-SS04F781145,187,327,OmniPath,user_curated
4338,CPI-SS028E1A04E,277,391,OmniPath,user_curated
4339,CPI-SS08C8C41DC,26,391,OmniPath,user_curated
4340,CPI-SS0055264F3,277,303,OmniPath,user_curated
4341,CPI-SS0673367C9,31,303,OmniPath,user_curated
4342,CPI-SS08B7A1806,194,303,OmniPath,user_curated
4343,CPI-SS03C8F730B,277,388,OmniPath,user_curated
4344,CPI-SS0C19D082D,75,388,OmniPath,user_curated
4345,CPI-SS0ACA2B1BE,277,556,OmniPath,user_curated
4346,CPI-SS054624553,446,556,OmniPath,user_curated
4347,CPI-SS0EFBB65F4,104,556,OmniPath,user_curated
4348,CPI-SS0529C8A69,117,556,OmniPath,user_curated
4349,CPI-SS0565456DB,182,556,OmniPath,user_curated
4350,CPI-SS03EC5E8EB,240,556,OmniPath,user_curated
4351,CPI-SS02AC74200,256,556,OmniPath,user_curated
4352,CPI-SS01BD8942E,277,557,OmniPath,user_curated
4353,CPI-SS0F6115075,446,557,OmniPath,user_curated
4354,CPI-SS0D67C291F,117,557,OmniPath,user_curated
4355,CPI-SS05F06B713,240,557,OmniPath,user_curated
4356,CPI-SS0629A52E1,277,558,OmniPath,user_curated
4357,CPI-SS05F7D222D,446,558,OmniPath,user_curated
4358,CPI-SS0BBDA0C3F,387,558,OmniPath,user_curated
4359,CPI-SS0BE1EA621,117,558,OmniPath,user_curated
4360,CPI-SS0A588506B,240,558,OmniPath,user_curated
4361,CPI-SS04D33B41E,277,419,OmniPath,user_curated
4362,CPI-SS0FB2F97CA,145,419,OmniPath,user_curated
4363,CPI-SS034060D56,269,419,OmniPath,user_curated
4364,CPI-SS01D1035F9,277,472,OmniPath,user_curated
4365,CPI-SS0656275A7,149,472,OmniPath,user_curated
4366,CPI-SS053D86BD9,201,472,OmniPath,user_curated
4367,CPI-SS097544FFE,277,635,OmniPath,user_curated
4368,CPI-SS077C35726,176,635,OmniPath,user_curated
4369,CPI-SS0B537DD3F,456,635,OmniPath,user_curated
4370,CPI-SS0BC880667,277,396,OmniPath,user_curated
4371,CPI-SS0B490E802,201,396,OmniPath,user_curated
4372,CPI-SS0B02DE712,277,1280,OmniPath,user_curated
4373,CPI-SS089283EF5,414,1280,OmniPath,user_curated
4374,CPI-SS0BF9FA3F2,783,1280,OmniPath,user_curated
4375,CPI-SS0EDD3F6A8,413,1280,OmniPath,user_curated
4376,CPI-SS09375CA29,214,1280,OmniPath,user_curated
4377,CPI-SS0E0BF81C5,972,1280,OmniPath,user_curated
4378,CPI-SS0E25CE362,277,302,OmniPath,user_curated
4379,CPI-SS04767DDF0,235,302,OmniPath,user_curated
4380,CPI-SS07A121B8E,277,289,OmniPath,user_curated
4381,CPI-SS0C41D1733,277,439,OmniPath,user_curated
4382,CPI-SS0ECA3C270,429,439,OmniPath,user_curated
4383,CPI-SS045A92630,345,439,OmniPath,user_curated
4384,CPI-SS0762CFC40,277,481,OmniPath,user_curated
4385,CPI-SS096307FED,414,481,OmniPath,user_curated
4386,CPI-SS03D8BE340,428,481,OmniPath,user_curated
4387,CPI-SS0A02CA27E,277,521,OmniPath,user_curated
4388,CPI-SS0BA5E3EBB,277,624,OmniPath,user_curated
4389,CPI-SS00EDDD458,277,647,OmniPath,user_curated
4390,CPI-SS0ABC5C1B8,406,647,OmniPath,user_curated
4391,CPI-SS0481D83A4,277,669,OmniPath,user_curated
4392,CPI-SS0FCB7A7D8,414,669,OmniPath,user_curated
4393,CPI-SS0D4C221B8,439,669,OmniPath,user_curated
4394,CPI-SS0CCAD9005,277,673,OmniPath,user_curated
4395,CPI-SS022EE2589,277,712,OmniPath,user_curated
4396,CPI-SS0B4C21039,277,776,OmniPath,user_curated
4397,CPI-SS02DC2FE50,277,808,OmniPath,user_curated
4398,CPI-SS078A6F3C9,697,808,OmniPath,user_curated
4399,CPI-SS08CA619FE,277,884,OmniPath,user_curated
4400,CPI-SS0DA033F03,729,884,OmniPath,user_curated
4401,CPI-SS054D158CC,416,884,OmniPath,user_curated
4402,CPI-SS0C4E86714,747,884,OmniPath,user_curated
4403,CPI-SS05E908065,277,899,OmniPath,user_curated
4404,CPI-SS0A19E9C34,277,973,OmniPath,user_curated
4405,CPI-SS072E6CE75,414,973,OmniPath,user_curated
4406,CPI-SS06BC4D123,783,973,OmniPath,user_curated
4407,CPI-SS0FF193E8B,277,1021,OmniPath,user_curated
4408,CPI-SS0A2D7895C,635,1021,OmniPath,user_curated
4409,CPI-SS08C411721,938,1021,OmniPath,user_curated
4410,CPI-SS0322747C2,456,1021,OmniPath,user_curated
4411,CPI-SS04B952926,277,1118,OmniPath,user_curated
4412,CPI-SS09406A30A,486,1118,OmniPath,user_curated
4413,CPI-SS0C321CE6D,834,1118,OmniPath,user_curated
4414,CPI-SS089178D1C,277,1192,OmniPath,user_curated
4415,CPI-SS0840F7CA4,414,1192,OmniPath,user_curated
4416,CPI-SS0792D2398,783,1192,OmniPath,user_curated
4417,CPI-SS02DA88D8E,277,1333,OmniPath,user_curated
4418,CPI-SS0CE7506A6,719,1333,OmniPath,user_curated
4419,CPI-SS04782C8E3,277,1339,OmniPath,user_curated
4420,CPI-SS07F042076,277,1584,OmniPath,user_curated
4421,CPI-SS06E0FF9BB,1531,1584,OmniPath,user_curated
4422,CPI-SS0816467F2,277,1795,OmniPath,user_curated
4423,CPI-SS079EEDE8D,414,1795,OmniPath,user_curated
4424,CPI-SS074CF011C,1454,1795,OmniPath,user_curated
4425,CPI-SS0CD6627B0,277,1864,OmniPath,user_curated
4426,CPI-SS037549204,1819,1864,OmniPath,user_curated
4427,CPI-SS0D61CC16F,277,1921,OmniPath,user_curated
4428,CPI-SS0957523A8,636,1921,OmniPath,user_curated
4429,CPI-SS0CD5FDA3E,1018,1921,OmniPath,user_curated
4430,CPI-SS05132843F,1558,1921,OmniPath,user_curated
4431,CPI-SS08443DD76,277,2011,OmniPath,user_curated
4432,CPI-SS00C8BED40,426,489,OmniPath,user_curated
4433,CPI-SS07ECA23F0,468,489,OmniPath,user_curated
4434,CPI-SS0EDD4928A,304,489,OmniPath,user_curated
4435,CPI-SS08275E957,416,489,OmniPath,user_curated
4436,CPI-SS08B85996F,377,489,OmniPath,user_curated
4437,CPI-SS0F66EA6BE,426,834,OmniPath,user_curated
4438,CPI-SS05F45873A,548,834,OmniPath,user_curated
4439,CPI-SS030BB46BB,396,834,OmniPath,user_curated
4440,CPI-SS048D2A753,426,513,OmniPath,user_curated
4441,CPI-SS0BBD5658B,426,1053,OmniPath,user_curated
4442,CPI-SS004AC831B,426,1138,OmniPath,user_curated
4443,CPI-SS05EE9C0C9,426,1191,OmniPath,user_curated
4444,CPI-SS0C14AFF28,426,1376,OmniPath,user_curated
4445,CPI-SS07A55EDCB,1217,1376,OmniPath,user_curated
4446,CPI-SS0B312F541,426,1641,OmniPath,user_curated
4447,CPI-SS0E6427E5E,426,1692,OmniPath,user_curated
4448,CPI-SS0A31FB81D,811,1692,OmniPath,user_curated
4449,CPI-SS0D79B6312,1138,1692,OmniPath,user_curated
4450,CPI-SS0FC6C8480,1577,1692,OmniPath,user_curated
4451,CPI-SS068020509,426,1808,OmniPath,user_curated
4452,CPI-SS0F6424029,1323,1808,OmniPath,user_curated
4453,CPI-SS0A0EBE8BC,1114,1808,OmniPath,user_curated
4454,CPI-SS0327657E5,1409,1808,OmniPath,user_curated
4455,CPI-SS0C7088467,426,1873,OmniPath,user_curated
4456,CPI-SS0B4EE5AF6,426,2038,OmniPath,user_curated
4457,CPI-SS0106687D0,1409,2038,OmniPath,user_curated
4458,CPI-SS034CA1FA8,426,2138,OmniPath,user_curated
4459,CPI-SS0707CB896,811,2138,OmniPath,user_curated
4460,CPI-SS06A2D5B13,1138,2138,OmniPath,user_curated
4461,CPI-SS017B60A10,92,742,OmniPath,user_curated
4462,CPI-SS089C2DB35,664,742,OmniPath,user_curated
4463,CPI-SS08D69FD3C,372,742,OmniPath,user_curated
4464,CPI-SS086EA378D,371,742,OmniPath,user_curated
4465,CPI-SS0C7914682,92,1784,OmniPath,user_curated
4466,CPI-SS08916970E,1306,1784,OmniPath,user_curated
4467,CPI-SS0922A32A6,708,1784,OmniPath,user_curated
4468,CPI-SS0679A45E2,899,1784,OmniPath,user_curated
4469,CPI-SS0727B937F,1604,1784,OmniPath,user_curated
4470,CPI-SS01A862155,37,2094,OmniPath,user_curated
4471,CPI-SS0AC3CE834,810,2094,OmniPath,user_curated
4472,CPI-SS0DDF6C456,1372,2094,OmniPath,user_curated
4473,CPI-SS0A6A8B3F4,38,2094,OmniPath,user_curated
4474,CPI-SS0CD0854FD,571,2094,OmniPath,user_curated
4475,CPI-SS0C27C9BA8,1229,2094,OmniPath,user_curated
