"gene_symbol"	"is_in_LR_database"	"isLigand"	"isReceptor"	"sum_pseudobulkCellType_expr"	"sum_pseudobulkCellType_expr_threshold"	"sum_pseudobulkCellType_expr_filter"
"RSRP1"	FALSE	FALSE	FALSE	69.5923516463061	0.25	TRUE
"AL031432.3"	FALSE	FALSE	FALSE	0.36445413602253	0.25	TRUE
"RHD"	FALSE	FALSE	FALSE	3.89376420198238	0.25	TRUE
"TMEM50A"	FALSE	FALSE	FALSE	58.1068889840195	0.25	TRUE
"RHCE"	FALSE	FALSE	FALSE	6.56887446558131	0.25	TRUE
"MACO1"	FALSE	FALSE	FALSE	17.6406179429778	0.25	TRUE
"LDLRAP1"	FALSE	FALSE	FALSE	3.83311328161112	0.25	TRUE
"MAN1C1"	FALSE	FALSE	FALSE	0.875363216119708	0.25	TRUE
"AL031280.1"	FALSE	FALSE	FALSE	0.792387328019159	0.25	TRUE
"SELENON"	FALSE	FALSE	FALSE	6.4082179652409	0.25	TRUE
"AL020996.1"	FALSE	FALSE	FALSE	0.428063526690339	0.25	TRUE
"MTFR1L"	FALSE	FALSE	FALSE	6.5305206875394	0.25	TRUE
"AUNIP"	FALSE	FALSE	FALSE	1.5894436598645	0.25	TRUE
"PAQR7"	FALSE	FALSE	FALSE	2.1011021410517	0.25	TRUE
"STMN1"	FALSE	FALSE	FALSE	57.0347261911138	0.25	TRUE
"PAFAH2"	FALSE	FALSE	FALSE	3.28286200558343	0.25	TRUE
"PDIK1L"	FALSE	FALSE	FALSE	5.23623177198576	0.25	TRUE
"FAM110D"	FALSE	FALSE	FALSE	0.782827282680252	0.25	TRUE
"ZNF593"	FALSE	FALSE	FALSE	19.2025701449695	0.25	TRUE
"CNKSR1"	FALSE	FALSE	FALSE	0.326504534908114	0.25	TRUE
"CEP85"	FALSE	FALSE	FALSE	3.39100968980294	0.25	TRUE
"SH3BGRL3"	FALSE	FALSE	FALSE	213.9733059358	0.25	TRUE
"UBXN11"	FALSE	FALSE	FALSE	10.627148524393	0.25	TRUE
"CD52"	TRUE	TRUE	FALSE	104.326135373068	0.25	TRUE
"ZNF683"	FALSE	FALSE	FALSE	1.34791201052194	0.25	TRUE
"DHDDS"	FALSE	FALSE	FALSE	6.98325083052339	0.25	TRUE
"HMGN2"	FALSE	FALSE	FALSE	148.610210085629	0.25	TRUE
"RPS6KA1"	FALSE	FALSE	FALSE	15.1038407352362	0.25	TRUE
"ARID1A"	FALSE	FALSE	FALSE	40.0847679012459	0.25	TRUE
"PIGV"	FALSE	FALSE	FALSE	2.17624926600351	0.25	TRUE
"ZDHHC18"	FALSE	FALSE	FALSE	7.58050074578937	0.25	TRUE
"GPN2"	FALSE	FALSE	FALSE	5.03269287610973	0.25	TRUE
"GPATCH3"	FALSE	FALSE	FALSE	4.79937640609412	0.25	TRUE
"NUDC"	FALSE	FALSE	FALSE	42.5917389256651	0.25	TRUE
"TRNP1"	FALSE	FALSE	FALSE	0.385256722500848	0.25	TRUE
"SLC9A1"	FALSE	FALSE	FALSE	3.10457423002132	0.25	TRUE
"WDTC1"	FALSE	FALSE	FALSE	7.35015532090164	0.25	TRUE
"TMEM222"	TRUE	FALSE	TRUE	8.08024456614922	0.25	TRUE
"SYTL1"	FALSE	FALSE	FALSE	16.7024409713717	0.25	TRUE
"MAP3K6"	FALSE	FALSE	FALSE	1.46085873988482	0.25	TRUE
"GPR3"	FALSE	FALSE	FALSE	0.368994275700605	0.25	TRUE
"WASF2"	FALSE	FALSE	FALSE	62.1135741484843	0.25	TRUE
"AHDC1"	FALSE	FALSE	FALSE	4.25423194601447	0.25	TRUE
"FGR"	FALSE	FALSE	FALSE	26.3147267533995	0.25	TRUE
"IFI6"	FALSE	FALSE	FALSE	34.0224931262293	0.25	TRUE
"FAM76A"	FALSE	FALSE	FALSE	10.6595613378212	0.25	TRUE
"STX12"	FALSE	FALSE	FALSE	15.8492559749816	0.25	TRUE
"AL020997.2"	FALSE	FALSE	FALSE	0.348133839756942	0.25	TRUE
"PPP1R8"	FALSE	FALSE	FALSE	8.63983656575023	0.25	TRUE
"THEMIS2"	FALSE	FALSE	FALSE	32.0518139595352	0.25	TRUE
"RPA2"	FALSE	FALSE	FALSE	18.1410524535919	0.25	TRUE
"SMPDL3B"	FALSE	FALSE	FALSE	0.498751449950705	0.25	TRUE
"XKR8"	FALSE	FALSE	FALSE	3.01670060456765	0.25	TRUE
"EYA3"	FALSE	FALSE	FALSE	4.2717347723347	0.25	TRUE
"PTAFR"	TRUE	TRUE	FALSE	9.79530891499362	0.25	TRUE
"DNAJC8"	FALSE	FALSE	FALSE	59.663993639406	0.25	TRUE
"ATP5IF1"	FALSE	FALSE	FALSE	82.0041874996572	0.25	TRUE
"AL353622.1"	FALSE	FALSE	FALSE	1.94267929095423	0.25	TRUE
"SESN2"	FALSE	FALSE	FALSE	5.06203622929939	0.25	TRUE
"MED18"	FALSE	FALSE	FALSE	1.55760984600031	0.25	TRUE
"PHACTR4"	FALSE	FALSE	FALSE	26.0131299994758	0.25	TRUE
"RCC1"	FALSE	FALSE	FALSE	5.86081891853006	0.25	TRUE
"SNHG3"	FALSE	FALSE	FALSE	47.4035372685278	0.25	TRUE
