Gene;OverallAverageExpression;case_avg;control_avg
PLEKHO2;1,66033151778803e-02;2,83021843808163e-02;1,43830196269227e-02
PLGRKT;7,67117517735944e-02;6,39285604921098e-02;7,91378377684868e-02
PLIN2;1,03302563306510e-01;1,59386918139740e-01;9,26584710139581e-02
PLIN3;7,73508621613150e-02;1,51059858611362e-01;6,33618386031647e-02
PLIN5;7,36628554117850e-03;1,02075487767901e-02;6,82705016622921e-03
PLK1;2,74920224584914e-02;2,26138730299319e-02;2,84178327470976e-02
PLK2;2,12212506753422e-02;2,13280753246919e-02;2,12009767249656e-02
PLK3;9,44003951334994e-02;5,14710982697765e-02;1,02547825896153e-01
PLK4;1,79537432919875e-02;2,26458358112294e-02;1,70632442219970e-02
PLLP;3,50444517899488e-03;9,35517743061314e-04;3,99199470688471e-03
PLOD1;6,66149507617279e-03;1,69911322915996e-02;4,70106222111850e-03
PLOD2;5,71621755457110e-03;5,56936329686832e-03;5,74408861196653e-03
PLOD3;2,53548555683613e-02;3,20662746785690e-02;2,40811141722898e-02
PLP2;2,82340649279738e-01;2,34722730559616e-01;2,91377920425022e-01
PLPP1;7,08071126640579e-03;5,20168592942549e-03;7,43732621127474e-03
PLPP3;-1,65308682433150e-04;1,21405348472872e-03;-4,27093956700527e-04
PLPP4;7,16048010968881e-03;4,60669153873540e-03;7,64515647488412e-03
PLPP5;6,74630933056984e-02;7,45050603338464e-02;6,61266181480257e-02
PLPP6;3,90508340785565e-03;6,61331689175768e-03;3,39109537611040e-03
PLPPR2;8,11030772469311e-03;1,53816003739997e-02;6,73030950102594e-03
PLPPR3;3,32699156660062e-03;1,30786443320676e-02;1,47625275808259e-03
PLRG1;6,31999995400602e-02;8,01955744191141e-02;5,99744570850287e-02
PLS1;6,71696404389507e-03;1,05103568779052e-02;5,99702666479577e-03
PLS3;-7,98719278653383e-05;1,06361949189521e-03;-2,96891954998850e-04
PLSCR1;7,99737345240480e-02;1,18256130465410e-01;7,27082260450513e-02
PLSCR4;2,20518249424835e-03;1,77967049229118e-03;2,28593922282067e-03
PLTP;1,52855640305743e-02;4,50797343095694e-02;9,63101207624313e-03
PLVAP;-7,57208953872517e-04;-1,03095213673837e-03;-7,05256003507921e-04
PLXDC1;6,00771143649919e-03;2,57742246141850e-03;6,65873635333126e-03
PLXDC2;5,14590796001949e-02;1,00237806016836e-01;4,22015020202124e-02
PLXNA1;1,02491348916827e-03;7,77082171636903e-04;1,07194869933753e-03
PLXNA3;1,40411331014616e-02;8,76670792703546e-03;1,50421514516538e-02
PLXNA4;1,98550724779046e-03;2,74611962035164e-04;2,31021326212589e-03
PLXNB2;3,25510642098775e-02;6,33744768364563e-02;2,67011752391599e-02
PLXNC1;3,49408723605629e-02;5,99297088011390e-02;3,01983112283558e-02
PLXND1;3,11872288976077e-02;7,11024448326111e-02;2,36118320948330e-02
PM20D2;4,09532859449927e-02;9,78964106731188e-02;3,01462101243866e-02
PMAIP1;1,66336742602718e-01;1,89368213951481e-01;1,61965664297574e-01
PMEPA1;6,46032373048228e-03;6,33792948030409e-03;6,48355259170121e-03
PMF1;1,16552053446243e-01;9,92147317948592e-02;1,19842455062019e-01
PML;2,82446430475678e-02;3,49532916826350e-02;2,69714274521973e-02
PMM1;3,04304297979936e-02;1,80725258682415e-02;3,27758017000492e-02
PMM2;1,88844968415323e-02;4,97371314705231e-02;1,30290619089939e-02
PMP22;5,48877982380026e-03;5,13806241663977e-03;5,55534149615116e-03
PMPCA;5,05402018464186e-02;4,64636877176120e-02;5,13138720214243e-02
PMPCB;1,45787711843003e-01;1,37139272059343e-01;1,47429074956078e-01
PMS1;3,53961684797045e-02;7,76272958367768e-02;2,73812413481745e-02
PMS2;3,62798760091910e-02;6,03233579664983e-02;3,17167310510491e-02
PMVK;7,38834928506674e-02;7,81651249544088e-02;7,30708939109007e-02
PNISR;5,23784038962881e-01;5,36287283033874e-01;5,21411083363344e-01
PNKD;1,45661324715309e-01;1,60412440794049e-01;1,42861751796495e-01
PNKP;6,50289961094423e-02;4,63054383663576e-02;6,85824875823306e-02
PNMA1;2,12670300725150e-02;1,80659858447069e-02;2,18745472721805e-02
PNMT;6,48061306185962e-03;2,76478536054802e-03;7,18582957212513e-03
PNN;2,78560106493396e-01;3,59416648654787e-01;2,63214570295615e-01
PNO1;4,24472414358372e-02;5,52024788310005e-02;4,00264607305719e-02
PNOC;1,48972375744568e-02;1,39251917536923e-02;1,50817194225510e-02
PNP;6,83863073725279e-02;7,80760406325458e-02;6,65473200931604e-02
PNPLA2;5,99219873652134e-02;6,31321224058859e-02;5,93127448456894e-02
PNPLA4;3,11897953280274e-02;3,60705016267118e-02;3,02634997782165e-02
PNPLA6;4,34644052264996e-02;5,06633201718500e-02;4,20981433641247e-02
PNPLA7;6,30326057153106e-03;5,02224644673376e-03;6,54638064687026e-03
PNPLA8;9,65605329589886e-02;1,20153947880911e-01;9,20828049602949e-02
PNPO;1,71324212811245e-02;3,15830464361239e-02;1,43898776913432e-02
PNPT1;4,42858829214189e-02;7,13896954805188e-02;3,91419264077538e-02
PNRC1;6,08328126502698e-01;5,28557290198453e-01;6,23467609633087e-01
PNRC2;1,91179050247480e-01;2,65086525708162e-01;1,77152357914970e-01
POC1A;1,23784075437729e-02;1,33777904216976e-02;1,21887374723268e-02
POC1B;2,48268452333324e-02;3,82962590295299e-02;2,22705229933846e-02
POC5;1,72665582379973e-02;3,57473420200392e-02;1,37591421537846e-02
PODXL2;6,48321916043587e-03;6,36908038657338e-03;6,50488123797539e-03
POFUT1;1,52609726383339e-02;2,53347033673466e-02;1,33491075570867e-02
POFUT2;1,79236679129117e-02;2,41143121271858e-02;1,67487629226871e-02
POGK;2,52650734817718e-02;4,87154231239094e-02;2,08144974409890e-02
POGLUT1;2,88444241758797e-02;4,56262454246398e-02;2,56594494224021e-02
POGZ;5,62419551801205e-02;9,51683826297974e-02;4,88542177687559e-02
POLA1;2,39337497504534e-02;4,78396300243508e-02;1,93967198296010e-02
POLA2;1,33214032558133e-02;1,45438744485769e-02;1,30893938792331e-02
POLB;1,84287626791988e-02;3,65055890570857e-02;1,49980125369386e-02
POLD1;2,59206708246974e-02;2,72559709360621e-02;2,56672479643313e-02
POLD2;9,49773701850611e-02;9,01752564217437e-02;9,58887498781694e-02
POLD3;2,63509032615851e-02;4,82359175202922e-02;2,21974078298166e-02
POLD4;7,51577524240100e-02;1,16057129251572e-01;6,73955744876685e-02
POLDIP2;7,83436164378774e-02;7,07192445729688e-02;7,97906245748907e-02
POLDIP3;4,46221298889039e-02;5,22761523433874e-02;4,31694944497151e-02
POLE;1,70412236496034e-02;3,67568214439103e-02;1,32994556797398e-02
POLE2;1,74944938669433e-02;1,62418914917414e-02;1,77322217560697e-02
POLE3;1,26715429046959e-01;1,45557397436928e-01;1,23139464749740e-01
POLE4;1,82940638343875e-01;1,61737845115423e-01;1,86964656961093e-01
POLG;3,67668385975712e-02;4,71350966626746e-02;3,47990759998535e-02
POLG2;2,35445841280883e-02;3,94384644031978e-02;2,05281291998272e-02
POLH;1,88966842864098e-02;5,17317573527062e-02;1,26650079269399e-02
POLI;1,45778211023828e-02;3,14285039235534e-02;1,13797773043503e-02
POLK;5,97174088002978e-02;8,93519414585285e-02;5,40931540219586e-02
POLL;2,24488797866461e-02;2,37800646038216e-02;2,21962379564139e-02
POLM;4,29904335018160e-02;3,43404940836677e-02;4,46320812263112e-02
POLN;1,48206933426242e-03;1,81679448978646e-03;1,41854278646436e-03
POLQ;2,29384184813495e-02;3,82471806730342e-02;2,00330114718981e-02
POLR1A;1,00068750744906e-02;2,00432437361333e-02;8,10210083514592e-03
POLR1B;1,13686589779004e-02;2,56322559270208e-02;8,66161094638320e-03
POLR1C;2,40065553774831e-02;2,66696358176255e-02;2,35011368151826e-02
POLR1D;3,15260411901542e-01;3,66711352503934e-01;3,05495682291315e-01
POLR1E;3,36911683734622e-02;4,12166917884897e-02;3,22629204063151e-02
POLR2A;1,02090799316843e-01;1,12533490717156e-01;1,00108910225347e-01
POLR2B;1,01972158485307e-01;1,39479810370934e-01;9,48536865061840e-02
POLR2C;1,00312143702933e-01;6,75862970846953e-02;1,06523090281391e-01
POLR2D;5,32166783562705e-02;6,30695604517878e-02;5,13467275173213e-02
POLR2E;1,54637675275626e-01;1,63010481779484e-01;1,53048623829109e-01
POLR2F;1,85691312919950e-01;1,55041610045584e-01;1,91508234004344e-01
POLR2G;1,61453144172036e-01;1,64463745514216e-01;1,60881770593120e-01
POLR2H;7,44538673460560e-02;7,27646456540052e-02;7,47744599898733e-02
POLR2I;2,07195688389516e-01;1,60834330019357e-01;2,15994480472753e-01
POLR2J;2,29264261555474e-01;1,59013132525585e-01;2,42597026161105e-01
POLR2J2;2,88529865621314e-02;1,18144907532659e-02;3,20866748599662e-02
POLR2J3;1,99129289430743e-01;8,09907560604752e-02;2,21550470101165e-01
POLR2K;1,89514154976631e-01;1,55707759512811e-01;1,95930175887728e-01
POLR2L;5,37385910363880e-01;4,67055949027955e-01;5,50733636331616e-01
POLR2M;4,81688961623315e-02;3,33579345382886e-02;5,09798269992207e-02
POLR3A;1,84607353110828e-02;3,27813742072423e-02;1,57428614485359e-02
POLR3B;2,30898424701181e-03;7,34635215488024e-03;1,35295633009399e-03
POLR3C;3,58407377771904e-02;5,37847619857674e-02;3,24351917859095e-02
POLR3D;2,62770667266997e-02;4,70109414974657e-02;2,23420428274590e-02
POLR3E;4,84827680310953e-02;3,73507236225801e-02;5,05954874952198e-02
POLR3F;2,36674802741323e-02;2,58715731514465e-02;2,32491716731463e-02
POLR3G;6,28266364679029e-03;1,35402438081504e-02;4,90526787772381e-03
POLR3GL;1,92054281229008e-01;1,75215762973500e-01;1,95250016348266e-01
POLR3H;2,70034302837502e-02;2,72278651217867e-02;2,69608354257577e-02
POLR3K;4,75922913149007e-02;5,74871837541410e-02;4,57143674507262e-02
POLRMT;1,87650742353591e-02;1,69521969566401e-02;1,91091351259075e-02
POM121;3,89518919206463e-02;5,93846938756527e-02;3,50740077860913e-02
POM121C;3,11490277542920e-02;4,28314152151130e-02;2,89318602269113e-02
POMC;3,83528205807972e-02;3,03507762103959e-02;3,98715061226193e-02
POMGNT1;2,04650270912521e-02;1,82985836504365e-02;2,08761903113553e-02
POMGNT2;1,46831400779868e-02;1,00596179777496e-02;1,55606253606101e-02
POMP;4,44560834319703e-01;4,37974292769471e-01;4,45810875554159e-01
POMT1;1,33429819937689e-02;1,42561842661678e-02;1,31696678975635e-02
POMT2;2,21126584192691e-03;4,23747999816669e-03;1,82671634416370e-03
POMZP3;6,90086485246267e-03;5,23180000332122e-03;7,21763198563811e-03
PON2;2,20999669334835e-02;3,43194342250300e-02;1,97808685324445e-02
POP1;8,10894873082608e-03;1,81924100182801e-02;6,19523691420290e-03
POP4;5,37736169439156e-02;5,77933495564655e-02;5,30107231735123e-02
POP5;8,99946323445547e-02;7,59700656173002e-02;9,26563155011470e-02
POP7;6,83709751751877e-02;5,73664565027450e-02;7,04594918877878e-02
POR;2,90780913656478e-02;3,98278494635263e-02;2,70379249474610e-02
PORCN;1,48427251434285e-02;1,23672316563462e-02;1,53125421044057e-02
POT1;1,48983306638815e-02;2,16606521736204e-02;1,36149286442701e-02
POTEF;4,34261252310543e-03;1,00922873199350e-02;3,25139788095438e-03
POTEM;7,29119809101726e-04;8,75821668956613e-03;-7,94699952677380e-04
POU2AF1;2,15747276947116e-02;1,27958962850239e-02;2,32408374685216e-02
POU2F1;3,92419298216044e-02;7,14687954338329e-02;3,31256834477940e-02
POU2F2;9,81153495241528e-02;1,13749950635959e-01;9,51481024605795e-02
POU3F2;1,73175223027864e-03;5,98722140885985e-03;9,24118678647003e-04
POU4F1;2,95511307428630e-02;1,50141024885956e-01;6,66471319156969e-03
POU5F2;4,43211081589922e-03;1,45702685194776e-03;4,99674365128720e-03
POU6F1;3,86015047614660e-03;5,97956897665429e-03;3,45791198748023e-03
PP7080;2,95133808825890e-02;1,82770414696239e-02;3,16458942028846e-02
PPA1;3,12985803011982e-01;2,93283336297860e-01;3,16725078870993e-01
PPA2;1,15656528543066e-01;1,43027870351963e-01;1,10461798403953e-01
PPAN;3,24649216579869e-02;3,49527295487521e-02;3,19927675808974e-02
PPARA;1,73393968182203e-02;3,29737897036335e-02;1,43721892733496e-02
PPARD;1,00503849105350e-02;6,99031406744180e-03;1,06311471671837e-02
PPARGC1B;8,69445875068160e-03;1,63427075776822e-02;7,24291907204799e-03
PPAT;1,81587819215493e-02;3,07859000666186e-02;1,57623166091687e-02
PPBP;1,10824337075225e-02;1,41048669469913e-02;1,05088145860287e-02
PPCDC;2,23857434220284e-02;3,23876648684930e-02;2,04875068229698e-02
PPCS;1,53194949410668e-01;1,94038358150944e-01;1,45443393500528e-01
PPDPF;8,57591041371157e-01;4,80725345061623e-01;9,29115324129580e-01
PPFIA1;3,42695921084984e-02;5,93147888254476e-02;2,95163345176241e-02
PPFIBP1;1,10251077474983e-02;3,34250299842326e-02;6,77388937576570e-03
PPFIBP2;7,56747012217583e-03;8,13286473677750e-03;7,46016546515646e-03
PPHLN1;1,93768060917409e-01;1,78223419408086e-01;1,96718234800516e-01
PPIA;9,93417471217514e-01;1,21772590782902e+00;9,50846602596656e-01
PPIAL4A;7,31282502193202e-03;2,44546834571259e-02;4,05951982135292e-03
PPIB;3,68590549243108e-01;3,22094747779834e-01;3,77414856903647e-01
PPID;5,78292129609024e-02;7,91413282368709e-02;5,37844464191196e-02
PPIE;7,71358061027144e-02;8,08274554274187e-02;7,64351783386841e-02
PPIF;5,76688067058906e-02;7,12417612798216e-02;5,50928337523434e-02
PPIG;2,72990600306480e-01;2,63181706226360e-01;2,74852202783448e-01
PPIH;8,14618560545417e-02;6,60664153537497e-02;8,43837135349571e-02
PPIL1;2,58624558413515e-02;3,41004238595192e-02;2,42989950125836e-02
PPIL2;3,40412887575313e-02;3,48386647503598e-02;3,38899570058375e-02
PPIL3;7,30200512143041e-02;7,13195574263260e-02;7,33427831575702e-02
PPIL4;6,32440013038454e-02;9,87258874382617e-02;5,65099937209536e-02
PPIL6;3,11772868048825e-03;7,69094600259196e-03;2,24979060051716e-03
PPIP5K1;5,18107577839380e-03;1,03616179567793e-02;4,19787521851995e-03
PPIP5K2;8,86957129147237e-02;2,01405666773598e-01;6,73048071134439e-02
PPM1A;6,86333846283523e-02;7,60704986034631e-02;6,72219156406694e-02
PPM1B;7,31278619865069e-02;6,92316679587879e-02;7,38673097156294e-02
PPM1D;2,72408190045269e-02;3,88658620717492e-02;2,50345347086594e-02
PPM1F;4,50179179438320e-02;9,54417894903103e-02;3,54481128870657e-02
PPM1G;1,86811924616022e-01;2,63328448497941e-01;1,72290068306429e-01
PPM1H;6,14066751982360e-03;1,88327757591820e-02;3,73186791985476e-03
PPM1J;2,39931943650393e-03;3,19669220392034e-03;2,24798829695199e-03
PPM1K;9,97552094871765e-02;1,09263781016247e-01;9,79506043842612e-02
PPM1L;1,18953581504942e-02;2,64625375557392e-02;9,13069405669011e-03
PPM1M;3,69556842487093e-02;3,76225882879770e-02;3,68291144028877e-02
PPM1N;2,59401675685090e-02;2,21685625528756e-02;2,66559698987102e-02
PPME1;3,51959699440930e-02;3,32640082569908e-02;3,55626315302759e-02
PPOX;4,03840786080866e-02;3,12068616512675e-02;4,21257968567431e-02
PPP1CA;3,64256884646546e-01;3,17653168026486e-01;3,73101673221807e-01
PPP1CB;2,59337614976404e-01;3,33878222609574e-01;2,45190762265882e-01
PPP1CC;2,62221484373473e-01;2,55710456431848e-01;2,63457194092094e-01
PPP1R10;8,24635581002246e-02;9,82787667369505e-02;7,94620340414056e-02
PPP1R11;1,00648225773776e-01;7,62158012418593e-02;1,05285187051512e-01
PPP1R12A;1,57430643530300e-01;2,31543459425906e-01;1,43364980212972e-01
PPP1R12B;2,65328901795796e-02;4,01095456124149e-02;2,39562148504082e-02
PPP1R12C;1,89894671403190e-02;3,09396265893944e-02;1,67214799188398e-02
PPP1R14A;2,54966366026707e-02;1,78247366803454e-02;2,69526649563048e-02
PPP1R14B;4,04176169092122e-02;5,33394908234891e-02;3,79652107266810e-02
PPP1R15A;5,86129015045882e-01;4,86609579467241e-01;6,05016529404417e-01
PPP1R15B;7,21029308910288e-02;1,03451135749849e-01;6,61534430754818e-02
PPP1R16A;1,78836771111700e-02;2,20542874218032e-02;1,70921486859140e-02
PPP1R16B;1,07139321986862e-02;1,02824176961364e-02;1,07958281249989e-02
PPP1R18;1,39593281318703e-01;1,53107797943628e-01;1,37028399139481e-01
PPP1R2;2,53838435025988e-01;1,97533055746137e-01;2,64524474927919e-01
PPP1R21;4,13096167254718e-02;6,57999380835989e-02;3,66616673715868e-02
PPP1R26;5,08909586697616e-03;8,69130439116761e-03;4,40544282144278e-03
PPP1R35;2,66646728329178e-02;4,81281385164155e-02;2,25911819220833e-02
PPP1R37;1,25751391493929e-02;1,07307402924172e-02;1,29251824318074e-02
PPP1R3B;1,57961962800747e-02;1,50770470207623e-02;1,59326815995726e-02
PPP1R3D;8,42618293376488e-03;1,80095114487343e-02;6,60738991231526e-03
PPP1R3E;2,13638523576848e-02;2,14772842146401e-02;2,13423244439210e-02
PPP1R7;1,39220735264873e-01;1,37868487447087e-01;1,39477374582874e-01
PPP1R8;4,83310362540771e-02;5,52927795618627e-02;4,70097865311290e-02
PPP1R9A;1,50010457557350e-03;6,42151486339890e-04;1,66293308437311e-03
PPP1R9B;3,82417889521582e-02;5,22495307724678e-02;3,55832989474327e-02
PPP2CA;1,75994485996446e-01;2,03510553432302e-01;1,70772288786791e-01
PPP2CB;2,00283036722114e-02;3,02620267441300e-02;1,80860740932525e-02
PPP2R1A;1,10181633653101e-01;1,05834552375618e-01;1,11006654007857e-01
PPP2R1B;2,97900914286596e-02;2,99550913161584e-02;2,97587765631143e-02
PPP2R2A;6,28878177369173e-02;8,38746036597041e-02;5,89047945399770e-02
PPP2R2B;7,71483339171569e-03;3,15764665074015e-03;8,57972907268729e-03
PPP2R2D;3,69011823019701e-02;4,32378726055056e-02;3,56985596343703e-02
PPP2R3A;4,06376125670440e-03;4,27859161505578e-03;4,02298920595453e-03
PPP2R3B;5,59317644795464e-03;1,15525078059903e-02;4,46217167549269e-03
PPP2R3C;1,04932754590520e-01;1,18602638712945e-01;1,02338385650015e-01
PPP2R5A;5,48979966749457e-02;8,24449415309742e-02;4,96699393263803e-02
PPP2R5B;2,59595960265917e-02;1,90577184363766e-02;2,72694840030264e-02
PPP2R5C;2,88924504268100e-01;1,74802028133959e-01;3,10583488707494e-01
PPP2R5D;1,72426854615879e-02;2,84050863995744e-02;1,51242047169364e-02
PPP2R5E;9,30064628610367e-02;9,65895657337228e-02;9,23264358234789e-02
PPP3CA;1,01820216110525e-01;1,63100892008954e-01;9,01899286274571e-02
PPP3CB;2,89225415608649e-02;3,86143598791210e-02;2,70831585641464e-02
PPP3CC;8,55648731145814e-02;4,06827232145086e-02;9,40829303739562e-02
PPP3R1;5,14382571657866e-02;7,98534192587039e-02;4,60454233046464e-02
PPP4C;1,82782826685093e-01;2,03475041481903e-01;1,78855709315383e-01
PPP4R1;2,78874763035422e-02;6,10803104290433e-02;2,15879014767693e-02
PPP4R2;9,57144672325276e-02;1,37006227998571e-01;8,78778198498007e-02
PPP4R3A;1,14833039679704e-01;1,42954630753383e-01;1,09495921838343e-01
PPP4R3B;1,31524027415720e-01;1,83628597192822e-01;1,21635247358959e-01
PPP5C;2,25769181561439e-02;3,57561695896056e-02;2,00756650166248e-02
PPP5D1;5,98003546850798e-03;4,25962166463993e-03;6,30654797568052e-03
PPP6C;9,33061354118333e-02;1,01697574486405e-01;9,17135477420158e-02
PPP6R1;7,01886779584817e-02;1,17891332825317e-01;6,11353249777405e-02
PPP6R2;4,85362092626755e-02;6,62241045522989e-02;4,51792732600490e-02
PPP6R3;6,44665717737459e-02;1,22155390273072e-01;5,35179728252329e-02
PPRC1;1,95766719326982e-02;3,13138471209604e-02;1,73491063962985e-02
PPT1;1,76983575326677e-01;2,35189983689603e-01;1,65936744450664e-01
PPT2;1,61254537352599e-02;1,47312291966438e-02;1,63900596972916e-02
PPTC7;4,12166054640245e-02;6,52572359600359e-02;3,66540016767188e-02
PPWD1;4,39559896771136e-02;5,89247350360395e-02;4,11151135080306e-02
PQBP1;1,42602562850596e-01;1,54560538121123e-01;1,40333092286300e-01
PQLC1;3,81879922662489e-02;4,68228322108179e-02;3,65492102284648e-02
PQLC2;1,18516649172398e-02;1,51385665674721e-02;1,12278530783473e-02
PQLC3;7,48601524883910e-02;8,53644548484879e-02;7,28665704257602e-02
PRADC1;2,85903537254708e-02;3,37560782368442e-02;2,76099653690307e-02
PRAF2;3,80013442480792e-02;1,96648060745572e-02;4,14813843631032e-02
PRAM1;5,04340770881669e-02;9,48985515691200e-02;4,19952892743026e-02
PRAME;9,92904890642062e-03;5,11111080540365e-02;2,11322148595694e-03
PRC1;5,79933831145326e-02;6,94993474415907e-02;5,58096984385442e-02
PRCC;4,38938858166386e-02;5,41684756076524e-02;4,19439002577628e-02
PRCD;5,40591693677531e-03;3,30068458760303e-03;5,80546307559583e-03
PRCP;5,79530068248091e-02;8,65575792531369e-02;5,25242253077269e-02
PRDM1;3,66469806349906e-02;4,01285671331373e-02;3,59862201052320e-02
PRDM10;7,24836538629515e-03;1,55826204879388e-02;5,66663050220213e-03
PRDM11;3,81226226084824e-03;6,50439766485049e-03;3,30132943850489e-03
PRDM15;3,08437700735794e-03;5,56314479823642e-03;2,61393862545319e-03
PRDM16;2,91892397373091e-03;9,33667766436927e-03;1,70091651341243e-03
PRDM2;1,11325900875476e-01;1,28594904160853e-01;1,08048465210636e-01
PRDM4;1,78294590031895e-02;2,75437517639334e-02;1,59858106451100e-02
PRDM8;1,15445929285486e-02;2,32677352565246e-02;9,31969064931668e-03
PRDX1;2,62671509782947e-01;2,90223009811878e-01;2,57442587920901e-01
PRDX2;5,00320014699152e-01;2,33104465568670e-01;5,51034103778139e-01
PRDX3;1,68499118062717e-01;2,36709978618055e-01;1,55553570284475e-01
PRDX4;1,01699227458088e-01;1,34227611396670e-01;9,55257567673862e-02
PRDX5;3,30708932391064e-01;3,49052565415121e-01;3,27227545764270e-01
PRDX6;3,50108375711016e-01;3,40108450456476e-01;3,52006233458412e-01
PREB;3,78598033750758e-02;5,63367257807918e-02;3,43531201306384e-02
PRELID1;3,78396856545625e-01;3,39450148974406e-01;3,85788442864337e-01
PRELID2;1,63696305910582e-02;3,15414474760454e-02;1,34902140470022e-02
PRELID3A;5,01059667557363e-03;8,99783345075806e-03;4,25387019893819e-03
PRELID3B;1,11478586100147e-01;9,35589589238943e-02;1,14879501847138e-01
PREP;1,90111023385752e-02;2,41299317932718e-02;1,80396140633220e-02
PREPL;3,30939737785049e-02;3,68504696495320e-02;3,23810389704520e-02
PREX1;6,39871842081231e-02;9,78805781808767e-02;5,75546520941925e-02
PREX2;3,70500549223494e-03;1,07181076531933e-02;2,37400851669141e-03
PRF1;4,84277484587559e-02;2,04183152812581e-02;5,37435801677929e-02
PRG2;1,11988714154146e-03;1,01590232125851e-03;1,13962212873009e-03
PRH1;5,57650272894652e-03;1,11029862174300e-02;4,52764693877826e-03
PRICKLE1;1,48221300653611e-03;1,14841721954285e-02;-4,16030755551952e-04
PRICKLE3;2,59565620244488e-03;4,71506599549306e-03;2,19341936634282e-03
PRICKLE4;4,33901650271033e-03;4,01324389023428e-03;4,40084397249031e-03
PRIM1;6,82565816989482e-02;1,26745121536666e-01;5,71562058821896e-02
PRIM2;1,71300691514667e-02;1,35226582481280e-02;1,78147095419370e-02
PRIMPOL;1,62136075121478e-02;2,68268987731303e-02;1,41993407519157e-02
PRKAA1;5,75917645178987e-02;6,34327289403883e-02;5,64832242739151e-02
PRKAB1;2,33252688945943e-02;2,37645178354185e-02;2,32419050709497e-02
PRKAB2;1,21991102851523e-02;2,05806633719923e-02;1,06083988491995e-02
PRKACA;3,19078651384056e-02;4,38881265776292e-02;2,96341649447030e-02
PRKACB;9,64054766516514e-02;1,69409929753835e-01;8,25501663980593e-02
PRKAG1;7,51072954109624e-02;6,20030119646474e-02;7,75943205866126e-02
PRKAG2;7,32234763522957e-02;8,57594093657093e-02;7,08443168101239e-02
PRKAG2-AS1;2,54913963699998e-02;2,64760494089210e-02;2,53045218333561e-02
PRKAR1A;1,82841236695736e-01;2,71013220132302e-01;1,66107323430497e-01
PRKAR1B;2,15748153655617e-02;1,10548064363610e-02;2,35713783338592e-02
PRKAR2A;6,45768232839749e-02;9,41910553960326e-02;5,89564212893166e-02
PRKAR2B;4,14008446190531e-02;4,25472048487581e-02;4,11832801285321e-02
PRKCA;4,45603462668757e-02;2,21508251815353e-02;4,88133863771443e-02
PRKCB;1,90089153540155e-01;2,38282322736110e-01;1,80942707221611e-01
PRKCD;3,40794486943304e-02;8,05185621784963e-02;2,52658996862406e-02
PRKCE;1,33569576861380e-02;1,71203829515697e-02;1,26427077677696e-02
PRKCH;9,75615506353186e-02;3,80777130493948e-02;1,08850821218220e-01
PRKCI;3,17681915004874e-02;6,22194704993492e-02;2,59889287265114e-02
PRKCQ;2,23146931141845e-02;1,83755695128163e-02;2,30622883266000e-02
PRKCSH;1,35753183288759e-01;1,44761564267188e-01;1,34043507946572e-01
PRKCZ;6,65420527140832e-03;4,94866259776750e-03;6,97789542851365e-03
PRKD2;3,23100684291146e-02;2,22680139847278e-02;3,42159217572081e-02
PRKD3;5,69719404885444e-02;6,03000774985896e-02;5,63403027064478e-02
PRKDC;1,47810958489754e-01;2,49186174097050e-01;1,28571240848175e-01
PRKG1;1,48224807264492e-03;1,60152057327729e-03;1,45961167951052e-03
PRKG2;8,36619737715887e-03;7,37846307822196e-03;8,55365669749280e-03
PRKRA;7,63728516414413e-02;6,45161965781130e-02;7,86230929279872e-02
PRKRIP1;2,97661983438527e-02;2,04344436441868e-02;3,15372458769849e-02
PRKX;6,76202384252290e-02;8,53240320657917e-02;6,42602851191994e-02
PRLR;3,51427541628541e-03;5,32838258141987e-03;3,16998110904608e-03
PRMT1;1,28805957031374e-01;1,17245905504172e-01;1,30999906765272e-01
PRMT2;2,13636419693896e-01;2,71994397946751e-01;2,02560822793883e-01
PRMT3;1,59225175605649e-02;2,90333375294864e-02;1,34342518366352e-02
PRMT5;3,11672276171653e-02;4,58569798658620e-02;2,83793007674262e-02
PRMT6;1,69936488885219e-02;1,94315122703473e-02;1,65309736396054e-02
PRMT7;2,39521102412425e-02;3,10928292277199e-02;2,25968932265642e-02
PRMT9;1,23100913782152e-01;9,01621176000935e-02;1,29352275460644e-01
PRNCR1;1,39325318415326e-02;1,66939182624236e-02;1,34084560630599e-02
PRNP;9,25523175643915e-02;1,04370650045028e-01;9,03093494132551e-02
PROC;1,71505701878954e-03;2,08108071941635e-03;1,64559040796165e-03
PROCA1;7,66932469173094e-03;1,43683285718798e-02;6,39793954732659e-03
PROCR;3,72031439105520e-03;6,96838022175898e-03;3,10387309335104e-03
PROK2;2,23263378183195e-02;4,75296038974696e-02;1,75430806868444e-02
PROM1;1,09597869603235e-02;3,01309242722902e-02;7,32135061727297e-03
PROSER1;2,16466291580335e-02;3,13354599640585e-02;1,98078131528764e-02
PROSER2;3,43807149345726e-03;7,68999414965299e-03;2,63111102635519e-03
PROSER3;8,84608369156154e-03;5,80706071233985e-03;9,42285133320082e-03
PRPF18;7,43881246592816e-02;6,25113906418425e-02;7,66421766741729e-02
PRPF19;6,53113461890497e-02;7,80113101928094e-02;6,29010556656038e-02
PRPF3;3,62086024599349e-02;5,22106086624257e-02;3,31716266153917e-02
PRPF31;8,61759746484483e-02;6,61788023509792e-02;8,99711818529754e-02
PRPF38A;1,16147905893529e-01;1,21080988395982e-01;1,15211670011009e-01
