"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"2280","Mono:CD55_HSPC:ADGRE5","Mono","CD55","HSPC","ADGRE5"
"2281","Mono:CD55_HSPC:CR1","Mono","CD55","HSPC","CR1"
"2282","Mono:CD82_HSPC:CD37","Mono","CD82","HSPC","CD37"
"2283","Mono:CLEC2B_HSPC:KLRB1","Mono","CLEC2B","HSPC","KLRB1"
"2284","Mono:FYN_HSPC:SPN","Mono","FYN","HSPC","SPN"
"2285","Mono:IL18_HSPC:CD48","Mono","IL18","HSPC","CD48"
"2286","Mono:IL18_HSPC:IL18RAP","Mono","IL18","HSPC","IL18RAP"
"2287","Mono:IL1RAP_HSPC:IL1B","Mono","IL1RAP","HSPC","IL1B"
"2288","Mono:IL1RN_HSPC:IL1B","Mono","IL1RN","HSPC","IL1B"
"2289","Mono:IL1RN_HSPC:IL1R1","Mono","IL1RN","HSPC","IL1R1"
"2290","Mono:IL1RN_HSPC:IL1R2","Mono","IL1RN","HSPC","IL1R2"
"2291","Mono:IL1RN_HSPC:IL2RG","Mono","IL1RN","HSPC","IL2RG"
"2292","Mono:LGALS9_HSPC:CD44","Mono","LGALS9","HSPC","CD44"
"2293","Mono:LGALS9_HSPC:CD47","Mono","LGALS9","HSPC","CD47"
"2294","Mono:LGALS9_HSPC:HAVCR2","Mono","LGALS9","HSPC","HAVCR2"
"2295","Mono:LGALS9_HSPC:LRP1","Mono","LGALS9","HSPC","LRP1"
"2296","Mono:LGALS9_HSPC:PTPRC","Mono","LGALS9","HSPC","PTPRC"
"2297","Mono:LGALS9_HSPC:PTPRK","Mono","LGALS9","HSPC","PTPRK"
"2298","Mono:LGALS9_HSPC:SLC1A5","Mono","LGALS9","HSPC","SLC1A5"
"2299","Mono:LILRB4_HSPC:LAIR1","Mono","LILRB4","HSPC","LAIR1"
"2300","Mono:LMAN1_HSPC:MCFD2","Mono","LMAN1","HSPC","MCFD2"
"2301","Mono:LY86_HSPC:CD180","Mono","LY86","HSPC","CD180"
"2302","Mono:NUCB2_HSPC:ERAP1","Mono","NUCB2","HSPC","ERAP1"
"2303","Mono:PIK3R1_HSPC:CBL","Mono","PIK3R1","HSPC","CBL"
"2304","Mono:PIK3R1_HSPC:EPN1","Mono","PIK3R1","HSPC","EPN1"
"2305","Mono:PIK3R1_HSPC:EPOR","Mono","PIK3R1","HSPC","EPOR"
"2306","Mono:PTPN6_HSPC:CLEC12A","Mono","PTPN6","HSPC","CLEC12A"
"2307","Mono:S100A8_HSPC:CD36","Mono","S100A8","HSPC","CD36"
"2308","Mono:S100A8_HSPC:CD68","Mono","S100A8","HSPC","CD68"
"2309","Mono:S100A8_HSPC:CD69","Mono","S100A8","HSPC","CD69"
"2310","Mono:S100A8_HSPC:ITGB2","Mono","S100A8","HSPC","ITGB2"
"2311","Mono:S100A8_HSPC:TLR4","Mono","S100A8","HSPC","TLR4"
"2312","Mono:S100A9_HSPC:ALCAM","Mono","S100A9","HSPC","ALCAM"
"2313","Mono:S100A9_HSPC:CD36","Mono","S100A9","HSPC","CD36"
"2314","Mono:S100A9_HSPC:CD68","Mono","S100A9","HSPC","CD68"
"2315","Mono:S100A9_HSPC:ITGB2","Mono","S100A9","HSPC","ITGB2"
"2316","Mono:S100A9_HSPC:TLR4","Mono","S100A9","HSPC","TLR4"
"2317","Mono:SELL_HSPC:CD34","Mono","SELL","HSPC","CD34"
"2318","Mono:SELL_HSPC:PODXL2","Mono","SELL","HSPC","PODXL2"
"2319","Mono:SELL_HSPC:VCAN","Mono","SELL","HSPC","VCAN"
"2320","Mono:SIGLEC1_HSPC:PTPRC","Mono","SIGLEC1","HSPC","PTPRC"
"2321","Mono:SIGLEC1_HSPC:SPN","Mono","SIGLEC1","HSPC","SPN"
"2322","Mono:SIRPB2_HSPC:CD47","Mono","SIRPB2","HSPC","CD47"
"2323","Mono:SPINT1_HSPC:ST14","Mono","SPINT1","HSPC","ST14"
"2324","Mono:TGOLN2_HSPC:BTN3A1","Mono","TGOLN2","HSPC","BTN3A1"
"2325","Mono:TNFRSF10B_HSPC:TNFSF10","Mono","TNFRSF10B","HSPC","TNFSF10"
"2326","Mono:TNFSF13_HSPC:FAS","Mono","TNFSF13","HSPC","FAS"
"2327","Mono:TNFSF13_HSPC:TNFRSF14","Mono","TNFSF13","HSPC","TNFRSF14"
"2328","Mono:TNFSF13_HSPC:TNFRSF1A","Mono","TNFSF13","HSPC","TNFRSF1A"
"2329","Mono:TOR2A_HSPC:ATP5F1B","Mono","TOR2A","HSPC","ATP5F1B"
"2330","Gran:APC_HSPC:PROCR","Gran","APC","HSPC","PROCR"
"2331","Gran:ARF1_HSPC:INSR","Gran","ARF1","HSPC","INSR"
"2332","Gran:ARF1_HSPC:PLD2","Gran","ARF1","HSPC","PLD2"
"2333","Gran:BSG_HSPC:SLC16A1","Gran","BSG","HSPC","SLC16A1"
"2334","Gran:BSG_HSPC:SLC16A7","Gran","BSG","HSPC","SLC16A7"
"2335","Gran:CD47_HSPC:SCN1B","Gran","CD47","HSPC","SCN1B"
"2336","Gran:CD47_HSPC:SIRPA","Gran","CD47","HSPC","SIRPA"
"2337","Gran:CD47_HSPC:THBS1","Gran","CD47","HSPC","THBS1"
"2338","Gran:CD52_HSPC:SIGLEC10","Gran","CD52","HSPC","SIGLEC10"
"2339","Gran:CD53_HSPC:CD37","Gran","CD53","HSPC","CD37"
"2340","Gran:CD82_HSPC:CD37","Gran","CD82","HSPC","CD37"
"2341","Gran:CLEC2B_HSPC:KLRB1","Gran","CLEC2B","HSPC","KLRB1"
"2342","Gran:FYN_HSPC:SPN","Gran","FYN","HSPC","SPN"
"2343","Gran:GDF11_HSPC:ACTR2","Gran","GDF11","HSPC","ACTR2"
"2344","Gran:GDF11_HSPC:BMPR2","Gran","GDF11","HSPC","BMPR2"
"2345","Gran:IL18_HSPC:CD48","Gran","IL18","HSPC","CD48"
"2346","Gran:IL18_HSPC:IL18RAP","Gran","IL18","HSPC","IL18RAP"
"2347","Gran:IL1RAP_HSPC:IL1B","Gran","IL1RAP","HSPC","IL1B"
"2348","Gran:IL1RN_HSPC:IL1B","Gran","IL1RN","HSPC","IL1B"
"2349","Gran:IL1RN_HSPC:IL1R1","Gran","IL1RN","HSPC","IL1R1"
"2350","Gran:IL1RN_HSPC:IL1R2","Gran","IL1RN","HSPC","IL1R2"
"2351","Gran:IL1RN_HSPC:IL2RG","Gran","IL1RN","HSPC","IL2RG"
"2352","Gran:LGALS9_HSPC:CD44","Gran","LGALS9","HSPC","CD44"
"2353","Gran:LGALS9_HSPC:CD47","Gran","LGALS9","HSPC","CD47"
"2354","Gran:LGALS9_HSPC:HAVCR2","Gran","LGALS9","HSPC","HAVCR2"
"2355","Gran:LGALS9_HSPC:LRP1","Gran","LGALS9","HSPC","LRP1"
"2356","Gran:LGALS9_HSPC:PTPRC","Gran","LGALS9","HSPC","PTPRC"
"2357","Gran:LGALS9_HSPC:PTPRK","Gran","LGALS9","HSPC","PTPRK"
"2358","Gran:LGALS9_HSPC:SLC1A5","Gran","LGALS9","HSPC","SLC1A5"
"2359","Gran:LILRB4_HSPC:LAIR1","Gran","LILRB4","HSPC","LAIR1"
"2360","Gran:LMAN1_HSPC:MCFD2","Gran","LMAN1","HSPC","MCFD2"
"2361","Gran:LY86_HSPC:CD180","Gran","LY86","HSPC","CD180"
"2362","Gran:NUCB2_HSPC:ERAP1","Gran","NUCB2","HSPC","ERAP1"
"2363","Gran:PIK3R1_HSPC:CBL","Gran","PIK3R1","HSPC","CBL"
"2364","Gran:PIK3R1_HSPC:EPN1","Gran","PIK3R1","HSPC","EPN1"
"2365","Gran:PIK3R1_HSPC:EPOR","Gran","PIK3R1","HSPC","EPOR"
"2366","Gran:PTPN6_HSPC:CLEC12A","Gran","PTPN6","HSPC","CLEC12A"
"2367","Gran:S100A8_HSPC:CD36","Gran","S100A8","HSPC","CD36"
"2368","Gran:S100A8_HSPC:CD68","Gran","S100A8","HSPC","CD68"
"2369","Gran:S100A8_HSPC:CD69","Gran","S100A8","HSPC","CD69"
"2370","Gran:S100A8_HSPC:ITGB2","Gran","S100A8","HSPC","ITGB2"
"2371","Gran:S100A8_HSPC:TLR4","Gran","S100A8","HSPC","TLR4"
"2372","Gran:S100A9_HSPC:ALCAM","Gran","S100A9","HSPC","ALCAM"
"2373","Gran:S100A9_HSPC:CD36","Gran","S100A9","HSPC","CD36"
"2374","Gran:S100A9_HSPC:CD68","Gran","S100A9","HSPC","CD68"
"2375","Gran:S100A9_HSPC:ITGB2","Gran","S100A9","HSPC","ITGB2"
"2376","Gran:S100A9_HSPC:TLR4","Gran","S100A9","HSPC","TLR4"
"2377","Gran:SELL_HSPC:CD34","Gran","SELL","HSPC","CD34"
"2378","Gran:SELL_HSPC:PODXL2","Gran","SELL","HSPC","PODXL2"
"2379","Gran:SELL_HSPC:VCAN","Gran","SELL","HSPC","VCAN"
"2380","Gran:SIGLEC1_HSPC:PTPRC","Gran","SIGLEC1","HSPC","PTPRC"
"2381","Gran:SIGLEC1_HSPC:SPN","Gran","SIGLEC1","HSPC","SPN"
"2382","Gran:SIRPB2_HSPC:CD47","Gran","SIRPB2","HSPC","CD47"
"2383","Gran:SPINT1_HSPC:ST14","Gran","SPINT1","HSPC","ST14"
"2384","Gran:TGOLN2_HSPC:BTN3A1","Gran","TGOLN2","HSPC","BTN3A1"
"2385","Gran:TNFRSF10B_HSPC:TNFSF10","Gran","TNFRSF10B","HSPC","TNFSF10"
"2386","Gran:TNFSF13_HSPC:FAS","Gran","TNFSF13","HSPC","FAS"
"2387","Gran:TNFSF13_HSPC:TNFRSF14","Gran","TNFSF13","HSPC","TNFRSF14"
"2388","Gran:TNFSF13_HSPC:TNFRSF1A","Gran","TNFSF13","HSPC","TNFRSF1A"
"2389","Gran:TOR2A_HSPC:ATP5F1B","Gran","TOR2A","HSPC","ATP5F1B"
"2390","T:ARF1_HSPC:INSR","T","ARF1","HSPC","INSR"
"2391","T:ARF1_HSPC:PLD2","T","ARF1","HSPC","PLD2"
"2392","T:BSG_HSPC:SLC16A1","T","BSG","HSPC","SLC16A1"
"2393","T:BSG_HSPC:SLC16A7","T","BSG","HSPC","SLC16A7"
"2394","T:CASP8_HSPC:FAS","T","CASP8","HSPC","FAS"
"2395","T:CD320_HSPC:TMEM167A","T","CD320","HSPC","TMEM167A"
"2396","T:CD47_HSPC:SCN1B","T","CD47","HSPC","SCN1B"
"2397","T:CD47_HSPC:SIRPA","T","CD47","HSPC","SIRPA"
"2398","T:CD47_HSPC:THBS1","T","CD47","HSPC","THBS1"
"2399","T:CD52_HSPC:SIGLEC10","T","CD52","HSPC","SIGLEC10"
"2400","T:CD53_HSPC:CD37","T","CD53","HSPC","CD37"
"2401","T:CD55_HSPC:ADGRE5","T","CD55","HSPC","ADGRE5"
"2402","T:CD55_HSPC:CR1","T","CD55","HSPC","CR1"
"2403","T:CD69_HSPC:KLRB1","T","CD69","HSPC","KLRB1"
"2404","T:CD69_HSPC:SIRPA","T","CD69","HSPC","SIRPA"
"2405","T:CLEC2B_HSPC:KLRB1","T","CLEC2B","HSPC","KLRB1"
"2406","T:CLEC2D_HSPC:KLRB1","T","CLEC2D","HSPC","KLRB1"
"2407","T:FYN_HSPC:SPN","T","FYN","HSPC","SPN"
"2408","T:GZMB_HSPC:PGRMC1","T","GZMB","HSPC","PGRMC1"
"2409","T:HLA-A_HSPC:APLP2","T","HLA-A","HSPC","APLP2"
"2410","T:HLA-A_HSPC:LILRB2","T","HLA-A","HSPC","LILRB2"
"2411","T:HMGB1_HSPC:CXCR4","T","HMGB1","HSPC","CXCR4"
"2412","T:HMGB1_HSPC:HAVCR2","T","HMGB1","HSPC","HAVCR2"
"2413","T:HMGB1_HSPC:THBD","T","HMGB1","HSPC","THBD"
"2414","T:HMGB1_HSPC:TLR2","T","HMGB1","HSPC","TLR2"
"2415","T:HMGB1_HSPC:TLR4","T","HMGB1","HSPC","TLR4"
"2416","T:ICOS_HSPC:ICOSLG","T","ICOS","HSPC","ICOSLG"
"2417","T:IL1B_HSPC:IL1R2","T","IL1B","HSPC","IL1R2"
"2418","T:IL1B_HSPC:SIGIRR","T","IL1B","HSPC","SIGIRR"
"2419","T:KLRK1_HSPC:ULBP2","T","KLRK1","HSPC","ULBP2"
"2420","T:LGALS1_HSPC:CD69","T","LGALS1","HSPC","CD69"
"2421","T:LGALS1_HSPC:ITGB1","T","LGALS1","HSPC","ITGB1"
"2422","T:LGALS1_HSPC:PTPRC","T","LGALS1","HSPC","PTPRC"
"2423","T:LRPAP1_HSPC:LDLR","T","LRPAP1","HSPC","LDLR"
"2424","T:LRPAP1_HSPC:LRP1","T","LRPAP1","HSPC","LRP1"
"2425","T:LRPAP1_HSPC:LRP8","T","LRPAP1","HSPC","LRP8"
"2426","T:LRPAP1_HSPC:SIRPA","T","LRPAP1","HSPC","SIRPA"
"2427","T:LRPAP1_HSPC:SORL1","T","LRPAP1","HSPC","SORL1"
"2428","T:LRPAP1_HSPC:SORT1","T","LRPAP1","HSPC","SORT1"
"2429","T:LRPAP1_HSPC:VLDLR","T","LRPAP1","HSPC","VLDLR"
"2430","T:LTB_HSPC:TNFRSF1A","T","LTB","HSPC","TNFRSF1A"
"2431","T:PIK3R1_HSPC:CBL","T","PIK3R1","HSPC","CBL"
"2432","T:PIK3R1_HSPC:EPN1","T","PIK3R1","HSPC","EPN1"
"2433","T:PIK3R1_HSPC:EPOR","T","PIK3R1","HSPC","EPOR"
"2434","T:PTPN6_HSPC:CLEC12A","T","PTPN6","HSPC","CLEC12A"
"2435","T:S100A8_HSPC:CD36","T","S100A8","HSPC","CD36"
"2436","T:S100A8_HSPC:CD68","T","S100A8","HSPC","CD68"
"2437","T:S100A8_HSPC:CD69","T","S100A8","HSPC","CD69"
"2438","T:S100A8_HSPC:ITGB2","T","S100A8","HSPC","ITGB2"
"2439","T:S100A8_HSPC:TLR4","T","S100A8","HSPC","TLR4"
"2440","T:S100A9_HSPC:ALCAM","T","S100A9","HSPC","ALCAM"
"2441","T:S100A9_HSPC:CD36","T","S100A9","HSPC","CD36"
"2442","T:S100A9_HSPC:CD68","T","S100A9","HSPC","CD68"
"2443","T:S100A9_HSPC:ITGB2","T","S100A9","HSPC","ITGB2"
"2444","T:S100A9_HSPC:TLR4","T","S100A9","HSPC","TLR4"
"2445","T:SELPLG_HSPC:ITGAM","T","SELPLG","HSPC","ITGAM"
"2446","T:SELPLG_HSPC:ITGB2","T","SELPLG","HSPC","ITGB2"
"2447","T:SELPLG_HSPC:SELL","T","SELPLG","HSPC","SELL"
"2448","T:TGOLN2_HSPC:BTN3A1","T","TGOLN2","HSPC","BTN3A1"
"2449","T:TYROBP_HSPC:TREM1","T","TYROBP","HSPC","TREM1"
"2450","T:UBC_HSPC:LDLR","T","UBC","HSPC","LDLR"
"2451","T:UBC_HSPC:SMAD3","T","UBC","HSPC","SMAD3"
"2452","T:UBC_HSPC:TGFBR2","T","UBC","HSPC","TGFBR2"
"2453","T:UBC_HSPC:TLR4","T","UBC","HSPC","TLR4"
"2454","T:ZYX_HSPC:ENG","T","ZYX","HSPC","ENG"
"2455","NK:ARF1_HSPC:INSR","NK","ARF1","HSPC","INSR"
"2456","NK:ARF1_HSPC:PLD2","NK","ARF1","HSPC","PLD2"
"2457","NK:BMPR2_HSPC:ACVR1","NK","BMPR2","HSPC","ACVR1"
"2458","NK:BMPR2_HSPC:BMP2","NK","BMPR2","HSPC","BMP2"
"2459","NK:BSG_HSPC:SLC16A1","NK","BSG","HSPC","SLC16A1"
"2460","NK:BSG_HSPC:SLC16A7","NK","BSG","HSPC","SLC16A7"
"2461","NK:CASP8_HSPC:FAS","NK","CASP8","HSPC","FAS"
"2462","NK:CD47_HSPC:SCN1B","NK","CD47","HSPC","SCN1B"
"2463","NK:CD47_HSPC:SIRPA","NK","CD47","HSPC","SIRPA"
"2464","NK:CD47_HSPC:THBS1","NK","CD47","HSPC","THBS1"
"2465","NK:CD52_HSPC:SIGLEC10","NK","CD52","HSPC","SIGLEC10"
"2466","NK:CD53_HSPC:CD37","NK","CD53","HSPC","CD37"
"2467","NK:CD55_HSPC:ADGRE5","NK","CD55","HSPC","ADGRE5"
"2468","NK:CD55_HSPC:CR1","NK","CD55","HSPC","CR1"
"2469","NK:CD69_HSPC:KLRB1","NK","CD69","HSPC","KLRB1"
"2470","NK:CD69_HSPC:SIRPA","NK","CD69","HSPC","SIRPA"
"2471","NK:CLEC2B_HSPC:KLRB1","NK","CLEC2B","HSPC","KLRB1"
"2472","NK:FYN_HSPC:SPN","NK","FYN","HSPC","SPN"
"2473","NK:GZMB_HSPC:PGRMC1","NK","GZMB","HSPC","PGRMC1"
"2474","NK:HLA-A_HSPC:APLP2","NK","HLA-A","HSPC","APLP2"
"2475","NK:HLA-A_HSPC:LILRB2","NK","HLA-A","HSPC","LILRB2"
"2476","NK:HLA-DRB1_HSPC:CD37","NK","HLA-DRB1","HSPC","CD37"
"2477","NK:HLA-DRB1_HSPC:CD4","NK","HLA-DRB1","HSPC","CD4"
"2478","NK:HLA-DRB1_HSPC:CD53","NK","HLA-DRB1","HSPC","CD53"
"2479","NK:HLA-DRB1_HSPC:CD81","NK","HLA-DRB1","HSPC","CD81"
"2480","NK:HLA-DRB1_HSPC:CD82","NK","HLA-DRB1","HSPC","CD82"
"2481","NK:HMGB1_HSPC:CXCR4","NK","HMGB1","HSPC","CXCR4"
"2482","NK:HMGB1_HSPC:HAVCR2","NK","HMGB1","HSPC","HAVCR2"
"2483","NK:HMGB1_HSPC:THBD","NK","HMGB1","HSPC","THBD"
"2484","NK:HMGB1_HSPC:TLR2","NK","HMGB1","HSPC","TLR2"
"2485","NK:HMGB1_HSPC:TLR4","NK","HMGB1","HSPC","TLR4"
"2486","NK:ITGB2_HSPC:ICAM2","NK","ITGB2","HSPC","ICAM2"
"2487","NK:ITGB2_HSPC:ICAM3","NK","ITGB2","HSPC","ICAM3"
"2488","NK:KLRK1_HSPC:ULBP2","NK","KLRK1","HSPC","ULBP2"
"2489","NK:LGALS1_HSPC:CD69","NK","LGALS1","HSPC","CD69"
"2490","NK:LGALS1_HSPC:ITGB1","NK","LGALS1","HSPC","ITGB1"
"2491","NK:LGALS1_HSPC:PTPRC","NK","LGALS1","HSPC","PTPRC"
"2492","NK:LGALS9_HSPC:CD44","NK","LGALS9","HSPC","CD44"
"2493","NK:LGALS9_HSPC:CD47","NK","LGALS9","HSPC","CD47"
"2494","NK:LGALS9_HSPC:HAVCR2","NK","LGALS9","HSPC","HAVCR2"
"2495","NK:LGALS9_HSPC:LRP1","NK","LGALS9","HSPC","LRP1"
"2496","NK:LGALS9_HSPC:PTPRC","NK","LGALS9","HSPC","PTPRC"
"2497","NK:LGALS9_HSPC:PTPRK","NK","LGALS9","HSPC","PTPRK"
"2498","NK:LGALS9_HSPC:SLC1A5","NK","LGALS9","HSPC","SLC1A5"
"2499","NK:LMAN1_HSPC:MCFD2","NK","LMAN1","HSPC","MCFD2"
"2500","NK:LRPAP1_HSPC:LDLR","NK","LRPAP1","HSPC","LDLR"
"2501","NK:LRPAP1_HSPC:LRP1","NK","LRPAP1","HSPC","LRP1"
"2502","NK:LRPAP1_HSPC:LRP8","NK","LRPAP1","HSPC","LRP8"
"2503","NK:LRPAP1_HSPC:SIRPA","NK","LRPAP1","HSPC","SIRPA"
"2504","NK:LRPAP1_HSPC:SORL1","NK","LRPAP1","HSPC","SORL1"
"2505","NK:LRPAP1_HSPC:SORT1","NK","LRPAP1","HSPC","SORT1"
"2506","NK:LRPAP1_HSPC:VLDLR","NK","LRPAP1","HSPC","VLDLR"
"2507","NK:PIK3R1_HSPC:CBL","NK","PIK3R1","HSPC","CBL"
"2508","NK:PIK3R1_HSPC:EPN1","NK","PIK3R1","HSPC","EPN1"
"2509","NK:PIK3R1_HSPC:EPOR","NK","PIK3R1","HSPC","EPOR"
"2510","NK:PRSS23_HSPC:TMEM222","NK","PRSS23","HSPC","TMEM222"
"2511","NK:S100A8_HSPC:CD36","NK","S100A8","HSPC","CD36"
"2512","NK:S100A8_HSPC:CD68","NK","S100A8","HSPC","CD68"
"2513","NK:S100A8_HSPC:CD69","NK","S100A8","HSPC","CD69"
"2514","NK:S100A8_HSPC:ITGB2","NK","S100A8","HSPC","ITGB2"
"2515","NK:S100A8_HSPC:TLR4","NK","S100A8","HSPC","TLR4"
"2516","NK:S100A9_HSPC:ALCAM","NK","S100A9","HSPC","ALCAM"
"2517","NK:S100A9_HSPC:CD36","NK","S100A9","HSPC","CD36"
"2518","NK:S100A9_HSPC:CD68","NK","S100A9","HSPC","CD68"
"2519","NK:S100A9_HSPC:ITGB2","NK","S100A9","HSPC","ITGB2"
"2520","NK:S100A9_HSPC:TLR4","NK","S100A9","HSPC","TLR4"
"2521","NK:SELPLG_HSPC:ITGAM","NK","SELPLG","HSPC","ITGAM"
"2522","NK:SELPLG_HSPC:ITGB2","NK","SELPLG","HSPC","ITGB2"
"2523","NK:SELPLG_HSPC:SELL","NK","SELPLG","HSPC","SELL"
"2524","NK:TGOLN2_HSPC:BTN3A1","NK","TGOLN2","HSPC","BTN3A1"
"2525","NK:TYROBP_HSPC:TREM1","NK","TYROBP","HSPC","TREM1"
"2526","NK:UBC_HSPC:LDLR","NK","UBC","HSPC","LDLR"
"2527","NK:UBC_HSPC:SMAD3","NK","UBC","HSPC","SMAD3"
"2528","NK:UBC_HSPC:TGFBR2","NK","UBC","HSPC","TGFBR2"
"2529","NK:UBC_HSPC:TLR4","NK","UBC","HSPC","TLR4"
"2530","NK:ZYX_HSPC:ENG","NK","ZYX","HSPC","ENG"
"2531","B:ARF1_HSPC:INSR","B","ARF1","HSPC","INSR"
"2532","B:ARF1_HSPC:PLD2","B","ARF1","HSPC","PLD2"
"2533","B:BSG_HSPC:SLC16A1","B","BSG","HSPC","SLC16A1"
"2534","B:BSG_HSPC:SLC16A7","B","BSG","HSPC","SLC16A7"
"2535","B:CD22_HSPC:PTPRC","B","CD22","HSPC","PTPRC"
"2536","B:CD47_HSPC:SCN1B","B","CD47","HSPC","SCN1B"
"2537","B:CD47_HSPC:SIRPA","B","CD47","HSPC","SIRPA"
"2538","B:CD47_HSPC:THBS1","B","CD47","HSPC","THBS1"
"2539","B:CD52_HSPC:SIGLEC10","B","CD52","HSPC","SIGLEC10"
"2540","B:CD53_HSPC:CD37","B","CD53","HSPC","CD37"
"2541","B:CD55_HSPC:ADGRE5","B","CD55","HSPC","ADGRE5"
"2542","B:CD55_HSPC:CR1","B","CD55","HSPC","CR1"
"2543","B:CD69_HSPC:KLRB1","B","CD69","HSPC","KLRB1"
"2544","B:CD69_HSPC:SIRPA","B","CD69","HSPC","SIRPA"
"2545","B:CD82_HSPC:CD37","B","CD82","HSPC","CD37"
"2546","B:CLEC2B_HSPC:KLRB1","B","CLEC2B","HSPC","KLRB1"
"2547","B:CLEC2D_HSPC:KLRB1","B","CLEC2D","HSPC","KLRB1"
"2548","B:HLA-A_HSPC:APLP2","B","HLA-A","HSPC","APLP2"
"2549","B:HLA-A_HSPC:LILRB2","B","HLA-A","HSPC","LILRB2"
"2550","B:HLA-C_HSPC:CD47","B","HLA-C","HSPC","CD47"
"2551","B:HLA-C_HSPC:CD53","B","HLA-C","HSPC","CD53"
"2552","B:HLA-C_HSPC:CD81","B","HLA-C","HSPC","CD81"
"2553","B:HLA-C_HSPC:LILRB2","B","HLA-C","HSPC","LILRB2"
"2554","B:HLA-DRB1_HSPC:CD37","B","HLA-DRB1","HSPC","CD37"
"2555","B:HLA-DRB1_HSPC:CD4","B","HLA-DRB1","HSPC","CD4"
"2556","B:HLA-DRB1_HSPC:CD53","B","HLA-DRB1","HSPC","CD53"
"2557","B:HLA-DRB1_HSPC:CD81","B","HLA-DRB1","HSPC","CD81"
"2558","B:HLA-DRB1_HSPC:CD82","B","HLA-DRB1","HSPC","CD82"
"2559","B:HMGB1_HSPC:CXCR4","B","HMGB1","HSPC","CXCR4"
"2560","B:HMGB1_HSPC:HAVCR2","B","HMGB1","HSPC","HAVCR2"
"2561","B:HMGB1_HSPC:THBD","B","HMGB1","HSPC","THBD"
"2562","B:HMGB1_HSPC:TLR2","B","HMGB1","HSPC","TLR2"
"2563","B:HMGB1_HSPC:TLR4","B","HMGB1","HSPC","TLR4"
"2564","B:IL1B_HSPC:IL1R2","B","IL1B","HSPC","IL1R2"
"2565","B:IL1B_HSPC:SIGIRR","B","IL1B","HSPC","SIGIRR"
"2566","B:ITGB2_HSPC:ICAM2","B","ITGB2","HSPC","ICAM2"
"2567","B:ITGB2_HSPC:ICAM3","B","ITGB2","HSPC","ICAM3"
"2568","B:LGALS1_HSPC:CD69","B","LGALS1","HSPC","CD69"
"2569","B:LGALS1_HSPC:ITGB1","B","LGALS1","HSPC","ITGB1"
"2570","B:LGALS1_HSPC:PTPRC","B","LGALS1","HSPC","PTPRC"
"2571","B:LGALS9_HSPC:CD44","B","LGALS9","HSPC","CD44"
"2572","B:LGALS9_HSPC:CD47","B","LGALS9","HSPC","CD47"
"2573","B:LGALS9_HSPC:HAVCR2","B","LGALS9","HSPC","HAVCR2"
"2574","B:LGALS9_HSPC:LRP1","B","LGALS9","HSPC","LRP1"
"2575","B:LGALS9_HSPC:PTPRC","B","LGALS9","HSPC","PTPRC"
"2576","B:LGALS9_HSPC:PTPRK","B","LGALS9","HSPC","PTPRK"
"2577","B:LGALS9_HSPC:SLC1A5","B","LGALS9","HSPC","SLC1A5"
"2578","B:LRPAP1_HSPC:LDLR","B","LRPAP1","HSPC","LDLR"
"2579","B:LRPAP1_HSPC:LRP1","B","LRPAP1","HSPC","LRP1"
"2580","B:LRPAP1_HSPC:LRP8","B","LRPAP1","HSPC","LRP8"
"2581","B:LRPAP1_HSPC:SIRPA","B","LRPAP1","HSPC","SIRPA"
"2582","B:LRPAP1_HSPC:SORL1","B","LRPAP1","HSPC","SORL1"
"2583","B:LRPAP1_HSPC:SORT1","B","LRPAP1","HSPC","SORT1"
"2584","B:LRPAP1_HSPC:VLDLR","B","LRPAP1","HSPC","VLDLR"
"2585","B:LTB_HSPC:TNFRSF1A","B","LTB","HSPC","TNFRSF1A"
"2586","B:LY86_HSPC:CD180","B","LY86","HSPC","CD180"
"2587","B:MS4A1_HSPC:CD53","B","MS4A1","HSPC","CD53"
"2588","B:MS4A1_HSPC:CD82","B","MS4A1","HSPC","CD82"
"2589","B:PTPN6_HSPC:CLEC12A","B","PTPN6","HSPC","CLEC12A"
"2590","B:S100A8_HSPC:CD36","B","S100A8","HSPC","CD36"
"2591","B:S100A8_HSPC:CD68","B","S100A8","HSPC","CD68"
"2592","B:S100A8_HSPC:CD69","B","S100A8","HSPC","CD69"
"2593","B:S100A8_HSPC:ITGB2","B","S100A8","HSPC","ITGB2"
"2594","B:S100A8_HSPC:TLR4","B","S100A8","HSPC","TLR4"
"2595","B:S100A9_HSPC:ALCAM","B","S100A9","HSPC","ALCAM"
"2596","B:S100A9_HSPC:CD36","B","S100A9","HSPC","CD36"
"2597","B:S100A9_HSPC:CD68","B","S100A9","HSPC","CD68"
"2598","B:S100A9_HSPC:ITGB2","B","S100A9","HSPC","ITGB2"
"2599","B:S100A9_HSPC:TLR4","B","S100A9","HSPC","TLR4"
"2600","B:SELL_HSPC:CD34","B","SELL","HSPC","CD34"
"2601","B:SELL_HSPC:PODXL2","B","SELL","HSPC","PODXL2"
"2602","B:SELL_HSPC:VCAN","B","SELL","HSPC","VCAN"
"2603","B:TGOLN2_HSPC:BTN3A1","B","TGOLN2","HSPC","BTN3A1"
"2604","B:TYROBP_HSPC:TREM1","B","TYROBP","HSPC","TREM1"
"2605","B:UBC_HSPC:LDLR","B","UBC","HSPC","LDLR"
