"","interaction_ID","AML1012-D0","AML210A-D0","AML328-D0","AML419A-D0","AML420B-D0","AML556-D0","AML707B-D0","AML916-D0","AML921A-D0","BM1","BM2","BM3","BM4","BM-A","BM-B","BM-C1","BM-E","BM-F","BM-G","BM-H","BM-J","BM-K","BM-L","BM-M","BM-N","BM-O","BM-P","BM-Q","BM-R","BM-Sk2","BM-T","BM-U","BM-W"
"577","Mono:CD69_DC:KLRB1",0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511
"578","Mono:CD69_DC:SIRPA",0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829
"579","Mono:CD82_DC:CD37",0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,NA,0.274507734849005,0.274507734849005,NA,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005
"580","Mono:CLEC1B_DC:KLRB1",0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511
"581","Mono:CLEC2B_DC:KLRB1",0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511
"582","Mono:CLEC2B_DC:KLRF1",2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,NA,2.65069994875084,2.65069994875084,NA,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084
"583","Mono:CLEC2D_DC:KLRB1",0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,NA,0.901590470787728,0.901590470787728,NA,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728
"584","Mono:CLEC4G_DC:LAG3",0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,NA,0.178059208001942,0.178059208001942,NA,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942
"585","Mono:CXADR_DC:JAML",0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,NA,0.835556816084764,0.835556816084764,NA,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764
"586","Mono:GSTO1_DC:RYR1",0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,NA,0.0151904815873134,0.0151904815873134,NA,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134
"587","Mono:IGSF10_DC:MILR1",0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,NA,0.587263156814852,0.587263156814852,NA,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852
"588","Mono:IL17RC_DC:IGSF8",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"589","Mono:LILRB4_DC:LAIR1",0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,NA,0.554093274518114,0.554093274518114,NA,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114
"590","Mono:LIN7B_DC:AQP1",0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,NA,0.119466594315196,0.119466594315196,NA,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196
"591","Mono:LMAN1_DC:MCFD2",3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,NA,3.09970054790319,3.09970054790319,NA,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319
"592","Mono:LY86_DC:CD180",8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,NA,8.68972029118158,8.68972029118158,NA,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158
"593","Mono:MPZL3_DC:MPZL2",1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,NA,1.30106741164999,1.30106741164999,NA,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999
"594","Mono:MS4A1_DC:CD53",0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009
"595","Mono:MS4A1_DC:CD82",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"596","Mono:NETO2_DC:FCRL1",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"597","Mono:NT5E_DC:FCRL1",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"598","Mono:NUCB2_DC:ERAP1",2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,NA,2.55348889966554,2.55348889966554,NA,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554
"599","Mono:PAPLN_DC:CD200",0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,NA,0.587263156814852,0.587263156814852,NA,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852
"600","Mono:PAPLN_DC:SIRPA",0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,NA,0.500614314959344,0.500614314959344,NA,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344
"601","Mono:PCSK1N_DC:GPR171",0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,NA,0.135604675141803,0.135604675141803,NA,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803
"602","Mono:PRSS23_DC:TMEM222",5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,NA,5.71364258052927,5.71364258052927,NA,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927
"603","Mono:QDPR_DC:DYSF",1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,NA,1.69555769252985,1.69555769252985,NA,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985
"604","Mono:RPS19_DC:C5AR1",1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,NA,1.70641792106787,1.70641792106787,NA,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787
"605","Mono:SDK2_DC:CLEC4A",0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,NA,0.798327015108442,0.798327015108442,NA,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442
"606","Mono:SEMA6B_DC:PLXNA4",0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,NA,0.494887757375663,0.494887757375663,NA,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663
"607","Mono:SIRPA_DC:TIGIT",0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009
"608","Mono:TCTN1_DC:B9D1",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"609","Mono:TCTN1_DC:CC2D2A",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"610","Mono:TCTN1_DC:CEP290",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"611","Mono:TCTN1_DC:MKS1",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"612","Mono:TCTN1_DC:TCTN2",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"613","Mono:TCTN1_DC:TCTN3",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"614","Mono:TCTN1_DC:TMEM216",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,NA,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"615","Mono:TCTN1_DC:TMEM67",6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,NA,6.82746680675045,6.82746680675045,NA,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045
"616","Mono:TCTN3_DC:FCRL1",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"617","Mono:TSPAN5_DC:TSPAN13",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"618","Mono:VSTM1_DC:ADGRG3",2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,NA,2.9527785371698,2.9527785371698,NA,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,NA,NA,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,NA,2.9527785371698,NA,2.9527785371698,2.9527785371698,NA
"619","Mono:VSTM1_DC:LAMP1",0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,NA,0.872818759328613,0.872818759328613,NA,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613
"620","DC:ADAMTS3_DC:CCBE1",0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,NA,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343,0.0698596518136343
"621","DC:ADGRA3_DC:SIGLEC10",0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,NA,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793
"622","DC:ALOX5AP_DC:ALOX5",0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,NA,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716
"623","DC:ATP1B1_DC:NEGR1",0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009
"624","DC:C1orf112_DC:PLSCR4",0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,NA,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961
"625","DC:CD320_DC:JAML",0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,NA,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553
