"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"1837","DC:LGALS1_NK:ITGB1","DC","LGALS1","NK","ITGB1"
"1838","DC:LGALS1_NK:PTPRC","DC","LGALS1","NK","PTPRC"
"1839","DC:LGALS9_NK:CD44","DC","LGALS9","NK","CD44"
"1840","DC:LGALS9_NK:CD47","DC","LGALS9","NK","CD47"
"1841","DC:LGALS9_NK:PTPRC","DC","LGALS9","NK","PTPRC"
"1842","DC:MRC1_NK:PTPRC","DC","MRC1","NK","PTPRC"
"1843","DC:PKM_NK:CD44","DC","PKM","NK","CD44"
"1844","DC:PLXNA1_NK:TYROBP","DC","PLXNA1","NK","TYROBP"
"1845","DC:PRNP_NK:TNFRSF25","DC","PRNP","NK","TNFRSF25"
"1846","DC:RPS27A_NK:TGFBR2","DC","RPS27A","NK","TGFBR2"
"1847","DC:S100A8_NK:CD69","DC","S100A8","NK","CD69"
"1848","DC:S100A8_NK:ITGB2","DC","S100A8","NK","ITGB2"
"1849","DC:S100A9_NK:ITGB2","DC","S100A9","NK","ITGB2"
"1850","DC:SIGLEC1_NK:PTPRC","DC","SIGLEC1","NK","PTPRC"
"1851","DC:SIGLEC1_NK:SPN","DC","SIGLEC1","NK","SPN"
"1852","DC:TNFSF12_NK:TNFRSF25","DC","TNFSF12","NK","TNFRSF25"
"1853","DC:TNFSF9_NK:HLA-DPA1","DC","TNFSF9","NK","HLA-DPA1"
"1854","DC:TOR2A_NK:ATP5F1B","DC","TOR2A","NK","ATP5F1B"
"1855","DC:UBA52_NK:TGFBR2","DC","UBA52","NK","TGFBR2"
"1856","DC:UBB_NK:TGFBR2","DC","UBB","NK","TGFBR2"
"1857","DC:UBC_NK:TGFBR2","DC","UBC","NK","TGFBR2"
"1858","DC:VEGFA_NK:CD44","DC","VEGFA","NK","CD44"
"1859","DC:VEGFA_NK:ITGB1","DC","VEGFA","NK","ITGB1"
"1860","DC:VEGFA_NK:VCAN","DC","VEGFA","NK","VCAN"
"1861","Mono:ADAM15_B:ITGB1","Mono","ADAM15","B","ITGB1"
"1862","Mono:ADAM17_B:ITGB1","Mono","ADAM17","B","ITGB1"
"1863","Mono:ADAM9_B:ITGB1","Mono","ADAM9","B","ITGB1"
"1864","Mono:AGTRAP_B:RACK1","Mono","AGTRAP","B","RACK1"
"1865","Mono:APP_B:APLP2","Mono","APP","B","APLP2"
"1866","Mono:APP_B:CD74","Mono","APP","B","CD74"
"1867","Mono:APP_B:NOTCH2","Mono","APP","B","NOTCH2"
"1868","Mono:APP_B:RPSA","Mono","APP","B","RPSA"
"1869","Mono:B2M_B:HLA-F","Mono","B2M","B","HLA-F"
"1870","Mono:CD4_B:CXCR4","Mono","CD4","B","CXCR4"
"1871","Mono:CD53_B:CD37","Mono","CD53","B","CD37"
"1872","Mono:CD55_B:ADGRE5","Mono","CD55","B","ADGRE5"
"1873","Mono:CD82_B:CD37","Mono","CD82","B","CD37"
"1874","Mono:CXCL8_B:CD79A","Mono","CXCL8","B","CD79A"
"1875","Mono:F13A1_B:ITGA4","Mono","F13A1","B","ITGA4"
"1876","Mono:F13A1_B:ITGB1","Mono","F13A1","B","ITGB1"
"1877","Mono:FCGR2A_B:CD72","Mono","FCGR2A","B","CD72"
"1878","Mono:FN1_B:CD44","Mono","FN1","B","CD44"
"1879","Mono:FN1_B:CD79A","Mono","FN1","B","CD79A"
"1880","Mono:FN1_B:ITGA4","Mono","FN1","B","ITGA4"
"1881","Mono:FN1_B:ITGB1","Mono","FN1","B","ITGB1"
"1882","Mono:FN1_B:ITGB7","Mono","FN1","B","ITGB7"
"1883","Mono:HLA-A_B:APLP2","Mono","HLA-A","B","APLP2"
"1884","Mono:HLA-B_B:CANX","Mono","HLA-B","B","CANX"
"1885","Mono:HLA-C_B:CD47","Mono","HLA-C","B","CD47"
"1886","Mono:HLA-C_B:CD53","Mono","HLA-C","B","CD53"
"1887","Mono:HLA-C_B:CD81","Mono","HLA-C","B","CD81"
"1888","Mono:HLA-DRA_B:CD19","Mono","HLA-DRA","B","CD19"
"1889","Mono:HLA-DRA_B:CD37","Mono","HLA-DRA","B","CD37"
"1890","Mono:HLA-DRA_B:CD53","Mono","HLA-DRA","B","CD53"
"1891","Mono:HLA-DRA_B:CD63","Mono","HLA-DRA","B","CD63"
"1892","Mono:HLA-DRA_B:CD81","Mono","HLA-DRA","B","CD81"
"1893","Mono:HLA-DRA_B:CD82","Mono","HLA-DRA","B","CD82"
"1894","Mono:HLA-DRB1_B:CD19","Mono","HLA-DRB1","B","CD19"
"1895","Mono:HLA-DRB1_B:CD37","Mono","HLA-DRB1","B","CD37"
"1896","Mono:HLA-DRB1_B:CD53","Mono","HLA-DRB1","B","CD53"
"1897","Mono:HLA-DRB1_B:CD81","Mono","HLA-DRB1","B","CD81"
"1898","Mono:HLA-DRB1_B:CD82","Mono","HLA-DRB1","B","CD82"
"1899","Mono:ITGA4_B:CD81","Mono","ITGA4","B","CD81"
"1900","Mono:ITGA4_B:CD82","Mono","ITGA4","B","CD82"
"1901","Mono:ITGB1_B:CD81","Mono","ITGB1","B","CD81"
"1902","Mono:LGALS1_B:CD69","Mono","LGALS1","B","CD69"
"1903","Mono:LGALS1_B:ITGB1","Mono","LGALS1","B","ITGB1"
"1904","Mono:LGALS1_B:PTPRC","Mono","LGALS1","B","PTPRC"
"1905","Mono:NETO2_B:FCRL1","Mono","NETO2","B","FCRL1"
"1906","Mono:SELPLG_B:ITGB2","Mono","SELPLG","B","ITGB2"
"1907","Mono:SELPLG_B:SELL","Mono","SELPLG","B","SELL"
"1908","Mono:SIGLEC1_B:PTPRC","Mono","SIGLEC1","B","PTPRC"
"1909","Mono:TIMP2_B:CD44","Mono","TIMP2","B","CD44"
"1910","Mono:TIMP2_B:ITGB1","Mono","TIMP2","B","ITGB1"
"1911","Mono:TNFSF13_B:TNFRSF13B","Mono","TNFSF13","B","TNFRSF13B"
"1912","Mono:TNFSF13_B:TNFRSF14","Mono","TNFSF13","B","TNFRSF14"
"1913","Mono:TOR2A_B:ATP5F1B","Mono","TOR2A","B","ATP5F1B"
"1914","Gran:ADAM15_B:ITGB1","Gran","ADAM15","B","ITGB1"
"1915","Gran:ADAM17_B:ITGB1","Gran","ADAM17","B","ITGB1"
"1916","Gran:ADAM9_B:ITGB1","Gran","ADAM9","B","ITGB1"
"1917","Gran:AGTRAP_B:RACK1","Gran","AGTRAP","B","RACK1"
"1918","Gran:APP_B:APLP2","Gran","APP","B","APLP2"
"1919","Gran:APP_B:CD74","Gran","APP","B","CD74"
"1920","Gran:APP_B:NOTCH2","Gran","APP","B","NOTCH2"
"1921","Gran:APP_B:RPSA","Gran","APP","B","RPSA"
"1922","Gran:B2M_B:HLA-F","Gran","B2M","B","HLA-F"
"1923","Gran:CD4_B:CXCR4","Gran","CD4","B","CXCR4"
"1924","Gran:CD53_B:CD37","Gran","CD53","B","CD37"
"1925","Gran:CD55_B:ADGRE5","Gran","CD55","B","ADGRE5"
"1926","Gran:CD82_B:CD37","Gran","CD82","B","CD37"
"1927","Gran:CXCL8_B:CD79A","Gran","CXCL8","B","CD79A"
"1928","Gran:F13A1_B:ITGA4","Gran","F13A1","B","ITGA4"
"1929","Gran:F13A1_B:ITGB1","Gran","F13A1","B","ITGB1"
"1930","Gran:FCGR2A_B:CD72","Gran","FCGR2A","B","CD72"
"1931","Gran:HLA-A_B:APLP2","Gran","HLA-A","B","APLP2"
"1932","Gran:HLA-B_B:CANX","Gran","HLA-B","B","CANX"
"1933","Gran:HLA-C_B:CD47","Gran","HLA-C","B","CD47"
"1934","Gran:HLA-C_B:CD53","Gran","HLA-C","B","CD53"
"1935","Gran:HLA-C_B:CD81","Gran","HLA-C","B","CD81"
"1936","Gran:HLA-DRA_B:CD19","Gran","HLA-DRA","B","CD19"
"1937","Gran:HLA-DRA_B:CD37","Gran","HLA-DRA","B","CD37"
"1938","Gran:HLA-DRA_B:CD53","Gran","HLA-DRA","B","CD53"
"1939","Gran:HLA-DRA_B:CD63","Gran","HLA-DRA","B","CD63"
"1940","Gran:HLA-DRA_B:CD81","Gran","HLA-DRA","B","CD81"
"1941","Gran:HLA-DRA_B:CD82","Gran","HLA-DRA","B","CD82"
"1942","Gran:HLA-DRB1_B:CD19","Gran","HLA-DRB1","B","CD19"
"1943","Gran:HLA-DRB1_B:CD37","Gran","HLA-DRB1","B","CD37"
"1944","Gran:HLA-DRB1_B:CD53","Gran","HLA-DRB1","B","CD53"
"1945","Gran:HLA-DRB1_B:CD81","Gran","HLA-DRB1","B","CD81"
"1946","Gran:HLA-DRB1_B:CD82","Gran","HLA-DRB1","B","CD82"
"1947","Gran:ITGA4_B:CD81","Gran","ITGA4","B","CD81"
"1948","Gran:ITGA4_B:CD82","Gran","ITGA4","B","CD82"
"1949","Gran:ITGB1_B:CD81","Gran","ITGB1","B","CD81"
"1950","Gran:LAMC1_B:CD44","Gran","LAMC1","B","CD44"
"1951","Gran:LAMC1_B:ITGB1","Gran","LAMC1","B","ITGB1"
"1952","Gran:LGALS1_B:CD69","Gran","LGALS1","B","CD69"
"1953","Gran:LGALS1_B:ITGB1","Gran","LGALS1","B","ITGB1"
"1954","Gran:LGALS1_B:PTPRC","Gran","LGALS1","B","PTPRC"
"1955","Gran:NETO2_B:FCRL1","Gran","NETO2","B","FCRL1"
"1956","Gran:SELPLG_B:ITGB2","Gran","SELPLG","B","ITGB2"
"1957","Gran:SELPLG_B:SELL","Gran","SELPLG","B","SELL"
"1958","Gran:SIGLEC1_B:PTPRC","Gran","SIGLEC1","B","PTPRC"
"1959","Gran:TIMP2_B:CD44","Gran","TIMP2","B","CD44"
"1960","Gran:TIMP2_B:ITGB1","Gran","TIMP2","B","ITGB1"
"1961","Gran:TNFSF13_B:TNFRSF13B","Gran","TNFSF13","B","TNFRSF13B"
"1962","Gran:TNFSF13_B:TNFRSF14","Gran","TNFSF13","B","TNFRSF14"
"1963","Gran:TOR2A_B:ATP5F1B","Gran","TOR2A","B","ATP5F1B"
"1964","T:AGTRAP_B:RACK1","T","AGTRAP","B","RACK1"
"1965","T:B2M_B:HLA-F","T","B2M","B","HLA-F"
"1966","T:CALM1_B:PTPRA","T","CALM1","B","PTPRA"
"1967","T:CALM1_B:SELL","T","CALM1","B","SELL"
"1968","T:CD2_B:CD53","T","CD2","B","CD53"
"1969","T:CD53_B:CD37","T","CD53","B","CD37"
"1970","T:CD55_B:ADGRE5","T","CD55","B","ADGRE5"
"1971","T:CD81_B:CD37","T","CD81","B","CD37"
"1972","T:CD99_B:CD81","T","CD99","B","CD81"
"1973","T:CXCL8_B:CD79A","T","CXCL8","B","CD79A"
"1974","T:GNAI2_B:ADCY7","T","GNAI2","B","ADCY7"
"1975","T:HLA-A_B:APLP2","T","HLA-A","B","APLP2"
"1976","T:HLA-B_B:CANX","T","HLA-B","B","CANX"
"1977","T:HLA-C_B:CD47","T","HLA-C","B","CD47"
"1978","T:HLA-C_B:CD53","T","HLA-C","B","CD53"
"1979","T:HLA-C_B:CD81","T","HLA-C","B","CD81"
"1980","T:HLA-DRA_B:CD19","T","HLA-DRA","B","CD19"
"1981","T:HLA-DRA_B:CD37","T","HLA-DRA","B","CD37"
"1982","T:HLA-DRA_B:CD53","T","HLA-DRA","B","CD53"
"1983","T:HLA-DRA_B:CD63","T","HLA-DRA","B","CD63"
"1984","T:HLA-DRA_B:CD81","T","HLA-DRA","B","CD81"
"1985","T:HLA-DRA_B:CD82","T","HLA-DRA","B","CD82"
"1986","T:HLA-DRB1_B:CD19","T","HLA-DRB1","B","CD19"
"1987","T:HLA-DRB1_B:CD37","T","HLA-DRB1","B","CD37"
"1988","T:HLA-DRB1_B:CD53","T","HLA-DRB1","B","CD53"
"1989","T:HLA-DRB1_B:CD81","T","HLA-DRB1","B","CD81"
"1990","T:HLA-DRB1_B:CD82","T","HLA-DRB1","B","CD82"
"1991","T:HMGB1_B:CXCR4","T","HMGB1","B","CXCR4"
"1992","T:IFITM1_B:CD81","T","IFITM1","B","CD81"
"1993","T:IFNG_B:IFNGR2","T","IFNG","B","IFNGR2"
"1994","T:ITGA4_B:CD81","T","ITGA4","B","CD81"
"1995","T:ITGA4_B:CD82","T","ITGA4","B","CD82"
"1996","T:ITGB1_B:CD81","T","ITGB1","B","CD81"
"1997","T:LGALS1_B:CD69","T","LGALS1","B","CD69"
"1998","T:LGALS1_B:ITGB1","T","LGALS1","B","ITGB1"
"1999","T:LGALS1_B:PTPRC","T","LGALS1","B","PTPRC"
"2000","T:LTA_B:TNFRSF14","T","LTA","B","TNFRSF14"
"2001","T:LTB_B:CD40","T","LTB","B","CD40"
"2002","T:SELPLG_B:ITGB2","T","SELPLG","B","ITGB2"
"2003","T:SELPLG_B:SELL","T","SELPLG","B","SELL"
"2004","T:SPON2_B:ITGA4","T","SPON2","B","ITGA4"
"2005","T:SPON2_B:ITGB1","T","SPON2","B","ITGB1"
"2006","T:SPON2_B:ITGB2","T","SPON2","B","ITGB2"
"2007","T:SPTAN1_B:PTPRA","T","SPTAN1","B","PTPRA"
"2008","T:TIMP1_B:CD63","T","TIMP1","B","CD63"
"2009","T:TNF_B:VSIR","T","TNF","B","VSIR"
"2010","NK:ADAM17_B:ITGB1","NK","ADAM17","B","ITGB1"
"2011","NK:AGTRAP_B:RACK1","NK","AGTRAP","B","RACK1"
"2012","NK:B2M_B:HLA-F","NK","B2M","B","HLA-F"
"2013","NK:CALM1_B:PTPRA","NK","CALM1","B","PTPRA"
"2014","NK:CALM1_B:SELL","NK","CALM1","B","SELL"
"2015","NK:CD2_B:CD53","NK","CD2","B","CD53"
"2016","NK:CD53_B:CD37","NK","CD53","B","CD37"
"2017","NK:CD55_B:ADGRE5","NK","CD55","B","ADGRE5"
"2018","NK:CD81_B:CD37","NK","CD81","B","CD37"
"2019","NK:CD99_B:CD81","NK","CD99","B","CD81"
"2020","NK:COL6A2_B:CD44","NK","COL6A2","B","CD44"
"2021","NK:COL6A2_B:ITGB1","NK","COL6A2","B","ITGB1"
"2022","NK:CXCL8_B:CD79A","NK","CXCL8","B","CD79A"
"2023","NK:GNAI2_B:ADCY7","NK","GNAI2","B","ADCY7"
"2024","NK:HLA-A_B:APLP2","NK","HLA-A","B","APLP2"
"2025","NK:HLA-B_B:CANX","NK","HLA-B","B","CANX"
"2026","NK:HLA-C_B:CD47","NK","HLA-C","B","CD47"
"2027","NK:HLA-C_B:CD53","NK","HLA-C","B","CD53"
"2028","NK:HLA-C_B:CD81","NK","HLA-C","B","CD81"
"2029","NK:HLA-DRA_B:CD19","NK","HLA-DRA","B","CD19"
"2030","NK:HLA-DRA_B:CD37","NK","HLA-DRA","B","CD37"
"2031","NK:HLA-DRA_B:CD53","NK","HLA-DRA","B","CD53"
"2032","NK:HLA-DRA_B:CD63","NK","HLA-DRA","B","CD63"
"2033","NK:HLA-DRA_B:CD81","NK","HLA-DRA","B","CD81"
"2034","NK:HLA-DRA_B:CD82","NK","HLA-DRA","B","CD82"
"2035","NK:HLA-DRB1_B:CD19","NK","HLA-DRB1","B","CD19"
"2036","NK:HLA-DRB1_B:CD37","NK","HLA-DRB1","B","CD37"
"2037","NK:HLA-DRB1_B:CD53","NK","HLA-DRB1","B","CD53"
"2038","NK:HLA-DRB1_B:CD81","NK","HLA-DRB1","B","CD81"
"2039","NK:HLA-DRB1_B:CD82","NK","HLA-DRB1","B","CD82"
"2040","NK:IFITM1_B:CD81","NK","IFITM1","B","CD81"
"2041","NK:IFNG_B:IFNGR2","NK","IFNG","B","IFNGR2"
"2042","NK:ITGA4_B:CD81","NK","ITGA4","B","CD81"
"2043","NK:ITGA4_B:CD82","NK","ITGA4","B","CD82"
"2044","NK:ITGB1_B:CD81","NK","ITGB1","B","CD81"
"2045","NK:LGALS1_B:CD69","NK","LGALS1","B","CD69"
"2046","NK:LGALS1_B:ITGB1","NK","LGALS1","B","ITGB1"
"2047","NK:LGALS1_B:PTPRC","NK","LGALS1","B","PTPRC"
"2048","NK:LGALS9_B:CD44","NK","LGALS9","B","CD44"
"2049","NK:LGALS9_B:CD47","NK","LGALS9","B","CD47"
"2050","NK:LGALS9_B:PTPRC","NK","LGALS9","B","PTPRC"
"2051","NK:NCAM1_B:PTPRA","NK","NCAM1","B","PTPRA"
"2052","NK:SELPLG_B:ITGB2","NK","SELPLG","B","ITGB2"
"2053","NK:SELPLG_B:SELL","NK","SELPLG","B","SELL"
"2054","NK:SPON2_B:ITGA4","NK","SPON2","B","ITGA4"
"2055","NK:SPON2_B:ITGB1","NK","SPON2","B","ITGB1"
"2056","NK:SPON2_B:ITGB2","NK","SPON2","B","ITGB2"
"2057","NK:SPTAN1_B:PTPRA","NK","SPTAN1","B","PTPRA"
"2058","NK:TIMP1_B:CD63","NK","TIMP1","B","CD63"
"2059","B:ADAM28_B:ITGA4","B","ADAM28","B","ITGA4"
"2060","B:B2M_B:HLA-F","B","B2M","B","HLA-F"
"2061","B:CALM1_B:PTPRA","B","CALM1","B","PTPRA"
"2062","B:CALM1_B:SELL","B","CALM1","B","SELL"
"2063","B:CD19_B:CD81","B","CD19","B","CD81"
"2064","B:CD22_B:PTPRC","B","CD22","B","PTPRC"
"2065","B:CD53_B:CD37","B","CD53","B","CD37"
"2066","B:CD55_B:ADGRE5","B","CD55","B","ADGRE5"
"2067","B:CD81_B:CD37","B","CD81","B","CD37"
"2068","B:CD82_B:CD37","B","CD82","B","CD37"
"2069","B:CD99_B:CD81","B","CD99","B","CD81"
"2070","B:CXCL8_B:CD79A","B","CXCL8","B","CD79A"
"2071","B:FCER2_B:ITGB2","B","FCER2","B","ITGB2"
"2072","B:GNAI2_B:ADCY7","B","GNAI2","B","ADCY7"
"2073","B:HLA-A_B:APLP2","B","HLA-A","B","APLP2"
"2074","B:HLA-B_B:CANX","B","HLA-B","B","CANX"
"2075","B:HLA-C_B:CD47","B","HLA-C","B","CD47"
"2076","B:HLA-C_B:CD53","B","HLA-C","B","CD53"
"2077","B:HLA-C_B:CD81","B","HLA-C","B","CD81"
"2078","B:HLA-DRA_B:CD19","B","HLA-DRA","B","CD19"
"2079","B:HLA-DRA_B:CD37","B","HLA-DRA","B","CD37"
"2080","B:HLA-DRA_B:CD53","B","HLA-DRA","B","CD53"
"2081","B:HLA-DRA_B:CD63","B","HLA-DRA","B","CD63"
"2082","B:HLA-DRA_B:CD81","B","HLA-DRA","B","CD81"
"2083","B:HLA-DRA_B:CD82","B","HLA-DRA","B","CD82"
"2084","B:HLA-DRB1_B:CD19","B","HLA-DRB1","B","CD19"
"2085","B:HLA-DRB1_B:CD37","B","HLA-DRB1","B","CD37"
"2086","B:HLA-DRB1_B:CD53","B","HLA-DRB1","B","CD53"
"2087","B:HLA-DRB1_B:CD81","B","HLA-DRB1","B","CD81"
"2088","B:HLA-DRB1_B:CD82","B","HLA-DRB1","B","CD82"
"2089","B:HMGB1_B:CXCR4","B","HMGB1","B","CXCR4"
"2090","B:IFITM1_B:CD81","B","IFITM1","B","CD81"
"2091","B:IL4R_B:IL2RG","B","IL4R","B","IL2RG"
"2092","B:ITGA4_B:CD81","B","ITGA4","B","CD81"
"2093","B:ITGA4_B:CD82","B","ITGA4","B","CD82"
"2094","B:ITGB1_B:CD81","B","ITGB1","B","CD81"
"2095","B:LGALS1_B:CD69","B","LGALS1","B","CD69"
"2096","B:LGALS1_B:ITGB1","B","LGALS1","B","ITGB1"
"2097","B:LGALS1_B:PTPRC","B","LGALS1","B","PTPRC"
"2098","B:LGALS9_B:CD44","B","LGALS9","B","CD44"
"2099","B:LGALS9_B:CD47","B","LGALS9","B","CD47"
"2100","B:LGALS9_B:PTPRC","B","LGALS9","B","PTPRC"
"2101","B:LTB_B:CD40","B","LTB","B","CD40"
"2102","B:MS4A1_B:CD53","B","MS4A1","B","CD53"
"2103","B:MS4A1_B:CD82","B","MS4A1","B","CD82"
"2104","B:SPTAN1_B:PTPRA","B","SPTAN1","B","PTPRA"
"2105","B:TIMP1_B:CD63","B","TIMP1","B","CD63"
"2106","HSPC:ADAM17_B:ITGB1","HSPC","ADAM17","B","ITGB1"
"2107","HSPC:ADAM28_B:ITGA4","HSPC","ADAM28","B","ITGA4"
"2108","HSPC:ADAM9_B:ITGB1","HSPC","ADAM9","B","ITGB1"
"2109","HSPC:CD4_B:CXCR4","HSPC","CD4","B","CXCR4"
"2110","HSPC:CD53_B:CD37","HSPC","CD53","B","CD37"
"2111","HSPC:CD82_B:CD37","HSPC","CD82","B","CD37"
"2112","HSPC:COL6A1_B:CD44","HSPC","COL6A1","B","CD44"
"2113","HSPC:COL6A1_B:ITGB1","HSPC","COL6A1","B","ITGB1"
"2114","HSPC:COL6A2_B:CD44","HSPC","COL6A2","B","CD44"
"2115","HSPC:COL6A2_B:ITGB1","HSPC","COL6A2","B","ITGB1"
"2116","HSPC:DUSP18_B:ITGB1","HSPC","DUSP18","B","ITGB1"
"2117","HSPC:DUSP18_B:RPSA","HSPC","DUSP18","B","RPSA"
"2118","HSPC:F13A1_B:ITGA4","HSPC","F13A1","B","ITGA4"
"2119","HSPC:F13A1_B:ITGB1","HSPC","F13A1","B","ITGB1"
"2120","HSPC:GP1BB_B:ITGB2","HSPC","GP1BB","B","ITGB2"
"2121","HSPC:GP9_B:ITGB2","HSPC","GP9","B","ITGB2"
"2122","HSPC:HLA-A_B:APLP2","HSPC","HLA-A","B","APLP2"
"2123","HSPC:HLA-B_B:CANX","HSPC","HLA-B","B","CANX"
"2124","HSPC:HLA-C_B:CD47","HSPC","HLA-C","B","CD47"
"2125","HSPC:HLA-C_B:CD53","HSPC","HLA-C","B","CD53"
"2126","HSPC:HLA-C_B:CD81","HSPC","HLA-C","B","CD81"
"2127","HSPC:HLA-DRA_B:CD19","HSPC","HLA-DRA","B","CD19"
"2128","HSPC:HLA-DRA_B:CD37","HSPC","HLA-DRA","B","CD37"
"2129","HSPC:HLA-DRA_B:CD53","HSPC","HLA-DRA","B","CD53"
"2130","HSPC:HLA-DRA_B:CD63","HSPC","HLA-DRA","B","CD63"
"2131","HSPC:HLA-DRA_B:CD81","HSPC","HLA-DRA","B","CD81"
"2132","HSPC:HLA-DRA_B:CD82","HSPC","HLA-DRA","B","CD82"
"2133","HSPC:HLA-DRB1_B:CD19","HSPC","HLA-DRB1","B","CD19"
"2134","HSPC:HLA-DRB1_B:CD37","HSPC","HLA-DRB1","B","CD37"
"2135","HSPC:HLA-DRB1_B:CD53","HSPC","HLA-DRB1","B","CD53"
"2136","HSPC:HLA-DRB1_B:CD81","HSPC","HLA-DRB1","B","CD81"
"2137","HSPC:HLA-DRB1_B:CD82","HSPC","HLA-DRB1","B","CD82"
"2138","HSPC:ITGA4_B:CD81","HSPC","ITGA4","B","CD81"
"2139","HSPC:ITGA4_B:CD82","HSPC","ITGA4","B","CD82"
"2140","HSPC:LAMB2_B:CD44","HSPC","LAMB2","B","CD44"
"2141","HSPC:LAMB2_B:ITGB1","HSPC","LAMB2","B","ITGB1"
"2142","HSPC:LAMB2_B:RPSA","HSPC","LAMB2","B","RPSA"
"2143","HSPC:LAMC1_B:CD44","HSPC","LAMC1","B","CD44"
"2144","HSPC:LAMC1_B:ITGB1","HSPC","LAMC1","B","ITGB1"
"2145","HSPC:NETO2_B:FCRL1","HSPC","NETO2","B","FCRL1"
"2146","HSPC:SEMA4F_B:VSIR","HSPC","SEMA4F","B","VSIR"
"2147","HSPC:SEMA7A_B:ITGB1","HSPC","SEMA7A","B","ITGB1"
"2148","HSPC:ST6GAL1_B:CD22","HSPC","ST6GAL1","B","CD22"
"2149","HSPC:TCTN1_B:CEP290","HSPC","TCTN1","B","CEP290"
"2150","HSPC:TCTN3_B:FCRL1","HSPC","TCTN3","B","FCRL1"
"2151","HSPC:TNFSF13_B:TNFRSF13B","HSPC","TNFSF13","B","TNFRSF13B"
"2152","HSPC:TNFSF13_B:TNFRSF14","HSPC","TNFSF13","B","TNFRSF14"
"2153","HSPC:TOR2A_B:ATP5F1B","HSPC","TOR2A","B","ATP5F1B"
"2154","HSPC:VSTM1_B:LAMP1","HSPC","VSTM1","B","LAMP1"
"2155","Ery:ADAM15_B:ITGB1","Ery","ADAM15","B","ITGB1"
"2156","Ery:AGTRAP_B:RACK1","Ery","AGTRAP","B","RACK1"
"2157","Ery:B2M_B:HLA-F","Ery","B2M","B","HLA-F"
"2158","Ery:CALM1_B:PTPRA","Ery","CALM1","B","PTPRA"
"2159","Ery:CALM1_B:SELL","Ery","CALM1","B","SELL"
"2160","Ery:CALM2_B:SELL","Ery","CALM2","B","SELL"
"2161","Ery:CALR_B:HLA-F","Ery","CALR","B","HLA-F"
"2162","Ery:CD53_B:CD37","Ery","CD53","B","CD37"
"2163","Ery:CD55_B:ADGRE5","Ery","CD55","B","ADGRE5"
"2164","Ery:CD82_B:CD37","Ery","CD82","B","CD37"
"2165","Ery:CD99_B:CD81","Ery","CD99","B","CD81"
"2166","Ery:CLEC11A_B:ITGB1","Ery","CLEC11A","B","ITGB1"
"2167","Ery:COL18A1_B:ITGB1","Ery","COL18A1","B","ITGB1"
"2168","Ery:CXCL8_B:CD79A","Ery","CXCL8","B","CD79A"
"2169","Ery:GNAI2_B:ADCY7","Ery","GNAI2","B","ADCY7"
"2170","Ery:HLA-A_B:APLP2","Ery","HLA-A","B","APLP2"
"2171","Ery:HLA-B_B:CANX","Ery","HLA-B","B","CANX"
"2172","Ery:HLA-C_B:CD47","Ery","HLA-C","B","CD47"
"2173","Ery:HLA-C_B:CD53","Ery","HLA-C","B","CD53"
"2174","Ery:HLA-C_B:CD81","Ery","HLA-C","B","CD81"
"2175","Ery:HLA-DRB1_B:CD19","Ery","HLA-DRB1","B","CD19"
"2176","Ery:HLA-DRB1_B:CD37","Ery","HLA-DRB1","B","CD37"
"2177","Ery:HLA-DRB1_B:CD53","Ery","HLA-DRB1","B","CD53"
"2178","Ery:HLA-DRB1_B:CD81","Ery","HLA-DRB1","B","CD81"
"2179","Ery:HLA-DRB1_B:CD82","Ery","HLA-DRB1","B","CD82"
"2180","Ery:HMGB1_B:CXCR4","Ery","HMGB1","B","CXCR4"
"2181","Ery:ICAM4_B:ITGA4","Ery","ICAM4","B","ITGA4"
"2182","Ery:ICAM4_B:ITGB1","Ery","ICAM4","B","ITGB1"
"2183","Ery:ICAM4_B:ITGB2","Ery","ICAM4","B","ITGB2"
"2184","Ery:ITGA4_B:CD81","Ery","ITGA4","B","CD81"
"2185","Ery:ITGA4_B:CD82","Ery","ITGA4","B","CD82"
"2186","Ery:ITGB1_B:CD81","Ery","ITGB1","B","CD81"
"2187","Ery:LGALS1_B:CD69","Ery","LGALS1","B","CD69"
"2188","Ery:LGALS1_B:ITGB1","Ery","LGALS1","B","ITGB1"
"2189","Ery:LGALS1_B:PTPRC","Ery","LGALS1","B","PTPRC"
"2190","Ery:LGALS9_B:CD44","Ery","LGALS9","B","CD44"
"2191","Ery:LGALS9_B:CD47","Ery","LGALS9","B","CD47"
"2192","Ery:LGALS9_B:PTPRC","Ery","LGALS9","B","PTPRC"
"2193","Ery:TGFB1_B:CXCR4","Ery","TGFB1","B","CXCR4"
"2194","Ery:TGFB1_B:ITGB1","Ery","TGFB1","B","ITGB1"
"2195","Ery:TGM2_B:ITGA4","Ery","TGM2","B","ITGA4"
"2196","Ery:TGM2_B:ITGB1","Ery","TGM2","B","ITGB1"
"2197","Ery:THBS1_B:ITGA4","Ery","THBS1","B","ITGA4"
"2198","Ery:THBS1_B:ITGB1","Ery","THBS1","B","ITGB1"
"2199","Ery:THBS1_B:TGFB1","Ery","THBS1","B","TGFB1"
"2200","Ery:TIMP1_B:CD63","Ery","TIMP1","B","CD63"
"2201","Ery:TIMP3_B:CD44","Ery","TIMP3","B","CD44"
