"","interaction","AML-0024","AML-0160","AML-0693","AML-1371","AML-2123","AML-3133","AML-4340","healthy-1","healthy-2","healthy-3","healthy-4","healthy-4003","healthy-5"
"1157","T:ARPC5_Gran:LDLR",0.21487032916891,NA,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891
"1158","T:ARRB2_Gran:ENG",0.38285776197139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","T:B2M_Gran:HLA-F",2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516
"1160","T:B2M_Gran:LILRB1",1.68751427485006,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68751427485006,NA,NA
"1161","T:B2M_Gran:LILRB2",0.710486362363745,0.710486362363745,NA,0.710486362363745,NA,NA,NA,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745
"1162","T:CALM1_Gran:SELL",0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"1163","T:CALM2_Gran:SELL",0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"1164","T:CALM3_Gran:SELL",0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"1165","T:CALR_Gran:HLA-F",1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206
"1166","T:CD7_Gran:ADAM15",0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808
"1167","T:CD96_Gran:NECTIN2",0.0320749761829391,NA,NA,0.0320749761829391,NA,NA,0.0320749761829391,NA,NA,NA,NA,NA,NA
"1168","T:COPA_Gran:CD74",0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832
"1169","T:GZMB_Gran:IGF2R",2.06813846269833,NA,NA,2.06813846269833,NA,2.06813846269833,NA,NA,NA,2.06813846269833,NA,NA,NA
"1170","T:HLA-A_Gran:LILRA1",0.140669506732029,NA,NA,0.140669506732029,NA,NA,NA,NA,NA,0.140669506732029,0.140669506732029,0.140669506732029,NA
"1171","T:HLA-A_Gran:LILRB1",2.4350028561216,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4350028561216,NA,NA
"1172","T:HLA-A_Gran:LILRB2",1.51524839204013,1.51524839204013,NA,1.51524839204013,NA,NA,NA,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013
"1173","T:HLA-B_Gran:LILRA1",0.140669506732029,NA,NA,0.140669506732029,NA,NA,NA,NA,NA,0.140669506732029,0.140669506732029,0.140669506732029,NA
"1174","T:HLA-B_Gran:LILRB1",2.01813832466883,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01813832466883,NA,NA
"1175","T:HLA-B_Gran:LILRB2",1.34144548933276,1.34144548933276,NA,1.34144548933276,NA,NA,NA,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276
"1176","T:HLA-C_Gran:LILRB1",2.01813832466883,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01813832466883,NA,NA
"1177","T:HLA-C_Gran:LILRB2",1.31894093764505,1.31894093764505,NA,1.31894093764505,NA,NA,NA,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505
"1178","T:HLA-DQA1_Gran:CD4",0.172615216054918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","T:HLA-DQB1_Gran:CD4",0.22262264354736,NA,NA,NA,0.22262264354736,0.22262264354736,NA,NA,0.22262264354736,0.22262264354736,NA,NA,NA
"1180","T:HLA-DRA_Gran:CD4",0.172615216054918,0.172615216054918,NA,NA,0.172615216054918,0.172615216054918,NA,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,NA
"1181","T:HLA-DRA_Gran:CD63",0.378640994601262,0.378640994601262,NA,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262
"1182","T:HLA-DRA_Gran:CD9",0.192353831875371,NA,NA,0.192353831875371,0.192353831875371,NA,0.192353831875371,NA,NA,NA,NA,NA,NA
"1183","T:HLA-DRB5_Gran:CD4",0.172615216054918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","T:HLA-F_Gran:LILRB1",0.70764536257854,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70764536257854,NA,NA
"1185","T:HLA-F_Gran:LILRB2",0.197906523937517,0.197906523937517,NA,0.197906523937517,NA,NA,NA,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517
"1186","T:HMGB1_Gran:TLR2",0.309743084220122,NA,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122
"1187","T:HSP90B1_Gran:TLR2",0.737170688575736,NA,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736
"1188","T:HSPA8_Gran:LDLR",0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891
"1189","T:ICAM2_Gran:ITGB2",0.862320855755476,NA,NA,0.862320855755476,NA,NA,NA,NA,NA,0.862320855755476,0.862320855755476,0.862320855755476,NA
"1190","T:IFNG_Gran:IFNGR1",2.72479108358325,NA,NA,NA,2.72479108358325,NA,NA,NA,NA,NA,NA,NA,NA
"1191","T:IL16_Gran:CD4",1.31898782296499,NA,NA,NA,1.31898782296499,NA,NA,NA,NA,1.31898782296499,1.31898782296499,1.31898782296499,NA
"1192","T:IL16_Gran:CD9",0.436319720360423,NA,NA,0.436319720360423,0.436319720360423,NA,0.436319720360423,NA,NA,NA,NA,NA,NA
"1193","T:IL1B_Gran:IL1R2",7.26386771005344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","T:ITGA4_Gran:CD9",0.192353831875371,NA,NA,0.192353831875371,0.192353831875371,NA,0.192353831875371,NA,NA,NA,NA,NA,NA
"1195","T:ITGB1_Gran:ENG",0.220455648422868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","T:LGALS1_Gran:ITGB1",0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921
"1197","T:LGALS1_Gran:PTPRC",0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187
"1198","T:LGALS3_Gran:ANXA2",0.145770835378709,0.145770835378709,NA,0.145770835378709,NA,0.145770835378709,0.145770835378709,NA,NA,0.145770835378709,NA,NA,NA
"1199","T:LGALS3_Gran:ENG",0.11512685167939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","T:LRPAP1_Gran:LDLR",1.04307605423382,NA,NA,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382
"1201","T:LRPAP1_Gran:SIRPA",0.16438726402542,NA,NA,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542
"1202","T:LTA_Gran:TNFRSF14",4.67074065891074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","T:MIF_Gran:CD44",0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884
"1204","T:MIF_Gran:CD74",1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212
"1205","T:MIF_Gran:TNFRSF14",0.28115829520164,0.28115829520164,0.28115829520164,NA,0.28115829520164,NA,0.28115829520164,0.28115829520164,NA,0.28115829520164,0.28115829520164,0.28115829520164,NA
"1206","T:NAMPT_Gran:INSR",0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,NA,NA
"1207","T:PKM_Gran:CD44",0.346033103725708,0.346033103725708,NA,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,NA,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708
"1208","T:PTPN6_Gran:CD300LF",0.723382802307515,NA,NA,0.723382802307515,NA,NA,NA,NA,NA,0.723382802307515,0.723382802307515,0.723382802307515,NA
"1209","T:RPS27A_Gran:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717
"1210","T:S100A8_Gran:CD36",0.0812097084341933,0.0812097084341933,NA,NA,0.0812097084341933,0.0812097084341933,NA,NA,NA,0.0812097084341933,NA,NA,NA
"1211","T:S100A8_Gran:ITGB2",0.0538943811225366,0.0538943811225366,NA,NA,0.0538943811225366,0.0538943811225366,NA,NA,NA,0.0538943811225366,NA,NA,NA
"1212","T:S100A9_Gran:CD36",0.0812097084341933,0.0812097084341933,NA,NA,0.0812097084341933,0.0812097084341933,NA,NA,NA,0.0812097084341933,NA,0.0812097084341933,0.0812097084341933
"1213","T:S100A9_Gran:ITGB2",0.0538943811225366,0.0538943811225366,NA,NA,0.0538943811225366,0.0538943811225366,NA,NA,NA,0.0538943811225366,NA,0.0538943811225366,0.0538943811225366
"1214","T:SLC7A5_Gran:THBS1",0.208230029751447,NA,NA,NA,0.208230029751447,0.208230029751447,0.208230029751447,NA,0.208230029751447,NA,NA,NA,NA
"1215","T:SPON2_Gran:ITGA4",0.0338220682657499,NA,NA,0.0338220682657499,0.0338220682657499,NA,0.0338220682657499,NA,NA,NA,NA,0.0338220682657499,NA
"1216","T:SPON2_Gran:ITGA5",0.0333730848218918,NA,NA,0.0333730848218918,0.0333730848218918,NA,0.0333730848218918,NA,NA,NA,NA,NA,NA
"1217","T:SPON2_Gran:ITGB1",0.0223522457707026,NA,NA,0.0223522457707026,0.0223522457707026,NA,0.0223522457707026,NA,NA,NA,NA,0.0223522457707026,NA
"1218","T:SPON2_Gran:ITGB2",0.414630003097736,NA,NA,0.414630003097736,0.414630003097736,NA,0.414630003097736,NA,NA,NA,NA,0.414630003097736,NA
"1219","T:SRGN_Gran:CD44",0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975
"1220","T:TGFB1_Gran:ENG",1.24982124628204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","T:TGFB1_Gran:ITGB1",0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924
"1222","T:THBS1_Gran:CD36",1.82983462664004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","T:THBS1_Gran:CD47",2.44138011171777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","T:THBS1_Gran:ITGA4",0.596429289803071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","T:TIMP1_Gran:CD63",2.32384039977801,2.32384039977801,NA,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,NA
"1226","T:UBA52_Gran:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717
"1227","T:UBB_Gran:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717
"1228","T:UBC_Gran:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717
"1229","T:VCAN_Gran:CD44",0.886937214753979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","T:VCAN_Gran:ITGA4",0.590814995009749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","T:VCAN_Gran:SELL",1.15583494855921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","T:VCAN_Gran:SELPLG",0.789366735239431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","T:VIM_Gran:CD44",0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147
"1234","T:ZYX_Gran:ENG",0.366496839527574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","NK:AREG_Gran:ICAM1",0.052422007532711,NA,NA,NA,0.052422007532711,NA,0.052422007532711,0.052422007532711,NA,NA,NA,NA,NA
"1236","NK:ARF1_Gran:INSR",0.657310930959642,NA,0.657310930959642,0.657310930959642,0.657310930959642,0.657310930959642,0.657310930959642,0.657310930959642,0.657310930959642,0.657310930959642,0.657310930959642,0.657310930959642,NA
"1237","NK:ARPC5_Gran:LDLR",0.21487032916891,NA,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,NA,NA,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891
"1238","NK:ARRB2_Gran:ENG",0.38285776197139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","NK:B2M_Gran:HLA-F",2.16974374338516,NA,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516
"1240","NK:B2M_Gran:LILRB1",1.68751427485006,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68751427485006,NA,NA
"1241","NK:B2M_Gran:LILRB2",0.710486362363745,NA,NA,0.710486362363745,NA,NA,NA,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745
"1242","NK:CALM1_Gran:SELL",0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"1243","NK:CALM2_Gran:SELL",0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"1244","NK:CALM3_Gran:SELL",0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"1245","NK:CALR_Gran:HLA-F",1.44977692534206,NA,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206
"1246","NK:CD160_Gran:TNFRSF14",1.19711405665752,NA,NA,NA,1.19711405665752,NA,1.19711405665752,NA,NA,1.19711405665752,1.19711405665752,1.19711405665752,NA
"1247","NK:CD7_Gran:ADAM15",0.241446740570808,NA,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808
"1248","NK:CD96_Gran:NECTIN2",0.0320749761829391,NA,NA,0.0320749761829391,NA,NA,0.0320749761829391,NA,NA,NA,NA,NA,NA
"1249","NK:COL6A2_Gran:CD44",0.149167973237167,NA,NA,0.149167973237167,NA,0.149167973237167,0.149167973237167,NA,NA,NA,NA,NA,NA
"1250","NK:COL6A2_Gran:ITGB1",0.310713759928758,NA,NA,0.310713759928758,NA,0.310713759928758,0.310713759928758,NA,NA,NA,NA,NA,NA
"1251","NK:COPA_Gran:CD74",0.139443159086832,NA,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,NA
"1252","NK:GZMB_Gran:IGF2R",2.06813846269833,NA,NA,2.06813846269833,NA,2.06813846269833,NA,NA,2.06813846269833,2.06813846269833,2.06813846269833,NA,NA
"1253","NK:HLA-A_Gran:LILRA1",0.140669506732029,NA,NA,0.140669506732029,NA,NA,NA,NA,NA,0.140669506732029,0.140669506732029,0.140669506732029,NA
"1254","NK:HLA-A_Gran:LILRB1",2.4350028561216,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4350028561216,NA,NA
"1255","NK:HLA-A_Gran:LILRB2",1.51524839204013,NA,NA,1.51524839204013,NA,NA,NA,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013
"1256","NK:HLA-B_Gran:LILRA1",0.140669506732029,NA,NA,0.140669506732029,NA,NA,NA,NA,NA,0.140669506732029,0.140669506732029,0.140669506732029,NA
"1257","NK:HLA-B_Gran:LILRB1",2.01813832466883,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01813832466883,NA,NA
"1258","NK:HLA-B_Gran:LILRB2",1.34144548933276,NA,NA,1.34144548933276,NA,NA,NA,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276
"1259","NK:HLA-C_Gran:LILRB1",2.01813832466883,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01813832466883,NA,NA
"1260","NK:HLA-C_Gran:LILRB2",1.31894093764505,NA,NA,1.31894093764505,NA,NA,NA,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505
"1261","NK:HLA-DRA_Gran:CD4",0.172615216054918,NA,0.172615216054918,NA,0.172615216054918,0.172615216054918,NA,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,NA
"1262","NK:HLA-DRA_Gran:CD63",0.378640994601262,NA,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,NA,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262
"1263","NK:HLA-DRA_Gran:CD9",0.192353831875371,NA,NA,0.192353831875371,0.192353831875371,NA,NA,NA,NA,NA,NA,NA,NA
"1264","NK:HLA-F_Gran:LILRB1",0.70764536257854,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70764536257854,NA,NA
"1265","NK:HLA-F_Gran:LILRB2",0.197906523937517,NA,NA,0.197906523937517,NA,NA,NA,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517
"1266","NK:HMGB1_Gran:TLR2",0.309743084220122,NA,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122
"1267","NK:HSP90B1_Gran:TLR2",0.737170688575736,NA,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736
"1268","NK:HSPA8_Gran:LDLR",0.21487032916891,NA,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891
"1269","NK:ICAM2_Gran:ITGB2",0.862320855755476,NA,NA,0.862320855755476,0.862320855755476,NA,NA,NA,NA,0.862320855755476,0.862320855755476,0.862320855755476,NA
"1270","NK:IFNG_Gran:IFNGR1",2.72479108358325,NA,NA,2.72479108358325,2.72479108358325,2.72479108358325,NA,2.72479108358325,NA,NA,NA,NA,NA
"1271","NK:IL16_Gran:CD4",1.31898782296499,NA,1.31898782296499,NA,1.31898782296499,NA,NA,NA,NA,1.31898782296499,1.31898782296499,1.31898782296499,NA
"1272","NK:IL16_Gran:CD9",0.436319720360423,NA,NA,0.436319720360423,0.436319720360423,NA,0.436319720360423,NA,NA,NA,NA,NA,NA
"1273","NK:ITGA4_Gran:CD9",0.192353831875371,NA,NA,0.192353831875371,0.192353831875371,NA,0.192353831875371,NA,NA,NA,NA,NA,NA
"1274","NK:ITGB1_Gran:ENG",0.220455648422868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","NK:LGALS1_Gran:ITGB1",0.209937217576921,NA,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921
"1276","NK:LGALS1_Gran:PTPRC",0.399752551502187,NA,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187
"1277","NK:LGALS3_Gran:ANXA2",0.145770835378709,NA,NA,0.145770835378709,NA,0.145770835378709,NA,NA,NA,0.145770835378709,NA,NA,NA
"1278","NK:LGALS3_Gran:ENG",0.11512685167939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","NK:LGALS9_Gran:CD44",0.375474434257708,NA,0.375474434257708,NA,0.375474434257708,NA,NA,NA,NA,NA,NA,NA,NA
"1280","NK:LGALS9_Gran:CD47",0.208233895674585,NA,0.208233895674585,NA,0.208233895674585,NA,NA,NA,NA,NA,NA,NA,NA
"1281","NK:LGALS9_Gran:PTPRC",0.234349388997315,NA,0.234349388997315,NA,0.234349388997315,NA,NA,NA,NA,NA,NA,NA,NA
"1282","NK:LRPAP1_Gran:LDLR",1.04307605423382,NA,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382
"1283","NK:LRPAP1_Gran:SIRPA",0.16438726402542,NA,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542
"1284","NK:MIF_Gran:CD44",0.0491283010293884,NA,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884
"1285","NK:MIF_Gran:CD74",1.61564581166212,NA,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212
"1286","NK:MIF_Gran:TNFRSF14",0.28115829520164,NA,0.28115829520164,NA,0.28115829520164,NA,0.28115829520164,0.28115829520164,NA,0.28115829520164,0.28115829520164,0.28115829520164,NA
"1287","NK:NAMPT_Gran:INSR",0.714560204956158,NA,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,0.714560204956158,NA,NA,NA,NA
"1288","NK:NCAM1_Gran:ROBO3",3.23788362840732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","NK:PKM_Gran:CD44",0.346033103725708,NA,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,NA,NA,0.346033103725708,NA,0.346033103725708,NA
"1290","NK:RPS27A_Gran:LDLR",0.133660620734717,NA,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717
"1291","NK:S100A8_Gran:CD36",0.0812097084341933,NA,NA,NA,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,NA,NA
"1292","NK:S100A8_Gran:ITGB2",0.0538943811225366,NA,NA,NA,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,NA,NA
"1293","NK:S100A9_Gran:CD36",0.0812097084341933,NA,NA,NA,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,NA
"1294","NK:S100A9_Gran:ITGB2",0.0538943811225366,NA,NA,NA,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,NA
"1295","NK:SPON2_Gran:ITGA4",0.0338220682657499,NA,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499,0.0338220682657499
"1296","NK:SPON2_Gran:ITGA5",0.0333730848218918,NA,0.0333730848218918,0.0333730848218918,0.0333730848218918,0.0333730848218918,0.0333730848218918,0.0333730848218918,0.0333730848218918,0.0333730848218918,NA,NA,NA
"1297","NK:SPON2_Gran:ITGB1",0.0223522457707026,NA,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026,0.0223522457707026
"1298","NK:SPON2_Gran:ITGB2",0.414630003097736,NA,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736,0.414630003097736
"1299","NK:SRGN_Gran:CD44",0.119267670359975,NA,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975
