"gene_symbol"	"inDB"	"isLigand"	"isReceptor"	"sum_pseudobulkCellType_expr"	"sum_pseudobulkCellType_expr_threshold"	"sum_pseudobulkCellType_expr_filter"
"PDGFA"	TRUE	TRUE	TRUE	16.9563760237739	3	TRUE
"PDGFB"	TRUE	TRUE	TRUE	9.33429517232152	3	TRUE
"PDGFC"	TRUE	TRUE	TRUE	6.92805635053601	3	TRUE
"PDGFD"	TRUE	TRUE	TRUE	21.1638979479889	3	TRUE
"PDGFRA"	TRUE	TRUE	TRUE	35.9371429938832	3	TRUE
"PDGFRB"	TRUE	TRUE	TRUE	22.1982634844895	3	TRUE
"PDHA1"	FALSE	FALSE	FALSE	141.574628650982	3	TRUE
"PDHB"	FALSE	FALSE	FALSE	150.114617876792	3	TRUE
"PDHX"	FALSE	FALSE	FALSE	32.5758699937096	3	TRUE
"PDIA3"	FALSE	FALSE	FALSE	681.439704284118	3	TRUE
"PDIA4"	FALSE	FALSE	FALSE	347.817005149884	3	TRUE
"PDIA5"	FALSE	FALSE	FALSE	46.3838126603604	3	TRUE
"PDIA6"	FALSE	FALSE	FALSE	668.946339673653	3	TRUE
"PDIK1L"	FALSE	FALSE	FALSE	8.41288650501798	3	TRUE
"PDK1"	FALSE	FALSE	FALSE	30.4810563804331	3	TRUE
"PDK2"	FALSE	FALSE	FALSE	49.0999078572514	3	TRUE
"PDK3"	FALSE	FALSE	FALSE	19.0739726487787	3	TRUE
"PDK4"	FALSE	FALSE	FALSE	58.4284834893588	3	TRUE
"PDLIM1"	FALSE	FALSE	FALSE	508.724130368382	3	TRUE
"PDLIM2"	FALSE	FALSE	FALSE	120.200697875288	3	TRUE
"PDLIM3"	TRUE	TRUE	FALSE	39.387741807299	3	TRUE
"PDLIM4"	FALSE	FALSE	FALSE	40.4613353943335	3	TRUE
"PDLIM5"	FALSE	FALSE	FALSE	87.46616359647	3	TRUE
"PDLIM7"	FALSE	FALSE	FALSE	64.1069623195168	3	TRUE
"PDP1"	FALSE	FALSE	FALSE	14.6967360857243	3	TRUE
"PDPK1"	FALSE	FALSE	FALSE	44.4389077879596	3	TRUE
"PDPN"	TRUE	TRUE	FALSE	35.6465736328341	3	TRUE
"PDPR"	FALSE	FALSE	FALSE	8.04384471463137	3	TRUE
"PDRG1"	FALSE	FALSE	FALSE	38.1911117088092	3	TRUE
"PDS5A"	FALSE	FALSE	FALSE	44.8181518838092	3	TRUE
"PDS5B"	FALSE	FALSE	FALSE	27.856641932627	3	TRUE
"PDSS1"	FALSE	FALSE	FALSE	21.1483832953867	3	TRUE
"PDSS2"	FALSE	FALSE	FALSE	25.0396374839977	3	TRUE
"PDXDC1"	FALSE	FALSE	FALSE	80.7082399953834	3	TRUE
"PDXDC2P"	FALSE	FALSE	FALSE	21.591377111834	3	TRUE
"PDXK"	FALSE	FALSE	FALSE	130.819981377765	3	TRUE
"PDZD11"	FALSE	FALSE	FALSE	99.2785971268251	3	TRUE
"PDZD3"	FALSE	FALSE	FALSE	18.7497219694928	3	TRUE
"PDZD8"	FALSE	FALSE	FALSE	22.7236534469943	3	TRUE
"PDZK1IP1"	FALSE	FALSE	FALSE	187.420666634058	3	TRUE
"PDZRN3"	FALSE	FALSE	FALSE	8.56293397431602	3	TRUE
"PEA15"	FALSE	FALSE	FALSE	82.3301881303195	3	TRUE
"PEAK1"	FALSE	FALSE	FALSE	17.9372160084602	3	TRUE
"PEAR1"	TRUE	FALSE	TRUE	5.42227814929442	3	TRUE
"PEBP1"	FALSE	FALSE	FALSE	741.111145625165	3	TRUE
"PECR"	FALSE	FALSE	FALSE	20.7552258677031	3	TRUE
"PEF1"	FALSE	FALSE	FALSE	106.378842797831	3	TRUE
"PELI1"	FALSE	FALSE	FALSE	54.4714082362475	3	TRUE
"PELI2"	FALSE	FALSE	FALSE	6.26186214494502	3	TRUE
"PELO"	FALSE	FALSE	FALSE	46.4352299939704	3	TRUE
"PELP1"	FALSE	FALSE	FALSE	24.3598614038974	3	TRUE
"PEMT"	FALSE	FALSE	FALSE	38.2720612587067	3	TRUE
"PEPD"	TRUE	TRUE	FALSE	124.358909479506	3	TRUE
"PER1"	FALSE	FALSE	FALSE	44.7878242670212	3	TRUE
"PER2"	FALSE	FALSE	FALSE	18.526950972683	3	TRUE
"PER3"	FALSE	FALSE	FALSE	12.3120500005312	3	TRUE
"PERP"	FALSE	FALSE	FALSE	210.65722862358	3	TRUE
"PES1"	FALSE	FALSE	FALSE	47.2756383478257	3	TRUE
"PET100"	FALSE	FALSE	FALSE	210.309439568356	3	TRUE
"PET112"	FALSE	FALSE	FALSE	16.2274962086103	3	TRUE
"PET117"	FALSE	FALSE	FALSE	32.0822665004288	3	TRUE
"PEX1"	FALSE	FALSE	FALSE	13.8876059347676	3	TRUE
"PEX10"	FALSE	FALSE	FALSE	23.2610707459731	3	TRUE
"PEX11A"	FALSE	FALSE	FALSE	18.0951763016597	3	TRUE
"PEX11B"	FALSE	FALSE	FALSE	38.6147193376141	3	TRUE
"PEX11G"	FALSE	FALSE	FALSE	17.104025698942	3	TRUE
"PEX12"	FALSE	FALSE	FALSE	5.07766708062123	3	TRUE
"PEX13"	FALSE	FALSE	FALSE	34.4448985053051	3	TRUE
"PEX14"	FALSE	FALSE	FALSE	16.6334115911406	3	TRUE
"PEX16"	FALSE	FALSE	FALSE	78.554407694285	3	TRUE
"PEX19"	FALSE	FALSE	FALSE	29.0318448675052	3	TRUE
"PEX2"	FALSE	FALSE	FALSE	81.9104534311191	3	TRUE
"PEX26"	FALSE	FALSE	FALSE	57.3708354277143	3	TRUE
"PEX3"	FALSE	FALSE	FALSE	23.9229748706672	3	TRUE
"PEX5"	FALSE	FALSE	FALSE	12.8451127082465	3	TRUE
"PEX6"	FALSE	FALSE	FALSE	13.9027411591917	3	TRUE
"PEX7"	FALSE	FALSE	FALSE	22.7733662459002	3	TRUE
"PF4"	TRUE	TRUE	FALSE	35.8574367838119	3	TRUE
"PFAS"	FALSE	FALSE	FALSE	6.31706825707761	3	TRUE
"PFDN1"	FALSE	FALSE	FALSE	114.119713274976	3	TRUE
"PFDN2"	FALSE	FALSE	FALSE	259.3720720187	3	TRUE
"PFDN4"	FALSE	FALSE	FALSE	92.5430609674788	3	TRUE
"PFDN5"	FALSE	FALSE	FALSE	2192.60647947775	3	TRUE
"PFDN6"	FALSE	FALSE	FALSE	123.056926749457	3	TRUE
"PFKFB2"	FALSE	FALSE	FALSE	21.6827816826457	3	TRUE
"PFKFB3"	FALSE	FALSE	FALSE	56.5784639880145	3	TRUE
"PFKL"	FALSE	FALSE	FALSE	187.59875037738	3	TRUE
"PFKM"	FALSE	FALSE	FALSE	22.4333476561889	3	TRUE
"PFKP"	FALSE	FALSE	FALSE	48.8997093989273	3	TRUE
"PFN1"	FALSE	FALSE	FALSE	5281.96661901306	3	TRUE
"PFN2"	FALSE	FALSE	FALSE	35.0822167750355	3	TRUE
"PGAM1"	FALSE	FALSE	FALSE	286.431239777942	3	TRUE
"PGAM5"	FALSE	FALSE	FALSE	10.3569669039861	3	TRUE
"PGAP1"	FALSE	FALSE	FALSE	9.41502582673074	3	TRUE
"PGAP2"	FALSE	FALSE	FALSE	21.7866011865846	3	TRUE
"PGAP3"	FALSE	FALSE	FALSE	19.0035300587823	3	TRUE
"PGBD1"	FALSE	FALSE	FALSE	3.29381867367499	3	TRUE
"PGBD2"	FALSE	FALSE	FALSE	10.3129459917015	3	TRUE
"PGD"	FALSE	FALSE	FALSE	83.2217547889457	3	TRUE
"PGF"	TRUE	TRUE	FALSE	24.388652328926	3	TRUE
"PGGT1B"	FALSE	FALSE	FALSE	23.3473616126378	3	TRUE
"PGK1"	FALSE	FALSE	FALSE	561.553228209949	3	TRUE
"PGLS"	FALSE	FALSE	FALSE	306.10829034022	3	TRUE
"PGLYRP2"	FALSE	FALSE	FALSE	11.036888229306	3	TRUE
"PGM1"	FALSE	FALSE	FALSE	74.09229123004	3	TRUE
"PGM2"	FALSE	FALSE	FALSE	36.0677287907333	3	TRUE
"PGM2L1"	FALSE	FALSE	FALSE	26.5057419945013	3	TRUE
"PGM3"	FALSE	FALSE	FALSE	36.4289210696917	3	TRUE
"PGM5"	FALSE	FALSE	FALSE	8.43126011887443	3	TRUE
"PGP"	FALSE	FALSE	FALSE	82.7745629905378	3	TRUE
"PGPEP1"	FALSE	FALSE	FALSE	49.9200282577127	3	TRUE
"PGRMC1"	TRUE	FALSE	TRUE	144.263139000005	3	TRUE
"PGRMC2"	TRUE	FALSE	TRUE	98.3535980983496	3	TRUE
"PGS1"	FALSE	FALSE	FALSE	27.0217646146964	3	TRUE
"PHACTR1"	FALSE	FALSE	FALSE	69.134853280748	3	TRUE
"PHACTR2"	FALSE	FALSE	FALSE	66.3603104657522	3	TRUE
"PHACTR4"	FALSE	FALSE	FALSE	47.6158191796529	3	TRUE
"PHAX"	FALSE	FALSE	FALSE	64.4539097049869	3	TRUE
"PHB"	FALSE	FALSE	FALSE	373.51258834315	3	TRUE
"PHB2"	FALSE	FALSE	FALSE	254.80760241623	3	TRUE
"PHC1"	FALSE	FALSE	FALSE	9.32880614011184	3	TRUE
"PHC2"	FALSE	FALSE	FALSE	37.1554541639507	3	TRUE
"PHC3"	FALSE	FALSE	FALSE	22.151205172174	3	TRUE
"PHF1"	FALSE	FALSE	FALSE	55.4430900797872	3	TRUE
"PHF10"	FALSE	FALSE	FALSE	22.9556258978046	3	TRUE
"PHF11"	FALSE	FALSE	FALSE	64.5635457737514	3	TRUE
"PHF12"	FALSE	FALSE	FALSE	18.9658338020351	3	TRUE
"PHF13"	FALSE	FALSE	FALSE	6.4567887662158	3	TRUE
"PHF14"	FALSE	FALSE	FALSE	105.848757391082	3	TRUE
"PHF15"	FALSE	FALSE	FALSE	19.8955775907114	3	TRUE
"PHF17"	FALSE	FALSE	FALSE	26.4953905507692	3	TRUE
"PHF19"	FALSE	FALSE	FALSE	29.7431271817162	3	TRUE
"PHF2"	FALSE	FALSE	FALSE	10.0978865956293	3	TRUE
"PHF20"	FALSE	FALSE	FALSE	67.2718290586579	3	TRUE
"PHF20L1"	FALSE	FALSE	FALSE	72.1854190511222	3	TRUE
"PHF21A"	FALSE	FALSE	FALSE	15.1962129539479	3	TRUE
"PHF23"	FALSE	FALSE	FALSE	42.6950528348665	3	TRUE
"PHF3"	FALSE	FALSE	FALSE	55.6485396797464	3	TRUE
"PHF5A"	FALSE	FALSE	FALSE	115.265763779155	3	TRUE
"PHF6"	FALSE	FALSE	FALSE	22.7008899244312	3	TRUE
"PHF7"	FALSE	FALSE	FALSE	9.33372290501009	3	TRUE
"PHF8"	FALSE	FALSE	FALSE	12.7767226455182	3	TRUE
"PHGDH"	FALSE	FALSE	FALSE	21.4237337540931	3	TRUE
"PHGR1"	FALSE	FALSE	FALSE	10690.8321764618	3	TRUE
"PHIP"	FALSE	FALSE	FALSE	90.0729861044617	3	TRUE
"PHKA2"	FALSE	FALSE	FALSE	11.0870817337797	3	TRUE
"PHKB"	FALSE	FALSE	FALSE	55.2939788277757	3	TRUE
"PHKG2"	FALSE	FALSE	FALSE	49.153245187768	3	TRUE
"PHLDA1"	FALSE	FALSE	FALSE	220.212933857802	3	TRUE
"PHLDA2"	FALSE	FALSE	FALSE	340.593479871831	3	TRUE
"PHLDA3"	FALSE	FALSE	FALSE	31.4730280413685	3	TRUE
"PHLDB1"	FALSE	FALSE	FALSE	30.1917673592762	3	TRUE
"PHLDB2"	FALSE	FALSE	FALSE	6.26867458741694	3	TRUE
"PHLDB3"	FALSE	FALSE	FALSE	15.9495959172641	3	TRUE
"PHLPP1"	FALSE	FALSE	FALSE	8.35325688634618	3	TRUE
"PHLPP2"	FALSE	FALSE	FALSE	17.7702564050072	3	TRUE
"PHOSPHO2"	FALSE	FALSE	FALSE	12.5736728991041	3	TRUE
"PHPT1"	FALSE	FALSE	FALSE	541.190639495685	3	TRUE
"PHRF1"	FALSE	FALSE	FALSE	18.7399803926595	3	TRUE
"PHTF1"	FALSE	FALSE	FALSE	32.5664419625715	3	TRUE
"PHTF2"	FALSE	FALSE	FALSE	23.8516990499147	3	TRUE
"PHYH"	FALSE	FALSE	FALSE	86.8538690056399	3	TRUE
"PHYHD1"	FALSE	FALSE	FALSE	12.5551328831157	3	TRUE
"PHYKPL"	FALSE	FALSE	FALSE	84.1710461983093	3	TRUE
"PI15"	FALSE	FALSE	FALSE	7.18757132232165	3	TRUE
"PI3"	TRUE	TRUE	FALSE	569.764512027348	3	TRUE
"PI4K2A"	FALSE	FALSE	FALSE	11.8448101906654	3	TRUE
"PI4K2B"	FALSE	FALSE	FALSE	26.8786105259083	3	TRUE
"PI4KA"	FALSE	FALSE	FALSE	34.1166517032942	3	TRUE
"PI4KB"	FALSE	FALSE	FALSE	40.635686246843	3	TRUE
"PIAS1"	FALSE	FALSE	FALSE	45.1599074816093	3	TRUE
"PIAS2"	FALSE	FALSE	FALSE	18.1882065039419	3	TRUE
"PIAS3"	FALSE	FALSE	FALSE	10.7294057957469	3	TRUE
"PIAS4"	FALSE	FALSE	FALSE	22.0362019375537	3	TRUE
"PIBF1"	FALSE	FALSE	FALSE	15.6699302529385	3	TRUE
"PICALM"	FALSE	FALSE	FALSE	65.5165970878718	3	TRUE
"PICK1"	FALSE	FALSE	FALSE	19.9946212842043	3	TRUE
"PID1"	FALSE	FALSE	FALSE	37.3957321242661	3	TRUE
"PIDD"	FALSE	FALSE	FALSE	10.760170448351	3	TRUE
"PIEZO1"	FALSE	FALSE	FALSE	26.0322681186118	3	TRUE
"PIF1"	FALSE	FALSE	FALSE	12.0771812158797	3	TRUE
"PIGA"	TRUE	TRUE	FALSE	9.03486796187843	3	TRUE
"PIGB"	FALSE	FALSE	FALSE	14.041887691937	3	TRUE
"PIGC"	FALSE	FALSE	FALSE	56.4303212529585	3	TRUE
"PIGF"	TRUE	TRUE	FALSE	74.6119253907874	3	TRUE
"PIGG"	FALSE	FALSE	FALSE	20.5490389608692	3	TRUE
"PIGH"	FALSE	FALSE	FALSE	53.2605132335386	3	TRUE
"PIGK"	FALSE	FALSE	FALSE	46.5192342606389	3	TRUE
"PIGL"	FALSE	FALSE	FALSE	16.4008309010459	3	TRUE
"PIGM"	FALSE	FALSE	FALSE	16.6122668663222	3	TRUE
"PIGN"	FALSE	FALSE	FALSE	13.8189649421869	3	TRUE
"PIGO"	FALSE	FALSE	FALSE	15.7683154265652	3	TRUE
"PIGP"	FALSE	FALSE	FALSE	99.1284561843685	3	TRUE
"PIGQ"	FALSE	FALSE	FALSE	18.4860572612607	3	TRUE
"PIGR"	TRUE	TRUE	TRUE	2443.07458190642	3	TRUE
"PIGS"	FALSE	FALSE	FALSE	37.4440261445657	3	TRUE
"PIGT"	FALSE	FALSE	FALSE	156.65517610052	3	TRUE
"PIGU"	FALSE	FALSE	FALSE	33.9654638254133	3	TRUE
"PIGV"	FALSE	FALSE	FALSE	16.7816788193098	3	TRUE
"PIGW"	FALSE	FALSE	FALSE	7.67254619461435	3	TRUE
"PIGX"	FALSE	FALSE	FALSE	58.2634603041354	3	TRUE
"PIGZ"	FALSE	FALSE	FALSE	59.0704013632573	3	TRUE
"PIH1D1"	FALSE	FALSE	FALSE	151.505719222517	3	TRUE
"PIK3AP1"	FALSE	FALSE	FALSE	20.625237940192	3	TRUE
"PIK3C2A"	FALSE	FALSE	FALSE	30.764616233457	3	TRUE
"PIK3C2B"	FALSE	FALSE	FALSE	24.8366833729988	3	TRUE
"PIK3C3"	FALSE	FALSE	FALSE	21.8208529572338	3	TRUE
"PIK3CA"	TRUE	TRUE	FALSE	16.9142527315703	3	TRUE
"PIK3CB"	FALSE	FALSE	FALSE	17.6966783437287	3	TRUE
"PIK3CD"	TRUE	TRUE	FALSE	15.2288162747616	3	TRUE
"PIK3CG"	FALSE	FALSE	FALSE	13.1842455579023	3	TRUE
"PIK3IP1"	FALSE	FALSE	FALSE	50.8608787300462	3	TRUE
"PIK3R1"	TRUE	TRUE	FALSE	47.1747994092403	3	TRUE
"PIK3R2"	FALSE	FALSE	FALSE	4.91800271647755	3	TRUE
"PIK3R3"	FALSE	FALSE	FALSE	60.1504486970797	3	TRUE
"PIK3R4"	FALSE	FALSE	FALSE	9.34789390072362	3	TRUE
"PIK3R5"	FALSE	FALSE	FALSE	10.9821050800399	3	TRUE
"PIK3R6"	FALSE	FALSE	FALSE	6.2388608259097	3	TRUE
"PIKFYVE"	FALSE	FALSE	FALSE	17.1290795024066	3	TRUE
"PILRA"	TRUE	TRUE	TRUE	31.6492723219489	3	TRUE
"PILRB"	TRUE	TRUE	TRUE	15.0751460041188	3	TRUE
"PIM1"	FALSE	FALSE	FALSE	83.8220860756314	3	TRUE
"PIM2"	FALSE	FALSE	FALSE	209.485996041937	3	TRUE
"PIM3"	FALSE	FALSE	FALSE	215.455562331283	3	TRUE
"PIN1"	FALSE	FALSE	FALSE	205.957560054227	3	TRUE
"PIN4"	FALSE	FALSE	FALSE	188.38280495527	3	TRUE
"PINK1"	FALSE	FALSE	FALSE	60.3943910432441	3	TRUE
"PINLYP"	FALSE	FALSE	FALSE	6.37881322472281	3	TRUE
"PINX1"	FALSE	FALSE	FALSE	21.092236175314	3	TRUE
"PIP4K2A"	FALSE	FALSE	FALSE	44.3227882896024	3	TRUE
"PIP4K2B"	FALSE	FALSE	FALSE	14.1036152697168	3	TRUE
"PIP4K2C"	FALSE	FALSE	FALSE	16.3404759025377	3	TRUE
"PIP5K1A"	FALSE	FALSE	FALSE	19.516584431956	3	TRUE
"PIP5K1B"	FALSE	FALSE	FALSE	42.4643357905962	3	TRUE
"PIP5K1C"	FALSE	FALSE	FALSE	16.4541297960394	3	TRUE
"PIR"	FALSE	FALSE	FALSE	25.2779157450809	3	TRUE
"PISD"	FALSE	FALSE	FALSE	24.2878238874975	3	TRUE
"PITHD1"	FALSE	FALSE	FALSE	94.4743932784891	3	TRUE
"PITPNA"	FALSE	FALSE	FALSE	43.6682947303484	3	TRUE
"PITPNA-AS1"	FALSE	FALSE	FALSE	37.5416580663388	3	TRUE
"PITPNB"	FALSE	FALSE	FALSE	52.1383241276943	3	TRUE
"PITPNC1"	FALSE	FALSE	FALSE	39.9669880300906	3	TRUE
"PITPNM1"	FALSE	FALSE	FALSE	23.8565033441197	3	TRUE
"PITPNM2"	FALSE	FALSE	FALSE	6.98269777793229	3	TRUE
"PITPNM3"	TRUE	FALSE	TRUE	5.08562520220419	3	TRUE
"PITRM1"	FALSE	FALSE	FALSE	21.0481739974208	3	TRUE
"PITX1"	FALSE	FALSE	FALSE	43.6920418442491	3	TRUE
"PITX2"	FALSE	FALSE	FALSE	20.0702601795159	3	TRUE
"PIWIL2"	FALSE	FALSE	FALSE	4.26830449434974	3	TRUE
"PJA1"	FALSE	FALSE	FALSE	14.5040530909027	3	TRUE
"PJA2"	FALSE	FALSE	FALSE	65.1971596593629	3	TRUE
"PKD1"	FALSE	FALSE	FALSE	19.836919076944	3	TRUE
"PKD2"	FALSE	FALSE	FALSE	8.774615875975	3	TRUE
"PKD2L1"	FALSE	FALSE	FALSE	5.04675534903375	3	TRUE
"PKDCC"	FALSE	FALSE	FALSE	22.7477291734253	3	TRUE
"PKHD1L1"	FALSE	FALSE	FALSE	11.9626930389217	3	TRUE
"PKIB"	FALSE	FALSE	FALSE	216.514720834938	3	TRUE
"PKIG"	FALSE	FALSE	FALSE	143.796122564416	3	TRUE
"PKM"	TRUE	TRUE	FALSE	762.872667479753	3	TRUE
"PKMYT1"	FALSE	FALSE	FALSE	7.98792411134372	3	TRUE
"PKN1"	FALSE	FALSE	FALSE	51.2329934818795	3	TRUE
"PKN2"	FALSE	FALSE	FALSE	50.7512352179508	3	TRUE
"PKN3"	FALSE	FALSE	FALSE	8.03967925249619	3	TRUE
"PKNOX1"	FALSE	FALSE	FALSE	27.4241297471581	3	TRUE
"PKP2"	FALSE	FALSE	FALSE	51.2686882867087	3	TRUE
"PKP3"	FALSE	FALSE	FALSE	83.5716944258161	3	TRUE
"PKP4"	FALSE	FALSE	FALSE	36.4845526527493	3	TRUE
"PLA1A"	FALSE	FALSE	FALSE	14.1628154142664	3	TRUE
"PLA2G10"	TRUE	TRUE	FALSE	98.8517772643647	3	TRUE
"PLA2G12A"	FALSE	FALSE	FALSE	72.1867679765713	3	TRUE
"PLA2G15"	FALSE	FALSE	FALSE	13.8561952565287	3	TRUE
"PLA2G16"	FALSE	FALSE	FALSE	101.453910662526	3	TRUE
"PLA2G2A"	TRUE	TRUE	FALSE	551.182625568775	3	TRUE
"PLA2G2D"	FALSE	FALSE	FALSE	5.62316349548078	3	TRUE
"PLA2G4A"	FALSE	FALSE	FALSE	6.2271005056525	3	TRUE
"PLA2G4C"	FALSE	FALSE	FALSE	9.71695644160885	3	TRUE
"PLA2G4F"	FALSE	FALSE	FALSE	4.60500183647523	3	TRUE
"PLA2G6"	FALSE	FALSE	FALSE	6.58267294052332	3	TRUE
"PLA2G7"	FALSE	FALSE	FALSE	85.2099265324633	3	TRUE
"PLA2R1"	TRUE	FALSE	TRUE	3.99146025799013	3	TRUE
"PLAA"	FALSE	FALSE	FALSE	22.5707533479725	3	TRUE
"PLAC8"	FALSE	FALSE	FALSE	639.395390019565	3	TRUE
"PLAC9"	FALSE	FALSE	FALSE	66.5321217746	3	TRUE
"PLAGL1"	FALSE	FALSE	FALSE	33.1773334969226	3	TRUE
"PLAGL2"	FALSE	FALSE	FALSE	12.4206852223801	3	TRUE
"PLAT"	TRUE	TRUE	FALSE	293.962821258087	3	TRUE
"PLAU"	TRUE	TRUE	FALSE	83.9322650007329	3	TRUE
"PLAUR"	TRUE	FALSE	TRUE	353.110869700359	3	TRUE
"PLBD1"	FALSE	FALSE	FALSE	116.256543815303	3	TRUE
"PLBD2"	FALSE	FALSE	FALSE	12.7488346606398	3	TRUE
"PLCB1"	FALSE	FALSE	FALSE	10.2404813799749	3	TRUE
"PLCB2"	FALSE	FALSE	FALSE	16.4407000417445	3	TRUE
"PLCB3"	FALSE	FALSE	FALSE	34.1008639041025	3	TRUE
"PLCB4"	FALSE	FALSE	FALSE	24.7908285875473	3	TRUE
"PLCD1"	FALSE	FALSE	FALSE	31.4494284246245	3	TRUE
"PLCD3"	FALSE	FALSE	FALSE	37.9098924966184	3	TRUE
"PLCE1"	FALSE	FALSE	FALSE	29.4579083484728	3	TRUE
"PLCG1"	FALSE	FALSE	FALSE	10.8756677672382	3	TRUE
"PLCG2"	FALSE	FALSE	FALSE	27.5850506173242	3	TRUE
"PLCL1"	FALSE	FALSE	FALSE	3.08997448579514	3	TRUE
"PLCL2"	FALSE	FALSE	FALSE	13.2952421271528	3	TRUE
"PLCXD1"	FALSE	FALSE	FALSE	12.7059652853158	3	TRUE
"PLD1"	TRUE	FALSE	TRUE	16.6374936546956	3	TRUE
"PLD2"	TRUE	FALSE	TRUE	9.83663778092627	3	TRUE
"PLD3"	FALSE	FALSE	FALSE	267.860995821758	3	TRUE
"PLD4"	FALSE	FALSE	FALSE	35.4109077862633	3	TRUE
"PLD6"	FALSE	FALSE	FALSE	3.5175451074835	3	TRUE
"PLEC"	FALSE	FALSE	FALSE	77.8551280863738	3	TRUE
"PLEK"	FALSE	FALSE	FALSE	106.664403049678	3	TRUE
"PLEK2"	FALSE	FALSE	FALSE	44.6953090292626	3	TRUE
"PLEKHA1"	FALSE	FALSE	FALSE	39.0920081404388	3	TRUE
"PLEKHA2"	FALSE	FALSE	FALSE	30.7969857248225	3	TRUE
"PLEKHA3"	FALSE	FALSE	FALSE	52.4308188036422	3	TRUE
"PLEKHA4"	FALSE	FALSE	FALSE	11.3470061224744	3	TRUE
"PLEKHA5"	FALSE	FALSE	FALSE	31.3868052844198	3	TRUE
"PLEKHA6"	FALSE	FALSE	FALSE	24.5955721855019	3	TRUE
"PLEKHA7"	FALSE	FALSE	FALSE	3.49077138489799	3	TRUE
"PLEKHA8"	FALSE	FALSE	FALSE	6.25271166252116	3	TRUE
"PLEKHB1"	FALSE	FALSE	FALSE	10.3437554532486	3	TRUE
"PLEKHB2"	FALSE	FALSE	FALSE	109.136706236474	3	TRUE
"PLEKHF1"	FALSE	FALSE	FALSE	26.2778390740564	3	TRUE
"PLEKHF2"	FALSE	FALSE	FALSE	51.1113255967454	3	TRUE
"PLEKHG1"	FALSE	FALSE	FALSE	11.4855331920704	3	TRUE
"PLEKHG2"	FALSE	FALSE	FALSE	9.0885448537965	3	TRUE
"PLEKHG3"	FALSE	FALSE	FALSE	12.4278406994803	3	TRUE
"PLEKHG4"	FALSE	FALSE	FALSE	3.04513714352841	3	TRUE
"PLEKHG5"	FALSE	FALSE	FALSE	3.47074950015269	3	TRUE
"PLEKHG6"	FALSE	FALSE	FALSE	23.8796621040225	3	TRUE
"PLEKHH1"	FALSE	FALSE	FALSE	5.96867394045864	3	TRUE
"PLEKHH2"	FALSE	FALSE	FALSE	11.8543697859061	3	TRUE
"PLEKHH3"	FALSE	FALSE	FALSE	10.5692014883583	3	TRUE
"PLEKHJ1"	FALSE	FALSE	FALSE	238.797964780663	3	TRUE
"PLEKHM1"	FALSE	FALSE	FALSE	24.2778171626933	3	TRUE
"PLEKHM2"	FALSE	FALSE	FALSE	24.2416646591005	3	TRUE
"PLEKHO1"	FALSE	FALSE	FALSE	98.6517138468248	3	TRUE
"PLEKHO2"	FALSE	FALSE	FALSE	30.6734180621399	3	TRUE
"PLEKHS1"	FALSE	FALSE	FALSE	3.62234109495564	3	TRUE
"PLGRKT"	TRUE	TRUE	TRUE	153.826406396915	3	TRUE
"PLIN2"	FALSE	FALSE	FALSE	182.450170869503	3	TRUE
"PLIN3"	FALSE	FALSE	FALSE	112.740013250145	3	TRUE
"PLIN5"	FALSE	FALSE	FALSE	3.29602492627547	3	TRUE
"PLK1"	FALSE	FALSE	FALSE	15.1460665014828	3	TRUE
"PLK1S1"	FALSE	FALSE	FALSE	19.424118214718	3	TRUE
"PLK2"	FALSE	FALSE	FALSE	84.3779941269219	3	TRUE
"PLK3"	FALSE	FALSE	FALSE	80.2357653436762	3	TRUE
"PLK4"	FALSE	FALSE	FALSE	3.10597110970177	3	TRUE
"PLLP"	FALSE	FALSE	FALSE	18.5934950380933	3	TRUE
"PLOD1"	FALSE	FALSE	FALSE	35.4718853700597	3	TRUE
"PLOD2"	FALSE	FALSE	FALSE	34.8990109591424	3	TRUE
"PLOD3"	FALSE	FALSE	FALSE	49.654846232018	3	TRUE
"PLP2"	FALSE	FALSE	FALSE	347.718619938309	3	TRUE
"PLRG1"	FALSE	FALSE	FALSE	57.8836360242815	3	TRUE
"PLS1"	FALSE	FALSE	FALSE	79.3191507347971	3	TRUE
"PLS3"	FALSE	FALSE	FALSE	32.1788342612377	3	TRUE
"PLSCR1"	TRUE	FALSE	TRUE	184.174344193648	3	TRUE
"PLSCR4"	TRUE	FALSE	TRUE	15.6736089632137	3	TRUE
"PLTP"	TRUE	TRUE	FALSE	86.5080817501896	3	TRUE
"PLVAP"	TRUE	FALSE	TRUE	707.524186437696	3	TRUE
"PLXDC1"	TRUE	FALSE	TRUE	10.9839711338431	3	TRUE
"PLXDC2"	TRUE	FALSE	TRUE	32.7569813591569	3	TRUE
"PLXNA1"	TRUE	TRUE	TRUE	8.43071678072008	3	TRUE
"PLXNA2"	TRUE	TRUE	TRUE	35.3791128936347	3	TRUE
"PLXNA3"	TRUE	FALSE	TRUE	8.06492469569053	3	TRUE
"PLXNB1"	TRUE	TRUE	TRUE	18.2456884032369	3	TRUE
"PLXNB2"	TRUE	TRUE	TRUE	68.2590589249485	3	TRUE
"PLXNC1"	TRUE	FALSE	TRUE	16.7746629936421	3	TRUE
"PLXND1"	TRUE	TRUE	TRUE	30.7007033917815	3	TRUE
