id_protein,protein_name,tags,tags_reason,tags_description,protein_multidata_id
1266,FMOD_HUMAN,To_add,,,1266
1267,CHRND_HUMAN,To_add,,,1267
1268,TNFRSF9_HUMAN,To_add,,,1268
1269,C1QBP_HUMAN,To_add,,,1269
1270,ENPEP_HUMAN,To_add,,,1270
1271,COL16A1_HUMAN,To_add,,,1271
1272,CD69_HUMAN,To_add,,,1272
1273,TJP1_HUMAN,To_add,,,1273
1274,CXCL9_HUMAN,To_add,,,1274
1275,PIGF_HUMAN,To_add,,,1275
1276,KLRC3_HUMAN,To_add,,,1276
1277,TFF3_HUMAN,To_add,,,1277
1278,LRP1_HUMAN,To_add,,,1278
1279,IL10RB_HUMAN,To_add,,,1279
1280,DDR1_HUMAN,To_add,,,1280
1281,LGALS3BP_HUMAN,To_add,,,1281
1282,MFGE8_HUMAN,To_add,,,1282
1283,DSC1_HUMAN,To_add,,,1283
1284,SPAG11B_HUMAN,To_add,,,1284
1285,CD300C_HUMAN,To_add,,,1285
1286,CD47_HUMAN,To_add,,,1286
1287,ADCY1_HUMAN,To_add,,,1287
1288,FGL1_HUMAN,To_add,,,1288
1289,SIGLEC14_HUMAN,To_add,,,1289
1290,KCNA1_HUMAN,To_add,,,1290
1291,DBP_HUMAN,To_add,,,1291
1292,BST1_HUMAN,To_add,,,1292
1293,BST2_HUMAN,To_add,,,1293
1294,EFEMP1_HUMAN,To_add,,,1294
1295,FSTL1_HUMAN,To_add,,,1295
1296,STX4_HUMAN,To_add,,,1296
1297,CNTN1_HUMAN,To_add,,,1297
1298,MERTK_HUMAN,To_add,,,1298
1299,GRIN2A_HUMAN,To_add,,,1299
1300,FAP_HUMAN,To_add,,,1300
1301,AIMP1_HUMAN,To_add,,,1301
1302,PTPRJ_HUMAN,To_add,,,1302
1303,KLRB1_HUMAN,To_add,,,1303
1304,TRAF2_HUMAN,To_add,,,1304
1305,IL24_HUMAN,To_add,,,1305
1306,PLA2R1_HUMAN,To_add,,,1306
1307,PSG7_HUMAN,To_add,,,1307
1308,TRAF3_HUMAN,To_add,,,1308
1309,RLF_HUMAN,To_add,,,1309
1310,BAMBI_HUMAN,To_add,,,1310
1311,FADD_HUMAN,To_add,,,1311
1312,SEMA3B_HUMAN,To_add,,,1312
1313,GRIN2B_HUMAN,To_add,,,1313
1314,KLRD1_HUMAN,To_add,,,1314
1315,NOG_HUMAN,To_add,,,1315
1316,GRM1_HUMAN,To_add,,,1316
1317,PTGDR_HUMAN,To_add,,,1317
1318,IL15RA_HUMAN,To_add,,,1318
1319,SEMA3F_HUMAN,To_add,,,1319
1320,STX3_HUMAN,To_add,,,1320
1321,SLAMF1_HUMAN,To_add,,,1321
1322,PTK7_HUMAN,To_add,,,1322
1323,DMP1_HUMAN,To_add,,,1323
1324,CRHR2_HUMAN,To_add,,,1324
1325,SGCG_HUMAN,To_add,,,1325
1326,PTPRS_HUMAN,To_add,,,1326
1327,ITGAD_HUMAN,To_add,,,1327
1328,ITGB3BP_HUMAN,To_add,,,1328
1329,MFAP5_HUMAN,To_add,,,1329
1330,PLD1_HUMAN,To_add,,,1330
1331,BTN1A1_HUMAN,To_add,,,1331
1332,PDAP1_HUMAN,To_add,,,1332
1333,ADAM9_HUMAN,To_add,,,1333
1334,ADAM15_HUMAN,To_add,,,1334
1335,LSAMP_HUMAN,To_add,,,1335
1336,FZD5_HUMAN,To_add,,,1336
1337,MADCAM1_HUMAN,To_add,,,1337
1338,IL18R1_HUMAN,To_add,,,1338
1339,TRPC3_HUMAN,To_add,,,1339
1340,PNOC_HUMAN,To_add,,,1340
1341,AQP6_HUMAN,To_add,,,1341
1342,RIPK1_HUMAN,To_add,,,1342
1343,SEMA5A_HUMAN,To_add,,,1343
1344,PTCH1_HUMAN,To_add,,,1344
1345,HTR4_HUMAN,To_add,,,1345
1346,IL10RA_HUMAN,To_add,,,1346
1347,ITGA7_HUMAN,To_add,,,1347
1348,ACVR2B_HUMAN,To_add,,,1348
1349,ALCAM_HUMAN,To_add,,,1349
1350,LAMB3_HUMAN,To_add,,,1350
1351,LAMC2_HUMAN,To_add,,,1351
1352,ITGA9_HUMAN,To_add,,,1352
1353,SPTAN1_HUMAN,To_add,,,1353
1354,BMPR2_HUMAN,To_add,,,1354
1355,CACNA1C_HUMAN,To_add,,,1355
1356,CEACAM7_HUMAN,To_add,,,1356
1357,IL16_HUMAN,To_add,,,1357
1358,CIRBP_HUMAN,To_add,,,1358
1359,COL4A6_HUMAN,To_add,,,1359
1360,COL9A3_HUMAN,To_add,,,1360
1361,COL9A2_HUMAN,To_add,,,1361
1362,NID2_HUMAN,To_add,,,1362
1363,LRP8_HUMAN,To_add,,,1363
1364,IL18_HUMAN,To_add,,,1364
1365,DAG1_HUMAN,To_add,,,1365
1366,PDE1C_HUMAN,To_add,,,1366
1367,DSG2_HUMAN,To_add,,,1367
1368,SCARF1_HUMAN,To_add,,,1368
1369,EBI3_HUMAN,To_add,,,1369
1370,SELPLG_HUMAN,To_add,,,1370
1371,CTTN_HUMAN,To_add,,,1371
1372,FZD2_HUMAN,To_add,,,1372
1373,GNA13_HUMAN,To_add,,,1373
1374,GAS6_HUMAN,To_add,,,1374
1375,CSHL1_HUMAN,To_add,,,1375
1376,GRM2_HUMAN,To_add,,,1376
1377,GRB7_HUMAN,To_add,,,1377
1378,SCN5A_HUMAN,To_add,,,1378
1379,SEMA3A_HUMAN,To_add,,,1379
1380,DSC3_HUMAN,To_add,,,1380
1381,IHH_HUMAN,To_add,,,1381
1382,IL11RA_HUMAN,To_add,,,1382
1383,IL13RA2_HUMAN,To_add,,,1383
1384,DIP2A_HUMAN,To_add,,,1384
1385,KCNAB1_HUMAN,To_add,,,1385
1386,LTBP1_HUMAN,To_add,,,1386
1387,ICAM4_HUMAN,To_add,,,1387
1388,CASP8_HUMAN,To_add,,,1388
1389,GRM7_HUMAN,To_add,,,1389
1390,GRM3_HUMAN,To_add,,,1390
1391,GRM4_HUMAN,To_add,,,1391
1392,KIR3DS1_HUMAN,To_add,,,1392
1393,KIR2DS3_HUMAN,To_add,,,1393
1394,KIR2DS5_HUMAN,To_add,,,1394
1395,KIR2DS1_HUMAN,To_add,,,1395
1396,GPNMB_HUMAN,To_add,,,1396
1397,GRIN2C_HUMAN,To_add,,,1397
1398,OPCML_HUMAN,To_add,,,1398
1399,POSTN_HUMAN,To_add,,,1399
1400,P2RY6_HUMAN,To_add,,,1400
1401,AGER_HUMAN,To_add,,,1401
1402,PDCD1_HUMAN,To_add,,,1402
1403,PON2_HUMAN,To_add,,,1403
1404,NECTIN1_HUMAN,To_add,,,1404
1405,PSG5_HUMAN,To_add,,,1405
1406,PTPRR_HUMAN,To_add,,,1406
1407,PTPRK_HUMAN,To_add,,,1407
1408,ERBB4_HUMAN,To_add,,,1408
1409,EPHA7_HUMAN,To_add,,,1409
1410,ANGPT1_HUMAN,To_add,,,1410
1411,P2RY14_HUMAN,To_add,,,1411
1412,TLR1_HUMAN,To_add,,,1412
1413,SHH_HUMAN,To_add,,,1413
1414,NR0B2_HUMAN,To_add,,,1414
1415,FCN2_HUMAN,To_add,,,1415
1416,TRADD_HUMAN,To_add,,,1416
1417,TRIP6_HUMAN,To_add,,,1417
1418,TPSAB1_HUMAN,To_add,,,1418
1419,KISS1_HUMAN,To_add,,,1419
1420,MYLK_HUMAN,To_add,,,1420
1421,SLC1A5_HUMAN,To_add,,,1421
1422,GPR19_HUMAN,To_add,,,1422
1423,NPY5R_HUMAN,To_add,,,1423
1424,CD226_HUMAN,To_add,,,1424
1425,EFNB3_HUMAN,To_add,,,1425
1426,NPTX1_HUMAN,To_add,,,1426
1427,CHRNA2_HUMAN,To_add,,,1427
1428,CHRNA6_HUMAN,To_add,,,1428
1429,CLUL1_HUMAN,To_add,,,1429
1430,ADIPOQ_HUMAN,To_add,,,1430
1431,ZYX_HUMAN,To_add,,,1431
1432,IGFBP7_HUMAN,To_add,,,1432
1433,CNGA2_HUMAN,To_add,,,1433
1434,NTRK3_HUMAN,To_add,,,1434
1435,LAMA4_HUMAN,To_add,,,1435
1436,GPR162_HUMAN,To_add,,,1436
1437,CDC37_HUMAN,To_add,,,1437
1438,IL17A_HUMAN,To_add,,,1438
1439,ACKR1_HUMAN,To_add,,,1439
1440,C3AR1_HUMAN,To_add,,,1440
1441,CALCRL_HUMAN,To_add,,,1441
1442,ECM1_HUMAN,To_add,,,1442
1443,AANAT_HUMAN,To_add,,,1443
1444,CTF1_HUMAN,To_add,,,1444
1445,NTRK2_HUMAN,To_add,,,1445
1446,STX1A_HUMAN,To_add,,,1446
1447,OCLN_HUMAN,To_add,,,1447
1448,CCL14_HUMAN,To_add,,,1448
1449,MOG_HUMAN,To_add,,,1449
1450,GUCA2B_HUMAN,To_add,,,1450
1451,CCL15_HUMAN,To_add,,,1451
1452,AMHR2_HUMAN,To_add,,,1452
1453,MIA_HUMAN,To_add,,,1453
1454,LAMA3_HUMAN,To_add,,,1454
1455,PTPRO_HUMAN,To_add,,,1455
1456,DDR2_HUMAN,To_add,,,1456
1457,FAM187B_HUMAN,To_add,,,1457
1458,MSMP_HUMAN,To_add,,,1458
1459,TMEM132A_HUMAN,To_add,,,1459
1460,MICB_HUMAN,To_add,,,1460
1461,MICA_HUMAN,To_add,,,1461
1462,RSPO4_HUMAN,To_add,,,1462
1463,RSPO1_HUMAN,To_add,,,1463
1464,TCTN1_HUMAN,To_add,,,1464
1465,CR1L_HUMAN,To_add,,,1465
1466,PRTG_HUMAN,To_add,,,1466
1467,CEACAM16_HUMAN,To_add,,,1467
1468,HLA-DRB5_HUMAN,To_add,,,1468
1469,HFE_HUMAN,To_add,,,1469
1470,TMEM95_HUMAN,To_add,,,1470
1471,CEACAM21_HUMAN,To_add,,,1471
1472,TIGIT_HUMAN,To_add,,,1472
1473,CD300E_HUMAN,To_add,,,1473
1474,SV2C_HUMAN,To_add,,,1474
1475,ERFE_HUMAN,To_add,,,1475
1476,CDON_HUMAN,To_add,,,1476
1477,SYTL3_HUMAN,To_add,,,1477
1478,TMEM259_HUMAN,To_add,,,1478
1479,PDLIM3_HUMAN,To_add,,,1479
1480,SDK2_HUMAN,To_add,,,1480
1481,YIF1B_HUMAN,To_add,,,1481
1482,IGSF11_HUMAN,To_add,,,1482
1483,NMS_HUMAN,To_add,,,1483
1484,TMEM67_HUMAN,To_add,,,1484
1485,SIRPB2_HUMAN,To_add,,,1485
1486,EPHA10_HUMAN,To_add,,,1486
1487,COLEC12_HUMAN,To_add,,,1487
1488,CLEC12A_HUMAN,To_add,,,1488
1489,LY6G6F_HUMAN,To_add,,,1489
1490,LY6G5C_HUMAN,To_add,,,1490
1491,TREML2_HUMAN,To_add,,,1491
1492,SFRP5_HUMAN,To_add,,,1492
1493,ARTN_HUMAN,To_add,,,1493
1494,C1orf194_HUMAN,To_add,,,1494
1495,GPRC6A_HUMAN,To_add,,,1495
1496,WLS_HUMAN,To_add,,,1496
1497,SLC9C2_HUMAN,To_add,,,1497
1498,COL13A1_HUMAN,To_add,,,1498
1499,CACHD1_HUMAN,To_add,,,1499
1500,IL23R_HUMAN,To_add,,,1500
1501,PEAR1_HUMAN,To_add,,,1501
1502,RAET1L_HUMAN,To_add,,,1502
1503,CD276_HUMAN,To_add,,,1503
1504,NCR3LG1_HUMAN,To_add,,,1504
1505,RNF43_HUMAN,To_add,,,1505
1506,PVRIG_HUMAN,To_add,,,1506
1507,FCRL6_HUMAN,To_add,,,1507
1508,IL31_HUMAN,To_add,,,1508
1509,VASN_HUMAN,To_add,,,1509
1510,SFRP4_HUMAN,To_add,,,1510
1511,LAIR1_HUMAN,To_add,,,1511
1512,RAET1G_HUMAN,To_add,,,1512
1513,SIGIRR_HUMAN,To_add,,,1513
1514,LAIR2_HUMAN,To_add,,,1514
1515,GDF6_HUMAN,To_add,,,1515
1516,TCTN3_HUMAN,To_add,,,1516
1517,RGMB_HUMAN,To_add,,,1517
1518,JMJD6_HUMAN,To_add,,,1518
1519,TMEM81_HUMAN,To_add,,,1519
1520,NOTUM_HUMAN,To_add,,,1520
1521,LILRA6_HUMAN,To_add,,,1521
1522,RHBDF2_HUMAN,To_add,,,1522
1523,LRFN4_HUMAN,To_add,,,1523
1524,LVRN_HUMAN,To_add,,,1524
1525,CD200R1L_HUMAN,To_add,,,1525
1526,AGTRAP_HUMAN,To_add,,,1526
1527,CSPG4_HUMAN,To_add,,,1527
1528,CLEC2A_HUMAN,To_add,,,1528
1529,IGFL1_HUMAN,To_add,,,1529
1530,PCSK4_HUMAN,To_add,,,1530
1531,EPGN_HUMAN,To_add,,,1531
1532,IL27RA_HUMAN,To_add,,,1532
1533,GPR15L_HUMAN,To_add,,,1533
1534,LCTL_HUMAN,To_add,,,1534
1535,IGFL2_HUMAN,To_add,,,1535
1536,ENHO_HUMAN,To_add,,,1536
1537,HHIPL2_HUMAN,To_add,,,1537
1538,LMBR1L_HUMAN,To_add,,,1538
1539,LAYN_HUMAN,To_add,,,1539
1540,VSTM1_HUMAN,To_add,,,1540
1541,BTNL8_HUMAN,To_add,,,1541
1542,ALKAL2_HUMAN,To_add,,,1542
1543,PLXDC2_HUMAN,To_add,,,1543
1544,C6orf15_HUMAN,To_add,,,1544
1545,IGFL3_HUMAN,To_add,,,1545
1546,CXCL17_HUMAN,To_add,,,1546
1547,CLEC4G_HUMAN,To_add,,,1547
1548,PI16_HUMAN,To_add,,,1548
1549,BTNL9_HUMAN,To_add,,,1549
1550,CCBE1_HUMAN,To_add,,,1550
1551,NPNT_HUMAN,To_add,,,1551
1552,ISLR2_HUMAN,To_add,,,1552
1553,LRRN1_HUMAN,To_add,,,1553
1554,IL20RB_HUMAN,To_add,,,1554
1555,TREML4_HUMAN,To_add,,,1555
1556,ALKAL1_HUMAN,To_add,,,1556
1557,GFRAL_HUMAN,To_add,,,1557
1558,RSPO2_HUMAN,To_add,,,1558
1559,UNC5D_HUMAN,To_add,,,1559
1560,CEACAM20_HUMAN,To_add,,,1560
1561,DLK2_HUMAN,To_add,,,1561
1562,LINGO4_HUMAN,To_add,,,1562
1563,FAT4_HUMAN,To_add,,,1563
1564,MUC6_HUMAN,To_add,,,1564
1565,NPSR1_HUMAN,To_add,,,1565
1566,IGSF10_HUMAN,To_add,,,1566
1567,SOSTDC1_HUMAN,To_add,,,1567
1568,ZPBP2_HUMAN,To_add,,,1568
1569,CD109_HUMAN,To_add,,,1569
1570,SIGLEC15_HUMAN,To_add,,,1570
1571,CERS6_HUMAN,To_add,,,1571
1572,SCARA5_HUMAN,To_add,,,1572
1573,IL34_HUMAN,To_add,,,1573
1574,UNC5A_HUMAN,To_add,,,1574
1575,HJV_HUMAN,To_add,,,1575
1576,ILDR2_HUMAN,To_add,,,1576
1577,UTS2B_HUMAN,To_add,,,1577
1578,BTN2A1_HUMAN,To_add,,,1578
1579,SV2A_HUMAN,To_add,,,1579
1580,SV2B_HUMAN,To_add,,,1580
1581,ASRGL1_HUMAN,To_add,,,1581
1582,FA2H_HUMAN,To_add,,,1582
1583,DYM_HUMAN,To_add,,,1583
1584,NEGR1_HUMAN,To_add,,,1584
1585,LRP10_HUMAN,To_add,,,1585
1586,ADM2_HUMAN,To_add,,,1586
1587,GDF7_HUMAN,To_add,,,1587
1588,BMP8A_HUMAN,To_add,,,1588
1589,CEACAM19_HUMAN,To_add,,,1589
1590,BTLA_HUMAN,To_add,,,1590
1591,MILR1_HUMAN,To_add,,,1591
1592,VTCN1_HUMAN,To_add,,,1592
1593,DSG4_HUMAN,To_add,,,1593
1594,ILDR1_HUMAN,To_add,,,1594
1595,CLEC14A_HUMAN,To_add,,,1595
1596,ARMH4_HUMAN,To_add,,,1596
1597,TSPAN33_HUMAN,To_add,,,1597
1598,EVC2_HUMAN,To_add,,,1598
1599,RTN4RL1_HUMAN,To_add,,,1599
1600,RTN4RL2_HUMAN,To_add,,,1600
1601,RIMS1_HUMAN,To_add,,,1601
1602,TAC4_HUMAN,To_add,,,1602
1603,ADIPOR2_HUMAN,To_add,,,1603
1604,CD163_HUMAN,To_add,,,1604
1605,LRRTM3_HUMAN,To_add,,,1605
1606,VSIG10L_HUMAN,To_add,,,1606
1607,LRP11_HUMAN,To_add,,,1607
1608,IFNE_HUMAN,To_add,,,1608
1609,LSR_HUMAN,To_add,,,1609
1610,ANGPTL5_HUMAN,To_add,,,1610
1611,TMEM219_HUMAN,To_add,,,1611
1612,ADGRG3_HUMAN,To_add,,,1612
1613,PDPN_HUMAN,To_add,,,1613
1614,JAML_HUMAN,To_add,,,1614
1615,TREML1_HUMAN,To_add,,,1615
1616,GPHB5_HUMAN,To_add,,,1616
1617,KLB_HUMAN,To_add,,,1617
1618,IFNL1_HUMAN,To_add,,,1618
1619,IFNLR1_HUMAN,To_add,,,1619
1620,TMPRSS6_HUMAN,To_add,,,1620
1621,CRLF3_HUMAN,To_add,,,1621
1622,PLXDC1_HUMAN,To_add,,,1622
1623,CLEC10A_HUMAN,To_add,,,1623
1624,GPIHBP1_HUMAN,To_add,,,1624
1625,MT-RNR2_HUMAN,To_add,,,1625
1626,GLYCAM1_HUMAN,To_add,,,1626
1627,IGDCC3_HUMAN,To_add,,,1627
1628,VSTM4_HUMAN,To_add,,,1628
1629,SLITRK4_HUMAN,To_add,,,1629
1630,ADGRA3_HUMAN,To_add,,,1630
1631,SFTPA2_HUMAN,To_add,,,1631
1632,SFTPA1_HUMAN,To_add,,,1632
1633,CNTN4_HUMAN,To_add,,,1633
1634,FAM126B_HUMAN,To_add,,,1634
1635,PLPP6_HUMAN,To_add,,,1635
1636,SMAP1_HUMAN,To_add,,,1636
1637,OSCAR_HUMAN,To_add,,,1637
1638,IZUMO1_HUMAN,To_add,,,1638
1639,GPR135_HUMAN,To_add,,,1639
1640,NRSN1_HUMAN,To_add,,,1640
1641,KMT2E_HUMAN,To_add,,,1641
1642,ADGRF5_HUMAN,To_add,,,1642
1643,ADGRG5_HUMAN,To_add,,,1643
1644,IFNL3_HUMAN,To_add,,,1644
1645,IFNL2_HUMAN,To_add,,,1645
1646,UNC5B_HUMAN,To_add,,,1646
1647,CPAMD8_HUMAN,To_add,,,1647
1648,MAML2_HUMAN,To_add,,,1648
1649,KIRREL3_HUMAN,To_add,,,1649
1650,APCDD1_HUMAN,To_add,,,1650
1651,LGI2_HUMAN,To_add,,,1651
1652,NLGN4X_HUMAN,To_add,,,1652
1653,VSIG10_HUMAN,To_add,,,1653
1654,DEFB106B_HUMAN,To_add,,,1654
1655,KIR2DL5A_HUMAN,To_add,,,1655
1656,CADM3_HUMAN,To_add,,,1656
1657,TMEM123_HUMAN,To_add,,,1657
1658,LGI4_HUMAN,To_add,,,1658
1659,LGI3_HUMAN,To_add,,,1659
1660,LILRA2_HUMAN,To_add,,,1660
1661,GPC2_HUMAN,To_add,,,1661
1662,TOR2A_HUMAN,To_add,,,1662
1663,NLGN1_HUMAN,To_add,,,1663
1664,EXOC3-AS1_HUMAN,To_add,,,1664
1665,MUC20_HUMAN,To_add,,,1665
1666,MUC15_HUMAN,To_add,,,1666
1667,CADM2_HUMAN,To_add,,,1667
1668,LILRB2_HUMAN,To_add,,,1668
1669,FGFRL1_HUMAN,To_add,,,1669
1670,SFRP1_HUMAN,To_add,,,1670
1671,FSTL5_HUMAN,To_add,,,1671
1672,IGSF1_HUMAN,To_add,,,1672
1673,LILRA3_HUMAN,To_add,,,1673
1674,IL22RA1_HUMAN,To_add,,,1674
1675,CD177_HUMAN,To_add,,,1675
1676,NPW_HUMAN,To_add,,,1676
1677,KIR3DL3_HUMAN,To_add,,,1677
1678,EMC1_HUMAN,To_add,,,1678
1679,LRRC52_HUMAN,To_add,,,1679
1680,LRTM2_HUMAN,To_add,,,1680
1681,IL17RC_HUMAN,To_add,,,1681
1682,FNDC5_HUMAN,To_add,,,1682
1683,DRAXIN_HUMAN,To_add,,,1683
1684,PCSK9_HUMAN,To_add,,,1684
1685,SLC4A11_HUMAN,To_add,,,1685
1686,NETO2_HUMAN,To_add,,,1686
1687,SLC44A5_HUMAN,To_add,,,1687
1688,KREMEN2_HUMAN,To_add,,,1688
1689,GPR26_HUMAN,To_add,,,1689
1690,CATSPER1_HUMAN,To_add,,,1690
1691,DUSP18_HUMAN,To_add,,,1691
1692,TRPV1_HUMAN,To_add,,,1692
1693,ACVR1C_HUMAN,To_add,,,1693
1694,IL27_HUMAN,To_add,,,1694
1695,PROKR2_HUMAN,To_add,,,1695
1696,IL17RD_HUMAN,To_add,,,1696
1697,MDGA1_HUMAN,To_add,,,1697
1698,IL17RE_HUMAN,To_add,,,1698
1699,SEMA6D_HUMAN,To_add,,,1699
1700,NLGN2_HUMAN,To_add,,,1700
1701,CADM4_HUMAN,To_add,,,1701
1702,TSPAN14_HUMAN,To_add,,,1702
1703,NPB_HUMAN,To_add,,,1703
1704,LILRB4_HUMAN,To_add,,,1704
1705,LILRB1_HUMAN,To_add,,,1705
1706,CCL4L1_HUMAN,To_add,,,1706
1707,IL31RA_HUMAN,To_add,,,1707
1708,MCFD2_HUMAN,To_add,,,1708
1709,PATJ_HUMAN,To_add,,,1709
1710,ANGPTL6_HUMAN,To_add,,,1710
1711,VANGL1_HUMAN,To_add,,,1711
1712,MUC7_HUMAN,To_add,,,1712
1713,LNX1_HUMAN,To_add,,,1713
1714,TMEM167A_HUMAN,To_add,,,1714
1715,FAM200A_HUMAN,To_add,,,1715
1716,PROKR1_HUMAN,To_add,,,1716
1717,MRAP_HUMAN,To_add,,,1717
1718,CD99L2_HUMAN,To_add,,,1718
1719,RAET1E_HUMAN,To_add,,,1719
1720,CD200R1_HUMAN,To_add,,,1720
1721,DSCAML1_HUMAN,To_add,,,1721
1722,HAVCR2_HUMAN,To_add,,,1722
1723,CD300LF_HUMAN,To_add,,,1723
1724,GPR152_HUMAN,To_add,,,1724
1725,RXFP4_HUMAN,To_add,,,1725
1726,GPR151_HUMAN,To_add,,,1726
1727,IGDCC4_HUMAN,To_add,,,1727
1728,WFIKKN2_HUMAN,To_add,,,1728
1729,PARD3_HUMAN,To_add,,,1729
1730,SCARB1_HUMAN,To_add,,,1730
1731,SECTM1_HUMAN,To_add,,,1731
1732,BTN2A2_HUMAN,To_add,,,1732
1733,ITLN1_HUMAN,To_add,,,1733
1734,NRG4_HUMAN,To_add,,,1734
1735,STAB2_HUMAN,To_add,,,1735
1736,FCAMR_HUMAN,To_add,,,1736
1737,SLC5A11_HUMAN,To_add,,,1737
1738,LIPH_HUMAN,To_add,,,1738
1739,IL1F10_HUMAN,To_add,,,1739
1740,IGFBPL1_HUMAN,To_add,,,1740
1741,RXFP2_HUMAN,To_add,,,1741
1742,RLN3_HUMAN,To_add,,,1742
1743,ADGRV1_HUMAN,To_add,,,1743
1744,ROBO4_HUMAN,To_add,,,1744
1745,CLEC2B_HUMAN,To_add,,,1745
1746,FAM3C_HUMAN,To_add,,,1746
1747,NCSTN_HUMAN,To_add,,,1747
1748,CCL17_HUMAN,To_add,,,1748
1749,LPAR1_HUMAN,To_add,,,1749
1750,SORL1_HUMAN,To_add,,,1750
1751,ANP32B_HUMAN,To_add,,,1751
1752,NECTIN2_HUMAN,To_add,,,1752
1753,PTPRU_HUMAN,To_add,,,1753
1754,RYR2_HUMAN,To_add,,,1754
1755,TNR_HUMAN,To_add,,,1755
1756,FRZB_HUMAN,To_add,,,1756
1757,HAS2_HUMAN,To_add,,,1757
1758,NRCAM_HUMAN,To_add,,,1758
1759,EDA_HUMAN,To_add,,,1759
1760,HAS1_HUMAN,To_add,,,1760
1761,GHSR_HUMAN,To_add,,,1761
1762,SEMA4D_HUMAN,To_add,,,1762
1763,NEO1_HUMAN,To_add,,,1763
1764,GLG1_HUMAN,To_add,,,1764
1765,FGF13_HUMAN,To_add,,,1765
1766,FGF11_HUMAN,To_add,,,1766
1767,FGF14_HUMAN,To_add,,,1767
1768,PRG4_HUMAN,To_add,,,1768
1769,TNFRSF14_HUMAN,To_add,,,1769
1770,TNFRSF25_HUMAN,To_add,,,1770
1771,LPP_HUMAN,To_add,,,1771
1772,WNT2B_HUMAN,To_add,,,1772
1773,WNT8B_HUMAN,To_add,,,1773
1774,TSLP_HUMAN,To_add,,,1774
1775,LEAP2_HUMAN,To_add,,,1775
1776,UCN3_HUMAN,To_add,,,1776
1777,NKD2_HUMAN,To_add,,,1777
1778,KISS1R_HUMAN,To_add,,,1778
1779,IL22RA2_HUMAN,To_add,,,1779
1780,IGSF8_HUMAN,To_add,,,1780
1781,MCHR2_HUMAN,To_add,,,1781
1782,SLAMF9_HUMAN,To_add,,,1782
1783,ADIPOR1_HUMAN,To_add,,,1783
1784,PTH2_HUMAN,To_add,,,1784
1785,ESAM_HUMAN,To_add,,,1785
1786,RGMA_HUMAN,To_add,,,1786
1787,TMIGD2_HUMAN,To_add,,,1787
1788,FAM3D_HUMAN,To_add,,,1788
1789,SARAF_HUMAN,To_add,,,1789
1790,CTHRC1_HUMAN,To_add,,,1790
1791,NTNG2_HUMAN,To_add,,,1791
1792,HAVCR1_HUMAN,To_add,,,1792
1793,ZG16B_HUMAN,To_add,,,1793
1794,SHISA4_HUMAN,To_add,,,1794
1795,SLAMF6_HUMAN,To_add,,,1795
1796,KLRG1_HUMAN,To_add,,,1796
1797,DNAJA3_HUMAN,To_add,,,1797
1798,IL17RA_HUMAN,To_add,,,1798
1799,LINGO1_HUMAN,To_add,,,1799
1800,TSPAN17_HUMAN,To_add,,,1800
1801,BICD1_HUMAN,To_add,,,1801
1802,WBP1_HUMAN,To_add,,,1802
1803,BCAN_HUMAN,To_add,,,1803
1804,TCTN2_HUMAN,To_add,,,1804
1805,TIMD4_HUMAN,To_add,,,1805
1806,SFRP2_HUMAN,To_add,,,1806
1807,IGSF21_HUMAN,To_add,,,1807
1808,KIRREL1_HUMAN,To_add,,,1808
1809,LRIG1_HUMAN,To_add,,,1809
1810,DCHS1_HUMAN,To_add,,,1810
1811,MS4A4A_HUMAN,To_add,,,1811
1812,SLC45A3_HUMAN,To_add,,,1812
1813,MEGF10_HUMAN,To_add,,,1813
1814,FCRL1_HUMAN,To_add,,,1814
1815,MRGPRX4_HUMAN,To_add,,,1815
1816,MRGPRX2_HUMAN,To_add,,,1816
1817,MRGPRX1_HUMAN,To_add,,,1817
1818,SIGLEC10_HUMAN,To_add,,,1818
1819,TAFA4_HUMAN,To_add,,,1819
1820,ROBO3_HUMAN,To_add,,,1820
1821,KREMEN1_HUMAN,To_add,,,1821
1822,VSTM2L_HUMAN,To_add,,,1822
1823,LRFN5_HUMAN,To_add,,,1823
1824,NECTIN4_HUMAN,To_add,,,1824
1825,QRFPR_HUMAN,To_add,,,1825
1826,GPR101_HUMAN,To_add,,,1826
1827,DCBLD2_HUMAN,To_add,,,1827
1828,IL17F_HUMAN,To_add,,,1828
1829,ADGRA2_HUMAN,To_add,,,1829
1830,FCRL4_HUMAN,To_add,,,1830
1831,SCGB3A2_HUMAN,To_add,,,1831
1832,TECTB_HUMAN,To_add,,,1832
1833,SORCS2_HUMAN,To_add,,,1833
1834,SLITRK1_HUMAN,To_add,,,1834
1835,SCGB3A1_HUMAN,To_add,,,1835
1836,HHIP_HUMAN,To_add,,,1836
1837,MAGI1_HUMAN,To_add,,,1837
1838,F2RL3_HUMAN,To_add,,,1838
1839,UCN2_HUMAN,To_add,,,1839
1840,TGS1_HUMAN,To_add,,,1840
1841,NODAL_HUMAN,To_add,,,1841
1842,ORAI2_HUMAN,To_add,,,1842
1843,ADO_HUMAN,To_add,,,1843
1844,GPHA2_HUMAN,To_add,,,1844
1845,CSF3R_HUMAN,To_add,,,1845
1846,HBEGF_HUMAN,To_add,,,1846
1847,AMELX_HUMAN,To_add,,,1847
1848,AMELY_HUMAN,To_add,,,1848
1849,GAD1_HUMAN,To_add,,,1849
