id_gene,ensembl,gene_name,hgnc_symbol,protein_id
2195,ENSG00000275644,OSCAR,OSCAR,1640
2196,ENSG00000276982,OSCAR,OSCAR,1640
2197,ENSG00000278533,OSCAR,OSCAR,1640
2198,ENSG00000278378,OSCAR,OSCAR,1640
2199,ENSG00000273511,OSCAR,OSCAR,1640
2200,ENSG00000274703,OSCAR,OSCAR,1640
2201,ENSG00000275551,OSCAR,OSCAR,1640
2202,ENSG00000099985,OSM,OSM,612
2203,ENSG00000145623,OSMR,OSMR,1862
2204,ENSG00000188729,OSTN,OSTN,1174
2205,ENSG00000101405,OXT,OXT,287
2206,ENSG00000180914,OXTR,OXTR,888
2207,ENSG00000089041,P2RX7,P2RX7,1860
2208,ENSG00000169313,P2RY12,P2RY12,1937
2209,ENSG00000174944,P2RY14,P2RY14,1414
2210,ENSG00000171631,P2RY6,P2RY6,1403
2211,ENSG00000185624,P4HB,P4HB,446
2212,ENSG00000170515,PA2G4,PA2G4,2169
2213,ENSG00000145730,PAM,PAM,695
2214,ENSG00000100767,PAPLN,PAPLN,221
2215,ENSG00000148498,PARD3,PARD3,1732
2216,ENSG00000102981,PARD6A,PARD6A,1997
2217,ENSG00000132849,PATJ,PATJ,1712
2218,ENSG00000248383,PCDHAC1,PCDHAC1,1928
2219,ENSG00000113205,PCDHB3,PCDHB3,2199
2220,ENSG00000113212,PCDHB7,PCDHB7,2198
2221,ENSG00000253537,PCDHGA7,PCDHGA7,2201
2222,ENSG00000253953,PCDHGB4,PCDHGB4,2155
2223,ENSG00000253305,PCDHGB6,PCDHGB6,2200
2224,ENSG00000132646,PCNA,PCNA,577
2225,ENSG00000102109,PCSK1N,PCSK1N,2117
2226,ENSG00000115257,PCSK4,PCSK4,1533
2227,ENSG00000169174,PCSK9,PCSK9,1687
2228,ENSG00000106244,PDAP1,PDAP1,1335
2229,ENSG00000276977,PDCD1,PDCD1,1405
2230,ENSG00000188389,PDCD1,PDCD1,1405
2231,ENSG00000197646,PDCD1LG2,PDCD1LG2,1880
2232,ENSG00000115252,PDE1A,PDE1A,1122
2233,ENSG00000123360,PDE1B,PDE1B,1226
2234,ENSG00000154678,PDE1C,PDE1C,1369
2235,ENSG00000197461,PDGFA,PDGFA,377
2236,ENSG00000100311,PDGFB,PDGFB,279
2237,ENSG00000145431,PDGFC,PDGFC,2016
2238,ENSG00000170962,PDGFD,PDGFD,1915
2239,ENSG00000134853,PDGFRA,PDGFRA,657
2240,ENSG00000113721,PDGFRB,PDGFRB,511
2241,ENSG00000154553,PDLIM3,PDLIM3,1482
2242,ENSG00000162493,PDPN,PDPN,1616
2243,ENSG00000139515,PDX1,PDX1,1114
2244,ENSG00000101327,PDYN,PDYN,291
2245,ENSG00000187800,PEAR1,PEAR1,1504
2246,ENSG00000261371,PECAM1,PECAM1,658
2247,ENSG00000181195,PENK,PENK,290
2248,ENSG00000124299,PEPD,PEPD,595
2249,ENSG00000163737,PF4,PF4,361
2250,ENSG00000109272,PF4V1,PF4V1,551
2251,ENSG00000129925,PGAP6,PGAP6,1983
2252,ENSG00000129925,TMEM8A,TMEM8A,1983
2253,ENSG00000119630,PGF,PGF,1077
2254,ENSG00000008438,PGLYRP1,PGLYRP1,180
2255,ENSG00000101856,PGRMC1,PGRMC1,27
2256,ENSG00000164040,PGRMC2,PGRMC2,79
2257,ENSG00000102174,PHEX,PHEX,1200
2258,ENSG00000164530,PI16,PI16,1551
2259,ENSG00000124102,PI3,PI3,710
2260,ENSG00000165195,PIGA,PIGA,975
2261,ENSG00000151665,PIGF,PIGF,1278
2262,ENSG00000162896,PIGR,PIGR,328
2263,ENSG00000121879,PIK3CA,PIK3CA,1013
2264,ENSG00000171608,PIK3CD,PIK3CD,30
2265,ENSG00000145675,PIK3R1,PIK3R1,843
2266,ENSG00000085514,PILRA,PILRA,2126
2267,ENSG00000121716,PILRB,PILRB,2125
2268,ENSG00000159763,PIP,PIP,584
2269,ENSG00000091622,PITPNM3,PITPNM3,1903
2270,ENSG00000067225,PKM,PKM,630
2271,ENSG00000276870,PLA2G10,PLA2G10,93
2272,ENSG00000069764,PLA2G10,PLA2G10,93
2273,ENSG00000188257,PLA2G2A,PLA2G2A,629
2274,ENSG00000153246,PLA2R1,PLA2R1,1309
2275,ENSG00000104368,PLAT,PLAT,265
2276,ENSG00000122861,PLAU,PLAU,264
2277,ENSG00000011422,PLAUR,PLAUR,1254
2278,ENSG00000075651,PLD1,PLD1,1333
2279,ENSG00000129219,PLD2,PLD2,68
2280,ENSG00000122194,PLG,PLG,262
2281,ENSG00000107020,PLGRKT,PLGRKT,1969
2282,ENSG00000205808,PLPP6,PLPP6,1638
2283,ENSG00000188313,PLSCR1,PLSCR1,78
2284,ENSG00000114698,PLSCR4,PLSCR4,2020
2285,ENSG00000100979,PLTP,PLTP,1131
2286,ENSG00000130300,PLVAP,PLVAP,1892
2287,ENSG00000161381,PLXDC1,PLXDC1,1625
2288,ENSG00000120594,PLXDC2,PLXDC2,1546
2289,ENSG00000114554,PLXNA1,PLXNA1,2121
2290,ENSG00000076356,PLXNA2,PLXNA2,155
2291,ENSG00000130827,PLXNA3,PLXNA3,1106
2292,ENSG00000221866,PLXNA4,PLXNA4,1982
2293,ENSG00000164050,PLXNB1,PLXNB1,100
2294,ENSG00000196576,PLXNB2,PLXNB2,71
2295,ENSG00000198753,PLXNB3,PLXNB3,2142
2296,ENSG00000136040,PLXNC1,PLXNC1,133
2297,ENSG00000004399,PLXND1,PLXND1,2193
2298,ENSG00000183395,PMCH,PMCH,722
2299,ENSG00000168081,PNOC,PNOC,1343
2300,ENSG00000128567,PODXL,PODXL,43
2301,ENSG00000114631,PODXL2,PODXL2,2052
2302,ENSG00000115138,POMC,POMC,289
2303,ENSG00000105854,PON2,PON2,1406
2304,ENSG00000102312,PORCN,PORCN,1936
2305,ENSG00000133110,POSTN,POSTN,1402
2306,ENSG00000163736,PPBP,PPBP,360
2307,ENSG00000156475,PPP2R2B,PPP2R2B,1220
2308,ENSG00000108849,PPY,PPY,305
2309,ENSG00000116690,PRG4,PRG4,1771
2310,ENSG00000172179,PRL,PRL,296
2311,ENSG00000071677,PRLH,PRLH,1209
2312,ENSG00000119973,PRLHR,PRLHR,1073
2313,ENSG00000113494,PRLR,PRLR,662
2314,ENSG00000171864,PRND,PRND,2135
2315,ENSG0000000003,PRNP,PRNP,12
2316,ENSG00000171867,PRNP,PRNP,12
2317,ENSG00000115718,PROC,PROC,375
2318,ENSG00000101000,PROCR,PROCR,2159
2319,ENSG00000143125,PROK1,PROK1,1160
2320,ENSG00000163421,PROK2,PROK2,1975
2321,ENSG00000169618,PROKR1,PROKR1,1719
2322,ENSG00000101292,PROKR2,PROKR2,1698
2323,ENSG00000184500,PROS1,PROS1,445
2324,ENSG00000135378,PRRG4,PRRG4,1904
2325,ENSG00000204983,PRSS1,PRSS1,453
2326,ENSG00000274247,PRSS1,PRSS1,453
2327,ENSG00000275896,PRSS2,PRSS2,454
2328,ENSG00000282049,PRSS2,PRSS2,454
2329,ENSG00000150687,PRSS23,PRSS23,207
2330,ENSG00000010438,PRSS3,PRSS3,939
2331,ENSG00000166450,PRTG,PRTG,1469
2332,ENSG00000197746,PSAP,PSAP,459
2333,ENSG00000080815,PSEN1,PSEN1,1080
2334,ENSG00000243137,PSG4,PSG4,1223
2335,ENSG00000204941,PSG5,PSG5,1408
2336,ENSG00000170848,PSG6,PSG6,1224
2337,ENSG00000221878,PSG7,PSG7,1310
2338,ENSG00000183668,PSG9,PSG9,1222
2339,ENSG00000125650,PSPN,PSPN,136
2340,ENSG00000169403,PTAFR,PTAFR,810
2341,ENSG00000185920,PTCH1,PTCH1,1347
2342,ENSG00000117425,PTCH2,PTCH2,2221
2343,ENSG00000156471,PTDSS1,PTDSS1,1064
2344,ENSG00000168229,PTGDR,PTGDR,1320
2345,ENSG00000183134,PTGDR2,PTGDR2,2212
2346,ENSG00000125384,PTGER2,PTGER2,1019
2347,ENSG00000171522,PTGER4,PTGER4,952
2348,ENSG00000134247,PTGFRN,PTGFRN,2081
2349,ENSG00000160013,PTGIR,PTGIR,1020
2350,ENSG00000073756,PTGS2,PTGS2,948
2351,ENSG00000152266,PTH,PTH,301
2352,ENSG00000160801,PTH1R,PTH1R,1255
2353,ENSG00000142538,PTH2,PTH2,1787
2354,ENSG00000144407,PTH2R,PTH2R,1068
2355,ENSG00000087494,PTHLH,PTHLH,583
2356,ENSG00000169398,PTK2,PTK2,1261
2357,ENSG00000112655,PTK7,PTK7,1325
2358,ENSG00000187514,PTMA,PTMA,430
2359,ENSG00000105894,PTN,PTN,735
2360,ENSG00000179295,PTPN11,PTPN11,1264
2361,ENSG00000111679,PTPN6,PTPN6,867
2362,ENSG00000132670,PTPRA,PTPRA,689
2363,ENSG00000127329,PTPRB,PTPRB,780
2364,ENSG00000081237,PTPRC,PTPRC,479
2365,ENSG00000262418,PTPRC,PTPRC,479
2366,ENSG00000282932,PTPRD,PTPRD,781
2367,ENSG00000153707,PTPRD,PTPRD,781
2368,ENSG00000142949,PTPRF,PTPRF,548
2369,ENSG00000144724,PTPRG,PTPRG,782
2370,ENSG00000149177,PTPRJ,PTPRJ,1305
2371,ENSG00000273993,PTPRK,PTPRK,1410
2372,ENSG00000152894,PTPRK,PTPRK,1410
2373,ENSG00000173482,PTPRM,PTPRM,855
2374,ENSG00000151490,PTPRO,PTPRO,1458
2375,ENSG00000153233,PTPRR,PTPRR,1409
2376,ENSG00000105426,PTPRS,PTPRS,1329
2377,ENSG00000196090,PTPRT,PTPRT,54
2378,ENSG00000060656,PTPRU,PTPRU,1756
2379,ENSG00000106278,PTPRZ1,PTPRZ1,783
2380,ENSG00000073008,PVR,PVR,638
2381,ENSG00000213413,PVRIG,PVRIG,1509
2382,ENSG00000131096,PYY,PYY,538
2383,ENSG00000151552,QDPR,QDPR,504
2384,ENSG00000188710,QRFP,QRFP,1211
2385,ENSG00000186867,QRFPR,QRFPR,1828
2386,ENSG00000204628,RACK1,RACK1,1185
2387,ENSG00000164520,RAET1E,RAET1E,1722
2388,ENSG00000203722,RAET1G,RAET1G,1515
2389,ENSG00000155918,RAET1L,RAET1L,1505
2390,ENSG00000132329,RAMP1,RAMP1,148
2391,ENSG00000131477,RAMP2,RAMP2,149
2392,ENSG00000122679,RAMP3,RAMP3,150
2393,ENSG00000118849,RARRES1,RARRES1,1082
2394,ENSG00000106538,RARRES2,RARRES2,1876
2395,ENSG00000265203,RBP3,RBP3,553
2396,ENSG00000138207,RBP4,RBP4,354
2397,ENSG00000122707,RECK,RECK,250
2398,ENSG00000189056,RELN,RELN,1196
2399,ENSG00000143839,REN,REN,266
2400,ENSG00000165731,RET,RET,463
2401,ENSG00000104918,RETN,RETN,1989
2402,ENSG00000182175,RGMA,RGMA,1789
2403,ENSG00000174136,RGMB,RGMB,1520
2404,ENSG00000171700,RGS19,RGS19,1083
2405,ENSG00000112077,RHAG,RHAG,1239
2406,ENSG00000129667,RHBDF2,RHBDF2,1525
2407,ENSG00000158315,RHBDL2,RHBDL2,2038
2408,ENSG00000079841,RIMS1,RIMS1,1604
2409,ENSG00000176406,RIMS2,RIMS2,2167
2410,ENSG00000137275,RIPK1,RIPK1,1345
2411,ENSG00000117000,RLF,RLF,1312
2412,ENSG00000107018,RLN1,RLN1,398
2413,ENSG00000107014,RLN2,RLN2,378
2414,ENSG00000171136,RLN3,RLN3,1745
2415,ENSG00000288474,RLN3,RLN3,1745
2416,ENSG00000169385,RNASE2,RNASE2,544
2417,ENSG00000108375,RNF43,RNF43,1508
2418,ENSG00000169855,ROBO1,ROBO1,2225
2419,ENSG00000185008,ROBO2,ROBO2,1981
2420,ENSG00000154134,ROBO3,ROBO3,1823
2421,ENSG00000154133,ROBO4,ROBO4,1747
2422,ENSG00000185483,ROR1,ROR1,1237
2423,ENSG00000169071,ROR2,ROR2,1238
2424,ENSG00000089169,RPH3A,RPH3A,2186
2425,ENSG00000105372,RPS19,RPS19,980
2426,ENSG00000143947,RPS27A,RPS27A,1182
2427,ENSG00000168028,RPSA,RPSA,492
2428,ENSG00000169218,RSPO1,RSPO1,1466
2429,ENSG00000147655,RSPO2,RSPO2,1561
2430,ENSG00000146374,RSPO3,RSPO3,1897
2431,ENSG00000101282,RSPO4,RSPO4,1465
2432,ENSG00000115310,RTN4,RTN4,2008
2433,ENSG00000040608,RTN4R,RTN4R,1909
2434,ENSG00000185924,RTN4RL1,RTN4RL1,1602
2435,ENSG00000186907,RTN4RL2,RTN4RL2,1603
2436,ENSG00000171509,RXFP1,RXFP1,1974
2437,ENSG00000133105,RXFP2,RXFP2,1744
2438,ENSG00000277069,RXFP3,RXFP3,2029
2439,ENSG00000182631,RXFP3,RXFP3,2029
2440,ENSG00000173080,RXFP4,RXFP4,1728
2441,ENSG00000186350,RXRA,RXRA,704
2442,ENSG00000163785,RYK,RYK,932
2443,ENSG00000196218,RYR1,RYR1,753
2444,ENSG00000198626,RYR2,RYR2,1757
2445,ENSG00000160678,S100A1,S100A1,776
2446,ENSG00000197747,S100A10,S100A10,1169
2447,ENSG00000163221,S100A12,S100A12,1208
2448,ENSG00000196154,S100A4,S100A4,825
2449,ENSG00000143546,S100A8,S100A8,410
2450,ENSG00000163220,S100A9,S100A9,432
2451,ENSG00000160307,S100B,S100B,388
2452,ENSG00000170989,S1PR1,S1PR1,738
2453,ENSG00000213694,S1PR3,S1PR3,1858
2454,ENSG00000180739,S1PR5,S1PR5,1935
2455,ENSG00000173432,SAA1,SAA1,525
2456,ENSG00000133872,SARAF,SARAF,1792
2457,ENSG00000168079,SCARA5,SCARA5,1575
2458,ENSG00000073060,SCARB1,SCARB1,1733
2459,ENSG00000074660,SCARF1,SCARF1,1371
2460,ENSG00000276336,SCARF1,SCARF1,1371
2461,ENSG00000136155,SCEL,SCEL,211
2462,ENSG00000149021,SCGB1A1,SCGB1A1,573
2463,ENSG00000161055,SCGB3A1,SCGB3A1,1838
2464,ENSG00000164265,SCGB3A2,SCGB3A2,1834
2465,ENSG00000185313,SCN10A,SCN10A,2215
2466,ENSG00000149575,SCN2B,SCN2B,151
2467,ENSG00000007314,SCN4A,SCN4A,957
2468,ENSG00000183873,SCN5A,SCN5A,1381
2469,ENSG00000196876,SCN8A,SCN8A,2170
2470,ENSG00000070031,SCT,SCT,513
2471,ENSG00000274473,SCT,SCT,513
2472,ENSG00000080293,SCTR,SCTR,1046
2473,ENSG00000175356,SCUBE2,SCUBE2,2006
2474,ENSG00000115884,SDC1,SDC1,694
2475,ENSG00000169439,SDC2,SDC2,929
2476,ENSG00000162512,SDC3,SDC3,157
2477,ENSG00000124145,SDC4,SDC4,904
2478,ENSG00000069188,SDK2,SDK2,1483
2479,ENSG00000141574,SECTM1,SECTM1,1734
2480,ENSG00000007908,SELE,SELE,666
2481,ENSG00000188404,SELL,SELL,622
2482,ENSG00000174175,SELP,SELP,653
2483,ENSG00000110876,SELPLG,SELPLG,1373
2484,ENSG00000075213,SEMA3A,SEMA3A,1382
2485,ENSG00000012171,SEMA3B,SEMA3B,1315
2486,ENSG00000075223,SEMA3C,SEMA3C,1878
2487,ENSG00000153993,SEMA3D,SEMA3D,204
2488,ENSG00000170381,SEMA3E,SEMA3E,72
2489,ENSG00000001617,SEMA3F,SEMA3F,1322
2490,ENSG00000010319,SEMA3G,SEMA3G,2026
2491,ENSG00000196189,SEMA4A,SEMA4A,1946
2492,ENSG00000185033,SEMA4B,SEMA4B,2004
2493,ENSG00000168758,SEMA4C,SEMA4C,1914
2494,ENSG00000187764,SEMA4D,SEMA4D,1765
2495,ENSG00000135622,SEMA4F,SEMA4F,234
2496,ENSG00000095539,SEMA4G,SEMA4G,2034
2497,ENSG00000112902,SEMA5A,SEMA5A,1346
2498,ENSG00000082684,SEMA5B,SEMA5B,2079
2499,ENSG00000092421,SEMA6A,SEMA6A,1940
2500,ENSG00000167680,SEMA6B,SEMA6B,1948
2501,ENSG00000143434,SEMA6C,SEMA6C,1947
2502,ENSG00000137872,SEMA6D,SEMA6D,1702
2503,ENSG00000138623,SEMA7A,SEMA7A,169
2504,ENSG00000288455,SEMA7A,SEMA7A,169
2505,ENSG00000197249,SERPINA1,SERPINA1,271
2506,ENSG00000277377,SERPINA1,SERPINA1,271
2507,ENSG00000123561,SERPINA7,SERPINA7,421
2508,ENSG00000117601,SERPINC1,SERPINC1,270
2509,ENSG00000106366,SERPINE1,SERPINE1,414
2510,ENSG00000135919,SERPINE2,SERPINE2,442
2511,ENSG00000282307,SERPINF1,SERPINF1,972
2512,ENSG00000132386,SERPINF1,SERPINF1,972
2513,ENSG00000149131,SERPING1,SERPING1,415
2514,ENSG00000197019,SERTAD1,SERTAD1,2119
2515,ENSG00000104332,SFRP1,SFRP1,1673
2516,ENSG00000145423,SFRP2,SFRP2,1809
2517,ENSG00000106483,SFRP4,SFRP4,1513
2518,ENSG00000120057,SFRP5,SFRP5,1495
2519,ENSG00000122852,SFTPA1,SFTPA1,1635
2520,ENSG00000185303,SFTPA2,SFTPA2,1634
2521,ENSG00000133661,SFTPD,SFTPD,944
2522,ENSG00000102683,SGCG,SGCG,1328
2523,ENSG00000111252,SH2B3,SH2B3,2173
2524,ENSG00000161681,SHANK1,SHANK1,2196
2525,ENSG00000162105,SHANK2,SHANK2,2165
2526,ENSG00000129214,SHBG,SHBG,390
2527,ENSG00000164690,SHH,SHH,1416
2528,ENSG00000198892,SHISA4,SHISA4,1797
2529,ENSG00000090402,SI,SI,626
2530,ENSG00000185187,SIGIRR,SIGIRR,1516
2531,ENSG00000088827,SIGLEC1,SIGLEC1,1912
2532,ENSG00000142512,SIGLEC10,SIGLEC10,1821
2533,ENSG00000254415,SIGLEC14,SIGLEC14,1292
2534,ENSG00000197046,SIGLEC15,SIGLEC15,1573
2535,ENSG00000105501,SIGLEC5,SIGLEC5,88
2536,ENSG00000268500,SIGLEC5,SIGLEC5,88
2537,ENSG00000105492,SIGLEC6,SIGLEC6,119
2538,ENSG00000168995,SIGLEC7,SIGLEC7,2182
2539,ENSG00000105366,SIGLEC8,SIGLEC8,2050
2540,ENSG00000129450,SIGLEC9,SIGLEC9,2188
2541,ENSG00000198053,SIRPA,SIRPA,1188
2542,ENSG00000101307,SIRPB1,SIRPB1,24
2543,ENSG00000196209,SIRPB2,SIRPB2,1488
2544,ENSG00000089012,SIRPG,SIRPG,2076
2545,ENSG00000117090,SLAMF1,SLAMF1,1324
2546,ENSG00000162739,SLAMF6,SLAMF6,1798
2547,ENSG00000162723,SLAMF9,SLAMF9,1785
2548,ENSG00000155380,SLC16A1,SLC16A1,1119
2549,ENSG00000281917,SLC16A1,SLC16A1,1119
2550,ENSG00000147100,SLC16A2,SLC16A2,964
2551,ENSG00000168679,SLC16A4,SLC16A4,87
2552,ENSG00000118596,SLC16A7,SLC16A7,143
2553,ENSG00000104888,SLC17A7,SLC17A7,2084
2554,ENSG00000105281,SLC1A5,SLC1A5,1424
2555,ENSG00000163581,SLC2A2,SLC2A2,565
2556,ENSG00000160190,SLC37A1,SLC37A1,1156
2557,ENSG00000168003,SLC3A2,SLC3A2,470
2558,ENSG00000138449,SLC40A1,SLC40A1,1991
2559,ENSG00000137968,SLC44A5,SLC44A5,1690
2560,ENSG00000158715,SLC45A3,SLC45A3,1815
2561,ENSG00000088836,SLC4A11,SLC4A11,1688
2562,ENSG00000285112,SLC52A2,SLC52A2,1960
2563,ENSG00000185803,SLC52A2,SLC52A2,1960
2564,ENSG00000288216,SLC5A11,SLC5A11,1740
2565,ENSG00000158865,SLC5A11,SLC5A11,1740
2566,ENSG00000130821,SLC6A8,SLC6A8,1053
2567,ENSG00000139514,SLC7A1,SLC7A1,890
2568,ENSG00000103257,SLC7A5,SLC7A5,1233
2569,ENSG00000162753,SLC9C2,SLC9C2,1500
2570,ENSG00000187122,SLIT1,SLIT1,161
2571,ENSG00000145147,SLIT2,SLIT2,195
2572,ENSG00000184347,SLIT3,SLIT3,162
2573,ENSG00000178235,SLITRK1,SLITRK1,1837
2574,ENSG00000185985,SLITRK2,SLITRK2,1927
2575,ENSG00000121871,SLITRK3,SLITRK3,202
2576,ENSG00000179542,SLITRK4,SLITRK4,1632
2577,ENSG00000165300,SLITRK5,SLITRK5,203
2578,ENSG00000184564,SLITRK6,SLITRK6,1952
2579,ENSG00000124107,SLPI,SLPI,372
2580,ENSG00000126233,SLURP1,SLURP1,1128
2581,ENSG00000283992,SLURP2,SLURP2,536
2582,ENSG00000166949,SMAD3,SMAD3,1212
2583,ENSG00000112305,SMAP1,SMAP1,1639
2584,ENSG00000128602,SMO,SMO,1873
2585,ENSG00000145335,SNCA,SNCA,977
2586,ENSG00000135317,SNX14,SNX14,2210
2587,ENSG00000120833,SOCS2,SOCS2,51
2588,ENSG00000095637,SORBS1,SORBS1,1889
2589,ENSG00000184985,SORCS2,SORCS2,1836
2590,ENSG00000156395,SORCS3,SORCS3,2163
2591,ENSG00000137642,SORL1,SORL1,1753
2592,ENSG00000134243,SORT1,SORT1,1859
2593,ENSG00000167941,SOST,SOST,1882
2594,ENSG00000171243,SOSTDC1,SOSTDC1,1570
2595,ENSG00000182310,SPACA6,SPACA6,2230
2596,ENSG00000274405,SPAG11B,SPAG11B,1287
2597,ENSG00000288309,SPAG11B,SPAG11B,1287
2598,ENSG00000164871,SPAG11B,SPAG11B,1287
2599,ENSG00000113140,SPARC,SPARC,506
2600,ENSG00000164266,SPINK1,SPINK1,269
2601,ENSG00000166145,SPINT1,SPINT1,103
2602,ENSG00000197471,SPN,SPN,656
2603,ENSG00000262655,SPON1,SPON1,1978
2604,ENSG00000159674,SPON2,SPON2,1886
2605,ENSG00000118785,SPP1,SPP1,547
2606,ENSG00000197694,SPTAN1,SPTAN1,1356
2607,ENSG00000173898,SPTBN2,SPTBN2,70
2608,ENSG00000134548,SPX,SPX,1884
2609,ENSG00000122862,SRGN,SRGN,540
2610,ENSG00000157005,SST,SST,1172
2611,ENSG00000139874,SSTR1,SSTR1,891
2612,ENSG00000180616,SSTR2,SSTR2,892
2613,ENSG00000278195,SSTR3,SSTR3,918
2614,ENSG00000132671,SSTR4,SSTR4,903
2615,ENSG00000162009,SSTR5,SSTR5,946
2616,ENSG00000149418,ST14,ST14,2213
2617,ENSG00000073849,ST6GAL1,ST6GAL1,648
2618,ENSG00000010327,STAB1,STAB1,2041
2619,ENSG00000136011,STAB2,STAB2,1738
2620,ENSG00000288257,STRA6,STRA6,1891
2621,ENSG00000137868,STRA6,STRA6,1891
2622,ENSG00000103266,STUB1,STUB1,2157
2623,ENSG00000106089,STX1A,STX1A,1449
2624,ENSG00000166900,STX3,STX3,1323
2625,ENSG00000103496,STX4,STX4,1299
2626,ENSG00000159164,SV2A,SV2A,1582
2627,ENSG00000185518,SV2B,SV2B,1583
2628,ENSG00000122012,SV2C,SV2C,1477
2629,ENSG00000165025,SYK,SYK,1024
2630,ENSG00000067715,SYT1,SYT1,741
2631,ENSG00000164674,SYTL3,SYTL3,1480
2632,ENSG00000006128,TAC1,TAC1,721
2633,ENSG00000166863,TAC3,TAC3,2114
2634,ENSG00000176358,TAC4,TAC4,1605
2635,ENSG00000115353,TACR1,TACR1,809
2636,ENSG00000075073,TACR2,TACR2,737
2637,ENSG00000169836,TACR3,TACR3,868
2638,ENSG00000276145,TARM1,TARM1,10
2639,ENSG00000274889,TARM1,TARM1,10
2640,ENSG00000275806,TARM1,TARM1,10
2641,ENSG00000276604,TARM1,TARM1,10
2642,ENSG00000273875,TARM1,TARM1,10
2643,ENSG00000277178,TARM1,TARM1,10
2644,ENSG00000276355,TARM1,TARM1,10
2645,ENSG00000248385,TARM1,TARM1,10
2646,ENSG00000275384,TARM1,TARM1,10
2647,ENSG00000275123,TARM1,TARM1,10
2648,ENSG00000162065,TBC1D24,TBC1D24,2143
2649,ENSG00000006638,TBXA2R,TBXA2R,746
2650,ENSG00000134827,TCN1,TCN1,713
2651,ENSG00000185339,TCN2,TCN2,714
2652,ENSG00000204852,TCTN1,TCTN1,1467
2653,ENSG00000168778,TCTN2,TCTN2,1807
2654,ENSG00000119977,TCTN3,TCTN3,1519
2655,ENSG00000241186,TDGF1,TDGF1,600
2656,ENSG00000109927,TECTA,TECTA,172
2657,ENSG00000119913,TECTB,TECTB,1835
2658,ENSG00000120156,TEK,TEK,1248
2659,ENSG00000091513,TF,TF,364
2660,ENSG00000160182,TFF1,TFF1,381
2661,ENSG00000160181,TFF2,TFF2,1253
2662,ENSG00000160180,TFF3,TFF3,1280
2663,ENSG00000003436,TFPI,TFPI,550
2664,ENSG00000106327,TFR2,TFR2,2161
2665,ENSG00000072274,TFRC,TFRC,363
2666,ENSG00000042832,TG,TG,300
2667,ENSG00000163235,TGFA,TGFA,282
2668,ENSG0000000006,TGFB1,TGFB1,283
2669,ENSG00000105329,TGFB1,TGFB1,283
2670,ENSG00000092969,TGFB2,TGFB2,1177
2671,ENSG00000119699,TGFB3,TGFB3,549
2672,ENSG00000106799,TGFBR1,TGFBR1,970
2673,ENSG00000163513,TGFBR2,TGFBR2,974
2674,ENSG00000069702,TGFBR3,TGFBR3,1252
2675,ENSG00000198959,TGM2,TGM2,758
2676,ENSG00000152291,TGOLN2,TGOLN2,107
2677,ENSG00000137574,TGS1,TGS1,1844
2678,ENSG00000178726,THBD,THBD,444
2679,ENSG00000137801,THBS1,THBS1,464
2680,ENSG00000186340,THBS2,THBS2,954
2681,ENSG00000169231,THBS3,THBS3,1075
2682,ENSG00000113296,THBS4,THBS4,955
2683,ENSG00000090534,THPO,THPO,991
2684,ENSG00000005108,THSD7A,THSD7A,2166
2685,ENSG00000154096,THY1,THY1,384
2686,ENSG00000066056,TIE1,TIE1,959
2687,ENSG00000181847,TIGIT,TIGIT,1475
2688,ENSG00000145850,TIMD4,TIMD4,1808
2689,ENSG00000102265,TIMP1,TIMP1,276
2690,ENSG00000035862,TIMP2,TIMP2,650
2691,ENSG00000100234,TIMP3,TIMP3,961
2692,ENSG00000277401,TJP1,TJP1,1276
2693,ENSG00000104067,TJP1,TJP1,1276
2694,ENSG00000119139,TJP2,TJP2,2104
2695,ENSG00000105289,TJP3,TJP3,205
2696,ENSG00000137076,TLN1,TLN1,2191
2697,ENSG00000174125,TLR1,TLR1,1415
2698,ENSG00000137462,TLR2,TLR2,139
2699,ENSG00000136869,TLR4,TLR4,18
2700,ENSG00000187554,TLR5,TLR5,138
2701,ENSG00000174130,TLR6,TLR6,2184
2702,ENSG00000196664,TLR7,TLR7,2045
2703,ENSG00000239732,TLR9,TLR9,2014
2704,ENSG00000117500,TMED5,TMED5,2189
2705,ENSG00000152558,TMEM123,TMEM123,1660
2706,ENSG00000006118,TMEM132A,TMEM132A,1462
2707,ENSG00000064545,TMEM161A,TMEM161A,2039
2708,ENSG00000174695,TMEM167A,TMEM167A,1717
2709,ENSG00000187049,TMEM216,TMEM216,2072
2710,ENSG00000149932,TMEM219,TMEM219,1614
2711,ENSG00000186501,TMEM222,TMEM222,1926
2712,ENSG00000182087,TMEM259,TMEM259,1481
2713,ENSG00000105696,TMEM59L,TMEM59L,2123
2714,ENSG00000164953,TMEM67,TMEM67,1487
2715,ENSG00000174529,TMEM81,TMEM81,1522
2716,ENSG00000182896,TMEM95,TMEM95,1473
2717,ENSG00000288511,TMEM95,TMEM95,1473
2718,ENSG00000167664,TMIGD2,TMIGD2,1790
2719,ENSG00000121933,TMIGD3,TMIGD3,530
2720,ENSG00000187045,TMPRSS6,TMPRSS6,1623
2721,ENSG00000041982,TNC,TNC,796
2722,ENSG00000204490,TNF,TNF,311
2723,ENSG00000228321,TNF,TNF,311
2724,ENSG00000228978,TNF,TNF,311
2725,ENSG00000228849,TNF,TNF,311
2726,ENSG00000230108,TNF,TNF,311
2727,ENSG00000206439,TNF,TNF,311
