"interaction_ID","community","CPDB","NicheNet","CellChat"
"Mono:CD74_Gran:CXCR4",FALSE,TRUE,FALSE,TRUE
"Mono:CD74_HSPC:CXCR4",FALSE,TRUE,FALSE,FALSE
"Mono:CD74_Mono:CXCR4",FALSE,TRUE,FALSE,TRUE
"Mono:CD74_NK:CXCR4",FALSE,TRUE,FALSE,TRUE
"Mono:CD74_T:CXCR4",FALSE,TRUE,FALSE,TRUE
"NK:CD74_B:CXCR4",FALSE,TRUE,FALSE,FALSE
"NK:CD74_Mono:CXCR4",FALSE,TRUE,FALSE,FALSE
"NK:CD74_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"NK:CD74_T:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:CD74_B:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:CD74_DC:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:CD74_Gran:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:CD74_HSPC:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:CD74_Mono:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:CD74_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:CD74_T:CXCR4",FALSE,TRUE,FALSE,FALSE
"B:HMGB1_B:CXCR4",FALSE,TRUE,TRUE,FALSE
"B:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,FALSE
"B:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"B:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,FALSE
"DC:HMGB1_B:CXCR4",FALSE,TRUE,FALSE,FALSE
"DC:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,FALSE
"DC:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"DC:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,FALSE
"Ery:HMGB1_B:CXCR4",FALSE,TRUE,TRUE,TRUE
"Ery:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,FALSE
"Ery:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"Ery:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,TRUE
"Gran:HMGB1_B:CXCR4",FALSE,TRUE,FALSE,TRUE
"Gran:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,TRUE
"Gran:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"Gran:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,TRUE
"HSPC:HMGB1_B:CXCR4",FALSE,TRUE,FALSE,TRUE
"HSPC:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,TRUE
"HSPC:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"HSPC:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,TRUE
"Mono:HMGB1_B:CXCR4",FALSE,TRUE,FALSE,FALSE
"Mono:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,FALSE
"Mono:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"Mono:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,FALSE
"NK:HMGB1_B:CXCR4",FALSE,TRUE,TRUE,FALSE
"NK:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,FALSE
"NK:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"NK:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:HMGB1_B:CXCR4",FALSE,TRUE,TRUE,TRUE
"T:HMGB1_Mono:CXCR4",FALSE,TRUE,FALSE,TRUE
"T:HMGB1_NK:CXCR4",FALSE,TRUE,FALSE,FALSE
"T:HMGB1_T:CXCR4",FALSE,TRUE,FALSE,TRUE
"NK:TGFB1_DC:TGFBR1",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_DC:TGFBR1",FALSE,TRUE,FALSE,FALSE
"B:UBC_DC:TGFBR1",FALSE,TRUE,FALSE,FALSE
"NK:UBC_DC:TGFBR1",FALSE,TRUE,FALSE,FALSE
"T:UBC_DC:TGFBR1",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_B:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_DC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_Gran:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_HSPC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_Mono:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_NK:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_T:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_B:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_DC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Gran:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_HSPC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Mono:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_NK:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_T:TGFBR2",FALSE,TRUE,FALSE,FALSE
"B:UBC_B:TGFBR2",FALSE,TRUE,FALSE,FALSE
"B:UBC_DC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"B:UBC_Gran:TGFBR2",FALSE,TRUE,FALSE,FALSE
"B:UBC_HSPC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"B:UBC_Mono:TGFBR2",FALSE,TRUE,FALSE,FALSE
"B:UBC_NK:TGFBR2",FALSE,TRUE,FALSE,FALSE
"B:UBC_T:TGFBR2",FALSE,TRUE,TRUE,FALSE
"NK:UBC_B:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:UBC_DC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:UBC_Gran:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:UBC_HSPC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:UBC_Mono:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:UBC_NK:TGFBR2",FALSE,TRUE,FALSE,FALSE
"NK:UBC_T:TGFBR2",FALSE,TRUE,TRUE,FALSE
"T:UBC_B:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:UBC_DC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:UBC_Gran:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:UBC_HSPC:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:UBC_Mono:TGFBR2",FALSE,TRUE,FALSE,FALSE
"T:UBC_NK:TGFBR2",FALSE,TRUE,TRUE,FALSE
"T:UBC_T:TGFBR2",FALSE,TRUE,TRUE,FALSE
"NK:TGFB1_Ery:SMAD3",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_Gran:SMAD3",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_HSPC:SMAD3",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_Mono:SMAD3",FALSE,TRUE,FALSE,TRUE
"T:TGFB1_DC:SMAD3",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Ery:SMAD3",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Gran:SMAD3",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_HSPC:SMAD3",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Mono:SMAD3",FALSE,TRUE,FALSE,FALSE
"B:UBC_DC:SMAD3",FALSE,TRUE,FALSE,FALSE
"B:UBC_Ery:SMAD3",FALSE,TRUE,FALSE,FALSE
"B:UBC_Gran:SMAD3",FALSE,TRUE,FALSE,FALSE
"B:UBC_HSPC:SMAD3",FALSE,TRUE,FALSE,FALSE
"B:UBC_Mono:SMAD3",FALSE,TRUE,FALSE,TRUE
"NK:UBC_Ery:SMAD3",FALSE,TRUE,TRUE,FALSE
"NK:UBC_Gran:SMAD3",FALSE,TRUE,FALSE,FALSE
"NK:UBC_HSPC:SMAD3",FALSE,TRUE,FALSE,FALSE
"NK:UBC_Mono:SMAD3",FALSE,TRUE,FALSE,TRUE
"T:UBC_DC:SMAD3",FALSE,TRUE,FALSE,FALSE
"T:UBC_Ery:SMAD3",FALSE,TRUE,TRUE,FALSE
"T:UBC_Gran:SMAD3",FALSE,TRUE,FALSE,FALSE
"T:UBC_HSPC:SMAD3",FALSE,TRUE,FALSE,FALSE
"T:UBC_Mono:SMAD3",FALSE,TRUE,FALSE,TRUE
"Ery:RPS27A_Ery:SMAD3",FALSE,TRUE,FALSE,FALSE
"Ery:RPS27A_Gran:SMAD3",FALSE,TRUE,FALSE,FALSE
"Ery:RPS27A_HSPC:SMAD3",FALSE,TRUE,FALSE,FALSE
"Ery:RPS27A_Mono:SMAD3",FALSE,TRUE,FALSE,FALSE
"Mono:RPS27A_DC:SMAD3",FALSE,TRUE,FALSE,FALSE
"Mono:RPS27A_Ery:SMAD3",FALSE,TRUE,FALSE,FALSE
"Mono:RPS27A_Gran:SMAD3",FALSE,TRUE,FALSE,FALSE
"Mono:RPS27A_Mono:SMAD3",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_NK:TGFBR3",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_T:TGFBR3",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_NK:TGFBR3",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_T:TGFBR3",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_Ery:LTBP1",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Ery:LTBP1",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_HSPC:CD109",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_HSPC:CD109",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_DC:LPP",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_Gran:LPP",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_HSPC:LPP",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_Mono:LPP",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_NK:LPP",FALSE,TRUE,FALSE,FALSE
"NK:TGFB1_T:LPP",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_B:LPP",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_DC:LPP",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Gran:LPP",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_HSPC:LPP",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_Mono:LPP",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_NK:LPP",FALSE,TRUE,FALSE,FALSE
"T:TGFB1_T:LPP",FALSE,TRUE,FALSE,FALSE
"Mono:ICAM1_Ery:MSN",FALSE,TRUE,FALSE,FALSE
"B:IL4R_B:IL2RG",FALSE,TRUE,FALSE,TRUE
"B:IL4R_DC:IL2RG",FALSE,TRUE,FALSE,TRUE
"B:IL4R_Ery:IL2RG",FALSE,TRUE,FALSE,TRUE
"B:IL4R_HSPC:IL2RG",FALSE,TRUE,FALSE,TRUE
"B:IL4R_NK:IL2RG",FALSE,TRUE,FALSE,TRUE
"B:IL4R_T:IL2RG",FALSE,TRUE,FALSE,TRUE
"Mono:ICAM1_B:EZR",FALSE,TRUE,FALSE,FALSE
"Mono:ICAM1_Mono:EZR",FALSE,TRUE,FALSE,FALSE
"Mono:ICAM1_NK:EZR",FALSE,TRUE,FALSE,FALSE
"Mono:ICAM1_T:EZR",FALSE,TRUE,FALSE,FALSE
"Mono:ICAM1_Ery:SPN",FALSE,TRUE,FALSE,FALSE
"HSPC:FYN_Ery:SPN",FALSE,TRUE,FALSE,FALSE
"NK:FYN_Ery:SPN",FALSE,TRUE,TRUE,TRUE
"T:FYN_Ery:SPN",FALSE,TRUE,TRUE,TRUE
"Mono:ICAM1_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_Mono:LILRB1",FALSE,TRUE,FALSE,FALSE
"NK:HLA-F_Mono:LILRB1",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-A_DC:LILRB2",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_Gran:LILRB2",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_Mono:LILRB2",FALSE,TRUE,FALSE,FALSE
"NK:HLA-F_DC:LILRB2",FALSE,TRUE,FALSE,FALSE
"NK:HLA-F_Mono:LILRB2",FALSE,TRUE,FALSE,FALSE
"DC:FCGRT_Mono:LILRB2",FALSE,TRUE,FALSE,TRUE
"HSPC:FCGRT_Mono:LILRB2",FALSE,TRUE,FALSE,FALSE
"Mono:FCGRT_Gran:LILRB2",FALSE,TRUE,FALSE,FALSE
"Mono:FCGRT_Mono:LILRB2",FALSE,TRUE,FALSE,TRUE
"Ery:MIF_B:TNFRSF14",FALSE,TRUE,FALSE,FALSE
"Ery:MIF_Ery:TNFRSF14",FALSE,TRUE,FALSE,FALSE
"Ery:MIF_HSPC:TNFRSF14",FALSE,TRUE,FALSE,FALSE
"Ery:MIF_NK:TNFRSF14",FALSE,TRUE,FALSE,TRUE
"Ery:MIF_T:TNFRSF14",FALSE,TRUE,FALSE,TRUE
"HSPC:MIF_B:TNFRSF14",FALSE,TRUE,TRUE,FALSE
"HSPC:MIF_Ery:TNFRSF14",FALSE,TRUE,FALSE,FALSE
"HSPC:MIF_Gran:TNFRSF14",FALSE,TRUE,FALSE,FALSE
"HSPC:MIF_HSPC:TNFRSF14",FALSE,TRUE,FALSE,FALSE
"HSPC:MIF_Mono:TNFRSF14",FALSE,TRUE,FALSE,TRUE
"HSPC:MIF_NK:TNFRSF14",FALSE,TRUE,FALSE,TRUE
"HSPC:MIF_T:TNFRSF14",FALSE,TRUE,FALSE,TRUE
"Gran:LGALS9_B:CD47",FALSE,TRUE,FALSE,FALSE
"Gran:LGALS9_DC:CD47",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS9_Ery:CD47",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS9_Gran:CD47",FALSE,TRUE,TRUE,TRUE
"Gran:LGALS9_HSPC:CD47",FALSE,TRUE,TRUE,TRUE
"Gran:LGALS9_Mono:CD47",FALSE,TRUE,FALSE,FALSE
"Gran:LGALS9_NK:CD47",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS9_T:CD47",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS9_B:CD47",FALSE,TRUE,FALSE,FALSE
"Mono:LGALS9_DC:CD47",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS9_Ery:CD47",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS9_Gran:CD47",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS9_HSPC:CD47",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS9_Mono:CD47",FALSE,TRUE,FALSE,FALSE
"Mono:LGALS9_NK:CD47",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS9_T:CD47",FALSE,TRUE,TRUE,FALSE
"DC:S100A8_B:CD69",FALSE,TRUE,TRUE,FALSE
"DC:S100A8_T:CD69",FALSE,TRUE,TRUE,FALSE
"Gran:S100A8_B:CD69",FALSE,TRUE,TRUE,TRUE
"Gran:S100A8_HSPC:CD69",FALSE,TRUE,TRUE,TRUE
"Gran:S100A8_NK:CD69",FALSE,TRUE,FALSE,TRUE
"Gran:S100A8_T:CD69",FALSE,TRUE,TRUE,TRUE
"Mono:S100A8_B:CD69",FALSE,TRUE,TRUE,FALSE
"Mono:S100A8_T:CD69",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_B:CD69",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_HSPC:CD69",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_NK:CD69",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_T:CD69",FALSE,TRUE,TRUE,FALSE
"DC:LGALS1_B:CD69",FALSE,TRUE,TRUE,FALSE
"DC:LGALS1_T:CD69",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_B:CD69",FALSE,TRUE,TRUE,TRUE
"Gran:LGALS1_HSPC:CD69",FALSE,TRUE,TRUE,TRUE
"Gran:LGALS1_NK:CD69",FALSE,TRUE,TRUE,TRUE
"Gran:LGALS1_T:CD69",FALSE,TRUE,TRUE,TRUE
"HSPC:LGALS1_B:CD69",FALSE,TRUE,TRUE,FALSE
"HSPC:LGALS1_T:CD69",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS1_B:CD69",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS1_T:CD69",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_B:CD69",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_HSPC:CD69",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_NK:CD69",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_T:CD69",FALSE,TRUE,TRUE,FALSE
"T:LGALS1_B:CD69",FALSE,TRUE,TRUE,FALSE
"T:LGALS1_T:CD69",FALSE,TRUE,TRUE,FALSE
"Mono:TLR2_Gran:CD14",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-A_T:CD8B",FALSE,TRUE,FALSE,FALSE
"B:HLA-C_B:CD53",FALSE,TRUE,FALSE,FALSE
"B:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"B:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"DC:HLA-C_B:CD53",FALSE,TRUE,FALSE,FALSE
"DC:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"DC:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"Ery:HLA-C_B:CD53",FALSE,TRUE,FALSE,FALSE
"Ery:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"Ery:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-C_B:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-C_B:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-C_B:CD53",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"NK:HLA-C_B:CD53",FALSE,TRUE,FALSE,FALSE
"NK:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"NK:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"T:HLA-C_B:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,FALSE
"T:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"B:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_DC:CD53",FALSE,TRUE,FALSE,TRUE
"B:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_NK:CD53",FALSE,TRUE,FALSE,FALSE
"B:HLA-DRA_T:CD53",FALSE,TRUE,TRUE,FALSE
"DC:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"DC:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"DC:HLA-DRA_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_DC:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-DRA_NK:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRA_T:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_DC:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-DRA_NK:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRA_T:CD53",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_DC:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-DRA_NK:CD53",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-DRA_T:CD53",FALSE,TRUE,FALSE,FALSE
"NK:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"NK:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"NK:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"DC:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRB1_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRB1_DC:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRB1_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-DRB1_NK:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRB1_T:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_DC:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRB1_NK:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRB1_T:CD53",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_DC:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-DRB1_NK:CD53",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-DRB1_T:CD53",FALSE,TRUE,FALSE,FALSE
"NK:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"NK:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"NK:HLA-DRB1_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"T:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,FALSE
"T:CD2_B:CD53",FALSE,TRUE,TRUE,TRUE
"T:CD2_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"T:CD2_Mono:CD53",FALSE,TRUE,TRUE,FALSE
"B:MS4A1_B:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_DC:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_HSPC:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_NK:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_T:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:FCGR1A_DC:PILRA",FALSE,TRUE,FALSE,FALSE
"Mono:FCGR1A_Gran:PILRA",FALSE,TRUE,FALSE,FALSE
"Mono:FCGR1A_Mono:PILRA",FALSE,TRUE,FALSE,FALSE
"NK:CD99_DC:PILRA",FALSE,TRUE,FALSE,FALSE
"NK:CD99_Gran:PILRA",FALSE,TRUE,FALSE,FALSE
"NK:CD99_Mono:PILRA",FALSE,TRUE,TRUE,FALSE
"NK:CD99_Ery:PILRB",FALSE,TRUE,FALSE,FALSE
"NK:CD99_HSPC:PILRB",FALSE,TRUE,FALSE,TRUE
"B:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"Ery:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_B:CD82",FALSE,TRUE,FALSE,FALSE
"Gran:ITGA4_DC:CD82",FALSE,TRUE,FALSE,FALSE
"Gran:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_Gran:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_HSPC:CD82",FALSE,TRUE,FALSE,FALSE
"Gran:ITGA4_Mono:CD82",FALSE,TRUE,FALSE,FALSE
"HSPC:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"NK:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"T:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"B:HLA-DRA_B:CD82",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_DC:CD82",FALSE,TRUE,FALSE,FALSE
"B:HLA-DRA_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"B:HLA-DRA_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_Mono:CD82",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRA_B:CD82",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_DC:CD82",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRA_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_Mono:CD82",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRA_B:CD82",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_DC:CD82",FALSE,TRUE,FALSE,FALSE
