"interaction_ID","community","CPDB","NicheNet","CellChat"
"HSPC:GRN_Mono:TNFRSF1B",FALSE,FALSE,TRUE,TRUE
"HSPC:HLA-B_Mono:CANX",FALSE,FALSE,TRUE,TRUE
"HSPC:HLA-B_Mono:LILRB2",FALSE,FALSE,TRUE,TRUE
"HSPC:HSP90AA1_Mono:LRP1",FALSE,FALSE,TRUE,FALSE
"HSPC:HSPA1A_Mono:TLR4",FALSE,FALSE,TRUE,FALSE
"HSPC:ICAM2_Mono:ITGAL",FALSE,FALSE,TRUE,FALSE
"HSPC:ICAM2_Mono:ITGAM",FALSE,FALSE,TRUE,FALSE
"HSPC:ICAM2_Mono:ITGB2",FALSE,FALSE,TRUE,FALSE
"HSPC:ICAM3_Mono:ITGAL",FALSE,FALSE,TRUE,FALSE
"HSPC:ICAM3_Mono:ITGB2",FALSE,FALSE,TRUE,FALSE
"HSPC:IRAK4_Mono:TLR4",FALSE,FALSE,TRUE,FALSE
"HSPC:ITGA6_Mono:CD151",FALSE,FALSE,TRUE,FALSE
"HSPC:ITGA6_Mono:CD82",FALSE,FALSE,TRUE,FALSE
"HSPC:LGALS1_Mono:CD69",FALSE,FALSE,TRUE,FALSE
"HSPC:LGALS1_Mono:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:LGALS1_Mono:PTPRC",FALSE,FALSE,TRUE,FALSE
"HSPC:PLGRKT_Mono:PLAUR",FALSE,FALSE,TRUE,FALSE
"HSPC:S100A8_Mono:CD69",FALSE,FALSE,TRUE,FALSE
"B:FCGRT_Mono:IGFLR1",FALSE,FALSE,TRUE,FALSE
"B:FCGRT_Mono:LILRA2",FALSE,FALSE,TRUE,FALSE
"B:FCGRT_Mono:LILRB2",FALSE,FALSE,TRUE,FALSE
"B:HLA-A_Mono:APLP2",FALSE,FALSE,TRUE,TRUE
"B:HLA-A_Mono:LILRB2",FALSE,FALSE,TRUE,TRUE
"B:HLA-F_Mono:LILRB2",FALSE,FALSE,TRUE,FALSE
"B:IL16_Mono:CD4",FALSE,FALSE,TRUE,FALSE
"B:LMAN1_Mono:MCFD2",FALSE,FALSE,TRUE,FALSE
"B:PIGR_Mono:TNFRSF10B",FALSE,FALSE,TRUE,FALSE
"B:S100A8_Mono:CD69",FALSE,FALSE,TRUE,FALSE
"B:VCAN_Mono:CD44",FALSE,FALSE,TRUE,FALSE
"B:VCAN_Mono:ITGA4",FALSE,FALSE,TRUE,FALSE
"B:VCAN_Mono:ITGB1",FALSE,FALSE,TRUE,FALSE
"B:VCAN_Mono:LDLR",FALSE,FALSE,TRUE,FALSE
"B:VCAN_Mono:SELL",FALSE,FALSE,TRUE,FALSE
"B:VCAN_Mono:SELPLG",FALSE,FALSE,TRUE,FALSE
"Ery:BTK_Mono:JAK2",FALSE,FALSE,TRUE,FALSE
"Ery:CD59_Mono:STAB1",FALSE,FALSE,TRUE,FALSE
"Ery:CD99_Mono:PILRA",FALSE,FALSE,TRUE,FALSE
"Ery:GNAI2_Mono:ADCY7",FALSE,FALSE,TRUE,FALSE
"Ery:GP1BB_Mono:ITGAM",FALSE,FALSE,TRUE,FALSE
"Ery:GP1BB_Mono:ITGB2",FALSE,FALSE,TRUE,FALSE
"Ery:GPI_Mono:AMFR",FALSE,FALSE,TRUE,FALSE
"Ery:HLA-A_Mono:APLP2",FALSE,FALSE,TRUE,TRUE
"Ery:HLA-A_Mono:LILRB2",FALSE,FALSE,TRUE,TRUE
"Ery:ITGA4_Mono:CD82",FALSE,FALSE,TRUE,FALSE
"Ery:ITGA6_Mono:CD151",FALSE,FALSE,TRUE,FALSE
"Ery:ITGA6_Mono:CD82",FALSE,FALSE,TRUE,FALSE
"Ery:LGALS1_Mono:CD69",FALSE,FALSE,TRUE,FALSE
"Ery:LGALS1_Mono:ITGB1",FALSE,FALSE,TRUE,FALSE
"Ery:LGALS1_Mono:PTPRC",FALSE,FALSE,TRUE,FALSE
"Ery:LRRN2_Mono:TMEM123",FALSE,FALSE,TRUE,TRUE
"Ery:MICA_Mono:HCST",FALSE,FALSE,TRUE,FALSE
"Ery:PIK3CA_Mono:IFNAR1",FALSE,FALSE,TRUE,FALSE
"Ery:PIK3CA_Mono:IFNAR2",FALSE,FALSE,TRUE,FALSE
"Ery:PLGRKT_Mono:PLAUR",FALSE,FALSE,TRUE,FALSE
"Ery:S100A8_Mono:CD69",FALSE,FALSE,TRUE,FALSE
"T:AREG_Mono:ICAM1",FALSE,FALSE,TRUE,FALSE
"T:CD99_Mono:PILRA",FALSE,FALSE,TRUE,FALSE
"T:FYN_Mono:SPN",FALSE,FALSE,TRUE,FALSE
"T:GNAI2_Mono:ADCY7",FALSE,FALSE,TRUE,FALSE
"T:GPI_Mono:AMFR",FALSE,FALSE,TRUE,FALSE
"T:GRN_Mono:TNFRSF1A",FALSE,FALSE,TRUE,FALSE
"T:GRN_Mono:TNFRSF1B",FALSE,FALSE,TRUE,FALSE
"T:HLA-A_Mono:APLP2",FALSE,FALSE,TRUE,TRUE
"T:HLA-A_Mono:LILRB2",FALSE,FALSE,TRUE,TRUE
"T:HLA-DRA_Mono:CD37",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRA_Mono:CD4",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRA_Mono:CD82",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRB1_Mono:CD37",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRB1_Mono:CD4",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRB1_Mono:CD82",FALSE,FALSE,TRUE,FALSE
"T:HLA-F_Mono:LILRB2",FALSE,FALSE,TRUE,TRUE
"T:HSPA1A_Mono:TLR4",FALSE,FALSE,TRUE,FALSE
"T:ITGA4_Mono:CD82",FALSE,FALSE,TRUE,FALSE
"T:LGALS1_Mono:CD69",FALSE,FALSE,TRUE,FALSE
"T:LGALS1_Mono:ITGB1",FALSE,FALSE,TRUE,FALSE
"T:LGALS1_Mono:PTPRC",FALSE,FALSE,TRUE,FALSE
"T:LMAN1_Mono:MCFD2",FALSE,FALSE,TRUE,FALSE
"T:PIK3CA_Mono:IFNAR1",FALSE,FALSE,TRUE,FALSE
"T:PIK3CA_Mono:IFNAR2",FALSE,FALSE,TRUE,FALSE
"T:S100A8_Mono:CD69",FALSE,FALSE,TRUE,FALSE
"Mono:CASP8_Gran:FAS",FALSE,FALSE,TRUE,FALSE
"Mono:CD69_Gran:SIRPA",FALSE,FALSE,TRUE,FALSE
"Mono:LGALS1_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"Mono:RPS19_Gran:C5AR1",FALSE,FALSE,TRUE,FALSE
"DC:ALOX5AP_Gran:ALOX5",FALSE,FALSE,TRUE,FALSE
"DC:CCR1_Gran:MBP",FALSE,FALSE,TRUE,FALSE
"DC:CCR1_Gran:PRNP",FALSE,FALSE,TRUE,FALSE
"DC:CD59_Gran:STAB1",FALSE,FALSE,TRUE,FALSE
"DC:LGALS1_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"DC:LGALS9_Gran:HAVCR2",FALSE,FALSE,TRUE,FALSE
"DC:RPS19_Gran:C5AR1",FALSE,FALSE,TRUE,FALSE
"DC:S100A12_Gran:CD36",FALSE,FALSE,TRUE,FALSE
"DC:S100A12_Gran:TLR4",FALSE,FALSE,TRUE,FALSE
"Gran:ALOX5AP_Gran:ALOX5",FALSE,FALSE,TRUE,FALSE
"Gran:CASP8_Gran:FAS",FALSE,FALSE,TRUE,FALSE
"Gran:CD69_Gran:SIRPA",FALSE,FALSE,TRUE,FALSE
"Gran:FYN_Gran:SPN",FALSE,FALSE,TRUE,FALSE
"Gran:RPS19_Gran:C5AR1",FALSE,FALSE,TRUE,FALSE
"HSPC:ANGPT1_Gran:ITGA5",FALSE,FALSE,TRUE,FALSE
"HSPC:ANGPT1_Gran:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:CASP8_Gran:FAS",FALSE,FALSE,TRUE,FALSE
"HSPC:CD320_Gran:JAML",FALSE,FALSE,TRUE,FALSE
"HSPC:CD47_Gran:SCN1B",FALSE,FALSE,TRUE,FALSE
"HSPC:CD59_Gran:STAB1",FALSE,FALSE,TRUE,FALSE
"HSPC:LGALS1_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"HSPC:LGALS9_Gran:HAVCR2",FALSE,FALSE,TRUE,FALSE
"HSPC:RPS19_Gran:C5AR1",FALSE,FALSE,TRUE,FALSE
"HSPC:S100A8_Gran:CD36",FALSE,FALSE,TRUE,FALSE
"HSPC:S100A8_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"HSPC:S100A8_Gran:ITGB2",FALSE,FALSE,TRUE,FALSE
"HSPC:S100A8_Gran:TLR4",FALSE,FALSE,TRUE,FALSE
"B:CASP8_Gran:FAS",FALSE,FALSE,TRUE,FALSE
"B:CD47_Gran:SCN1B",FALSE,FALSE,TRUE,FALSE
"B:ICAM3_Gran:ITGAL",FALSE,FALSE,TRUE,FALSE
"B:ICAM3_Gran:ITGB2",FALSE,FALSE,TRUE,TRUE
"B:LMAN1_Gran:MCFD2",FALSE,FALSE,TRUE,FALSE
"B:PIGR_Gran:TNFRSF10B",FALSE,FALSE,TRUE,FALSE
"B:RPS19_Gran:C5AR1",FALSE,FALSE,TRUE,FALSE
"B:S100A8_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"Ery:CASP8_Gran:FAS",FALSE,FALSE,TRUE,FALSE
"Ery:CD47_Gran:SCN1B",FALSE,FALSE,TRUE,FALSE
"Ery:CD9_Gran:CD36",FALSE,FALSE,TRUE,FALSE
"Ery:GP1BB_Gran:ITGB2",FALSE,FALSE,TRUE,TRUE
"Ery:GPI_Gran:AMFR",FALSE,FALSE,TRUE,FALSE
"Ery:HLA-DRA_Gran:CD37",FALSE,FALSE,TRUE,FALSE
"Ery:HLA-DRA_Gran:CD63",FALSE,FALSE,TRUE,FALSE
"Ery:HLA-DRA_Gran:CD81",FALSE,FALSE,TRUE,FALSE
"Ery:LGALS1_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"Ery:LGALS9_Gran:HAVCR2",FALSE,FALSE,TRUE,FALSE
"Ery:LRRN2_Gran:TMEM123",FALSE,FALSE,TRUE,FALSE
"Ery:MICA_Gran:HCST",FALSE,FALSE,TRUE,FALSE
"Ery:PODXL_Gran:SELL",FALSE,FALSE,TRUE,FALSE
"Ery:PODXL2_Gran:SELL",FALSE,FALSE,TRUE,TRUE
"Ery:S100A8_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"T:CALM1_Gran:FAS",FALSE,FALSE,TRUE,FALSE
"T:CALM1_Gran:INSR",FALSE,FALSE,TRUE,FALSE
"T:CALM1_Gran:KCNQ1",FALSE,FALSE,TRUE,FALSE
"T:CALM1_Gran:PTPRA",FALSE,FALSE,TRUE,FALSE
"T:CALM1_Gran:SELL",FALSE,FALSE,TRUE,TRUE
"T:CCL4_Gran:CCR1",FALSE,FALSE,TRUE,FALSE
"T:CD320_Gran:JAML",FALSE,FALSE,TRUE,FALSE
"T:CD47_Gran:SCN1B",FALSE,FALSE,TRUE,FALSE
"T:GRN_Gran:SORT1",FALSE,FALSE,TRUE,FALSE
"T:GRN_Gran:TNFRSF1A",FALSE,FALSE,TRUE,FALSE
"T:GRN_Gran:TNFRSF1B",FALSE,FALSE,TRUE,FALSE
"T:HLA-B_Gran:CANX",FALSE,FALSE,TRUE,TRUE
"T:HLA-B_Gran:LILRB2",FALSE,FALSE,TRUE,FALSE
"T:HSPA1A_Gran:TLR4",FALSE,FALSE,TRUE,FALSE
"T:ICAM3_Gran:ITGAL",FALSE,FALSE,TRUE,FALSE
"T:ICAM3_Gran:ITGB2",FALSE,FALSE,TRUE,TRUE
"T:ITGA4_Gran:CD81",FALSE,FALSE,TRUE,FALSE
"T:LGALS1_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"T:LMAN1_Gran:MCFD2",FALSE,FALSE,TRUE,FALSE
"T:MIF_Gran:CD44",FALSE,FALSE,TRUE,FALSE
"T:MIF_Gran:CXCR4",FALSE,FALSE,TRUE,TRUE
"T:MIF_Gran:TNFRSF14",FALSE,FALSE,TRUE,FALSE
"T:PIK3CA_Gran:IFNAR1",FALSE,FALSE,TRUE,FALSE
"T:PIK3CA_Gran:IFNAR2",FALSE,FALSE,TRUE,FALSE
"T:RPS19_Gran:C5AR1",FALSE,FALSE,TRUE,FALSE
"T:S100A8_Gran:CD69",FALSE,FALSE,TRUE,FALSE
"Mono:ACTR2_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Mono:CALM1_T:PTPRA",FALSE,FALSE,TRUE,FALSE
"Mono:CALM1_T:SELL",FALSE,FALSE,TRUE,FALSE
"Mono:CALM2_T:SELL",FALSE,FALSE,TRUE,FALSE
"Mono:CCR1_T:MBP",FALSE,FALSE,TRUE,FALSE
"Mono:CCR1_T:PRNP",FALSE,FALSE,TRUE,FALSE
"Mono:CD14_T:ITGA4",FALSE,FALSE,TRUE,FALSE
"Mono:CD14_T:ITGB1",FALSE,FALSE,TRUE,FALSE
"Mono:CD14_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"Mono:CD14_T:PLXND1",FALSE,FALSE,TRUE,FALSE
"Mono:CD69_T:KLRB1",FALSE,FALSE,TRUE,FALSE
"Mono:ICAM2_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"Mono:PIK3R1_T:EPN1",FALSE,FALSE,TRUE,FALSE
"Mono:PRNP_T:TNFRSF25",FALSE,FALSE,TRUE,FALSE
"Mono:RPS19_T:C5AR1",FALSE,FALSE,TRUE,FALSE
"Mono:SELPLG_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"Mono:SELPLG_T:SELL",FALSE,FALSE,TRUE,FALSE
"Mono:UBA52_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Mono:UBB_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Mono:UBC_T:LDLR",FALSE,FALSE,TRUE,TRUE
"Mono:VCAN_T:ITGA4",FALSE,FALSE,TRUE,TRUE
"Mono:VCAN_T:ITGB1",FALSE,FALSE,TRUE,TRUE
"Mono:VCAN_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Mono:VCAN_T:SELL",FALSE,FALSE,TRUE,TRUE
"DC:ACTR2_T:LDLR",FALSE,FALSE,TRUE,FALSE
"DC:CALM1_T:PTPRA",FALSE,FALSE,TRUE,FALSE
"DC:CALM1_T:SELL",FALSE,FALSE,TRUE,FALSE
"DC:CALM2_T:SELL",FALSE,FALSE,TRUE,FALSE
"DC:CCR1_T:MBP",FALSE,FALSE,TRUE,FALSE
"DC:CCR1_T:PRNP",FALSE,FALSE,TRUE,FALSE
"DC:HLA-DRB1_T:CD37",FALSE,FALSE,TRUE,TRUE
"DC:HLA-DRB1_T:CD53",FALSE,FALSE,TRUE,TRUE
"DC:HLA-DRB1_T:CD81",FALSE,FALSE,TRUE,TRUE
"DC:ICAM2_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"DC:PRNP_T:TNFRSF25",FALSE,FALSE,TRUE,FALSE
"DC:RPS19_T:C5AR1",FALSE,FALSE,TRUE,FALSE
"DC:RPS27A_T:LDLR",FALSE,FALSE,TRUE,FALSE
"DC:SELPLG_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"DC:SELPLG_T:SELL",FALSE,FALSE,TRUE,FALSE
"DC:SPTAN1_T:PTPRA",FALSE,FALSE,TRUE,FALSE
"DC:UBA52_T:LDLR",FALSE,FALSE,TRUE,FALSE
"DC:UBB_T:LDLR",FALSE,FALSE,TRUE,FALSE
"DC:UBC_T:LDLR",FALSE,FALSE,TRUE,FALSE
"DC:VCAN_T:LDLR",FALSE,FALSE,TRUE,FALSE
"DC:VCAN_T:SELL",FALSE,FALSE,TRUE,FALSE
"Gran:ACTR2_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Gran:ADM_T:RAMP1",FALSE,FALSE,TRUE,FALSE
"Gran:CALM2_T:SELL",FALSE,FALSE,TRUE,FALSE
"Gran:CCR1_T:MBP",FALSE,FALSE,TRUE,FALSE
"Gran:CCR1_T:PRNP",FALSE,FALSE,TRUE,FALSE
"Gran:CD69_T:KLRB1",FALSE,FALSE,TRUE,FALSE
"Gran:ICAM2_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"Gran:PRNP_T:TNFRSF25",FALSE,FALSE,TRUE,FALSE
"Gran:RPS19_T:C5AR1",FALSE,FALSE,TRUE,FALSE
"Gran:RPS27A_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Gran:SELPLG_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"Gran:SELPLG_T:SELL",FALSE,FALSE,TRUE,FALSE
"Gran:SPTAN1_T:PTPRA",FALSE,FALSE,TRUE,FALSE
"Gran:UBA52_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Gran:UBB_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Gran:UBC_T:LDLR",FALSE,FALSE,TRUE,TRUE
"Gran:VCAN_T:ITGA4",FALSE,FALSE,TRUE,FALSE
"Gran:VCAN_T:ITGB1",FALSE,FALSE,TRUE,FALSE
"Gran:VCAN_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Gran:VCAN_T:SELL",FALSE,FALSE,TRUE,FALSE
"HSPC:ACTR2_T:LDLR",FALSE,FALSE,TRUE,FALSE
"HSPC:ANGPT1_T:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:BICD1_T:F2R",FALSE,FALSE,TRUE,FALSE
"HSPC:CD34_T:SELL",FALSE,FALSE,TRUE,FALSE
"HSPC:HGF_T:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:PODXL2_T:SELL",FALSE,FALSE,TRUE,FALSE
"HSPC:PRNP_T:TNFRSF25",FALSE,FALSE,TRUE,FALSE
"HSPC:RPS19_T:C5AR1",FALSE,FALSE,TRUE,FALSE
"HSPC:RPS27A_T:LDLR",FALSE,FALSE,TRUE,FALSE
"HSPC:SELPLG_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"HSPC:SELPLG_T:SELL",FALSE,FALSE,TRUE,FALSE
"HSPC:UBA52_T:LDLR",FALSE,FALSE,TRUE,FALSE
"HSPC:UBA52_T:TGFBR2",FALSE,FALSE,TRUE,TRUE
"HSPC:UBB_T:LDLR",FALSE,FALSE,TRUE,FALSE
"HSPC:UBC_T:LDLR",FALSE,FALSE,TRUE,TRUE
"B:ACTR2_T:LDLR",FALSE,FALSE,TRUE,FALSE
"B:ADM_T:RAMP1",FALSE,FALSE,TRUE,FALSE
"B:BICD1_T:F2R",FALSE,FALSE,TRUE,FALSE
"B:CALM1_T:SELL",FALSE,FALSE,TRUE,FALSE
"B:CALM2_T:SELL",FALSE,FALSE,TRUE,FALSE
"B:CD19_T:CD81",FALSE,FALSE,TRUE,FALSE
"B:HLA-DRB1_T:CD37",FALSE,FALSE,TRUE,TRUE
"B:HLA-DRB1_T:CD53",FALSE,FALSE,TRUE,TRUE
"B:HLA-DRB1_T:CD81",FALSE,FALSE,TRUE,TRUE
"B:PIK3R1_T:EPN1",FALSE,FALSE,TRUE,FALSE
"B:PRNP_T:TNFRSF25",FALSE,FALSE,TRUE,FALSE
"B:RPS19_T:C5AR1",FALSE,FALSE,TRUE,FALSE
"B:RPS27A_T:LDLR",FALSE,FALSE,TRUE,FALSE
"B:TNFSF9_T:HLA-DPA1",FALSE,FALSE,TRUE,FALSE
"B:UBA52_T:LDLR",FALSE,FALSE,TRUE,FALSE
"B:UBB_T:LDLR",FALSE,FALSE,TRUE,FALSE
"B:VCAN_T:ITGA4",FALSE,FALSE,TRUE,FALSE
"B:VCAN_T:ITGB1",FALSE,FALSE,TRUE,FALSE
"B:VCAN_T:LDLR",FALSE,FALSE,TRUE,FALSE
"B:VCAN_T:SELL",FALSE,FALSE,TRUE,FALSE
"Ery:ACTR2_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Ery:ADM_T:RAMP1",FALSE,FALSE,TRUE,FALSE
"Ery:CALM2_T:SELL",FALSE,FALSE,TRUE,FALSE
"Ery:DAG1_T:SARAF",FALSE,FALSE,TRUE,FALSE
"Ery:GP1BB_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"Ery:HGF_T:ITGB1",FALSE,FALSE,TRUE,FALSE
"Ery:LRRN2_T:TMEM123",FALSE,FALSE,TRUE,FALSE
"Ery:MICA_T:HCST",FALSE,FALSE,TRUE,FALSE
"Ery:MICA_T:KLRK1",FALSE,FALSE,TRUE,FALSE
"Ery:NRG1_T:HLA-DPB1",FALSE,FALSE,TRUE,FALSE
"Ery:PARD3_T:F2R",FALSE,FALSE,TRUE,FALSE
"Ery:PODXL_T:SELL",FALSE,FALSE,TRUE,FALSE
"Ery:PODXL2_T:SELL",FALSE,FALSE,TRUE,FALSE
"Ery:THBS3_T:CD47",FALSE,FALSE,TRUE,FALSE
"Ery:THBS3_T:ITGB1",FALSE,FALSE,TRUE,FALSE
"Ery:UBA52_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Ery:UBB_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Ery:UBC_T:LDLR",FALSE,FALSE,TRUE,FALSE
"T:ACTR2_T:LDLR",FALSE,FALSE,TRUE,FALSE
"T:CALM1_T:SELL",FALSE,FALSE,TRUE,FALSE
"T:CALM2_T:SELL",FALSE,FALSE,TRUE,FALSE
"T:CD320_T:TMEM167A",FALSE,FALSE,TRUE,FALSE
"T:CD5_T:TNFRSF25",FALSE,FALSE,TRUE,FALSE
"T:GRN_T:TNFRSF1B",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRA_T:CD37",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRA_T:CD53",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRA_T:CD63",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRA_T:CD81",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRB1_T:CD37",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRB1_T:CD53",FALSE,FALSE,TRUE,FALSE
"T:HLA-DRB1_T:CD81",FALSE,FALSE,TRUE,FALSE
"T:ICAM3_T:ITGB2",FALSE,FALSE,TRUE,FALSE
"T:PIK3CA_T:IFNAR1",FALSE,FALSE,TRUE,FALSE
"T:PIK3R1_T:EPN1",FALSE,FALSE,TRUE,FALSE
"T:PRNP_T:TNFRSF25",FALSE,FALSE,TRUE,FALSE
"T:RPS19_T:C5AR1",FALSE,FALSE,TRUE,FALSE
"T:RPS27A_T:LDLR",FALSE,FALSE,TRUE,FALSE
"T:UBA52_T:LDLR",FALSE,FALSE,TRUE,FALSE
"T:UBB_T:LDLR",FALSE,FALSE,TRUE,FALSE
"Mono:APP_B:APLP2",FALSE,FALSE,TRUE,FALSE
"Mono:APP_B:CD74",FALSE,FALSE,TRUE,FALSE
"Mono:APP_B:LRP10",FALSE,FALSE,TRUE,FALSE
"Mono:APP_B:NCSTN",FALSE,FALSE,TRUE,FALSE
"Mono:APP_B:NOTCH2",FALSE,FALSE,TRUE,FALSE
"Mono:APP_B:RPSA",FALSE,FALSE,TRUE,TRUE
"Mono:BTK_B:JAK2",FALSE,FALSE,TRUE,FALSE
"Mono:CD86_B:CTLA4",FALSE,FALSE,TRUE,FALSE
"Mono:COPA_B:CD74",FALSE,FALSE,TRUE,FALSE
"Mono:HLA-B_B:CANX",FALSE,FALSE,TRUE,TRUE
"Mono:IL18_B:CD48",FALSE,FALSE,TRUE,FALSE
"Mono:ITGA4_B:CD82",FALSE,FALSE,TRUE,FALSE
"Mono:MIF_B:TNFRSF14",FALSE,FALSE,TRUE,FALSE
"Mono:PIGA_B:PIGR",FALSE,FALSE,TRUE,FALSE
"Mono:PIK3CA_B:IFNAR2",FALSE,FALSE,TRUE,FALSE
"Mono:PIK3R1_B:EPN1",FALSE,FALSE,TRUE,FALSE
"Mono:S100A8_B:CD68",FALSE,FALSE,TRUE,TRUE
"Mono:S100A9_B:CD68",FALSE,FALSE,TRUE,FALSE
"DC:ADAM9_B:ITGB1",FALSE,FALSE,TRUE,FALSE
"DC:BTK_B:JAK2",FALSE,FALSE,TRUE,FALSE
"DC:CALR_B:HLA-F",FALSE,FALSE,TRUE,FALSE
"DC:CCR1_B:MBP",FALSE,FALSE,TRUE,FALSE
"DC:CCR1_B:PRNP",FALSE,FALSE,TRUE,FALSE
"DC:CD86_B:CTLA4",FALSE,FALSE,TRUE,FALSE
"DC:COL9A2_B:ITGB1",FALSE,FALSE,TRUE,FALSE
"DC:HLA-B_B:CANX",FALSE,FALSE,TRUE,FALSE
"DC:LGALS9_B:CD47",FALSE,FALSE,TRUE,FALSE
"DC:LGALS9_B:PTPRC",FALSE,FALSE,TRUE,FALSE
"DC:MIF_B:CD74",FALSE,FALSE,TRUE,FALSE
"DC:MIF_B:TNFRSF14",FALSE,FALSE,TRUE,FALSE
"DC:PIK3R1_B:EPN1",FALSE,FALSE,TRUE,FALSE
"DC:S100A8_B:CD68",FALSE,FALSE,TRUE,FALSE
"DC:S100A9_B:CD68",FALSE,FALSE,TRUE,FALSE
"Gran:APP_B:APLP2",FALSE,FALSE,TRUE,FALSE
"Gran:APP_B:CD74",FALSE,FALSE,TRUE,FALSE
"Gran:APP_B:LRP10",FALSE,FALSE,TRUE,FALSE
"Gran:APP_B:NCSTN",FALSE,FALSE,TRUE,FALSE
"Gran:APP_B:NOTCH2",FALSE,FALSE,TRUE,FALSE
"Gran:APP_B:RPSA",FALSE,FALSE,TRUE,TRUE
"Gran:BTK_B:JAK2",FALSE,FALSE,TRUE,FALSE
"Gran:CALR_B:HLA-F",FALSE,FALSE,TRUE,TRUE
"Gran:CD86_B:CTLA4",FALSE,FALSE,TRUE,FALSE
"Gran:COPA_B:CD74",FALSE,FALSE,TRUE,FALSE
"Gran:IL18_B:CD48",FALSE,FALSE,TRUE,FALSE
"Gran:MIF_B:CD74",FALSE,FALSE,TRUE,FALSE
"Gran:MIF_B:TNFRSF14",FALSE,FALSE,TRUE,FALSE
"Gran:PIGA_B:PIGR",FALSE,FALSE,TRUE,FALSE
"Gran:PIK3CA_B:IFNAR2",FALSE,FALSE,TRUE,FALSE
"Gran:PIK3R1_B:EPN1",FALSE,FALSE,TRUE,FALSE
"HSPC:ADAM9_B:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:ANGPT1_B:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:APP_B:APLP2",FALSE,FALSE,TRUE,FALSE
"HSPC:APP_B:CD74",FALSE,FALSE,TRUE,FALSE
"HSPC:APP_B:LRP10",FALSE,FALSE,TRUE,FALSE
"HSPC:APP_B:NCSTN",FALSE,FALSE,TRUE,FALSE
"HSPC:APP_B:NOTCH2",FALSE,FALSE,TRUE,FALSE
"HSPC:APP_B:RPSA",FALSE,FALSE,TRUE,TRUE
"HSPC:BTK_B:JAK2",FALSE,FALSE,TRUE,FALSE
"HSPC:CALR_B:HLA-F",FALSE,FALSE,TRUE,FALSE
"HSPC:COL4A5_B:CD47",FALSE,FALSE,TRUE,FALSE
"HSPC:COL4A5_B:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:COPA_B:CD74",FALSE,FALSE,TRUE,FALSE
"HSPC:F13A1_B:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:HGF_B:ITGB1",FALSE,FALSE,TRUE,FALSE
"HSPC:HGF_B:ST14",FALSE,FALSE,TRUE,FALSE
"HSPC:HLA-B_B:CANX",FALSE,FALSE,TRUE,TRUE
"HSPC:IL18_B:CD48",FALSE,FALSE,TRUE,FALSE
"HSPC:ITGA4_B:CD82",FALSE,FALSE,TRUE,FALSE
"HSPC:ITGA6_B:CD63",FALSE,FALSE,TRUE,FALSE
