"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"2839","Mono:HLA-DRA_Ery:CD82","Mono","HLA-DRA","Ery","CD82",-0.833671441515946,0,-0.325524958584752,1.92871032516903e-41
"2840","Mono:HLA-DRB1_Ery:CD37","Mono","HLA-DRB1","Ery","CD37",-0.857388875730965,0,NA,NA
"2841","Mono:HLA-DRB1_Ery:CD53","Mono","HLA-DRB1","Ery","CD53",-0.857388875730965,0,NA,NA
"2842","Mono:HLA-DRB1_Ery:CD82","Mono","HLA-DRB1","Ery","CD82",-0.857388875730965,0,-0.325524958584752,1.92871032516903e-41
"2843","Mono:LDLR_Ery:LRP1","Mono","LDLR","Ery","LRP1",NA,NA,NA,NA
"2844","Mono:LGALS1_Ery:ITGB1","Mono","LGALS1","Ery","ITGB1",NA,NA,NA,NA
"2845","Mono:LGALS1_Ery:PTPRC","Mono","LGALS1","Ery","PTPRC",NA,NA,NA,NA
"2846","Mono:LGALS9_Ery:CD44","Mono","LGALS9","Ery","CD44",0.285199357074697,1.79688662155766e-235,NA,NA
"2847","Mono:LGALS9_Ery:CD47","Mono","LGALS9","Ery","CD47",0.285199357074697,1.79688662155766e-235,NA,NA
"2848","Mono:LGALS9_Ery:LRP1","Mono","LGALS9","Ery","LRP1",0.285199357074697,1.79688662155766e-235,NA,NA
"2849","Mono:LGALS9_Ery:MRC2","Mono","LGALS9","Ery","MRC2",0.285199357074697,1.79688662155766e-235,NA,NA
"2850","Mono:LGALS9_Ery:PTPRC","Mono","LGALS9","Ery","PTPRC",0.285199357074697,1.79688662155766e-235,NA,NA
"2851","Mono:LGALS9_Ery:SLC1A5","Mono","LGALS9","Ery","SLC1A5",0.285199357074697,1.79688662155766e-235,NA,NA
"2852","Mono:LRPAP1_Ery:LRP1","Mono","LRPAP1","Ery","LRP1",NA,NA,NA,NA
"2853","Mono:LYN_Ery:EPOR","Mono","LYN","Ery","EPOR",NA,NA,NA,NA
"2854","Mono:NAMPT_Ery:INSR","Mono","NAMPT","Ery","INSR",NA,NA,NA,NA
"2855","Mono:NCSTN_Ery:LRP1","Mono","NCSTN","Ery","LRP1",NA,NA,NA,NA
"2856","Mono:PIK3R1_Ery:EPN1","Mono","PIK3R1","Ery","EPN1",NA,NA,NA,NA
"2857","Mono:PIK3R1_Ery:EPOR","Mono","PIK3R1","Ery","EPOR",NA,NA,NA,NA
"2858","Mono:PSEN1_Ery:CD44","Mono","PSEN1","Ery","CD44",NA,NA,NA,NA
"2859","Mono:PTAFR_Ery:PRNP","Mono","PTAFR","Ery","PRNP",NA,NA,NA,NA
"2860","Mono:SERPINA1_Ery:LRP1","Mono","SERPINA1","Ery","LRP1",NA,NA,NA,NA
"2861","Mono:SERPING1_Ery:LRP1","Mono","SERPING1","Ery","LRP1",NA,NA,NA,NA
"2862","Mono:SIGLEC1_Ery:PTPRC","Mono","SIGLEC1","Ery","PTPRC",0.269511973993553,0,NA,NA
"2863","Mono:SIGLEC1_Ery:SPN","Mono","SIGLEC1","Ery","SPN",0.269511973993553,0,-0.42350453359881,8.84356875751878e-60
"2864","Mono:SIRPB2_Ery:CD47","Mono","SIRPB2","Ery","CD47",NA,NA,NA,NA
"2865","Mono:SPTAN1_Ery:PTPRA","Mono","SPTAN1","Ery","PTPRA",NA,NA,NA,NA
"2866","Mono:TOR2A_Ery:ATP5F1B","Mono","TOR2A","Ery","ATP5F1B",NA,NA,-0.382533634393518,2.21069131415289e-35
"2867","Mono:TYROBP_Ery:TREM1","Mono","TYROBP","Ery","TREM1",NA,NA,NA,NA
"2868","Gran:APOC2_Ery:LRP1","Gran","APOC2","Ery","LRP1",NA,NA,NA,NA
"2869","Gran:ARF1_Ery:INSR","Gran","ARF1","Ery","INSR",NA,NA,NA,NA
"2870","Gran:BMP1_Ery:BMPR2","Gran","BMP1","Ery","BMPR2",NA,NA,NA,NA
"2871","Gran:CA2_Ery:AQP1","Gran","CA2","Ery","AQP1",0.619532790551005,1.98035500171254e-92,0.415112883941959,2.73325104104188e-14
"2872","Gran:CASP8_Ery:FAS","Gran","CASP8","Ery","FAS",NA,NA,NA,NA
"2873","Gran:CD53_Ery:CD37","Gran","CD53","Ery","CD37",0.257527790571524,5.21754442307719e-25,NA,NA
"2874","Gran:CD55_Ery:ADGRE5","Gran","CD55","Ery","ADGRE5",NA,NA,NA,NA
"2875","Gran:CD55_Ery:CR1","Gran","CD55","Ery","CR1",NA,NA,NA,NA
"2876","Gran:CD82_Ery:CD37","Gran","CD82","Ery","CD37",NA,NA,NA,NA
"2877","Gran:CIRBP_Ery:TREM1","Gran","CIRBP","Ery","TREM1",NA,NA,NA,NA
"2878","Gran:CTNNB1_Ery:AQP1","Gran","CTNNB1","Ery","AQP1",0.466062798634936,8.20574562639271e-68,0.415112883941959,2.73325104104188e-14
"2879","Gran:FCN1_Ery:LRP1","Gran","FCN1","Ery","LRP1",-0.813126440042325,4.8200472283136e-102,NA,NA
"2880","Gran:FYN_Ery:SPN","Gran","FYN","Ery","SPN",NA,NA,-0.42350453359881,8.84356875751878e-60
"2881","Gran:GDF11_Ery:ACTR2","Gran","GDF11","Ery","ACTR2",NA,NA,NA,NA
"2882","Gran:GDF11_Ery:BMPR2","Gran","GDF11","Ery","BMPR2",NA,NA,NA,NA
"2883","Gran:HLA-DRB1_Ery:CD37","Gran","HLA-DRB1","Ery","CD37",-0.732021020477434,1.21576656649759e-138,NA,NA
"2884","Gran:HLA-DRB1_Ery:CD53","Gran","HLA-DRB1","Ery","CD53",-0.732021020477434,1.21576656649759e-138,NA,NA
"2885","Gran:HLA-DRB1_Ery:CD82","Gran","HLA-DRB1","Ery","CD82",-0.732021020477434,1.21576656649759e-138,-0.325524958584752,1.92871032516903e-41
"2886","Gran:LDLR_Ery:LRP1","Gran","LDLR","Ery","LRP1",NA,NA,NA,NA
"2887","Gran:LGALS1_Ery:ITGB1","Gran","LGALS1","Ery","ITGB1",-0.375472077760043,1.49074850200129e-64,NA,NA
"2888","Gran:LGALS1_Ery:PTPRC","Gran","LGALS1","Ery","PTPRC",-0.375472077760043,1.49074850200129e-64,NA,NA
"2889","Gran:LGALS9_Ery:CD44","Gran","LGALS9","Ery","CD44",0.334237428757051,2.64278832887731e-44,NA,NA
"2890","Gran:LGALS9_Ery:CD47","Gran","LGALS9","Ery","CD47",0.334237428757051,2.64278832887731e-44,NA,NA
"2891","Gran:LGALS9_Ery:LRP1","Gran","LGALS9","Ery","LRP1",0.334237428757051,2.64278832887731e-44,NA,NA
"2892","Gran:LGALS9_Ery:MRC2","Gran","LGALS9","Ery","MRC2",0.334237428757051,2.64278832887731e-44,NA,NA
"2893","Gran:LGALS9_Ery:PTPRC","Gran","LGALS9","Ery","PTPRC",0.334237428757051,2.64278832887731e-44,NA,NA
"2894","Gran:LGALS9_Ery:SLC1A5","Gran","LGALS9","Ery","SLC1A5",0.334237428757051,2.64278832887731e-44,NA,NA
"2895","Gran:LRPAP1_Ery:LRP1","Gran","LRPAP1","Ery","LRP1",NA,NA,NA,NA
"2896","Gran:NAMPT_Ery:INSR","Gran","NAMPT","Ery","INSR",0.301849638971726,8.57496960752607e-25,NA,NA
"2897","Gran:NCSTN_Ery:LRP1","Gran","NCSTN","Ery","LRP1",NA,NA,NA,NA
"2898","Gran:PIK3R1_Ery:EPN1","Gran","PIK3R1","Ery","EPN1",NA,NA,NA,NA
"2899","Gran:PIK3R1_Ery:EPOR","Gran","PIK3R1","Ery","EPOR",NA,NA,NA,NA
"2900","Gran:PSEN1_Ery:CD44","Gran","PSEN1","Ery","CD44",NA,NA,NA,NA
"2901","Gran:RETN_Ery:CAP1","Gran","RETN","Ery","CAP1",-0.766439527189285,1.55825169529439e-97,NA,NA
"2902","Gran:RETN_Ery:TLR4","Gran","RETN","Ery","TLR4",-0.766439527189285,1.55825169529439e-97,NA,NA
"2903","Gran:ROBO3_Ery:F11R","Gran","ROBO3","Ery","F11R",NA,NA,NA,NA
"2904","Gran:SERPINA1_Ery:LRP1","Gran","SERPINA1","Ery","LRP1",0.254424737877871,2.30748539056237e-21,NA,NA
"2905","Gran:SIGLEC1_Ery:PTPRC","Gran","SIGLEC1","Ery","PTPRC",NA,NA,NA,NA
"2906","Gran:SIGLEC1_Ery:SPN","Gran","SIGLEC1","Ery","SPN",NA,NA,-0.42350453359881,8.84356875751878e-60
"2907","Gran:SIRPB2_Ery:CD47","Gran","SIRPB2","Ery","CD47",NA,NA,NA,NA
"2908","Gran:SPTAN1_Ery:PTPRA","Gran","SPTAN1","Ery","PTPRA",NA,NA,NA,NA
"2909","Gran:TOR2A_Ery:ATP5F1B","Gran","TOR2A","Ery","ATP5F1B",NA,NA,-0.382533634393518,2.21069131415289e-35
"2910","Gran:TYROBP_Ery:TREM1","Gran","TYROBP","Ery","TREM1",NA,NA,NA,NA
"2911","T:ADRB2_Ery:CXCR4","T","ADRB2","Ery","CXCR4",NA,NA,NA,NA
"2912","T:ADRB2_Ery:HNRNPK","T","ADRB2","Ery","HNRNPK",NA,NA,NA,NA
"2913","T:ADRB2_Ery:PRNP","T","ADRB2","Ery","PRNP",NA,NA,NA,NA
"2914","T:ADRB2_Ery:TMEM259","T","ADRB2","Ery","TMEM259",NA,NA,NA,NA
"2915","T:ADRB2_Ery:VAPA","T","ADRB2","Ery","VAPA",NA,NA,NA,NA
"2916","T:ADRB2_Ery:YWHAQ","T","ADRB2","Ery","YWHAQ",NA,NA,-0.305267782752316,4.44939176793025e-28
"2917","T:ARF1_Ery:INSR","T","ARF1","Ery","INSR",0.350713490862715,4.22782604412243e-159,NA,NA
"2918","T:CALM1_Ery:AQP1","T","CALM1","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"2919","T:CALM1_Ery:FAS","T","CALM1","Ery","FAS",NA,NA,NA,NA
"2920","T:CALM1_Ery:HMMR","T","CALM1","Ery","HMMR",NA,NA,NA,NA
"2921","T:CALM1_Ery:INSR","T","CALM1","Ery","INSR",NA,NA,NA,NA
"2922","T:CALM1_Ery:PTPRA","T","CALM1","Ery","PTPRA",NA,NA,NA,NA
"2923","T:CALM2_Ery:AQP1","T","CALM2","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"2924","T:CALM2_Ery:INSR","T","CALM2","Ery","INSR",NA,NA,NA,NA
"2925","T:CASP8_Ery:FAS","T","CASP8","Ery","FAS",NA,NA,NA,NA
"2926","T:CD2_Ery:CD53","T","CD2","Ery","CD53",NA,NA,NA,NA
"2927","T:CD320_Ery:TMEM167A","T","CD320","Ery","TMEM167A",NA,NA,NA,NA
"2928","T:CD53_Ery:CD37","T","CD53","Ery","CD37",NA,NA,NA,NA
"2929","T:CD55_Ery:ADGRE5","T","CD55","Ery","ADGRE5",NA,NA,NA,NA
"2930","T:CD55_Ery:CR1","T","CD55","Ery","CR1",NA,NA,NA,NA
"2931","T:CIRBP_Ery:TREM1","T","CIRBP","Ery","TREM1",NA,NA,NA,NA
"2932","T:COPA_Ery:CD74","T","COPA","Ery","CD74",NA,NA,NA,NA
"2933","T:CTNNB1_Ery:AQP1","T","CTNNB1","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"2934","T:FYN_Ery:SPN","T","FYN","Ery","SPN",NA,NA,-0.42350453359881,8.84356875751878e-60
"2935","T:HLA-DRA_Ery:CD37","T","HLA-DRA","Ery","CD37",NA,NA,NA,NA
"2936","T:HLA-DRA_Ery:CD53","T","HLA-DRA","Ery","CD53",NA,NA,NA,NA
"2937","T:HLA-DRA_Ery:CD63","T","HLA-DRA","Ery","CD63",NA,NA,-0.506145609679683,2.43572631723006e-92
"2938","T:HLA-DRA_Ery:CD82","T","HLA-DRA","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41
"2939","T:HLA-DRB1_Ery:CD37","T","HLA-DRB1","Ery","CD37",NA,NA,NA,NA
"2940","T:HLA-DRB1_Ery:CD53","T","HLA-DRB1","Ery","CD53",NA,NA,NA,NA
"2941","T:HLA-DRB1_Ery:CD82","T","HLA-DRB1","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41
"2942","T:LGALS1_Ery:ITGB1","T","LGALS1","Ery","ITGB1",NA,NA,NA,NA
"2943","T:LGALS1_Ery:PTPRC","T","LGALS1","Ery","PTPRC",NA,NA,NA,NA
"2944","T:LGALS3_Ery:ANXA2","T","LGALS3","Ery","ANXA2",NA,NA,NA,NA
"2945","T:LRPAP1_Ery:LRP1","T","LRPAP1","Ery","LRP1",NA,NA,NA,NA
"2946","T:LYN_Ery:EPOR","T","LYN","Ery","EPOR",NA,NA,NA,NA
"2947","T:NAMPT_Ery:INSR","T","NAMPT","Ery","INSR",NA,NA,NA,NA
"2948","T:PIK3R1_Ery:EPN1","T","PIK3R1","Ery","EPN1",NA,NA,NA,NA
"2949","T:PIK3R1_Ery:EPOR","T","PIK3R1","Ery","EPOR",NA,NA,NA,NA
"2950","T:RPS27A_Ery:TLR4","T","RPS27A","Ery","TLR4",NA,NA,NA,NA
"2951","T:SPTAN1_Ery:PTPRA","T","SPTAN1","Ery","PTPRA",NA,NA,NA,NA
"2952","T:SRGN_Ery:CD44","T","SRGN","Ery","CD44",0.456919142906548,0,NA,NA
"2953","T:TGFB1_Ery:CXCR4","T","TGFB1","Ery","CXCR4",0.398892403558256,4.92179456757968e-175,NA,NA
"2954","T:TGFB1_Ery:ITGB1","T","TGFB1","Ery","ITGB1",0.398892403558256,4.92179456757968e-175,NA,NA
"2955","T:TGFB1_Ery:LTBP1","T","TGFB1","Ery","LTBP1",0.398892403558256,4.92179456757968e-175,NA,NA
"2956","T:TYROBP_Ery:TREM1","T","TYROBP","Ery","TREM1",NA,NA,NA,NA
"2957","T:UBA52_Ery:TLR4","T","UBA52","Ery","TLR4",NA,NA,NA,NA
"2958","T:UBB_Ery:TLR4","T","UBB","Ery","TLR4",NA,NA,NA,NA
"2959","T:UBC_Ery:TLR4","T","UBC","Ery","TLR4",0.326908367715712,0,NA,NA
"2960","T:VIM_Ery:CD44","T","VIM","Ery","CD44",NA,NA,NA,NA
"2961","NK:ARF1_Ery:INSR","NK","ARF1","Ery","INSR",0.441667651088181,2.63218357718437e-53,NA,NA
"2962","NK:CALM1_Ery:AQP1","NK","CALM1","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"2963","NK:CALM1_Ery:FAS","NK","CALM1","Ery","FAS",NA,NA,NA,NA
"2964","NK:CALM1_Ery:HMMR","NK","CALM1","Ery","HMMR",NA,NA,NA,NA
"2965","NK:CALM1_Ery:INSR","NK","CALM1","Ery","INSR",NA,NA,NA,NA
"2966","NK:CALM1_Ery:PTPRA","NK","CALM1","Ery","PTPRA",NA,NA,NA,NA
"2967","NK:CALM2_Ery:AQP1","NK","CALM2","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"2968","NK:CALM2_Ery:INSR","NK","CALM2","Ery","INSR",NA,NA,NA,NA
"2969","NK:CASP8_Ery:FAS","NK","CASP8","Ery","FAS",0.309674538164315,4.87901392590031e-33,NA,NA
"2970","NK:CD2_Ery:CD53","NK","CD2","Ery","CD53",NA,NA,NA,NA
"2971","NK:CD53_Ery:CD37","NK","CD53","Ery","CD37",NA,NA,NA,NA
"2972","NK:CD55_Ery:ADGRE5","NK","CD55","Ery","ADGRE5",NA,NA,NA,NA
"2973","NK:CD55_Ery:CR1","NK","CD55","Ery","CR1",NA,NA,NA,NA
"2974","NK:CIRBP_Ery:TREM1","NK","CIRBP","Ery","TREM1",NA,NA,NA,NA
"2975","NK:COPA_Ery:CD74","NK","COPA","Ery","CD74",NA,NA,NA,NA
"2976","NK:CTNNB1_Ery:AQP1","NK","CTNNB1","Ery","AQP1",0.27551990338394,2.00754861822564e-33,0.415112883941959,2.73325104104188e-14
"2977","NK:FYN_Ery:SPN","NK","FYN","Ery","SPN",NA,NA,-0.42350453359881,8.84356875751878e-60
"2978","NK:GRN_Ery:TNFRSF1B","NK","GRN","Ery","TNFRSF1B",NA,NA,NA,NA
"2979","NK:HLA-DRA_Ery:CD37","NK","HLA-DRA","Ery","CD37",NA,NA,NA,NA
"2980","NK:HLA-DRA_Ery:CD53","NK","HLA-DRA","Ery","CD53",NA,NA,NA,NA
"2981","NK:HLA-DRA_Ery:CD63","NK","HLA-DRA","Ery","CD63",NA,NA,-0.506145609679683,2.43572631723006e-92
"2982","NK:HLA-DRA_Ery:CD82","NK","HLA-DRA","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41
"2983","NK:HLA-DRB1_Ery:CD37","NK","HLA-DRB1","Ery","CD37",NA,NA,NA,NA
"2984","NK:HLA-DRB1_Ery:CD53","NK","HLA-DRB1","Ery","CD53",NA,NA,NA,NA
"2985","NK:HLA-DRB1_Ery:CD82","NK","HLA-DRB1","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41
"2986","NK:LGALS1_Ery:ITGB1","NK","LGALS1","Ery","ITGB1",0.372012299385026,4.09503805195545e-36,NA,NA
"2987","NK:LGALS1_Ery:PTPRC","NK","LGALS1","Ery","PTPRC",0.372012299385026,4.09503805195545e-36,NA,NA
"2988","NK:LGALS3_Ery:ANXA2","NK","LGALS3","Ery","ANXA2",NA,NA,NA,NA
"2989","NK:LGALS9_Ery:CD44","NK","LGALS9","Ery","CD44",NA,NA,NA,NA
"2990","NK:LGALS9_Ery:CD47","NK","LGALS9","Ery","CD47",NA,NA,NA,NA
"2991","NK:LGALS9_Ery:LRP1","NK","LGALS9","Ery","LRP1",NA,NA,NA,NA
"2992","NK:LGALS9_Ery:MRC2","NK","LGALS9","Ery","MRC2",NA,NA,NA,NA
"2993","NK:LGALS9_Ery:PTPRC","NK","LGALS9","Ery","PTPRC",NA,NA,NA,NA
"2994","NK:LGALS9_Ery:SLC1A5","NK","LGALS9","Ery","SLC1A5",NA,NA,NA,NA
"2995","NK:LRPAP1_Ery:LRP1","NK","LRPAP1","Ery","LRP1",NA,NA,NA,NA
"2996","NK:LYN_Ery:EPOR","NK","LYN","Ery","EPOR",NA,NA,NA,NA
"2997","NK:NAMPT_Ery:INSR","NK","NAMPT","Ery","INSR",NA,NA,NA,NA
"2998","NK:PIK3R1_Ery:EPN1","NK","PIK3R1","Ery","EPN1",NA,NA,NA,NA
"2999","NK:PIK3R1_Ery:EPOR","NK","PIK3R1","Ery","EPOR",NA,NA,NA,NA
"3000","NK:RPS27A_Ery:TLR4","NK","RPS27A","Ery","TLR4",NA,NA,NA,NA
"3001","NK:SPTAN1_Ery:PTPRA","NK","SPTAN1","Ery","PTPRA",NA,NA,NA,NA
"3002","NK:SRGN_Ery:CD44","NK","SRGN","Ery","CD44",NA,NA,NA,NA
"3003","NK:TGFB1_Ery:CXCR4","NK","TGFB1","Ery","CXCR4",0.395285963472931,7.68585727178364e-43,NA,NA
"3004","NK:TGFB1_Ery:ITGB1","NK","TGFB1","Ery","ITGB1",0.395285963472931,7.68585727178364e-43,NA,NA
"3005","NK:TGFB1_Ery:LTBP1","NK","TGFB1","Ery","LTBP1",0.395285963472931,7.68585727178364e-43,NA,NA
"3006","NK:TYROBP_Ery:TREM1","NK","TYROBP","Ery","TREM1",NA,NA,NA,NA
"3007","NK:UBA52_Ery:TLR4","NK","UBA52","Ery","TLR4",NA,NA,NA,NA
"3008","NK:UBB_Ery:TLR4","NK","UBB","Ery","TLR4",NA,NA,NA,NA
"3009","NK:UBC_Ery:TLR4","NK","UBC","Ery","TLR4",0.275906003188707,1.58951287039515e-40,NA,NA
"3010","NK:VIM_Ery:CD44","NK","VIM","Ery","CD44",0.37308197488293,8.81457037272128e-40,NA,NA
"3011","B:ARF1_Ery:INSR","B","ARF1","Ery","INSR",NA,NA,NA,NA
"3012","B:CALM1_Ery:AQP1","B","CALM1","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"3013","B:CALM1_Ery:FAS","B","CALM1","Ery","FAS",NA,NA,NA,NA
"3014","B:CALM1_Ery:HMMR","B","CALM1","Ery","HMMR",NA,NA,NA,NA
"3015","B:CALM1_Ery:INSR","B","CALM1","Ery","INSR",NA,NA,NA,NA
"3016","B:CALM1_Ery:PTPRA","B","CALM1","Ery","PTPRA",NA,NA,NA,NA
"3017","B:CALM2_Ery:AQP1","B","CALM2","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"3018","B:CALM2_Ery:INSR","B","CALM2","Ery","INSR",NA,NA,NA,NA
"3019","B:CD22_Ery:PTPRC","B","CD22","Ery","PTPRC",NA,NA,NA,NA
"3020","B:CD53_Ery:CD37","B","CD53","Ery","CD37",-0.417370304609218,2.15900310282872e-49,NA,NA
"3021","B:CD55_Ery:ADGRE5","B","CD55","Ery","ADGRE5",NA,NA,NA,NA
"3022","B:CD55_Ery:CR1","B","CD55","Ery","CR1",NA,NA,NA,NA
"3023","B:CD82_Ery:CD37","B","CD82","Ery","CD37",NA,NA,NA,NA
"3024","B:CIRBP_Ery:TREM1","B","CIRBP","Ery","TREM1",NA,NA,NA,NA
"3025","B:COPA_Ery:CD74","B","COPA","Ery","CD74",NA,NA,NA,NA
"3026","B:CTNNB1_Ery:AQP1","B","CTNNB1","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"3027","B:GRN_Ery:TNFRSF1B","B","GRN","Ery","TNFRSF1B",NA,NA,NA,NA
"3028","B:HLA-DRA_Ery:CD37","B","HLA-DRA","Ery","CD37",-0.266495752184478,8.20792942596835e-112,NA,NA
"3029","B:HLA-DRA_Ery:CD53","B","HLA-DRA","Ery","CD53",-0.266495752184478,8.20792942596835e-112,NA,NA
"3030","B:HLA-DRA_Ery:CD63","B","HLA-DRA","Ery","CD63",-0.266495752184478,8.20792942596835e-112,-0.506145609679683,2.43572631723006e-92
"3031","B:HLA-DRA_Ery:CD82","B","HLA-DRA","Ery","CD82",-0.266495752184478,8.20792942596835e-112,-0.325524958584752,1.92871032516903e-41
"3032","B:HLA-DRB1_Ery:CD37","B","HLA-DRB1","Ery","CD37",NA,NA,NA,NA
"3033","B:HLA-DRB1_Ery:CD53","B","HLA-DRB1","Ery","CD53",NA,NA,NA,NA
"3034","B:HLA-DRB1_Ery:CD82","B","HLA-DRB1","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41
"3035","B:HMGB1_Ery:CXCR4","B","HMGB1","Ery","CXCR4",NA,NA,NA,NA
"3036","B:HMGB1_Ery:TLR2","B","HMGB1","Ery","TLR2",NA,NA,NA,NA
"3037","B:HMGB1_Ery:TLR4","B","HMGB1","Ery","TLR4",NA,NA,NA,NA
"3038","B:LGALS1_Ery:ITGB1","B","LGALS1","Ery","ITGB1",0.270222367476778,1.59582668764626e-27,NA,NA
"3039","B:LGALS1_Ery:PTPRC","B","LGALS1","Ery","PTPRC",0.270222367476778,1.59582668764626e-27,NA,NA
"3040","B:LGALS9_Ery:CD44","B","LGALS9","Ery","CD44",NA,NA,NA,NA
"3041","B:LGALS9_Ery:CD47","B","LGALS9","Ery","CD47",NA,NA,NA,NA
"3042","B:LGALS9_Ery:LRP1","B","LGALS9","Ery","LRP1",NA,NA,NA,NA
"3043","B:LGALS9_Ery:MRC2","B","LGALS9","Ery","MRC2",NA,NA,NA,NA
"3044","B:LGALS9_Ery:PTPRC","B","LGALS9","Ery","PTPRC",NA,NA,NA,NA
"3045","B:LGALS9_Ery:SLC1A5","B","LGALS9","Ery","SLC1A5",NA,NA,NA,NA
"3046","B:LRPAP1_Ery:LRP1","B","LRPAP1","Ery","LRP1",NA,NA,NA,NA
"3047","B:LYN_Ery:EPOR","B","LYN","Ery","EPOR",NA,NA,NA,NA
"3048","B:MS4A1_Ery:CD53","B","MS4A1","Ery","CD53",-0.332983014438135,1.52384141786598e-52,NA,NA
"3049","B:MS4A1_Ery:CD82","B","MS4A1","Ery","CD82",-0.332983014438135,1.52384141786598e-52,-0.325524958584752,1.92871032516903e-41
"3050","B:NAMPT_Ery:INSR","B","NAMPT","Ery","INSR",NA,NA,NA,NA
"3051","B:RPS27A_Ery:TLR4","B","RPS27A","Ery","TLR4",NA,NA,NA,NA
"3052","B:SPTAN1_Ery:PTPRA","B","SPTAN1","Ery","PTPRA",NA,NA,NA,NA
"3053","B:SRGN_Ery:CD44","B","SRGN","Ery","CD44",0.25879965711719,4.32308411889088e-36,NA,NA
"3054","B:SYK_Ery:EPOR","B","SYK","Ery","EPOR",-0.297957072752454,7.72140340666502e-26,NA,NA
"3055","B:TGFB1_Ery:CXCR4","B","TGFB1","Ery","CXCR4",NA,NA,NA,NA
"3056","B:TGFB1_Ery:ITGB1","B","TGFB1","Ery","ITGB1",NA,NA,NA,NA
"3057","B:TGFB1_Ery:LTBP1","B","TGFB1","Ery","LTBP1",NA,NA,NA,NA
"3058","B:TYROBP_Ery:TREM1","B","TYROBP","Ery","TREM1",NA,NA,NA,NA
"3059","B:UBA52_Ery:TLR4","B","UBA52","Ery","TLR4",NA,NA,NA,NA
"3060","B:UBB_Ery:TLR4","B","UBB","Ery","TLR4",NA,NA,NA,NA
"3061","B:UBC_Ery:TLR4","B","UBC","Ery","TLR4",0.31086485057144,2.01117267075614e-91,NA,NA
"3062","B:VIM_Ery:CD44","B","VIM","Ery","CD44",NA,NA,NA,NA
"3063","HSPC:APOC2_Ery:LRP1","HSPC","APOC2","Ery","LRP1",NA,NA,NA,NA
"3064","HSPC:ARF1_Ery:INSR","HSPC","ARF1","Ery","INSR",NA,NA,NA,NA
"3065","HSPC:BMP1_Ery:BMPR2","HSPC","BMP1","Ery","BMPR2",NA,NA,NA,NA
"3066","HSPC:CA2_Ery:AQP1","HSPC","CA2","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"3067","HSPC:CD53_Ery:CD37","HSPC","CD53","Ery","CD37",NA,NA,NA,NA
"3068","HSPC:CD55_Ery:ADGRE5","HSPC","CD55","Ery","ADGRE5",NA,NA,NA,NA
"3069","HSPC:CD55_Ery:CR1","HSPC","CD55","Ery","CR1",NA,NA,NA,NA
"3070","HSPC:CD82_Ery:CD37","HSPC","CD82","Ery","CD37",NA,NA,NA,NA
"3071","HSPC:CIRBP_Ery:TREM1","HSPC","CIRBP","Ery","TREM1",NA,NA,NA,NA
"3072","HSPC:CRKL_Ery:EPOR","HSPC","CRKL","Ery","EPOR",NA,NA,NA,NA
"3073","HSPC:CTNNB1_Ery:AQP1","HSPC","CTNNB1","Ery","AQP1",0.350180295664441,1.22391513228255e-25,0.415112883941959,2.73325104104188e-14
"3074","HSPC:EFEMP2_Ery:AQP1","HSPC","EFEMP2","Ery","AQP1",NA,NA,0.415112883941959,2.73325104104188e-14
"3075","HSPC:F8_Ery:LRP1","HSPC","F8","Ery","LRP1",NA,NA,NA,NA
"3076","HSPC:FCER1A_Ery:PEAR1","HSPC","FCER1A","Ery","PEAR1",NA,NA,NA,NA
"3077","HSPC:FCN1_Ery:LRP1","HSPC","FCN1","Ery","LRP1",NA,NA,NA,NA
"3078","HSPC:FYN_Ery:SPN","HSPC","FYN","Ery","SPN",NA,NA,-0.42350453359881,8.84356875751878e-60
"3079","HSPC:GDF11_Ery:ACTR2","HSPC","GDF11","Ery","ACTR2",NA,NA,NA,NA
"3080","HSPC:GDF11_Ery:BMPR2","HSPC","GDF11","Ery","BMPR2",NA,NA,NA,NA
"3081","HSPC:HLA-DRB1_Ery:CD37","HSPC","HLA-DRB1","Ery","CD37",-0.272203216710718,1.13514832802399e-20,NA,NA
"3082","HSPC:HLA-DRB1_Ery:CD53","HSPC","HLA-DRB1","Ery","CD53",-0.272203216710718,1.13514832802399e-20,NA,NA
