,ID,community,CPDB,NicheNet
1378,WNT10B,True,False,False
1379,PSG4,True,False,False
1380,CD2,True,True,True
1381,F2RL2,True,False,True
1382,ITGA8,True,True,True
1383,IL13RA1,True,True,True
1384,AGRP,True,True,True
1385,ANTXR1,True,True,False
1386,NMB,True,True,True
1387,GALR1,True,True,True
1388,HLA-C,True,True,True
1389,MMP7,True,False,False
1390,KLRK1,True,True,True
1391,GREM1,True,False,False
1392,ECM1,True,False,False
1393,LYPD3,True,False,False
1394,ADRA2B,False,True,False
1395,CD40,True,True,True
1396,RNF43,True,False,False
1397,CLU,False,True,False
1398,APP,True,True,True
1399,ADORA2B,True,True,False
1400,RPS19,True,True,True
1401,CHRNA1,False,True,False
1402,CD151,True,False,True
1403,PTGFR,False,True,False
1404,LPAR4,True,False,True
1405,ENHO,True,True,False
1406,BDKRB1,True,True,True
1407,PTPRU,True,True,False
1408,CCL14,True,True,True
1409,VEGFD,True,True,True
1410,FPR3,True,True,True
1411,IL24,True,True,True
1412,IL6ST,True,True,True
1413,FLT3,True,True,True
1414,ADAM2,True,False,True
1415,IL1RAP,True,True,True
1416,AHSG,True,False,False
1417,MMP9,True,False,True
1418,DRD2,True,True,False
1419,FCGRT,False,True,False
1420,ENG,True,False,False
1421,RYR2,True,False,False
1422,LTB,True,True,True
1423,A2M,True,False,True
1424,GPR171,True,False,False
1425,DKK4,True,False,False
1426,PROKR2,True,True,True
1427,TFF1,True,True,False
1428,PTGS2,True,False,True
1429,SFTPD,True,False,False
1430,SERPINA7,True,False,False
1431,PPARD,False,True,False
1432,DRD5,False,True,False
1433,PLD1,True,False,False
1434,MTNR1A,True,True,True
1435,CD28,True,True,True
1436,OCLN,True,False,True
1437,ACVR1,True,True,True
1438,NRTN,True,True,True
1439,MUC7,True,False,False
1440,VEGFB,True,True,True
1441,AGER,True,True,False
1442,SORT1,True,True,True
1443,TRAF2,True,False,True
1444,HHLA2,True,False,False
1445,BMP5,True,True,True
1446,LMBR1L,True,False,False
1447,SFRP4,False,True,False
1448,CDH4,False,False,True
1449,FBLN1,True,False,False
1450,LEPR,True,True,True
1451,GH2,True,True,True
1452,FRZB,False,True,False
1453,DLL3,True,True,True
1454,BMP10,True,True,True
1455,IAPP,True,True,True
1456,VCAN,True,False,False
1457,SLURP2,True,False,False
1458,LAMB1,True,False,True
1459,CGA,True,True,True
1460,AFDN,True,False,False
1461,CSF3,True,True,True
1462,CCL15,True,True,True
1463,CCK,True,True,True
1464,ITGA4,True,True,True
1465,THBS1,True,True,True
1466,INHBA,True,True,True
1467,EREG,True,True,True
1468,COL6A3,True,True,False
1469,TAC4,True,False,True
1470,MAG,True,False,True
1471,SFTPA2,True,False,False
1472,MFGE8,True,False,False
1473,IRAK4,True,False,False
1474,CATSPERD,False,True,False
1475,PTGIS,False,True,False
1476,CD86,True,True,True
1477,RGMB,True,False,False
1478,ADGRV1,True,True,False
1479,RET,True,True,True
1480,RORB,False,True,False
1481,LIPA,False,True,False
1482,DKK2,True,True,True
1483,KIR2DS4,True,False,True
1484,CCR4,True,True,True
1485,FLT4,True,True,True
1486,WNT9A,True,True,False
1487,KCND2,True,False,False
1488,IL11,True,True,True
1489,FZD8,True,True,True
1490,IFNA5,True,True,True
1491,IL2RA,True,True,True
1492,GAD1,True,False,True
1493,NTN4,True,True,True
1494,ADM2,True,True,True
1495,FTL,False,True,False
1496,CD47,True,True,True
1497,BST1,True,False,False
1498,AVPR1B,True,True,True
1499,NGF,True,True,True
1500,FST,True,False,False
1501,IFNB1,True,True,True
1502,NR1I2,False,True,False
1503,SLITRK6,True,False,False
1504,IL18RAP,True,True,True
1505,CLDN24,False,False,True
1506,CSF1R,True,True,True
1507,IGSF1,True,False,False
1508,LAMB3,True,False,False
1509,COL19A1,False,True,False
1510,NCL,True,False,False
1511,GCGR,True,True,True
1512,BMPR1B,True,True,True
1513,NOTCH4,True,True,True
1514,RELN,True,True,True
1515,IGDCC4,True,False,False
1516,EPHA2,True,True,True
1517,KISS1R,True,True,True
1518,DDR1,True,True,True
1519,NR3C2,False,True,False
1520,LYZ,True,False,False
1521,SORCS3,True,False,False
1522,TGFB3,True,True,True
1523,PLA2G2A,True,True,False
1524,TREM1,True,False,False
1525,LRP11,True,False,True
1526,DLK2,True,False,False
1527,SEMA3A,True,True,True
1528,INSR,True,True,True
1529,NRXN1,True,False,True
1530,SLC16A1,True,True,False
1531,CCRL2,True,True,True
1532,SPN,True,True,True
1533,SMO,True,True,True
1534,CYSLTR2,False,True,False
1535,KLRC3,True,True,False
1536,CP,True,False,False
1537,GSTO1,True,False,False
1538,TRAF3,True,False,False
1539,PSAP,True,True,True
1540,WNT7B,True,True,True
1541,GHRHR,True,True,True
1542,EDAR,True,True,True
1543,PTGER2,True,True,False
1544,PTMA,True,False,False
1545,ITGA7,True,True,True
1546,DNAJB11,True,False,False
1547,EDN2,True,True,True
1548,TNFRSF10A,True,True,True
1549,CD79A,True,False,False
1550,FCGR1A,True,False,False
1551,CD34,True,True,True
1552,APOO,True,False,False
1553,PLXNA1,True,True,True
1554,PROS1,True,True,True
1555,EBI3,True,True,False
1556,CUBN,True,True,False
1557,CLCF1,True,True,True
1558,SCUBE2,True,False,False
1559,ATP1A3,True,False,False
1560,ADAM11,True,False,False
1561,PDE1A,True,False,True
1562,CLEC4M,True,True,False
1563,GPR20,True,False,False
1564,XCL2,True,True,True
1565,DDC,False,True,False
1566,LEFTY1,True,True,False
1567,GP1BB,True,True,True
1568,NPBWR2,True,True,True
1569,SIGLEC1,True,True,True
1570,IFNLR1,True,True,True
1571,LGR4,True,True,True
1572,TFRC,True,True,True
1573,SSTR2,True,True,True
1574,PLA2R1,True,False,False
1575,CD83,False,True,False
1576,SLC17A7,True,False,False
1577,IFNA6,True,True,True
1578,TNFRSF18,True,True,True
1579,LYVE1,True,False,False
1580,CATSPER2,False,True,False
1581,IZUMO1,True,False,False
1582,LILRB4,True,True,False
1583,TEK,True,True,True
1584,ITGB6,True,True,True
1585,GPR25,True,True,False
1586,CTHRC1,True,False,False
1587,CNTN6,True,False,False
1588,BDNF,True,True,True
1589,CD63,True,False,False
1590,COL1A2,True,True,False
1591,NRG4,True,True,True
1592,MYL9,True,False,False
1593,NUCB2,True,False,True
1594,HFE,True,True,False
1595,BSG,True,True,False
1596,INHA,True,True,True
1597,BDKRB2,True,True,True
1598,SEMA6D,True,True,True
1599,PIGR,True,False,False
1600,NXPH1,True,False,True
1601,GPR151,True,True,False
1602,FAM19A1,False,True,False
1603,CD3G,True,False,False
1604,TNFRSF25,True,True,True
1605,DPEP2,False,True,False
1606,CSF2,True,True,True
1607,ADAM12,True,False,True
1608,MC1R,True,True,True
1609,GPC2,True,False,False
1610,SPINK1,True,False,False
1611,COL18A1,True,True,True
1612,THRA,False,True,False
1613,SERPINC1,True,False,True
1614,GDF9,True,True,True
1615,NPFFR1,True,True,True
1616,CD8A,True,True,True
1617,UNC5A,True,True,True
1618,FAM19A5,False,True,False
1619,NCR3,True,True,False
1620,SEMA3F,True,True,True
1621,LRRC4C,True,False,True
1622,IL1F10,True,True,False
1623,HLA-DQB2,True,True,False
1624,NPR3,True,True,True
1625,CCR7,True,True,True
1626,CYP19A1,False,True,False
1627,PTDSS1,True,False,True
1628,ESR2,False,True,False
1629,FGF17,True,True,True
1630,LTBP3,True,False,False
1631,VASP,True,False,False
1632,HLA-DRB1,True,True,False
1633,CHL1,True,False,False
1634,PRTG,True,False,False
1635,GUCY2C,True,True,True
1636,SV2A,False,False,True
1637,LGI3,True,False,False
1638,KCNN4,True,False,False
1639,GGT5,False,True,False
1640,IFNA13,False,False,True
1641,SFTPA1,True,False,False
1642,GRIN2A,True,True,False
1643,TLN1,True,False,False
1644,LGR5,True,True,True
1645,ADAM10,True,False,False
1646,TFR2,True,True,False
1647,WNT2,True,True,False
1648,KNG1,True,True,True
1649,SHANK1,True,False,False
1650,BTN3A2,True,False,False
1651,VIPR1,True,True,True
1652,GCG,True,True,True
1653,ARTN,True,True,True
1654,IL32,True,False,False
1655,KIR3DL3,True,False,False
1656,LAMA3,True,True,False
1657,GDF15,True,True,False
1658,CCR9,True,True,True
1659,ADAM9,True,False,True
1660,COL8A2,True,True,False
1661,SERTAD1,True,False,False
1662,NTSR1,True,True,True
1663,LRP4,True,True,False
1664,EPGN,True,True,True
1665,TXLNA,True,False,False
1666,RSPO1,True,True,True
1667,TECTA,True,False,False
1668,TLR6,True,False,False
1669,NPTX2,True,False,False
1670,LRP5,True,True,True
1671,CALM1,True,False,True
1672,PDE1C,True,False,True
1673,NECTIN2,True,True,True
1674,LIPH,True,False,True
1675,LPAR3,True,False,False
1676,RTN4R,True,False,True
1677,HRH3,True,True,True
1678,PLD2,True,True,True
1679,SOCS2,True,False,False
1680,NLGN1,True,False,True
1681,TAFA4,True,False,False
1682,S100A1,True,False,False
1683,CD1B,True,False,False
1684,BAMBI,True,False,True
1685,NOTCH2,True,True,True
