,ID,community,CPDB,NicheNet
2303,PDE1A,True,False,True
2304,LAMP2,True,False,False
2305,PLXNB1,True,True,True
2306,TIGIT,True,True,True
2307,SEMA5A,True,True,True
2308,MMP9,True,False,True
2309,EPHA5,True,True,True
2310,CD53,True,False,False
2311,SEMA4B,True,False,False
2312,SELP,True,True,True
2313,IFNL3,True,True,True
2314,CYSLTR1,False,True,True
2315,ATP5F1B,True,False,False
2316,CCL17,True,True,True
2317,VSTM2B,True,False,False
2318,MSN,True,False,False
2319,KLK3,True,False,True
2320,PROC,True,True,True
2321,PLG,True,True,True
2322,NRP1,True,True,True
2323,S100A8,True,False,False
2324,MANF,False,False,True
2325,NPY1R,True,True,True
2326,DSC2,True,True,True
2327,IL15,True,True,True
2328,FAM3D,True,False,True
2329,GNA11,True,False,False
2330,GHRHR,True,True,True
2331,MMP15,True,False,False
2332,CD72,True,True,False
2333,CD70,True,True,True
2334,LRP11,True,False,True
2335,GRIK2,False,False,True
2336,CRISP2,True,False,False
2337,APOC1,True,False,False
2338,ADCYAP1R1,True,True,True
2339,ADAM10,True,False,False
2340,TFR2,True,True,False
2341,NTRK3,True,True,True
2342,DRD5,False,True,True
2343,PTN,True,True,True
2344,TNFRSF1B,True,True,True
2345,ADAM20,True,False,False
2346,GLP1R,True,True,True
2347,CPNE3,True,False,False
2348,KLRC1,True,True,True
2349,NAMPT,True,True,True
2350,IFNA16,True,True,True
2351,TNFRSF13B,True,True,True
2352,ALOX12,False,True,False
2353,ACKR4,True,True,True
2354,NTS,True,True,True
2355,IL34,True,True,True
2356,APOA4,True,False,False
2357,CCKAR,True,True,True
2358,IFNLR1,True,True,True
2359,EPN1,True,False,False
2360,CISH,True,False,False
2361,NTRK2,True,True,True
2362,TREML4,True,False,False
2363,IGF1R,True,True,True
2364,SLC5A11,True,False,False
2365,IL1B,True,True,True
2366,IGFBP5,True,False,False
2367,MBP,True,False,False
2368,AANAT,True,False,True
2369,FZD5,True,True,True
2370,CX3CL1,True,True,True
2371,ADGRV1,True,True,True
2372,PLAT,True,False,True
2373,UBA52,True,False,False
2374,LYVE1,True,False,True
2375,BAG6,True,True,False
2376,SSTR5,True,True,True
2377,SLC16A1,True,True,False
2378,IL2RB,True,True,True
2379,KCNJ4,True,False,True
2380,SEMA3D,True,False,False
2381,NPTX1,True,False,False
2382,PTPRJ,True,False,False
2383,CSHL1,True,True,True
2384,ITGA6,True,True,True
2385,COL4A5,True,True,False
2386,IL1RAPL2,True,False,False
2387,OXGR1,False,False,True
2388,CXCL11,True,True,True
2389,CD8B,True,True,False
2390,CCL27,True,True,True
2391,F2,True,True,True
2392,AVP,True,True,True
2393,LAIR1,True,True,False
2394,COL8A2,True,True,False
2395,CCL15,True,True,True
2396,NCL,True,False,False
2397,AKR1D1,False,True,False
2398,IFNL1,True,True,True
2399,ESAM,True,False,True
2400,LRP12,True,False,False
2401,FGF3,True,True,True
2402,MCFD2,True,False,False
2403,IYD,True,False,False
2404,SFTPA1,True,False,False
2405,KCNJ2,False,False,True
2406,APLP2,True,False,False
2407,LTBP1,True,False,False
2408,PCDHAC2,False,False,True
