,ID,community,CPDB,NicheNet
231,SRD5A2_AR,False,True,False
232,MXRA5_CD69,True,False,False
233,APOA2_LRP1,True,False,False
234,WNT1_FZD8,True,True,True
235,EFNA1_EPHA7,True,True,True
236,TPH1_HTR6,True,False,True
237,HLA-F_LILRB1,True,True,False
238,WIF1_RYK,True,False,False
239,LAMA5_ITGA3,True,False,False
240,HSP90B1_TLR1,True,False,False
241,BMP10_ACVR2B,True,False,True
242,HLA-C_KIR2DS4,True,False,True
243,PPARD_SULT1E1,False,True,False
244,GREM1_KDR,True,False,True
245,EDIL3_ITGB5,True,False,False
246,BMPR1A_BMPR1B,False,True,False
247,HSPA8_ADRB2,True,False,False
248,INSL3_GPR20,True,False,True
249,MXRA5_MPIG6B,True,False,False
250,HAPLN1_MPIG6B,True,False,False
251,ENTPD1_ADORA2B,True,True,False
252,PNMT_ADRA2B,False,True,False
253,LAMA1_ITGA2,True,False,True
254,PTGES3_PTGER2,False,True,False
255,WNT3A_FRZB,False,True,True
256,COL15A1_ITGA1,False,True,False
257,FGF8_FGFR1,True,False,True
258,CALCA_VIPR1,True,False,True
259,PF4_MTNR1A,True,False,True
260,APP_GRM7,True,False,False
261,HCRT_HCRTR1,True,True,True
262,COL20A1_ITGA10,False,True,False
263,CCN2_FGFR2,True,False,False
264,IL18_IL1RAPL1,True,False,True
265,NRG1_ERBB3,True,True,True
266,IL18_CD48,True,False,False
267,FZD8_LRP5,True,False,False
268,COL16A1_ITGA1,False,True,False
269,C4BPA_BMPR2,True,False,False
270,COL6A2_ITGA2,True,True,False
271,NPY_NPFFR2,True,False,True
272,PSG9_FGFR4,True,False,False
273,C1QTNF1_AVPR2,True,False,False
274,FN1_ITGA10,False,True,False
275,LEFTY2_ACVR1B,True,False,True
276,LTA_TNFRSF1A,True,True,True
277,PSEN1_NCSTN,True,False,True
278,CXCL12_DPP4,True,True,False
279,CCL7_ACKR2,True,True,True
280,HLA-C_KIR2DL3,True,True,True
281,TIMD4_HAVCR1,True,False,False
282,CATSPER2_CATSPERB,False,True,False
283,BMP2_BMPR1A,True,True,True
284,ADM2_RAMP2,True,True,True
285,RBP4_STRA6,True,True,False
286,SFRP4_WNT8A,True,True,False
287,LGI4_ADAM11,True,False,False
288,S100A9_ALCAM,True,False,False
289,PAPLN_CD200,True,False,False
290,AVP_AVPR1B,True,True,True
291,ICAM3_ITGB2,True,True,True
292,TGFB2_TGFBR2,True,True,True
293,LGR4_NRG1,False,True,False
294,CX3CL1_ITGAV,True,False,False
295,CXCL12_ITGB3,True,False,False
296,LTF_BOC,True,False,False
297,HLA-DPB1_LAG3,True,False,False
298,PTGES_PTGER3,False,True,False
299,BMP3_BMPR1B,True,False,True
300,SEMA3F_PLXNA3,True,False,True
301,HSP90B1_TLR2,True,False,False
302,A2M_LRP1,True,False,True
303,APOE_LRP4,True,False,False
304,DSC3_DSG1,True,True,False
305,GHRH_PTH1R,True,False,True
306,ANGPTL1_TEK,True,False,True
307,BOC_IHH,False,True,False
308,RSPO1_FZD8,True,True,False
309,WNT16_LRP5,True,True,False
310,ADM2_CALCR,True,False,True
311,HSPG2_ITGA2,True,False,True
312,GNAS_TSHR,True,False,False
313,LPL_CD44,True,False,False
314,WNT9A_FZD1,True,True,False
315,KNG1_PLAUR,True,False,True
316,WNT6_FZD2,True,True,False
317,PYY_NPY2R,True,True,True
318,COL4A4_ITGAV,True,False,False
319,LRRC4B_PTPRF,True,False,True
320,TNFSF10_TNFRSF10C,True,True,True
321,IL3_CSF2RB,True,True,True
322,FGF18_FGFR1,True,False,True
323,COL6A2_ITGA11,True,True,False
324,FGF3_FGFR3,True,True,True
325,COL5A2_ITGA10,True,True,False
326,IFNA8_IFNAR2,True,True,True
327,WIF1_WNT5B,False,True,False
328,TGFB1_ACVRL1,True,False,True
329,PTGES3_PTGER1,False,True,False
330,PLXNB1_SEMA4D,False,True,False
331,VTN_ITGB3,True,True,True
332,IGF1_IGF1R,True,True,True
333,PLA2G2A_ITGB3,True,False,False
334,CER1_WNT3A,True,True,False
335,COL4A1_ITGB1,True,True,True
336,AVP_RAMP2,True,False,True
337,COL8A2_SLC4A11,True,False,False
338,CALM2_AQP1,True,False,False
339,COL6A1_ITGA1,True,True,False
340,WNT3A_SFRP1,True,True,True
341,VCAN_CD44,True,False,False
342,NTF4_BEX3,True,False,False
343,LRPAP1_LRP8,True,False,True
344,SOST_LRP4,True,False,False
345,CALM1_PDE1C,True,False,True
346,CXCL6_GRM7,True,False,True
347,VEGFA_RET,True,False,False
348,CALM2_KCNQ3,True,False,False
349,KIR3DL2_HLA-B,False,True,False
350,CALM3_MYLK2,True,False,True
351,PCSK9_LDLR,True,False,False
352,CCL7_CCR3,True,True,True
353,CD209_CEACAM1,True,False,False
354,ICAM3_ITGAL,True,True,True
355,PROC_THBD,True,False,True
356,DLK1_NOTCH3,True,True,True
357,EFNB1_EPHB3,True,True,True
358,TG_LRP2,True,False,True
359,ALDH1A2_RXRA,False,True,False
360,LAMA1_ITGA3,True,False,True
361,LAMC3_ITGA1,False,False,True
362,WNT8B_WIF1,False,True,False
363,FAM3C_HLA-C,True,True,False
364,ANGPTL2_TIE1,True,False,False
365,RARG_CRABP2,False,True,False
366,IL25_IL17RB,True,True,True
367,FST_BMPR2,True,False,False
368,VEGFA_NRP1,True,True,True
369,APOA1_LDLR,True,False,True
370,PROC_ITGAM,True,False,False
371,CD58_CD2,True,True,True
372,LAMB2_ITGB1,True,False,True
373,CCL2_ACKR4,True,False,True
374,IL16_KCNJ15,True,False,True
375,TGFB1_ITGB1,True,False,True
376,RLN2_ADRB3,True,False,True
377,GDF6_BMPR2,True,True,True
378,HMGB1_CD163,True,False,False
379,IFNE_ADGRV1,True,True,False
380,JAM2_JAM2,False,False,True
381,FCN2_LRP1,True,False,False
382,DUSP18_ITGA3,True,False,True
383,NDP_FZD4,True,True,True
384,EFNB2_EPHA6,True,False,True
385,PROS1_AXL,True,True,True
386,CCL24_CCR2,True,True,True
387,ICAM4_ITGA4,True,False,True
388,SERPINF1_PLXDC2,True,False,False
389,FGF2_FGFR3,True,True,True
390,HP_CD163,True,False,False
391,CSF2_CSF2RB,True,True,True
392,LPA_LPAR3,True,False,False
393,TFF1_ESR2,False,True,True
394,EPHB3_EFNB1,True,False,False
395,CD160_TNFRSF14,True,True,False
396,SELPLG_ESAM,True,False,True
397,TNC_ITGA4,False,True,False
398,FGF5_FGFR3,True,True,True
399,ACVR1_INHBA,True,False,False
400,FN1_SDC2,True,False,True
401,WNT2_FZD5,True,True,True
402,CORT_MTNR1A,True,False,True
403,HMGB1_HAVCR2,True,False,False
404,PNMT_ADRB1,False,True,False
405,LTF_IGDCC4,True,False,False
406,FGF1_TGFBR3,True,True,True
407,IGSF10_MAG,True,False,False
408,SELPLG_SIGLEC5,True,False,False
409,IAPP_ADRB3,True,False,True
410,IFNA14_IFNAR1,True,True,True
411,EPHA6_EFNA2,True,False,False
