,ID,community,CPDB,NicheNet
286,POMC_TAS2R3,False,False,True
287,EFNB1_EPHB3,True,True,True
288,CRH_PTGER4,False,False,True
289,UTS2B_P2RY2,False,False,True
290,IFNA1_CR2,True,True,False
291,GHRH_HTR4,False,False,True
292,INHBA_NODAL,True,False,False
293,RLN1_PTH1R,False,False,True
294,GAL_HTR5A,False,False,True
295,PROK1_GPR4,False,False,True
296,INSL5_CCR3,False,False,True
297,EDN2_AVPR1B,False,False,True
298,PPY_CCR4,False,False,True
299,LINGO4_NFASC,True,False,False
300,CDH2_GRIN1,False,False,True
301,RSPO1_LGR6,True,True,True
302,LAMB2_ITGB4,True,False,True
303,UTS2B_LPAR5,False,False,True
304,GHRH_NPSR1,False,False,True
305,ANXA1_GRPR,False,False,True
306,SAA1_CHRM4,False,False,True
307,ANGPTL2_TEK,True,False,False
308,GCG_GPR25,False,False,True
309,PENK_SSTR2,False,False,True
310,OXT_TBXA2R,False,False,True
311,COPA_MTNR1B,True,True,True
312,BMP8B_ACVR2A,True,False,True
313,FGF11_FGFR4,True,False,True
314,LCN2_FCGR2A,True,False,False
315,CCL5_ACKR1,True,True,True
316,NECTIN1_FGFR2,False,True,False
317,AGT_GRM7,True,False,True
318,CORT_ADRA2A,True,False,True
319,CRTAM_ILDR2,True,False,False
320,LAMA3_ITGB1,True,True,False
321,PIK3R1_EPOR,True,False,False
322,CXCL10_CHRM4,False,False,True
323,CXCL11_FPR1,False,False,True
324,CXCL5_NPY2R,False,False,True
325,SCT_GPR176,False,False,True
326,ADM_ADORA2A,False,False,True
327,CCL27_GPR17,False,False,True
328,SAA1_EDNRB,False,False,True
329,TXLNA_STX3,True,False,False
330,SFRP2_WNT10B,True,False,False
331,AVP_LPAR4,False,False,True
332,FGFR2_CD83,True,True,False
333,PF4_ADRA2B,False,False,True
334,B2M_FCGRT,False,True,False
335,GCG_CRHR1,False,False,True
336,CD4_CXCR4,True,False,False
337,CCL5_RXFP3,False,False,True
338,NPFF_OXTR,False,False,True
339,CXCL9_TAS2R16,False,False,True
340,IL1RAPL1_PILRB,True,False,False
341,EDN2_LPAR2,False,False,True
342,CEACAM5_CD1D,False,True,False
343,OXT_FFAR2,False,False,True
344,RLN3_CNR2,False,False,True
345,ICAM4_ITGA2B,True,False,True
346,RSPO4_WNT10B,True,False,False
347,SAA1_GPRC6A,False,False,True
348,FLT4_CEACAM4,True,False,False
349,ADM2_ADORA2B,False,False,True
350,CXCL9_BDKRB2,False,False,True
351,PCDH7_LRP10,False,False,True
352,ASIP_MC1R,True,True,True
353,COL13A1_ITGA10,False,True,False
354,WNT3_SFRP4,False,True,True
355,GRP_HRH1,False,False,True
356,GIP_GPBAR1,False,False,True
357,CMTM2_AR,False,False,True
358,SAA1_GRM3,False,False,True
359,CYP19A1_NR1I2,False,True,False
360,CORT_MCHR1,False,False,True
361,CDH5_TGFBR2,False,False,True
362,CXCL2_HRH3,False,False,True
363,CCL16_MTNR1A,True,False,False
364,IFNAR1_ERBB3,True,False,False
365,CCN4_ITGB1,True,False,False
366,EFNB1_EPHA4,True,True,True
367,APOE_SORL1,True,False,True
368,CRH_RXFP1,False,False,True
369,UTS2_UTS2R,True,True,True
370,XCL1_FFAR2,False,False,True
371,CHAT_CHRNA7,False,True,False
372,PTH_TAAR1,False,False,True
373,HLA-DQA1_CD4,True,False,False
374,FRZB_WNT10A,True,True,False
375,F2_ADRA1D,False,False,True
376,WNT5A_ROR2,True,True,True
377,BMP10_KIR3DS1,True,True,False
378,NPB_NPBWR2,True,True,True
379,PNOC_CCR5,False,False,True
380,PTH_GPR84,True,False,True
381,PPY_NPY6R,True,False,False
382,KISS1_TACR3,False,False,True
383,RSPO2_WNT1,True,False,False
384,LRRC4C_NTNG1,False,False,True
385,FLT1_CD300LF,True,False,False
386,RSPO3_WNT9B,True,False,False
387,COL6A6_ITGA9,True,False,False
388,APOB_IGF2R,False,False,True
389,CD226_TIGIT,False,False,True
390,NTS_NMBR,False,False,True
391,SST_TAS2R7,False,False,True
392,GZMA_PARD3,True,False,False
393,EFNA2_EPHB2,False,False,True
394,MANF_GRM1,False,False,True
395,TSHB_RXFP1,False,False,True
396,DSC3_DSG2,True,True,False
397,VIP_GPR45,False,False,True
398,PENK_MCHR1,False,False,True
399,EDN1_HCRTR1,False,False,True
400,DSG2_ITPR1,False,False,True
401,THBS1_SDC4,True,False,False
402,CD99_FZD6,False,False,True
403,LRP1B_PLAUR,True,False,False
404,CXCL10_TAS2R41,False,False,True
405,LRFN5_PTPRD,True,False,False
406,CXCL16_CNR2,False,False,True
407,C5_LPAR1,False,False,True
408,PENK_HTR1A,False,False,True
409,FGF23_FGFR3,True,True,True
410,NMU_NPY4R,False,False,True
411,FGF4_FGFR4,True,False,True
412,RARG_RXRG,False,True,False
413,AGT_TAS2R46,False,False,True
414,CXCL11_CASR,False,False,True
415,APP_IL18RAP,False,False,True
416,FGF23_PIK3CB,False,False,True
417,ADAM10_AXL,True,False,False
418,ALDH1A3_CRABP2,False,True,False
419,PENK_CCR2,False,False,True
420,GDF7_BMPR1B,True,True,False
421,GCG_LTB4R2,False,False,True
422,PMCH_TAS2R4,False,False,True
423,CEACAM1_ITGB3,False,False,True
424,AIMP1_NTRK1,True,True,True
425,HLA-A_KIR2DL2,True,False,False
426,QRFP_P2RY1,False,False,True
427,APLN_LPAR3,False,False,True
428,RLN1_GHRHR,False,False,True
429,WNT2B_FZD9,True,True,False
430,SELL_MADCAM1,True,False,True
431,NPW_CXCR6,False,False,True
432,ITGB1_ITGA6,False,False,True
433,TLN1_ITGB3,True,False,False
434,SEMA4A_PLXNB3,True,False,False
435,RLN1_GPR20,False,False,True
436,MEPE_PHEX,True,False,False
437,SAA1_CCKAR,False,False,True
438,NRP1_PDGFRB,True,False,False
439,MDK_ITGA4,True,False,False
440,CCL3L1_ACKR2,True,True,False
441,INSL3_SCTR,False,False,True
442,LHB_ADRB1,False,False,True
443,ITGAM_GP1BA,False,False,True
444,LTA_TNFRSF1B,True,True,True
445,PCSK9_APLP2,True,False,False
446,CKLF_CCR4,True,False,False
447,CALCA_GPR83,False,False,True
448,POMC_GALR1,False,False,True
449,PMCH_F2R,False,False,True
450,NMS_NPY4R,False,False,True
451,CXCL5_SSTR4,False,False,True
452,CADM3_NECTIN3,True,True,True
453,SST_MRGPRX2,True,False,False
454,CXCL5_OXGR1,False,False,True
455,PNOC_NPY5R,False,False,True
456,RLN3_DRD1,False,False,True
457,FGA_ITGAD,True,False,True
458,UTS2_AVPR1A,False,False,True
459,INSL3_CALCRL,False,False,True
460,SFRP4_WNT3,True,True,False
461,GPI_EPHA1,True,False,False
462,NPS_RXFP1,False,False,True
463,WNT16_SFRP5,False,True,False
464,NGF_PIK3CB,False,False,True
465,SIGLEC15_SIGLEC14,True,False,False
466,GIP_LHCGR,False,False,True
467,PTH2_RAMP1,False,False,True
468,SIGLEC8_KIAA0319L,True,False,False
469,ERBB3_NRG1,False,True,False
470,NPS_HRH1,False,False,True
471,GIP_MC3R,False,False,True
472,AGT_TACR1,False,False,True
473,MXRA5_MFAP3L,True,False,False
474,CCL4L2_VSIR,False,True,False
475,CXCL6_MTNR1A,True,False,True
476,WNT11_FZD6,True,True,True
477,AGT_CCR6,False,False,True
478,COL4A2_ITGA1,True,True,False
479,CXCL9_NPY4R,False,False,True
480,TNF_TRPM2,True,False,False
481,CCL19_HTR5A,False,False,True
482,RLN3_LPAR1,False,False,True
483,EDN2_PROKR2,False,False,True
484,GRP_LPAR3,False,False,True
485,FGF2_VTN,False,False,True
486,APLN_P2RY12,False,False,True
487,CALM1_INSR,True,False,True
488,SLURP2_CHRNA1,True,False,False
489,EFNA1_EPHA4,True,True,True
490,XCL1_P2RY10,False,False,True
491,APOA1_OR2T6,False,False,True
492,APOB_SDC4,False,False,True
493,PMCH_PROKR2,False,False,True
494,TAC3_F2RL2,False,False,True
495,CALCB_PTGER4,False,False,True
496,B2M_KLRD1,True,False,False
497,GIP_PTGER2,False,False,True
498,F2_GPR17,False,False,True
499,POMC_MTNR1A,True,False,True
500,RLN3_RAMP1,False,False,True
501,PNOC_CCR3,False,False,True
502,CCL20_SUCNR1,False,False,True
503,GCG_FFAR3,False,False,True
504,CORT_GPR17,False,False,True
505,AVP_PTGER4,False,False,True
506,NMB_HTR2B,False,False,True
507,S100A10_TRPV6,True,False,False
508,SHH_SCUBE2,True,False,False
509,SIGLEC7_BOC,True,False,False
510,DDC_DRD3,False,True,False
511,PDYN_DRD3,False,False,True
512,AVP_TACR2,False,False,True
513,PYY_DRD2,False,False,True
514,CCL21_CXCR1,False,False,True
515,GGT1_CYSLTR2,False,True,False
516,NMS_TRHR,False,False,True
517,IL15_IL15RA,True,True,True
518,COL4A1_NCAM1,False,False,True
519,PPBP_HCAR1,False,False,True
520,CALCA_SCTR,False,False,True
521,KNG1_ITGB2,True,False,True
522,HLA-C_KIR2DL5A,True,False,False
523,PSAP_GPR37,True,True,True
524,CCL20_GRM4,False,False,True
525,NMS_CCKBR,False,False,True
526,KRTAP4-12_LINGO1,True,False,False
