id_gene,ensembl,gene_name,hgnc_symbol,protein_id
1,ENSG00000165029,ABCA1,ABCA1,127
2,ENSG00000130234,ACE2,ACE2,1136
3,ENSG00000213088,ACKR1,ACKR1,929
4,ENSG00000144648,ACKR2,ACKR2,35
5,ENSG00000144476,ACKR3,ACKR3,516
6,ENSG00000129048,ACKR4,ACKR4,1188
7,ENSG00000115170,ACVR1,ACVR1,831
8,ENSG00000135503,ACVR1B,ACVR1B,634
9,ENSG00000123612,ACVR1C,ACVR1C,1027
10,ENSG00000121989,ACVR2A,ACVR2A,532
11,ENSG00000114739,ACVR2B,ACVR2B,878
12,ENSG00000139567,ACVRL1,ACVRL1,637
13,ENSG00000141433,ADCYAP1,ADCYAP1,432
14,ENSG00000078549,ADCYAP1R1,ADCYAP1R1,662
15,ENSG00000123146,ADGRE5,ADGRE5,713
16,ENSG00000182885,ADGRG3,ADGRG3,1004
17,ENSG00000159618,ADGRG5,ADGRG5,1011
18,ENSG00000072071,ADGRL1,ADGRL1,116
19,ENSG00000164199,ADGRV1,ADGRV1,1054
20,ENSG00000181092,ADIPOQ,ADIPOQ,926
21,ENSG00000159346,ADIPOR1,ADIPOR1,1077
22,ENSG00000006831,ADIPOR2,ADIPOR2,998
23,ENSG00000285070,ADIPOR2,ADIPOR2,998
24,ENSG00000148926,ADM,ADM,615
25,ENSG00000128165,ADM2,ADM2,992
26,ENSG00000163485,ADORA1,ADORA1,568
27,ENSG00000128271,ADORA2A,ADORA2A,549
28,ENSG00000170425,ADORA2B,ADORA2B,550
29,ENSG00000282608,ADORA3,ADORA3,321
30,ENSG00000120907,ADRA1A,ADRA1A,617
31,ENSG00000170214,ADRA1B,ADRA1B,619
32,ENSG00000171873,ADRA1D,ADRA1D,513
33,ENSG00000150594,ADRA2A,ADRA2A,300
34,ENSG00000274286,ADRA2B,ADRA2B,430
35,ENSG00000184160,ADRA2C,ADRA2C,436
36,ENSG00000043591,ADRB1,ADRB1,291
37,ENSG00000169252,ADRB2,ADRB2,274
38,ENSG00000188778,ADRB3,ADRB3,377
39,ENSG00000229058,AGER,AGER,906
40,ENSG00000230514,AGER,AGER,906
41,ENSG00000204305,AGER,AGER,906
42,ENSG00000231268,AGER,AGER,906
43,ENSG00000237405,AGER,AGER,906
44,ENSG00000206320,AGER,AGER,906
45,ENSG00000234729,AGER,AGER,906
46,ENSG00000188157,AGRN,AGRN,30
47,ENSG00000159723,AGRP,AGRP,24
48,ENSG00000135744,AGT,AGT,146
49,ENSG00000144891,AGTR1,AGTR1,570
50,ENSG00000180772,AGTR2,AGTR2,728
51,ENSG00000164022,AIMP1,AIMP1,854
52,ENSG00000085662,AKR1B1,AKR1B1,391
53,ENSG00000196139,AKR1C3,AKR1C3,669
54,ENSG00000122787,AKR1D1,AKR1D1,745
55,ENSG00000163631,ALB,ALB,212
56,ENSG00000170017,ALCAM,ALCAM,879
57,ENSG00000165092,ALDH1A1,ALDH1A1,139
58,ENSG00000128918,ALDH1A2,ALDH1A2,113
59,ENSG00000184254,ALDH1A3,ALDH1A3,698
60,ENSG00000171094,ALK,ALK,1255
61,ENSG00000108839,ALOX12,ALOX12,427
62,ENSG00000275565,ALOX5,ALOX5,313
63,ENSG00000012779,ALOX5,ALOX5,313
64,ENSG00000132965,ALOX5AP,ALOX5AP,451
65,ENSG00000104899,AMH,AMH,221
66,ENSG00000135409,AMHR2,AMHR2,937
67,ENSG00000166126,AMN,AMN,1133
68,ENSG00000154188,ANGPT1,ANGPT1,914
69,ENSG00000091879,ANGPT2,ANGPT2,56
70,ENSG00000101280,ANGPT4,ANGPT4,1264
71,ENSG00000169604,ANTXR1,ANTXR1,1163
72,ENSG00000135046,ANXA1,ANXA1,224
73,ENSG00000248329,APELA,APELA,320
74,ENSG00000171388,APLN,APLN,1253
75,ENSG00000134817,APLNR,APLNR,623
76,ENSG00000118137,APOA1,APOA1,202
77,ENSG00000158874,APOA2,APOA2,204
78,ENSG00000084674,APOB,APOB,227
79,ENSG00000184730,APOBR,APOBR,849
80,ENSG00000130203,APOE,APOE,203
81,ENSG00000142192,APP,APP,243
82,ENSG00000169083,AR,AR,327
83,ENSG00000109321,AREG,AREG,397
84,ENSG00000143761,ARF1,ARF1,804
85,ENSG00000117407,ARTN,ARTN,955
86,ENSG00000161944,ASGR2,ASGR2,270
87,ENSG00000101440,ASIP,ASIP,668
88,ENSG00000196433,ASMT,ASMT,693
89,ENSG00000182220,ATP6AP2,ATP6AP2,110
90,ENSG00000101200,AVP,AVP,160
91,ENSG00000166148,AVPR1A,AVPR1A,641
92,ENSG00000198049,AVPR1B,AVPR1B,700
93,ENSG00000126895,AVPR2,AVPR2,564
94,ENSG00000167601,AXL,AXL,565
95,ENSG00000273686,B2M,B2M,787
96,ENSG00000166710,B2M,B2M,787
97,ENSG00000228760,BAG6,BAG6,691
98,ENSG00000233348,BAG6,BAG6,691
99,ENSG00000234651,BAG6,BAG6,691
100,ENSG00000096155,BAG6,BAG6,691
101,ENSG00000204463,BAG6,BAG6,691
102,ENSG00000227761,BAG6,BAG6,691
103,ENSG00000229524,BAG6,BAG6,691
104,ENSG00000186716,BCR,BCR,345
105,ENSG00000100739,BDKRB1,BDKRB1,694
106,ENSG00000168398,BDKRB2,BDKRB2,562
107,ENSG00000176697,BDNF,BDNF,499
108,ENSG00000163217,BMP10,BMP10,124
109,ENSG00000130385,BMP15,BMP15,137
110,ENSG00000125845,BMP2,BMP2,359
111,ENSG00000125378,BMP4,BMP4,360
112,ENSG00000112175,BMP5,BMP5,484
113,ENSG00000153162,BMP6,BMP6,485
114,ENSG00000101144,BMP7,BMP7,428
115,ENSG00000183682,BMP8A,BMP8A,996
116,ENSG00000116985,BMP8B,BMP8B,606
117,ENSG00000107779,BMPR1A,BMPR1A,633
118,ENSG00000138696,BMPR1B,BMPR1B,22
119,ENSG00000204217,BMPR2,BMPR2,881
120,ENSG00000144857,BOC,BOC,1129
121,ENSG00000172270,BSG,BSG,627
122,ENSG00000130303,BST2,BST2,850
123,ENSG00000174808,BTC,BTC,613
124,ENSG00000186265,BTLA,BTLA,997
125,ENSG00000188373,C10orf99,C10orf99,972
126,ENSG00000125730,C3,C3,147
127,ENSG00000171860,C3AR1,C3AR1,930
128,ENSG00000227746,C4A,C4A,316
129,ENSG00000244731,C4A,C4A,316
130,ENSG00000206340,C4A,C4A,316
131,ENSG00000244207,C4A,C4A,316
132,ENSG00000106804,C5,C5,148
133,ENSG00000197405,C5AR1,C5AR1,475
134,ENSG00000134830,C5AR2,C5AR2,1223
135,ENSG00000182985,CADM1,CADM1,1135
136,ENSG00000162706,CADM3,CADM3,1015
137,ENSG00000105767,CADM4,CADM4,1033
138,ENSG00000110680,CALCA,CALCA,171
139,ENSG00000175868,CALCB,CALCB,323
140,ENSG00000004948,CALCR,CALCR,578
141,ENSG00000064989,CALCRL,CALCRL,931
142,ENSG00000164047,CAMP,CAMP,726
143,ENSG00000175294,CATSPER1,CATSPER1,1026
144,ENSG00000166762,CATSPER2,CATSPER2,1094
145,ENSG00000152705,CATSPER3,CATSPER3,1002
146,ENSG00000188782,CATSPER4,CATSPER4,991
147,ENSG00000133962,CATSPERB,CATSPERB,1165
148,ENSG00000274338,CATSPERB,CATSPERB,1165
149,ENSG00000174898,CATSPERD,CATSPERD,1001
150,ENSG00000159228,CBR1,CBR1,407
151,ENSG00000187094,CCK,CCK,258
152,ENSG00000163394,CCKAR,CCKAR,588
153,ENSG00000110148,CCKBR,CCKBR,589
154,ENSG00000108702,CCL1,CCL1,488
155,ENSG00000172156,CCL11,CCL11,736
156,ENSG00000181374,CCL13,CCL13,1113
157,ENSG00000277236,CCL14,CCL14,933
158,ENSG00000276409,CCL14,CCL14,933
159,ENSG00000275528,CCL15,CCL15,936
160,ENSG00000275718,CCL15,CCL15,936
161,ENSG00000275152,CCL16,CCL16,64
162,ENSG00000275095,CCL16,CCL16,64
163,ENSG00000102970,CCL17,CCL17,1057
164,ENSG00000275385,CCL18,CCL18,770
165,ENSG00000278006,CCL18,CCL18,770
166,ENSG00000278167,CCL18,CCL18,770
167,ENSG00000172724,CCL19,CCL19,1118
168,ENSG00000108691,CCL2,CCL2,367
169,ENSG00000115009,CCL20,CCL20,796
170,ENSG00000137077,CCL21,CCL21,34
171,ENSG00000102962,CCL22,CCL22,37
172,ENSG00000274736,CCL23,CCL23,769
173,ENSG00000276114,CCL23,CCL23,769
174,ENSG00000106178,CCL24,CCL24,18
175,ENSG00000131142,CCL25,CCL25,63
176,ENSG00000006606,CCL26,CCL26,1263
177,ENSG00000213927,CCL27,CCL27,1270
178,ENSG00000151882,CCL28,CCL28,1199
179,ENSG00000277632,CCL3,CCL3,326
180,ENSG00000278567,CCL3,CCL3,326
181,ENSG00000274221,CCL3,CCL3,326
182,ENSG00000276085,CCL3L1,CCL3L1,415
183,ENSG00000277796,CCL3L3,CCL3L3,415
184,ENSG00000277768,CCL3L3,CCL3L3,415
185,ENSG00000277336,CCL3L3,CCL3L3,415
186,ENSG00000276085,CCL3L1,CCL3L1,5
187,ENSG00000275824,CCL4,CCL4,365
188,ENSG00000277943,CCL4,CCL4,365
189,ENSG00000275302,CCL4,CCL4,365
190,ENSG00000275313,CCL4L2,CCL4L2,1037
191,ENSG00000276070,CCL4L2,CCL4L2,1037
192,ENSG00000271503,CCL5,CCL5,368
193,ENSG00000274233,CCL5,CCL5,368
194,ENSG00000108688,CCL7,CCL7,798
195,ENSG00000108700,CCL8,CCL8,797
196,ENSG00000163823,CCR1,CCR1,592
197,ENSG00000184451,CCR10,CCR10,688
198,ENSG00000121807,CCR2,CCR2,665
199,ENSG00000183625,CCR3,CCR3,737
200,ENSG00000183813,CCR4,CCR4,738
201,ENSG00000160791,CCR5,CCR5,739
202,ENSG00000112486,CCR6,CCR6,740
203,ENSG00000126353,CCR7,CCR7,593
204,ENSG00000179934,CCR8,CCR8,741
205,ENSG00000173585,CCR9,CCR9,742
206,ENSG00000121797,CCRL2,CCRL2,28
207,ENSG00000117281,CD160,CD160,136
208,ENSG00000204936,CD177,CD177,1020
209,ENSG00000158473,CD1D,CD1D,401
210,ENSG00000116824,CD2,CD2,260
211,ENSG00000091972,CD200,CD200,659
212,ENSG00000163606,CD200R1,CD200R1,1041
213,ENSG00000090659,CD209,CD209,1185
214,ENSG00000012124,CD22,CD22,450
215,ENSG00000150637,CD226,CD226,922
216,ENSG00000272398,CD24,CD24,508
217,ENSG00000122223,CD244,CD244,1140
218,ENSG00000139193,CD27,CD27,528
219,ENSG00000120217,CD274,CD274,1217
220,ENSG00000103855,CD276,CD276,959
221,ENSG00000178562,CD28,CD28,332
222,ENSG00000174059,CD34,CD34,546
223,ENSG00000135218,CD36,CD36,416
224,ENSG00000004468,CD38,CD38,547
225,ENSG00000101017,CD40,CD40,520
226,ENSG00000102245,CD40LG,CD40LG,560
227,ENSG00000026508,CD44,CD44,403
228,ENSG00000117335,CD46,CD46,398
229,ENSG00000196776,CD47,CD47,847
230,ENSG00000117091,CD48,CD48,305
231,ENSG00000169442,CD52,CD52,582
232,ENSG00000196352,CD55,CD55,283
233,ENSG00000116815,CD58,CD58,441
234,ENSG00000013725,CD6,CD6,561
235,ENSG00000125726,CD70,CD70,600
236,ENSG00000137101,CD72,CD72,480
237,ENSG00000019582,CD74,CD74,232
238,ENSG00000121594,CD80,CD80,604
239,ENSG00000112149,CD83,CD83,809
240,ENSG00000114013,CD86,CD86,667
241,ENSG00000153563,CD8A,CD8A,197
242,ENSG00000172116,CD8B,CD8B,339
243,ENSG00000153283,CD96,CD96,651
244,ENSG00000002586,CD99,CD99,382
245,ENSG00000039068,CDH1,CDH1,361
246,ENSG00000170558,CDH2,CDH2,437
247,ENSG00000062038,CDH3,CDH3,486
248,ENSG00000179776,CDH5,CDH5,603
249,ENSG00000113361,CDH6,CDH6,768
250,ENSG00000081138,CDH7,CDH7,1249
251,ENSG00000064309,CDON,CDON,949
252,ENSG00000079385,CEACAM1,CEACAM1,373
253,ENSG00000105388,CEACAM5,CEACAM5,261
254,ENSG00000086548,CEACAM6,CEACAM6,650
255,ENSG00000124469,CEACAM8,CEACAM8,586
256,ENSG00000170835,CEL,CEL,446
257,ENSG00000143126,CELSR2,CELSR2,1183
258,ENSG00000008300,CELSR3,CELSR3,1207
259,ENSG00000147869,CER1,CER1,134
260,ENSG00000136698,CFC1,CFC1,318
261,ENSG00000135346,CGA,CGA,164
262,ENSG00000070748,CHAT,CHAT,540
263,ENSG00000168539,CHRM1,CHRM1,344
264,ENSG00000181072,CHRM2,CHRM2,281
265,ENSG00000133019,CHRM3,CHRM3,452
266,ENSG00000180720,CHRM4,CHRM4,282
267,ENSG00000184984,CHRM5,CHRM5,299
268,ENSG00000138435,CHRNA1,CHRNA1,208
269,ENSG00000120903,CHRNA2,CHRNA2,924
270,ENSG00000080644,CHRNA3,CHRNA3,594
271,ENSG00000101204,CHRNA4,CHRNA4,686
272,ENSG00000169684,CHRNA5,CHRNA5,566
273,ENSG00000147434,CHRNA6,CHRNA6,925
274,ENSG00000175344,CHRNA7,CHRNA7,631
275,ENSG00000160716,CHRNB2,CHRNB2,423
276,ENSG00000147432,CHRNB3,CHRNB3,834
277,ENSG00000117971,CHRNB4,CHRNB4,575
278,ENSG00000175505,CLCF1,CLCF1,1226
279,ENSG00000188393,CLEC2A,CLEC2A,968
280,ENSG00000110852,CLEC2B,CLEC2B,1055
281,ENSG00000069493,CLEC2D,CLEC2D,1243
282,ENSG00000104938,CLEC4M,CLEC4M,1155
283,ENSG00000120885,CLU,CLU,337
284,ENSG00000174600,CMKLR1,CMKLR1,1120
285,ENSG00000118432,CNR1,CNR1,471
286,ENSG00000188822,CNR2,CNR2,609
287,ENSG00000242689,CNTF,CNTF,524
288,ENSG00000122756,CNTFR,CNTFR,531
289,ENSG00000018236,CNTN1,CNTN1,851
290,ENSG00000123500,COL10A1,COL10A1,829
291,ENSG00000060718,COL11A1,COL11A1,353
292,ENSG00000227801,COL11A2,COL11A2,376
293,ENSG00000204248,COL11A2,COL11A2,376
294,ENSG00000232541,COL11A2,COL11A2,376
295,ENSG00000230930,COL11A2,COL11A2,376
296,ENSG00000206290,COL11A2,COL11A2,376
297,ENSG00000223699,COL11A2,COL11A2,376
298,ENSG00000235708,COL11A2,COL11A2,376
299,ENSG00000111799,COL12A1,COL12A1,1117
300,ENSG00000197467,COL13A1,COL13A1,956
301,ENSG00000187955,COL14A1,COL14A1,833
302,ENSG00000204291,COL15A1,COL15A1,646
303,ENSG00000084636,COL16A1,COL16A1,839
304,ENSG00000065618,COL17A1,COL17A1,1256
305,ENSG00000182871,COL18A1,COL18A1,647
306,ENSG00000082293,COL19A1,COL19A1,904
307,ENSG00000108821,COL1A1,COL1A1,198
308,ENSG00000164692,COL1A2,COL1A2,279
309,ENSG00000101203,COL20A1,COL20A1,1222
310,ENSG00000124749,COL21A1,COL21A1,1093
311,ENSG00000169436,COL22A1,COL22A1,1031
312,ENSG00000171502,COL24A1,COL24A1,940
313,ENSG00000160963,COL26A1,COL26A1,1078
314,ENSG00000196739,COL27A1,COL27A1,1010
315,ENSG00000215018,COL28A1,COL28A1,945
316,ENSG00000139219,COL2A1,COL2A1,199
317,ENSG00000168542,COL3A1,COL3A1,200
318,ENSG00000187498,COL4A1,COL4A1,201
319,ENSG00000134871,COL4A2,COL4A2,288
320,ENSG00000169031,COL4A3,COL4A3,814
321,ENSG00000081052,COL4A4,COL4A4,750
322,ENSG00000188153,COL4A5,COL4A5,557
323,ENSG00000197565,COL4A6,COL4A6,883
324,ENSG00000130635,COL5A1,COL5A1,467
325,ENSG00000204262,COL5A2,COL5A2,255
326,ENSG00000080573,COL5A3,COL5A3,519
327,ENSG00000142156,COL6A1,COL6A1,354
328,ENSG00000142173,COL6A2,COL6A2,355
329,ENSG00000163359,COL6A3,COL6A3,356
330,ENSG00000172752,COL6A5,COL6A5,4
331,ENSG00000206384,COL6A6,COL6A6,3
332,ENSG00000114270,COL7A1,COL7A1,819
333,ENSG00000144810,COL8A1,COL8A1,535
334,ENSG00000171812,COL8A2,COL8A2,509
335,ENSG00000112280,COL9A1,COL9A1,466
336,ENSG00000049089,COL9A2,COL9A2,885
337,ENSG00000092758,COL9A3,COL9A3,884
338,ENSG00000158270,COLEC12,COLEC12,952
339,ENSG00000122218,COPA,COPA,751
340,ENSG00000241563,CORT,CORT,21
341,ENSG00000117322,CR2,CR2,449
342,ENSG00000143320,CRABP2,CRABP2,556
343,ENSG00000147571,CRH,CRH,265
344,ENSG00000120088,CRHR1,CRHR1,612
345,ENSG00000278232,CRHR1,CRHR1,612
346,ENSG00000276191,CRHR1,CRHR1,612
347,ENSG00000106113,CRHR2,CRHR2,865
348,ENSG00000205755,CRLF2,CRLF2,1177
349,ENSG00000109943,CRTAM,CRTAM,130
350,ENSG00000184371,CSF1,CSF1,309
351,ENSG00000182578,CSF1R,CSF1R,271
352,ENSG00000164400,CSF2,CSF2,228
353,ENSG00000198223,CSF2RA,CSF2RA,396
354,ENSG00000100368,CSF2RB,CSF2RB,598
355,ENSG00000108342,CSF3,CSF3,314
356,ENSG00000119535,CSF3R,CSF3R,1107
357,ENSG00000204414,CSHL1,CSHL1,894
358,ENSG00000173546,CSPG4,CSPG4,967
359,ENSG00000163599,CTLA4,CTLA4,410
360,ENSG00000107611,CUBN,CUBN,89
361,ENSG00000006210,CX3CL1,CX3CL1,792
362,ENSG00000168329,CX3CR1,CX3CR1,716
363,ENSG00000154639,CXADR,CXADR,790
364,ENSG00000163739,CXCL1,CXCL1,306
365,ENSG00000169245,CXCL10,CXCL10,215
366,ENSG00000169248,CXCL11,CXCL11,40
367,ENSG00000107562,CXCL12,CXCL12,704
368,ENSG00000156234,CXCL13,CXCL13,82
369,ENSG00000145824,CXCL14,CXCL14,129
370,ENSG00000161921,CXCL16,CXCL16,1153
371,ENSG00000189377,CXCL17,CXCL17,977
372,ENSG00000081041,CXCL2,CXCL2,447
373,ENSG00000163734,CXCL3,CXCL3,448
374,ENSG00000163735,CXCL5,CXCL5,672
375,ENSG00000124875,CXCL6,CXCL6,799
376,ENSG00000169429,CXCL8,CXCL8,325
377,ENSG00000138755,CXCL9,CXCL9,840
378,ENSG00000163464,CXCR1,CXCR1,506
379,ENSG00000180871,CXCR2,CXCR2,507
380,ENSG00000186810,CXCR3,CXCR3,718
381,ENSG00000121966,CXCR4,CXCR4,784
382,ENSG00000160683,CXCR5,CXCR5,595
383,ENSG00000172215,CXCR6,CXCR6,32
384,ENSG00000140459,CYP11A1,CYP11A1,247
385,ENSG00000160882,CYP11B1,CYP11B1,399
386,ENSG00000179142,CYP11B2,CYP11B2,438
387,ENSG00000148795,CYP17A1,CYP17A1,244
388,ENSG00000137869,CYP19A1,CYP19A1,350
389,ENSG00000232414,CYP21A2,CYP21A2,295
390,ENSG00000198457,CYP21A2,CYP21A2,295
391,ENSG00000206338,CYP21A2,CYP21A2,295
392,ENSG00000231852,CYP21A2,CYP21A2,295
393,ENSG00000235134,CYP21A2,CYP21A2,295
394,ENSG00000233151,CYP21A2,CYP21A2,295
395,ENSG00000111012,CYP27B1,CYP27B1,66
396,ENSG00000160868,CYP3A4,CYP3A4,294
397,ENSG00000173198,CYSLTR1,CYSLTR1,1265
398,ENSG00000152207,CYSLTR2,CYSLTR2,1202
399,ENSG00000173402,DAG1,DAG1,888
400,ENSG00000134780,DAGLA,DAGLA,1268
401,ENSG00000164535,DAGLB,DAGLB,1024
402,ENSG00000123454,DBH,DBH,304
403,ENSG00000187323,DCC,DCC,678
404,ENSG00000132437,DDC,DDC,460
405,ENSG00000223680,DDR1,DDR1,845
406,ENSG00000215522,DDR1,DDR1,845
407,ENSG00000230456,DDR1,DDR1,845
408,ENSG00000229767,DDR1,DDR1,845
409,ENSG00000234078,DDR1,DDR1,845
410,ENSG00000204580,DDR1,DDR1,845
411,ENSG00000137332,DDR1,DDR1,845
412,ENSG00000116133,DHCR24,DHCR24,915
413,ENSG00000172893,DHCR7,DHCR7,1231
414,ENSG00000139549,DHH,DHH,71
415,ENSG00000073737,DHRS9,DHRS9,1126
416,ENSG00000197406,DIO3,DIO3,763
417,ENSG00000107984,DKK1,DKK1,115
418,ENSG00000155011,DKK2,DKK2,1233
419,ENSG00000185559,DLK1,DLK1,801
420,ENSG00000275555,DLL1,DLL1,31
421,ENSG00000198719,DLL1,DLL1,31
422,ENSG00000090932,DLL3,DLL3,1206
423,ENSG00000128917,DLL4,DLL4,1196
424,ENSG00000015413,DPEP1,DPEP1,411
425,ENSG00000167261,DPEP2,DPEP2,1159
426,ENSG00000141096,DPEP3,DPEP3,1160
427,ENSG00000197635,DPP4,DPP4,533
428,ENSG00000184845,DRD1,DRD1,474
429,ENSG00000149295,DRD2,DRD2,384
430,ENSG00000151577,DRD3,DRD3,625
431,ENSG00000276825,DRD4,DRD4,482
432,ENSG00000069696,DRD4,DRD4,482
433,ENSG00000169676,DRD5,DRD5,483
434,ENSG00000134765,DSC1,DSC1,846
435,ENSG00000134755,DSC2,DSC2,821
436,ENSG00000134762,DSC3,DSC3,896
437,ENSG00000171587,DSCAM,DSCAM,87
438,ENSG00000134760,DSG1,DSG1,820
439,ENSG00000046604,DSG2,DSG2,889
440,ENSG00000105246,EBI3,EBI3,890
441,ENSG00000158813,EDA,EDA,1064
442,ENSG00000131080,EDA2R,EDA2R,1168
443,ENSG00000135960,EDAR,EDAR,1257
444,ENSG00000127129,EDN2,EDN2,463
445,ENSG00000151617,EDNRA,EDNRA,514
446,ENSG00000169242,EFNA1,EFNA1,465
447,ENSG00000099617,EFNA2,EFNA2,81
448,ENSG00000143590,EFNA3,EFNA3,746
449,ENSG00000243364,EFNA4,EFNA4,747
450,ENSG00000184349,EFNA5,EFNA5,749
451,ENSG00000090776,EFNB1,EFNB1,806
452,ENSG00000125266,EFNB2,EFNB2,748
453,ENSG00000108947,EFNB3,EFNB3,923
454,ENSG00000138798,EGF,EGF,153
455,ENSG00000146648,EGFR,EGFR,140
456,ENSG00000168913,ENHO,ENHO,974
457,ENSG00000138185,ENTPD1,ENTPD1,727
458,ENSG00000088367,EPB41L1,EPB41L1,1161
459,ENSG00000182585,EPGN,EPGN,970
460,ENSG00000284816,EPHA1,EPHA1,473
461,ENSG00000146904,EPHA1,EPHA1,473
462,ENSG00000142627,EPHA2,EPHA2,551
463,ENSG00000044524,EPHA3,EPHA3,552
464,ENSG00000116106,EPHA4,EPHA4,759
465,ENSG00000145242,EPHA5,EPHA5,756
466,ENSG00000135333,EPHA7,EPHA7,913
467,ENSG00000070886,EPHA8,EPHA8,553
468,ENSG00000154928,EPHB1,EPHB1,758
469,ENSG00000133216,EPHB2,EPHB2,554
470,ENSG00000182580,EPHB3,EPHB3,755
471,ENSG00000196411,EPHB4,EPHB4,757
472,ENSG00000106123,EPHB6,EPHB6,59
473,ENSG00000275482,EPHB6,EPHB6,59
474,ENSG00000130427,EPO,EPO,195
475,ENSG00000187266,EPOR,EPOR,440
476,ENSG00000141736,ERBB2,ERBB2,234
477,ENSG00000065361,ERBB3,ERBB3,481
478,ENSG00000178568,ERBB4,ERBB4,912
479,ENSG00000124882,EREG,EREG,53
480,ENSG00000178752,ERFE,ERFE,948
481,to_be_reviewed,ERVH48-1,ERVH48-1,15
482,ENSG00000149564,ESAM,ESAM,1080
483,ENSG00000091831,ESR1,ESR1,220
484,ENSG00000140009,ESR2,ESR2,1061
485,ENSG00000092820,EZR,EZR,395
486,ENSG00000126218,F10,F10,142
487,ENSG00000158769,F11R,F11R,1276
488,ENSG00000180210,F2,F2,141
489,ENSG00000183662,FAM19A1,FAM19A1,995
490,ENSG00000183662,TAFA1,TAFA1,995
491,ENSG00000163377,FAM19A4,FAM19A4,1089
492,ENSG00000163377,TAFA4,TAFA4,1089
493,ENSG00000219438,FAM19A5,FAM19A5,994
494,ENSG00000219438,TAFA5,TAFA5,994
495,ENSG00000157870,FAM213B,FAM213B,1038
496,ENSG00000275125,FAM213B,FAM213B,1038
497,ENSG00000157870,PRXL2B,PRXL2B,1038
498,ENSG00000196937,FAM3C,FAM3C,1056
499,ENSG00000026103,FAS,FAS,517
500,ENSG00000117560,FASLG,FASLG,702
501,ENSG00000166147,FBN1,FBN1,626
502,ENSG00000104921,FCER2,FCER2,262
503,ENSG00000143226,FCGR2A,FCGR2A,358
504,ENSG00000104870,FCGRT,FCGRT,771
505,ENSG00000163518,FCRL4,FCRL4,1099
506,ENSG00000137714,FDX1,FDX1,324
507,ENSG00000267673,FDX2,FDX2,966
508,ENSG00000161513,FDXR,FDXR,491
509,ENSG00000126262,FFAR2,FFAR2,68
510,ENSG00000171560,FGA,FGA,205
511,ENSG00000171564,FGB,FGB,206
512,ENSG00000113578,FGF1,FGF1,251
513,ENSG00000070193,FGF10,FGF10,65
514,ENSG00000158815,FGF17,FGF17,83
515,ENSG00000156427,FGF18,FGF18,112
516,ENSG00000162344,FGF19,FGF19,131
517,ENSG00000138685,FGF2,FGF2,303
518,ENSG00000078579,FGF20,FGF20,1187
519,ENSG00000105550,FGF21,FGF21,1203
520,ENSG00000070388,FGF22,FGF22,1182
521,ENSG00000118972,FGF23,FGF23,1147
522,ENSG00000186895,FGF3,FGF3,349
523,ENSG00000075388,FGF4,FGF4,292
524,ENSG00000138675,FGF5,FGF5,352
525,ENSG00000111241,FGF6,FGF6,333
526,ENSG00000140285,FGF7,FGF7,478
527,ENSG00000107831,FGF8,FGF8,764
528,ENSG00000102678,FGF9,FGF9,583
529,ENSG00000077782,FGFR1,FGFR1,347
530,ENSG00000066468,FGFR2,FGFR2,479
531,ENSG00000068078,FGFR3,FGFR3,492
532,ENSG00000160867,FGFR4,FGFR4,489
533,ENSG00000127418,FGFRL1,FGFRL1,1017
534,ENSG00000171557,FGG,FGG,207
535,ENSG00000104760,FGL1,FGL1,848
536,ENSG00000102755,FLT1,FLT1,426
537,ENSG00000122025,FLT3,FLT3,632
538,ENSG00000090554,FLT3LG,FLT3LG,724
539,ENSG00000037280,FLT4,FLT4,628
540,ENSG00000115414,FN1,FN1,209
541,ENSG00000171051,FPR1,FPR1,470
542,ENSG00000171049,FPR2,FPR2,511
543,ENSG00000187474,FPR3,FPR3,510
544,ENSG00000162998,FRZB,FRZB,1063
545,ENSG00000131808,FSHB,FSHB,166
546,ENSG00000170820,FSHR,FSHR,501
547,ENSG00000167996,FTH1,FTH1,219
548,ENSG00000087086,FTL,FTL,218
549,ENSG00000157240,FZD1,FZD1,1260
550,ENSG00000111432,FZD10,FZD10,1252
551,ENSG00000180340,FZD2,FZD2,892
552,ENSG00000104290,FZD3,FZD3,1191
553,ENSG00000174804,FZD4,FZD4,1251
554,ENSG00000163251,FZD5,FZD5,868
555,ENSG00000164930,FZD6,FZD6,84
556,ENSG00000155760,FZD7,FZD7,98
557,ENSG00000177283,FZD8,FZD8,1158
558,ENSG00000188763,FZD9,FZD9,16
559,ENSG00000069482,GAL,GAL,490
560,ENSG00000197487,GALP,GALP,1224
561,ENSG00000166573,GALR1,GALR1,695
562,ENSG00000182687,GALR2,GALR2,75
563,ENSG00000128310,GALR3,GALR3,92
564,ENSG00000180447,GAS1,GAS1,760
565,ENSG00000183087,GAS6,GAS6,893
566,ENSG00000184502,GAST,GAST,180
567,ENSG00000115263,GCG,GCG,174
568,ENSG00000215644,GCGR,GCGR,696
569,ENSG00000130283,GDF1,GDF1,534
570,ENSG00000266524,GDF10,GDF10,767
571,ENSG00000135414,GDF11,GDF11,123
572,ENSG00000130513,GDF15,GDF15,1125
573,ENSG00000263761,GDF2,GDF2,1245
574,ENSG00000184344,GDF3,GDF3,1195
575,ENSG00000125965,GDF5,GDF5,673
576,ENSG00000156466,GDF6,GDF6,965
577,ENSG00000143869,GDF7,GDF7,993
