Gene;OverallAverageExpression;case_avg;control_avg
AC211476.6;0,008259161926250680;9,32345519139324e-03;7,36588660139332e-03
NSUN5;0,093751353059938300;9,64110288223245e-02;9,15190522379064e-02
BAZ1B;0,242907552214117167;2,68575924508177e-01;2,21363750002361e-01
BCL7B;0,219118390234834093;2,79993334023445e-01;1,68025249867023e-01
TBL2;0,038286455281776245;4,94056926637595e-02;2,89539332130336e-02
MLXIPL;0,003997281179563956;7,15179796402336e-03;1,34965378428160e-03
DNAJC30;0,049480558450954816;4,45690862087457e-02;5,36028216526293e-02
BUD23;0,244821539092941548;2,63405254847940e-01;2,29223982224178e-01
STX1A;0,024921084297927606;3,17350062082199e-02;1,92020700869773e-02
ABHD11;0,050507573311918949;6,36642471894171e-02;3,94650040155792e-02
LIMK1;0,042551449899690695;4,60299309105232e-02;3,96319150715291e-02
EIF4H;0,390387349060274336;4,31050124957439e-01;3,56258546841202e-01
LAT2;0,242715975694567487;2,62915565766167e-01;2,25762194275330e-01
RFC2;0,075421842274649348;7,85488112404547e-02;7,27973361256092e-02
CLIP2;0,025132526354236788;3,02730077608569e-02;2,08180527511301e-02
GTF2I;0,429549752793465245;4,10125384623206e-01;4,45852880282591e-01
AC211433.1;0,003686677506336540;3,49238994456552e-03;3,84974561034592e-03
NCF1;0,675665384293314464;7,01006942930141e-01;6,54395881079206e-01
GTF2IRD2;0,058216481641986326;6,21318710273850e-02;5,49302438730040e-02
CASTOR2;0,021240071442085784;2,27087557763792e-02;2,00073853781999e-02
RCC1L;0,055121866149227039;4,90417503433932e-02;6,02249872526938e-02
GTF2IRD2B;0,017118810336909460;1,77760455197929e-02;1,65671842102335e-02
AC211486.5;0,003655770022353506;3,80265997188111e-03;3,53248335722087e-03
TRIM73;0,088024519030540524;6,34079403679486e-02;1,08685537024259e-01
POM121C;0,134917812751786242;1,36351336751699e-01;1,33714637218639e-01
SPDYE5;0,004442368747112379;4,88634344972559e-03;4,06973494429287e-03
HIP1;0,072583964199580811;5,91389795868248e-02;8,38685164851325e-02
RHBDD2;0,100749286990219122;1,39765663794325e-01;6,80023291676717e-02
POR;0,102752778412330020;1,22622764060040e-01;8,60756383178730e-02
TMEM120A;0,076730400875391097;7,24232361571897e-02;8,03454608300834e-02
STYXL1;0,063781439038703425;7,59634433584589e-02;5,35569227117250e-02
MDH2;0,410059528272141816;4,10072934740319e-01;4,10048276047207e-01
HSPB1;0,341102538244726361;4,82740490000872e-01;2,22223943865804e-01
YWHAG;0,164434704332046794;1,78353164198859e-01;1,52752758043140e-01
ZP3;0,016016427797574354;1,39530931497190e-02;1,77482116847961e-02
DTX2;0,029620633453403353;3,10880057162030e-02;2,83890486283660e-02
SPDYE16;0,003552954924247402;3,21959659757942e-03;3,83274694896566e-03
POMZP3;0,021537156357594799;2,45766929518585e-02;1,89860333470653e-02
CCDC146;0,027040403965960014;2,73638905484172e-02;2,67688974258968e-02
FGL2;0,627199620327808183;6,60361284561028e-01;5,99366599711285e-01
GSAP;0,110120431394811202;9,62299612431511e-02;1,21778885547937e-01
PTPN12;0,230691251088271071;2,46499020534456e-01;2,17423582439236e-01
APTR;0,023068295534980243;2,90312350694686e-02;1,80635220160373e-02
RSBN1L;0,232291013578358851;1,78078670801417e-01;2,77792145354162e-01
TMEM60;0,045272346866124122;3,20611191764046e-02;5,63607038940321e-02
PHTF2;0,124995492252240381;1,26793225113627e-01;1,23486631435061e-01
MAGI2;0,006112786090395501;7,52345200362321e-03;4,92879564981437e-03
MAGI2-AS3;0,013349035929991043;1,91989344624978e-02;8,43913920964715e-03
GNAI1;0,014055901972055791;1,39001254234341e-02;1,41866472765998e-02
CD36;0,545272290073696264;6,87743296964419e-01;4,25694501571936e-01
SEMA3C;0,015757154293868939;1,21776371470978e-02;1,87614900787864e-02
HGF;0,066775530964842511;9,45789149229746e-02;4,34397854041418e-02
KIAA1324L;0,006643489218774054;5,89136416820964e-03;7,27475765848018e-03
AC005076.1;0,016592838097328790;2,31063054823683e-02;1,11259993181323e-02
DMTF1;0,181296388172617340;2,11062310179418e-01;1,56313458635107e-01
TMEM243;0,212016209135212796;1,76662467545900e-01;2,41689069085977e-01
TP53TG1;0,090532617098036866;8,92181328405913e-02;9,16358810108573e-02
CROT;0,024568776559752346;2,36408985972894e-02;2,53475567282391e-02
ABCB4;0,012169258494426368;6,78168653358536e-03;1,66911184470664e-02
ABCB1;0,040307751996336461;4,69223192068631e-02;3,47560588049091e-02
SLC25A40;0,046156694784447075;4,78660025561301e-02;4,47220503071781e-02
DBF4;0,223269771757616892;3,00166233344436e-01;1,58729560939741e-01
ADAM22;0,005784685221193570;6,18866915557734e-03;5,44561619572579e-03
SRI;0,415906748519525526;4,51933577000514e-01;3,85668957894566e-01
STEAP4;0,028183014045759416;8,60902468128601e-03;4,46117205695786e-02
GTPBP10;0,048214887457419989;5,03484086155751e-02;4,64241951096808e-02
CLDN12;0,002816362536929101;4,05250305574538e-03;1,77885355356911e-03
CDK14;0,054099590121453052;6,79461534642681e-02;4,24779875300336e-02
AC002456.1;0,007037848678308125;8,70816898719368e-03;5,63592689095591e-03
FZD1;0,022628241381207205;2,32695929716230e-02;2,20899465624387e-02
MTERF1;0,032715646492841186;3,32986213731488e-02;3,22263480140796e-02
AKAP9;0,602317701081375834;6,71278942838498e-01;5,44437624554810e-01
CYP51A1;0,145238514716256067;1,69558453671971e-01;1,24826470327093e-01
KRIT1;0,103773278579790074;1,00333603751187e-01;1,06660242869198e-01
ANKIB1;0,115245581341032063;1,20767898225948e-01;1,10610628202738e-01
GATAD1;0,178883443225647698;1,77789965788148e-01;1,79801213209916e-01
AC007566.1;0,019724796825790671;1,89826086061330e-02;2,03477251527224e-02
PEX1;0,072033212247758716;6,59143223689335e-02;7,71688769402736e-02
RBM48;0,104232883876964069;1,17696751350295e-01;9,29324829583648e-02
FAM133B;0,823653706072164482;9,20774488710403e-01;7,42138956798662e-01
CDK6;0,239647265224555539;3,20508380691907e-01;1,71779468299475e-01
AC000065.2;0,002123785746938712;3,30967462487806e-03;1,12845362619650e-03
AC000065.1;0,002726160772687830;3,62868857440239e-03;1,96865732728045e-03
AC002454.1;0,018013282576400263;2,58258463626530e-02;1,14560951143534e-02
SAMD9;0,288963469902364711;3,62781461752429e-01;2,27007059193188e-01
SAMD9L;0,185958167077952513;2,35072011406632e-01;1,44736272056548e-01
VPS50;0,044701604274453681;4,36337101673681e-02;4,55979018332777e-02
GNG11;0,013996307273689997;2,25357012658516e-02;6,82908166749270e-03
BET1;0,041082121474123143;4,31901427474881e-02;3,93128315148194e-02
CASD1;0,067974523565393061;6,99840082660593e-02;6,62879366465676e-02
SGCE;0,008065929042178174;4,70253489104228e-03;1,08888699564729e-02
PEG10;0,010048208565338309;5,65728312196410e-03;1,37335699974894e-02
PPP1R9A;0,011292040004994376;1,32237615906845e-02;9,67072069056631e-03
PON2;0,048689934004327182;5,43467976943326e-02;4,39420539642459e-02
PDK4;0,048361888661685622;3,99214055477828e-02;5,54460970678289e-02
SLC25A13;0,082297579195212911;8,83750790117206e-02;7,71966537259681e-02
SEM1;0,514587031146404694;5,78952291467856e-01;4,60564422241263e-01
SDHAF3;0,088541450292586435;9,57761015124465e-02;8,24693124427011e-02
ASNS;0,006081683692059223;6,97886132562796e-03;5,32867071309095e-03
AC079781.5;0,031541035677926071;3,98297944263018e-02;2,45841715257999e-02
LMTK2;0,041795289017369647;4,81562470737648e-02;3,64564533220510e-02
TECPR1;0,069898065192050399;6,91301775470324e-02;7,05425633844406e-02
BRI3;1,026759755685572095;1,02031060336118e+00;1,03217261398911e+00
TRRAP;0,089714134016899677;9,48644645138520e-02;8,53913939428360e-02
SMURF1;0,052735511955608265;7,22870761208501e-02;3,63256271962263e-02
ARPC1A;0,152912614657682466;1,44017046713659e-01;1,60378781742676e-01
ARPC1B;1,343285383434205782;1,19565626289550e+00;1,46719244451098e+00
PDAP1;0,282408749699619654;2,86882084768378e-01;2,78654220785819e-01
BUD31;0,441382360669598794;4,82569257658172e-01;4,06813656730271e-01
PTCD1;0,024461754618905377;2,57125351388936e-02;2,34119580901562e-02
CPSF4;0,045213352969797421;4,84706817653471e-02;4,24794341024051e-02
ATP5MF;0,726524133125042271;8,06283034600018e-01;6,59581438889556e-01
ZNF789;0,032986165475605456;3,45662644067693e-02;3,16599676763052e-02
ZNF394;0,273654506954332744;3,17563471064840e-01;2,36801136304928e-01
ZKSCAN5;0,016355306728884970;1,66703752541933e-02;1,60908655748207e-02
FAM200A;0,009660333541169793;7,78430680405285e-03;1,12349074372235e-02
ZNF655;0,261438541253749213;2,78233730682808e-01;2,47342118035969e-01
ZSCAN25;0,024077005464321264;2,69633828214313e-02;2,16544310144228e-02
CYP3A5;0,013689113250472451;9,33808879346186e-03;1,73409852603717e-02
TRIM4;0,074479380892681121;6,27178027266668e-02;8,43510280233940e-02
ZKSCAN1;0,165572922244007020;1,38443043611541e-01;1,88343385933365e-01
ZSCAN21;0,012933537670395224;1,01668998103504e-02;1,52556131867362e-02
ZNF3;0,067522628568953511;8,82987356722913e-02;5,00849688281308e-02
COPS6;0,282395143657687475;2,95993523010368e-01;2,70981845150934e-01
MCM7;0,114082497937774377;1,23107376950681e-01;1,06507798373202e-01
AP4M1;0,030274819590738168;3,28573464290818e-02;2,81072708745812e-02
TAF6;0,053583756777184639;6,19892696540716e-02;4,65288993505635e-02
CNPY4;0,023848280054816779;1,98182616460101e-02;2,72307274696519e-02
MBLAC1;0,008452334967696616;8,16245533129663e-03;8,69563475625634e-03
LAMTOR4;0,924617404479839533;8,77211429144751e-01;9,64405862609337e-01
MAP11;0,023389895461102903;2,74791142118461e-02;1,99577604212428e-02
GAL3ST4;0,002046776933302546;2,34986182748396e-03;1,79239379833740e-03
GPC2;0,006395978678091770;5,49294399397838e-03;7,15390755655818e-03
STAG3;0,035151996322165487;3,27950252321564e-02;3,71302331343896e-02
CASTOR3;0,017596132443775104;1,95757530738290e-02;1,59346108319016e-02
SPDYE3;0,006811355583222478;6,90768399875343e-03;6,73050587807577e-03
PILRB;0,109531239487725612;1,24150953580456e-01;9,72607213108054e-02
PILRA;0,298762545645007815;3,53082907772236e-01;2,53170751808870e-01
ZCWPW1;0,024973083323868758;2,45747840854833e-02;2,53073811092743e-02
MEPCE;0,089509011973146244;1,03047551174463e-01;7,81459380918788e-02
PPP1R35;0,111512283776473764;1,16954118148031e-01;1,06944880669378e-01
AC092849.1;0,003199946368438679;4,66985804123405e-03;1,96623018321785e-03
C7orf61;0,002261190861056490;2,85616464130669e-03;1,76182154787812e-03
TSC22D4;0,188827578052727152;2,24036267900265e-01;1,59276461935170e-01
AC069281.1;0,003492233471595902;3,55031074707285e-03;3,44348845101029e-03
AGFG2;0,015287185016860676;1,24951748149828e-02;1,76305558731570e-02
SAP25;0,066410210153271462;7,67027308222464e-02;5,77715622868415e-02
LRCH4;0,179625503579818824;1,98369527026380e-01;1,63893398358691e-01
PCOLCE;0,007273878567807535;8,67957667329985e-03;6,09405767354789e-03
MOSPD3;0,056757640885850467;5,72437600434493e-02;5,63496346880800e-02
TFR2;0,036104718497569945;4,60379035693442e-02;2,77676657204213e-02
GNB2;0,521594305237278788;5,66865603710213e-01;4,83597509453076e-01
GIGYF1;0,105423352343548632;1,20658839604829e-01;9,26360076534954e-02
POP7;0,109893869308772540;1,02212475257924e-01;1,16340964288002e-01
EPHB4;0,007009268569919529;6,39519972064221e-03;7,52466462548839e-03
SLC12A9;0,095488485399633810;1,00798234547285e-01;9,10319431568863e-02
SLC12A9-AS1;0,002375273732670191;2,15073993505454e-03;2,56372789993368e-03
TRIP6;0,036938593170550232;5,80746387096202e-02;1,91988323701438e-02
SRRT;0,207844831314160705;2,56948925524356e-01;1,66631119695340e-01
UFSP1;0,003450909672703969;3,26052166952219e-03;3,61070482593964e-03
ACHE;0,013438543990968029;2,49563817423310e-02;3,77147139361873e-03
MUC12;0,023479102708031756;4,40106686173098e-02;6,24668960525419e-03
AC105446.1;0,016859945775038125;3,08442992605110e-02;5,12269410598562e-03
TRIM56;0,219414737497011986;2,04324505785645e-01;2,32080167295009e-01
SERPINE1;0,007599307620893215;8,01286426917061e-03;7,25220409084558e-03
AP1S1;0,067587465559209567;6,84803006642922e-02;6,68380973214711e-02
PLOD3;0,066654264134850483;8,40566675635604e-02;5,20481982268817e-02
ZNHIT1;0,472175815268804644;4,86489465887646e-01;4,60162180187944e-01
CLDN15;0,020724796294960188;2,59114174565177e-02;1,63715969891450e-02
FIS1;0,500467476735822481;4,29343610421221e-01;5,60162672475670e-01
AC006329.1;0,002310459604651386;3,12857603622967e-03;1,62380373157176e-03
IFT22;0,025880743609589450;2,50264419213484e-02;2,65977702441491e-02
CUX1;0,337409845784770956;3,41698214848357e-01;3,33810561270018e-01
AC005072.1;0,014715668487659581;1,08872199570043e-02;1,79289356546398e-02
SH2B2;0,040522698575995865;4,73234170435683e-02;3,48147661880459e-02
PRKRIP1;0,132759475594767085;1,43912190197911e-01;1,23398855654331e-01
ORAI2;0,173030770358877373;1,40180567404076e-01;2,00602377431059e-01
ALKBH4;0,040047571265341510;3,11392538516397e-02;4,75244391477959e-02
LRWD1;0,019646330417289082;1,96919540711345e-02;1,96080378850099e-02
POLR2J;0,403544414855670164;4,08831674536121e-01;3,99106748318311e-01
POLR2J3;0,510592565754171224;4,74418721970025e-01;5,40953748255213e-01
RASA4;0,043915540073996305;4,31380419549953e-02;4,45681044635056e-02
AC105052.4;0,004189015894090956;4,11155992322968e-03;4,25402570839621e-03
UPK3BL1;0,173321026095102804;2,15048130228982e-01;1,38298919199073e-01
POLR2J2;0,021691274771215466;1,67300597713008e-02;2,58552877231741e-02
FAM185A;0,016507104702288958;1,88158694524355e-02;1,45693281046610e-02
FBXL13;0,002529506996989728;2,69866218540291e-03;2,38753282424059e-03
ARMC10;0,099066770484877789;8,15425652575348e-02;1,13775066243214e-01
NAPEPLD;0,029199144803616794;2,36673480078002e-02;3,38420545557198e-02
PMPCB;0,213129350713409327;2,30947072741286e-01;1,98174702446855e-01
DNAJC2;0,296426114417733089;3,50053681295609e-01;2,51415792739405e-01
PSMC2;0,151575720498550920;1,77606308632777e-01;1,29727905771739e-01
ORC5;0,023856626036723332;2,55011102903422e-02;2,24763887901055e-02
AC007384.1;0,074088255734990560;1,08805395601304e-01;4,49497039768478e-02
LINC01004;0,017657857279239471;1,89777241579989e-02;1,65500756616095e-02
KMT2E-AS1;0,136664457501875142;1,66814384576361e-01;1,11359227464288e-01
KMT2E;0,822956784991730639;9,10783942401293e-01;7,49242297513680e-01
AC005070.3;0,018877946009966968;1,90359284358659e-02;1,87453492836335e-02
SRPK2;0,232756901405595074;2,09327460660502e-01;2,52421538943253e-01
PUS7;0,022488236175328621;2,23200630487131e-02;2,26293860907043e-02
RINT1;0,028105754922418499;3,51908595572551e-02;2,21591334867522e-02
ATXN7L1;0,052718758984335090;5,24124467470742e-02;5,29758508707621e-02
CDHR3;0,006856759082031753;2,71860736695410e-03;1,03299642019569e-02
SYPL1;0,269910012827170420;2,47906513037915e-01;2,88377839380234e-01
NAMPT;0,996120412272634703;1,15684684423171e+00;8,61220605589959e-01
AC007032.1;0,069711377325407720;1,16729911241015e-01;3,02481038712113e-02
CCDC71L;0,159130980577129905;2,24852626605348e-01;1,03969939322065e-01
PIK3CG;0,201212945795007259;2,51685550150244e-01;1,58850625625874e-01
PRKAR2B;0,092498614405178717;8,88089047880281e-02;9,55954361786849e-02
AC006387.1;0,002111928898630956;2,30087185931145e-03;1,95334658855802e-03
HBP1;0,227029178593747660;2,78904816363763e-01;1,83489274040292e-01
COG5;0,084570228037119402;9,20441298876297e-02;7,82972839885894e-02
GPR22;0,002766648235686002;2,86420116375156e-03;2,68477078107590e-03
DUS4L;0,031801020284651517;2,99302428672103e-02;3,33711883577125e-02
AC004839.2;0,003936959113553340;3,15085471683617e-03;4,59674686505740e-03
BCAP29;0,178719653659814653;1,93040496448092e-01;1,66699982096624e-01
AC002467.1;0,013151643886344674;1,24893335385988e-02;1,37075296655897e-02
CBLL1;0,143531622552297317;1,74183228796645e-01;1,17805326594151e-01
DLD;0,136693794562553761;1,66235183825625e-01;1,11899318307766e-01
LAMB1;0,006650749567504302;6,80938831039487e-03;6,51760198569418e-03
AC005046.1;0,003431509046414202;3,66796539780806e-03;3,23304812307308e-03
PNPLA8;0,373231786934998977;3,73868437671945e-01;3,72697437604329e-01
THAP5;0,063667408627862035;6,11710416065650e-02;6,57626422772205e-02
DNAJB9;0,139457355023328289;1,66074787723302e-01;1,17116993939908e-01
IMMP2L;0,042606667818615766;4,22966332288953e-02;4,28668839243829e-02
LRRN3;0,010020671950268763;1,50191950778799e-03;1,71705728325384e-02
DOCK4;0,009884044860869599;9,46744351537379e-03;1,02337038453074e-02
ZNF277;0,123127900160156373;1,08738238688961e-01;1,35205332148366e-01
IFRD1;0,329881547865901736;4,31936045149179e-01;2,44225867049710e-01
LSMEM1;0,004027451271290413;5,53261022166260e-03;2,76415158276370e-03
TMEM168;0,059770525491282450;5,59111590437523e-02;6,30097424722330e-02
BMT2;0,049959923125548686;6,10623030478079e-02;4,06415497443007e-02
SMIM30;0,102064609472221984;1,18783877228306e-01;8,80319083123659e-02
MDFIC;0,166909285398919027;1,67052915832638e-01;1,66788734488242e-01
TFEC;0,155173432265081485;1,77742578107902e-01;1,36230851545285e-01
TES;0,329203723366234047;3,47069315966313e-01;3,14208896699294e-01
CAV2;0,002095950679143422;3,61296253549142e-03;8,22702690854967e-04
CAV1;0,003187087294910603;4,54352055658830e-03;2,04861503152541e-03
MET;0,009684247113553670;1,63661170823048e-02;4,07606583262520e-03
CAPZA2;0,516041513066537783;6,07980765526897e-01;4,38875690169341e-01
ST7-AS1;0,012163137206879622;1,77329524181758e-02;7,48831809900943e-03
ST7;0,026127838880130531;3,62814280524360e-02;1,76057980447557e-02
ST7-OT4;0,015805335763779248;1,98912439409892e-02;1,23759793317946e-02
LSM8;0,521181878209602600;5,70747382800546e-01;4,79580898794156e-01
ING3;0,232222951248930054;2,60523167357069e-01;2,08470207935136e-01
CPED1;0,020580553848364658;1,21680625304197e-02;2,76412683722796e-02
FAM3C;0,110537410005680944;1,02074157390502e-01;1,17640729153492e-01
AASS;0,021203515306809570;2,43970728830958e-02;1,85231204618552e-02
NDUFA5;0,359427926217907590;3,83866381728295e-01;3,38916409326809e-01
WASL;0,081200069096973831;7,91809682518527e-02;8,28947269722200e-02
AC006333.2;0,030930280283736625;3,55280709955235e-02;2,70712941130899e-02
POT1;0,024155499163767493;2,71716709745123e-02;2,16239865231160e-02
POT1-AS1;0,003208926349429249;2,44125337309893e-03;3,85324436756857e-03
ZNF800;0,307767757372471418;3,77599025637072e-01;2,49157456163897e-01
GCC1;0,034910189760499880;3,36622799916161e-02;3,59575768301183e-02
ARF5;0,381100765934495656;2,96705573276575e-01;4,51934760292061e-01
SND1;0,166877739947644682;1,64586287731639e-01;1,68800985907839e-01
SND1-IT1;0,052074347592585897;5,24100458806792e-02;5,17925916074906e-02
LRRC4;0,013924474216515917;1,54171660840707e-02;1,26716383144459e-02
RBM28;0,107023736077659179;1,00678327709594e-01;1,12349520715201e-01
PRRT4;0,002439383401950266;3,87096120987297e-03;1,23784133331805e-03
IMPDH1;0,127530613867233855;1,25848526491950e-01;1,28942411908062e-01
HILPDA;0,033555479145954747;4,96231146754283e-02;2,00697014779381e-02
METTL2B;0,058103775350425706;5,10582927957288e-02;6,40171414534994e-02
AC090114.2;0,024373712487473567;2,72596239246266e-02;2,19515290903183e-02
AC018638.7;0,006190701203574035;5,31018347542892e-03;6,92973130496825e-03
FAM71F2;0,006960189933136503;8,96689795100142e-03;5,27593352067857e-03
CALU;0,147649210307653184;1,61951693769926e-01;1,35644947968064e-01
CCDC136;0,010470210877566357;1,42767386797899e-02;7,27534206605100e-03
KCP;0,003779349413229401;4,78959311765980e-03;2,93143859502152e-03
ATP6V1F;0,699326131260759487;7,18469175911411e-01;6,83259122298921e-01
IRF5;0,076194027889183044;9,73955250415990e-02;5,83993326895006e-02
TNPO3;0,108914249329645038;1,27772093927392e-01;9,30866125204372e-02
TSPAN33;0,067145165259186262;5,16148830290899e-02;8,01799352408957e-02
SMO;0,001246953009805597;1,78785753756735e-03;7,92964730843338e-04
AHCYL2;0,015884564749134970;1,66852657400020e-02;1,52125258843259e-02
STRIP2;0,005263136603116727;8,75572238099010e-03;2,33176345860649e-03
SMKR1;0,008554629226603171;7,11270767475341e-03;9,76485293545553e-03
AC078846.1;0,022785758658038963;2,49930494983370e-02;2,09331504465628e-02
NRF1;0,043002007274775315;4,82154068852163e-02;3,86263324648778e-02
AC084864.2;0,002667136105005443;3,29435428576189e-03;2,14070364271169e-03
UBE2H;0,208157230013199995;2,45389650961383e-01;1,76907569786083e-01
AC073320.1;0,012349928254815986;8,32738944626651e-03;1,57260979428550e-02
ZC3HC1;0,019084098369599279;1,76428013269572e-02;2,02937979196661e-02
KLHDC10;0,066677918355112484;6,09330673448184e-02;7,14996473094812e-02
AC087071.1;0,003197423006799656;3,92490315414478e-03;2,58683935825994e-03
TMEM209;0,057029987901857468;6,38865665341295e-02;5,12751713435356e-02
CEP41;0,022657444764034491;2,47044353482880e-02;2,09393786641949e-02
MEST;0,023189507828147576;2,97770069925166e-02;1,76605332036007e-02
COPG2;0,018242717261440989;1,92721829810263e-02;1,73786731532892e-02
AUXG01000058.1;0,022262765267994526;1,74652294741920e-02;2,62894001111172e-02
TSGA13;0,002319402856220136;2,41267299201026e-03;2,24112000545320e-03
AC016831.7;0,032681219854806626;5,18045410038464e-02;1,66307650870863e-02
LINC00513;0,113616084263483186;1,61019733391234e-01;7,38295785503765e-02
AC016831.1;0,081042546743682928;1,18402663456936e-01;4,96857097827068e-02
AC016831.5;0,170644475486640412;2,27841298076435e-01;1,22638430580528e-01
AC058791.1;0,179025345633838234;2,30884097714707e-01;1,35499613461202e-01
LINC-PINT;0,506751330729670046;6,07093957325619e-01;4,22532445479532e-01
MKLN1;0,185150532399878109;2,01024933054665e-01;1,71826939301766e-01
MKLN1-AS;0,006380935620752907;6,56082445530428e-03;6,22995255773356e-03
AC008264.2;0,005433459819596510;4,34632305938612e-03;6,34590799008383e-03
PODXL;0,002731184188936147;2,76105827208769e-03;2,70611047832835e-03
PLXNA4;0,006140269752462411;2,75562883898298e-03;8,98104335362661e-03
CHCHD3;0,127535304033791319;1,28183763371998e-01;1,26991043588889e-01
EXOC4;0,121735551216485632;1,19854218425835e-01;1,23314578553005e-01
SLC35B4;0,035156961744406828;3,18052861686561e-02;3,79700671043700e-02
AKR1B1;0,112410763632345104;1,05484853588922e-01;1,18223770955231e-01
BPGM;0,061584008923550045;7,68845200557006e-02;4,87420888441022e-02
CALD1;0,002824611117477818;2,26556032254479e-03;3,29382979696337e-03
AGBL3;0,005072866450530894;4,95707730064940e-03;5,17004980577978e-03
CYREN;0,053160584254389319;4,72699216291717e-02;5,81046948134856e-02
TMEM140;0,021906990670565233;2,42405412695238e-02;1,99484109842825e-02
AC083862.2;0,004090756683751398;5,29531805257971e-03;3,07975249600376e-03
AC083862.3;0,047541060352069731;5,69840087869486e-02;3,96154696271789e-02
WDR91;0,035989526527536543;4,12405570880110e-02;3,15822675667130e-02
CNOT4;0,207510044236812241;2,10587016150577e-01;2,04927501270633e-01
NUP205;0,037179346868359379;4,41427261103783e-02;3,13348911546551e-02
STMP1;0,500718120167735203;5,46108106217693e-01;4,62621708340290e-01
AC015987.1;0,014375606234560955;1,20640544533237e-02;1,63157220240118e-02
MTPN;0,866147555466860064;8,01269668249313e-01;9,20600418863069e-01
CREB3L2;0,121021476281044302;1,30859419408008e-01;1,12764361319888e-01
TRIM24;0,094471767233100107;1,01079466770757e-01;8,89258381697706e-02
SVOPL;0,003672763464923510;4,85177739375452e-03;2,68320157932162e-03
KIAA1549;0,002970296917071211;4,41512632769746e-03;1,75763260413135e-03
ZC3HAV1L;0,001769872567626764;2,04153298408711e-03;1,54186440980760e-03
ZC3HAV1;0,374593992007890897;4,37364507838695e-01;3,21909873112603e-01
TTC26;0,006962847986257330;9,16519303987757e-03;5,11439083853960e-03
UBN2;0,095955086981990484;9,67369404523097e-02;9,52988670888798e-02
FMC1;0,108091795203840713;1,31279289038452e-01;8,86302268879253e-02
LUC7L2;0,315231111125283903;3,72282289383131e-01;2,67347307421099e-01
AC083880.1;0,013587072699578751;1,94336339463232e-02;8,67997700703532e-03
HIPK2;0,156662111316278579;1,55122019735003e-01;1,57954730421023e-01
TBXAS1;0,191317535348423523;1,95539271697942e-01;1,87774176546305e-01
PARP12;0,079060586295730373;1,10420000849321e-01;5,27402175212998e-02
KDM7A;0,154622577013518475;1,48855240042871e-01;1,59463178729932e-01
KDM7A-DT;0,018863594393407887;1,57641264702904e-02;2,14650185558890e-02
SLC37A3;0,038654040359483298;4,70984231624851e-02;3,15665588930278e-02
MKRN1;0,339527852712283529;3,57626062660200e-01;3,24337787248140e-01
ADCK2;0,036981268475987844;4,14918248975780e-02;3,31954991915758e-02
NDUFB2;0,742653126582053402;7,64164489141498e-01;7,24598357273860e-01
NDUFB2-AS1;0,008070855600733945;7,33181418495883e-03;8,69114277381037e-03
BRAF;0,278150894448833452;3,36114397361204e-01;2,29501364671923e-01
MRPS33;0,171077052313790584;1,68578752395337e-01;1,73173908269136e-01
AGK;0,052438539390100215;5,48505325940764e-02;5,04141217944980e-02
AC004918.1;0,014654043491770141;1,62578158373401e-02;1,33079762846321e-02
DENND11;0,065501112680022580;6,83885417864048e-02;6,30776554831374e-02
AC004918.4;0,002302109901693326;2,23009466792611e-03;2,36255323385091e-03
SSBP1;0,625144747876482332;6,05518192092863e-01;6,41617574086742e-01
TAS2R4;0,003400789021948296;4,15843311858271e-03;2,76488837434182e-03
MGAM;0,006159689650523530;6,07744817536332e-03;6,22871600148014e-03
CLEC5A;0,019533100755997176;1,25859059777759e-02;2,53639726365326e-02
TRBV28;0,017703949603324876;3,38173710130498e-02;4,17974324427453e-03
PRSS2;0,002793909279272116;4,48685500438776e-03;1,37299768272454e-03
TRBC1;0,305528105156207264;2,63268780812812e-01;3,40996911468763e-01
TRBC2;0,434773633819396821;4,38786341292715e-01;4,31405715700226e-01
EPHB6;0,065947015491026703;7,02481069270981e-02;6,23370529218440e-02
KEL;0,019887056373284459;3,24535595778386e-02;9,33982507903637e-03
GSTK1;0,690624501600555551;7,82615802137386e-01;6,13414994068737e-01
CASP2;0,114454978411061045;1,48318339992918e-01;8,60330139878030e-02
CLCN1;0,004922853172860332;6,29325976815362e-03;3,77265290692770e-03
AC093673.1;0,106419189271696205;1,47644575243623e-01;7,18181810228000e-02
ZYX;0,426113325244223018;5,15698538146916e-01;3,50923278685628e-01
EPHA1;0,003995630656144106;4,41200567706341e-03;3,64616162889779e-03
EPHA1-AS1;0,038813029313606841;4,85695691146115e-02;3,06242372337671e-02
TCAF2;0,015309594277117682;2,09795086941819e-02;1,05507605902973e-02
TCAF1;0,058221252399272325;5,98064690710497e-02;5,68907592130155e-02
OR2A25;0,004463774681462617;2,35171203085282e-03;6,23645662180153e-03
ARHGEF35;0,007024273600678887;7,42977054553298e-03;6,68393468563869e-03
AC004889.1;0,014159489508857580;1,07503153267790e-02;1,70208542047844e-02
OR2A1-AS1;0,004454074116041046;4,77777657705279e-03;4,18238638626981e-03
ARHGEF5;0,005877712404402238;7,30554960723137e-03;4,67930987478577e-03
TPK1;0,048117717184572237;4,41313347087661e-02;5,14635403873569e-02
CNTNAP2;0,008149057702675563;4,68914632080142e-03;1,10530067972020e-02
AC005229.4;0,008165770156061975;9,90076162384852e-03;6,70956901510656e-03
CUL1;0,122336385905974010;1,31249700600648e-01;1,14855323739923e-01
