,ID,community,CPDB,NicheNet
1715,KIR3DL3,True,False,False
1716,TRAF3,True,False,False
1717,COLEC12,False,True,False
1718,DEFB1,True,False,False
1719,MFAP3L,True,False,False
1720,GFRA2,True,True,True
1721,ENO1,True,False,False
1722,APOD,True,False,False
1723,CXCR6,True,True,True
1724,KCNN4,True,False,False
1725,GGT1,False,True,False
1726,COL6A2,True,True,False
1727,EDIL3,True,False,False
1728,EFNB3,True,True,True
1729,PLSCR1,True,False,False
1730,PLXNA2,True,True,True
1731,TNFRSF10C,True,True,True
1732,SULT1E1,False,True,False
1733,DHCR24,False,True,False
1734,MLN,True,True,True
1735,LGI2,True,False,False
1736,OXTR,True,True,True
1737,KIDINS220,True,False,False
1738,VEGFB,True,True,True
1739,FZD10,True,True,True
1740,GPR39,True,False,True
1741,CD24,True,True,True
1742,CSF2RB,True,True,True
1743,GRPR,True,True,True
1744,PTGER2,True,True,False
1745,PVR,True,True,True
1746,SPINT1,True,False,False
1747,TLN1,True,False,False
1748,PLD2,True,True,True
1749,IL4R,True,True,True
1750,LVRN,True,False,False
1751,NPSR1,True,True,True
1752,CHRNB3,False,True,False
1753,VEGFA,True,True,True
1754,WNT8B,True,True,False
1755,APLNR,True,True,True
1756,GALR3,True,True,True
1757,PCSK1N,True,False,False
1758,CD200,True,True,False
1759,HTR3D,False,True,False
1760,EDA,True,True,True
1761,FGF13,True,False,True
1762,MELTF,True,False,False
1763,AGTRAP,True,False,False
1764,CMKLR1,True,True,True
1765,SLC2A2,True,False,False
1766,TYR,False,True,False
1767,CRLF3,True,False,False
1768,PTHLH,True,True,True
1769,SIRPA,True,True,False
1770,HEBP1,True,True,True
1771,GPER1,False,True,False
1772,RAMP3,True,True,False
1773,COL15A1,False,True,False
1774,AMHR2,True,True,True
1775,CD1A,True,False,False
1776,SFTPA1,True,False,False
1777,NLGN4X,True,False,False
1778,IL7,True,True,True
1779,DHCR7,False,True,False
1780,PLXNB1,True,True,True
1781,SEMA3D,True,False,False
1782,TLR9,True,False,False
1783,ANXA2,True,False,False
1784,CNTFR,True,True,True
1785,ANGPT1,True,True,True
1786,SNCA,True,False,False
1787,CYP11A1,False,True,False
1788,IL9,True,True,True
1789,SEMA4D,True,True,True
1790,TFF3,True,False,False
1791,PROK2,True,True,True
1792,AKR1C3,False,True,False
1793,IL13RA1,True,True,True
1794,TPH1,True,False,True
1795,ADAM17,True,False,True
1796,SERPINE2,True,False,True
1797,GPC2,True,False,False
1798,ITGAE,True,True,True
1799,ADAM22,True,False,False
1800,CLU,False,True,False
1801,COL5A1,True,True,False
1802,VIPR2,True,True,True
1803,CD69,True,False,False
1804,TAFA4,True,False,False
1805,ALKAL1,True,False,False
1806,CSPG4,True,True,False
1807,IFNL4,True,False,False
1808,IGFBPL1,True,False,False
1809,IL2RA,True,True,True
1810,LYZ,True,False,False
1811,GDF6,True,True,True
1812,CCR10,True,True,True
1813,LTB,True,True,True
1814,HLA-E,True,True,True
1815,RGMA,True,False,True
1816,IFNA10,True,True,True
1817,PTPRU,True,True,False
1818,GREM1,True,False,False
1819,LGALS9,True,True,False
1820,GPR19,True,True,False
1821,TIMP1,True,True,False
1822,PI16,True,False,False
1823,LAMA1,True,False,True
1824,CSF1,True,True,True
1825,KISS1,True,True,True
1826,FGF8,True,True,True
1827,S100A1,True,False,False
1828,HSP90AA1,True,False,False
1829,CCR2,True,True,True
1830,ANGPTL2,True,False,False
1831,CD1C,True,False,False
1832,GP5,True,False,True
1833,OGN,False,True,False
1834,CLEC11A,True,False,True
1835,FGFR3,True,True,True
1836,PTPRB,True,False,True
1837,FCGR3B,True,False,False
1838,SIGIRR,True,True,False
1839,TBXA2R,True,True,False
1840,ROR1,True,True,False
1841,EPHB1,True,True,True
1842,IL36RN,True,True,False
1843,WNT11,True,True,True
1844,HBEGF,True,True,True
1845,GALP,True,True,True
1846,OLFM2,True,False,False
1847,THRB,False,True,False
1848,KLRC3,True,True,False
1849,ADO,True,False,False
1850,COL26A1,False,True,False
1851,TSHB,True,True,True
1852,SCARB1,True,False,True
1853,CALR,True,False,True
1854,GHRL,True,True,True
1855,CD70,True,True,True
1856,FRZB,False,True,False
1857,CCL8,True,True,True
1858,IL17RA,True,True,True
1859,NR1H4,False,True,False
1860,CCL3L1,True,True,False
1861,CCL15,True,True,True
1862,CD74,True,True,False
1863,MC4R,True,True,True
1864,WNT10B,True,False,False
1865,IL2,True,True,True
1866,MBL2,True,False,False
1867,FGF20,True,True,False
1868,OPRD1,True,True,True
1869,IBSP,False,False,True
1870,SCN5A,True,False,False
1871,LMAN1,True,False,False
1872,GNRHR2,False,True,False
1873,NPY2R,True,True,True
1874,INSR,True,True,True
1875,SIGLEC5,True,False,False
1876,FGF9,True,True,True
1877,RSPO3,True,True,True
1878,SULT2A1,False,True,False
1879,DSG1,True,True,False
1880,NECTIN2,True,True,True
1881,MT-RNR2,True,True,False
1882,MUC6,True,False,False
1883,FCRL4,True,True,False
1884,PLXNC1,True,True,True
1885,GLP2R,True,True,True
1886,ACKR3,True,True,True
1887,CD200R1L,True,False,False
1888,UCN3,True,True,True
1889,F3,True,False,True
1890,IFNA4,True,True,True
1891,CEACAM19,True,False,False
1892,TREML4,True,False,False
1893,CCRL2,True,True,True
1894,DLK2,True,False,False
1895,EPB41L1,False,True,False
1896,F13A1,True,False,False
1897,TRPC5,True,False,False
1898,COL6A3,True,True,False
1899,IL32,True,False,False
1900,HCRTR1,True,True,True
1901,CCKBR,True,True,True
1902,HTR7,True,True,True
1903,OXER1,False,True,False
1904,EPHB3,True,True,True
1905,COMP,True,False,True
1906,SERTAD1,True,False,False
