,ID,community,CPDB,NicheNet,CellChat
1683,CXCL9_CXCR3,True,True,True,True
1684,RLN3_GPR20,True,False,False,False
1685,PSG7_DSCAM,True,False,False,False
1686,COL9A1_ ITGA11,False,False,False,True
1687,ADIPOQ_PROKR2,False,True,False,False
1688,CDH1_ ITGB7,False,False,False,True
1689,VCAN_TLR1,True,False,False,False
1690,L1CAM_ITGA4,False,False,False,True
1691,CAMP_FPR2,True,True,True,False
1692,PTN_PLXNB2,True,True,False,False
1693,DDC_HTR4,False,True,False,False
1694,RSPO1_LGR5,True,True,True,False
1695,GNAI2_ADORA1,True,False,False,False
1696,ANGPTL2_ITGA5,True,False,False,True
1697,ANGPTL7_LILRB3,True,False,False,True
1698,SFRP4_WNT5A,False,True,False,False
1699,IL1F10_IL1RAPL2,True,False,False,False
1700,NPS_RAMP2,True,False,False,False
1701,LAMC3_ ITGB4,False,False,False,True
1702,PTH2_GPR20,True,False,False,False
1703,TOR2A_ATP5F1B,True,False,False,False
1704,LAMA5_SV2A,False,False,False,True
1705,COL13A1_ITGB1,False,True,False,False
1706,SST_MTNR1A,True,False,False,False
1707,EFEMP2_PLSCR4,True,False,False,False
1708,ICAM2_ITGAL,True,True,True,True
1709,TGFB1_ACVRL1,True,False,True,False
1710,ITGB2_ITGAL,False,True,False,False
1711,SPTBN2_PTPRA,True,False,False,False
1712,PTH2_TSHR,True,False,False,False
1713,LAMA2_RPSA,True,False,True,False
1714,THBS1_ITGAV,False,True,False,True
1715,SULT1A1_PPARD,False,True,False,False
1716,CXCL2_CXCR2,True,True,True,True
1717,WNT6_SFRP2,False,True,False,False
1718,FGF23_KL,True,False,False,False
1719,FLRT1_UNC5B,False,False,False,True
1720,AMH_ACVR1,True,True,True,True
1721,CATSPERB_CATSPER1,False,True,False,False
1722,TDGF1_LEFTY1,False,True,False,False
1723,FGF22_FGFRL1,True,False,False,False
1724,CEACAM1_HAVCR2,True,False,False,False
1725,C4A_C5AR2,True,True,False,False
1726,MXRA5_AGER,True,False,False,False
1727,TPO_THRB,False,True,False,False
1728,CALM1_TRPC3,True,False,False,False
1729,APP_ADRA2A,True,False,False,False
1730,CHAD_ ITGB1,False,False,False,True
1731,WNT5A_FZD2,True,True,True,True
1732,COL4A6_ITGB1,True,True,False,True
1733,CRH_ADRB3,True,False,False,False
1734,FGF9_FGFR3,True,True,True,True
1735,ARF1_CHRM3,True,False,False,False
1736,HBEGF_CD44,True,True,False,False
1737,APOE_LRP6,True,False,False,False
1738,COL8A2_SLC4A11,True,False,False,False
1739,TTR_DDR1,False,True,False,False
1740,WNT10B_LRP6,True,False,False,False
1741,SEMA6A_PLXNA4,False,False,False,True
1742,PSG9_DCC,True,False,False,False
1743,CXCL10_GRM7,True,False,False,False
1744,HHLA2_TMIGD2,True,False,False,False
1745,RGMA_TFR2,True,False,False,False
1746,FGF12_FGFR4,True,False,True,False
1747,WNT6_FZD10,False,True,False,True
1748,IGFL1_IGFLR1,True,True,False,False
1749,PSEN1_NOTCH3,True,False,False,False
1750,GHRH_TSHR,True,False,False,False
1751,PSG9_FGFR4,True,False,False,False
1752,SELE_GLG1,True,True,True,True
1753,NRXN3_ADGRL1,False,False,False,True
1754,NECTIN3_NECTIN2,True,True,False,True
1755,DDC_HTR1A,False,True,False,False
1756,CXCL3_CXCR2,True,True,True,True
1757,BMP8A_ACVR2A,True,True,False,True
1758, FRAS1_ ITGB1,False,False,False,True
1759,WNT3A_LGR5,True,False,False,False
1760,WNT2_FZD2,False,True,False,True
1761,RXRB_CRABP2,False,True,False,False
1762,COL4A3_ITGA11,False,True,False,False
1763,SPTAN1_PTPRA,True,False,False,False
1764,VEGFD_ITGA5,True,False,False,False
1765,CCL21_GRM7,True,False,False,False
1766,APP_RPSA,True,False,False,False
1767,CNTN4_APLP1,True,False,False,False
1768,PECAM1_PECAM1,False,False,True,True
1769,CD40LG_ITGB3,False,True,False,False
1770,RSPO3_ZNRF3,True,False,False,False
1771,PRSS3_F2RL1,False,False,False,True
1772,PF4_ACKR1,True,True,False,False
1773,MMP1_CD44,True,False,False,False
1774,NGF_SORCS2,True,False,False,False
1775,PSG7_CLEC4A,True,False,False,False
1776,GNAI2_EDNRB,True,False,False,False
1777,NPPC_NPR1,True,True,False,False
1778,IFNA10_IFNAR2,True,True,True,False
1779,GP1BB_F2,False,True,False,False
1780,SULT1A1_PPARG,False,True,False,False
1781,TGFB1_LPP,True,False,False,False
1782,CYP11A1_NR1I2,False,True,False,False
1783,DDC_HTR1E,False,True,False,False
1784,TNR_ITGAV,False,False,False,True
1785,SIGIRR_IL18R1,False,True,False,False
1786,HSD17B1_ESR2,False,True,False,False
1787,SLPI_CD4,True,False,False,False
1788,POMC_MRAP,True,False,False,False
1789,DBH_ADRA2B,False,True,False,False
1790,MICA_ HCST,False,False,False,True
1791,CCL1_ACKR1,True,False,False,True
1792,APOA2_LDLR,True,False,False,False
1793,CXCL12_ACKR3,True,True,True,True
1794,LAMC2_ITGB1,False,False,True,True
1795,NCAM1_FGFR1,True,True,False,True
1796,JAM2_ITGB1,False,True,True,False
1797,SFRP5_WNT8B,False,True,False,False
1798,VEGFC_ KDR,False,False,False,True
1799,CIRBP_TREM1,True,False,False,False
1800,IGSF10_SLAMF9,True,False,False,False
1801,THBS3_SDC1,False,False,False,True
1802,CATSPER4_CATSPERB,False,True,False,False
1803,PCSK9_CD36,True,False,False,False
1804,CYP19A1_ESR2,False,True,False,False
1805,CCL26_CX3CR1,True,False,False,False
1806,WNT16_FZD8,False,True,False,True
1807,JAM2_ ITGB1,False,False,False,True
1808,COL1A2_ITGA9,False,False,False,True
1809,MXRA5_SCN2B,True,False,False,False
1810,COL4A5_ ITGB1,False,False,False,True
1811,COL5A1_ITGA1,True,True,False,False
1812,PLA2G2A_ERBB3,True,False,False,False
1813,IGSF10_MAG,True,False,False,False
1814,BMP10_GPR152,False,True,False,False
1815,SEMA3G_PLXNA4,False,False,False,True
1816,INSL3_RAMP3,True,False,False,False
1817,TNFRSF11B_TNFSF11,False,True,False,False
1818,POMC_OPRL1,False,False,False,True
1819,CDH5_CDH5,False,False,True,True
1820,VEGFA_ITGAV,True,False,False,False
1821,MFNG_NOTCH1,True,False,False,False
1822,ADM2_ADRB3,True,False,False,False
1823,ADIPOQ_ASGR2,False,True,False,False
1824,WNT9B_FZD9,False,True,False,True
1825,CCL26_CCR1,True,True,False,False
1826,NPPB_FAP,True,False,False,False
1827,GDF15_TGFBR2,False,False,False,True
1828,SLURP2_CHRNG,False,False,False,True
1829,CKLF_LRP6,True,False,False,False
1830,WNT2B_FZD7,False,True,False,True
1831,LAMB2_CD44,False,False,False,True
1832,NRP1_PLXNA1,True,False,False,False
1833,ITGAX_ICAM1,False,True,False,False
1834,CCL2_ACKR1,True,True,False,True
1835,WNT3A_ LRP5,False,False,False,True
1836,IL1F10_ IL1RL2,False,False,False,True
1837,FRZB_WNT9A,False,True,False,False
1838,WNT10B_FZD3,False,False,False,True
1839,CCL3_CCR5,True,True,True,True
1840,TGFA_ADAM17,True,False,False,False
1841,ALOX5AP_FPR2,False,True,False,False
1842,PTGR1_LTB4R2,False,True,False,False
1843,VCAM1_FGA,True,False,False,False
1844,FRZB_WNT6,False,True,False,False
1845,APOE_SCARB1,True,False,False,False
1846,GDF6_ACVR2B,False,True,False,True
1847,VEGFC_ITGA9,True,False,False,False
1848,MATN1_ITGA1,True,False,False,False
1849,FGF4_FGFR1,True,True,True,True
1850,MFAP5_NOTCH1,True,False,False,False
1851,INHBB_ ACVR2B,False,False,False,True
1852,WIF1_WNT9B,False,True,False,False
1853,COL4A4_ITGAV,False,False,False,True
1854,RTN4_S1PR2,True,False,False,False
1855,SFRP4_WNT7B,False,True,False,False
1856,FGF7_FGFR1,True,False,False,True
1857,RARRES1_NRP2,True,False,False,False
1858,TNC_ITGA8,False,True,True,True
1859,WIF1_WNT11,False,True,False,False
1860,AVP_PTH1R,True,False,False,False
1861,PYY_ADRA2A,True,False,False,False
1862,BDNF_BEX3,True,False,False,False
1863,C1QTNF1_AVPR2,True,False,False,False
1864,GNAI2_AGTR2,True,False,False,False
1865,SFRP5_WNT1,False,True,False,False
1866,LAMB2_ITGA9,False,False,False,True
1867,CCL4L2_VSIR,False,True,False,False
1868,CNMD_PTPRD,True,False,False,False
1869,ALDH1A1_CRABP2,False,True,False,False
1870,WNT8A_FZD7,False,True,False,True
1871,PTPN11_FCRL4,True,False,False,False
1872,CD276_TREML2,False,True,False,True
1873,RSPO2_LGR5,True,True,True,False
1874,GDF10_ACVR2B,True,True,False,False
1875,SLIT3_ROBO4,True,False,False,False
1876,S100A1_RYR1,True,False,False,False
1877,PLA2G2A_ITGA4,True,True,False,False
1878,BMP4_HJV,True,False,False,False
1879,TNFSF9_TNFRSF9,True,True,True,True
1880,SHH_LRP2,True,False,False,False
1881,SFRP4_WNT3,False,True,False,False
1882,MIF_TNFRSF10D,False,True,False,False
1883,CDH12_ITGB1,False,False,False,True
1884,WNT11_MUSK,True,False,False,False
1885,GJA1_GJA1,False,False,False,True
1886,CCL4_CCR5,True,True,True,True
1887,CCL13_ACKR2,True,True,True,True
1888,FNDC5_ITGAV,True,False,False,False
1889,WNT9A_SFRP4,False,True,False,False
1890,IL22_ IL22RA1,False,False,False,True
1891,FCN2_LRP1,True,False,False,False
1892,TNC_PTPRZ1,True,False,False,False
1893,PDGFB_LRP1,True,True,False,False
1894,WNT3A_ LRP6,False,False,False,True
1895,SPARC_ENG,True,False,False,False
1896,IFNA10_IFNAR1,True,True,True,True
1897,CFC1_ACVR1B,True,True,False,False
1898,IL26_IL10RB,True,True,False,True
1899,ADM2_GPER1,False,True,False,False
1900,UCN3_CRHR2,True,True,True,True
1901,VIP_VIPR2,True,True,True,True
1902,SEMA3F_PLXNA1,True,False,False,True
1903,EFNA2_EPHA6,True,False,True,False
1904,LAMA4_CD44,False,False,False,True
1905, TENM3_ADGRL3,False,False,False,True
1906,WNT11_FZD7,True,True,True,True
1907,FSHB_ADCYAP1R1,True,False,False,False
1908,TNFSF13_TNFRSF1A,True,True,False,False
1909,CFP_NCR1,True,False,False,False
1910,GDNF_EDNRB,True,False,False,False
1911,CCL14_CCR3,True,True,False,False
1912,ITGA9_VCAM1,False,False,True,True
1913,LIPH_LPAR1,True,False,True,False
1914,C4A_CD46,True,False,False,False
1915,FAM3C_LAMP1,True,True,False,False
1916,MSMP_CCR2,True,False,False,False
1917,WNT10A_FZD5,False,True,False,True
1918,ICOSLG_ICOS,True,False,True,True
1919,COL6A6_SDC1,False,False,False,True
1920,RARA_RXRA,False,True,False,False
1921,IL6_ IL6R,False,False,False,True
1922,ANGPT4_TIE1,True,False,False,False
1923,COL1A1_FLT4,True,False,False,False
1924,WNT7A_LRP5,False,True,False,True
1925,WNT3_FZD2,False,True,False,True
1926,IL9_IL9R,True,True,True,False
1927,CORT_MRGPRX2,True,True,True,False
1928,CCN4_ITGA5,True,False,False,False
1929,VWF_ GP1BA,False,False,False,True
1930,MXRA5_SIGLEC1,True,False,False,False
1931,EFNA3_EPHA10,True,False,False,False
1932,TIGIT_NECTIN2,False,True,False,False
1933,WNT10A_FZD1,False,True,False,True
1934,SFRP5_WNT8A,False,True,False,False
1935,GCG_PTH1R,True,False,False,False
1936,ADAM7_ITGB7,True,False,False,False
1937,DPEP3_CYSLTR1,False,True,False,False
1938,LAMB3_ITGA3,False,False,False,True
1939,PLG_PLAUR,True,False,False,False
1940,NTN1_NEO1,True,False,False,False
1941,EFNA4_EPHA5,True,True,True,True
1942,FGG_ITGB2,True,True,False,False
1943,BMP7_ BMPR1A,False,False,False,True
1944,TGFB3_ ACVR1B,False,False,False,True
1945,BMP6_HJV,True,False,False,False
1946,VDR_HBEGF,False,True,False,False
1947,TFPI_VLDLR,True,False,True,False
1948,NPY_NPY6R,False,False,False,True
1949,BMP4_ACVR2A,True,True,True,True
1950,WNT1_FZD1,False,True,False,True
1951,TNFSF12_TNFRSF25,True,True,True,False
1952,PLG_MELTF,True,False,False,False
1953,COL4A5_CD47,True,False,False,False
1954,ANGPTL1_ ITGA1,False,False,False,True
1955,ICAM1_SPN,True,False,False,True
1956,CNTN2_NRP1,True,False,False,False
1957,LTF_TNFRSF11B,True,False,False,False
1958,PTGES2_PTGER4,False,True,False,False
1959,AVP_LRP2,True,False,False,False
1960,IGF2_ITGAV,False,False,False,True
1961,S100A8_CD68,True,False,False,False
1962,ADAMTS3_CCBE1,True,False,False,False
1963,COL4A3_ITGA1,True,True,False,False
1964,GP1BA_GP1BB,False,True,False,False
1965,VWF_GP9,False,False,True,False
1966,VWF_SIRPA,True,False,False,False
1967,GNAI2_OPRM1,True,False,False,False
1968,ULBP2_HCST,True,False,False,False
1969,WNT7B_TMED5,True,False,False,False
1970,SPON2_ITGB2,True,False,False,False
1971,WNT7B_SFRP4,False,True,False,False
1972,VWF_ GP1BB,False,False,False,True
1973,THBS2_NOTCH3,True,False,False,False
1974,LAMA1_ITGA6,False,False,True,True
1975,EFNA3_EPHA7,True,True,True,True
1976,WNT7A_FZD7,False,True,False,True
1977,COL24A1_ITGA1,False,True,False,False
1978,WNT6_ FZD3,False,False,False,True
1979,IL15_IL15RA,True,True,True,True
1980,CLCF1_ LIFR,False,False,False,True
1981,SCT_SCTR,True,True,True,True
1982,C1QL4_ADGRB3,False,False,False,True
1983,HCRT_HCRTR1,True,True,True,True
1984,PLG_PLGRKT,True,False,False,False
1985,LAMB3_ITGAV,False,False,False,True
1986,CCL27_CCR10,True,True,True,True
1987,APOA4_LRP2,True,False,False,False
1988,BSG_PPIA,False,True,False,False
1989,GNAI2_ADCY8,True,False,False,False
1990,SELE_SELPLG,False,True,False,False
1991,ADAM9_ITGA3,True,False,False,False
1992,OSM_ OSMR,False,False,False,True
1993,IL18_IL18BP,True,False,False,False
1994,DCN_EGFR,True,False,False,False
1995,CCL3L3_CCR1,False,False,True,True
1996,S100A4_CCR5,True,False,False,False
1997,CLCF1_CNTFR,True,True,True,False
1998,PCDHGA7_PCDHGA7,False,False,False,True
1999,CTHRC1_FZD5,True,False,False,False
2000,RELN_ITGB1,False,False,True,False
2001,BMP5_ BMPR1A,False,False,False,True
2002,GAST_ADGRG1,False,False,False,True
2003,CXCL12_AVPR1A,True,False,False,False
2004,WNT6_SFRP4,False,True,False,False
2005,SLURP1_CHRNA3,True,False,False,True
2006,FASLG_FAS,True,True,True,True
2007,PLAU_ITGAV,True,False,False,False
2008,CCL4_CCR8,True,True,True,False
2009,VASP_CXCR2,True,False,False,False
2010,LAMA5_ ITGB8,False,False,False,True
2011,DSPP_ ITGB6,False,False,False,True
2012,WNT7B_FZD8,False,True,False,True
2013,CHAT_CHRNB2,False,True,False,False
2014,TGFB3_ACVR1,False,True,False,False
2015,CHAD_ITGB1,False,False,True,False
2016,IFNG_ IFNGR2,False,False,False,True
2017,WIF1_WNT2,False,True,False,False
2018,CSF1_CSF3R,True,False,False,False
2019,BMP2_GREM1,True,False,False,False
2020,PTHLH_RAMP3,True,False,False,False
2021,FREM1_ITGA8,False,False,False,True
2022,HMGB1_AGER,True,False,False,False
2023,F13A1_ITGA4,True,False,False,False
2024,RSPO3_SDC4,True,False,False,False
2025,TNFSF13_TNFRSF17,True,True,True,True
2026,COL4A6_ ITGB1,False,False,False,True
2027,ITGA6_ITGB4,False,True,False,False
2028,KLK14_F2RL1,False,False,False,True
2029,L1CAM_FGFR2,True,False,False,False
2030,THBS4_ ITGB3,False,False,False,True
2031,POMC_MC5R,True,True,True,True
2032,MMP2_SDC2,True,False,False,False
2033,COL9A3_ITGA11,False,True,False,False
2034,APOD_LEPR,True,False,False,False
2035,NUCB2_ERAP1,True,False,True,False
2036,EFNA3_EPHA4,True,True,True,True
2037,TNFSF12_TNFRSF8,True,False,False,False
2038,EFNA1_EPHA2,True,True,True,True
2039,KLK3_NTRK1,True,False,False,True
2040,IL1RN_IL1RL2,True,False,False,False
2041,INSL3_TSHR,True,False,False,False
2042,RET_GFRA4,True,True,False,False
2043,TGFB2_TGFBR1,True,True,True,False
2044,FLRT1_UNC5A,False,False,False,True
2045,FRZB_WNT2,False,True,False,False
2046,COL9A1_ITGA10,False,True,False,True
2047, IL12A_IL12RB1,False,False,False,True
2048,FGB_ITGB2,True,True,False,False
2049,NMU_ADRA2A,True,False,False,False
2050,AMHR2_BMPR1B,True,False,False,False
2051,GZMA_PARD3,False,False,False,True
2052,MMP2_CCR2,True,False,False,False
2053,SDC1_ADGRA2,False,False,False,True
2054,CCL5_ACKR1,True,True,False,True
2055,CXCL11_DPP4,True,True,False,False
2056,GNAI2_ADCY1,True,False,False,False
2057,SERTAD1_AR,True,False,False,False
2058,ITGB3BP_ITGB3,True,False,False,False
2059,INHBE_ ACVR2A,False,False,False,True
2060,RLN3_ADRB3,True,False,False,False
2061,CDH1_ITGB7,True,True,True,False
2062,VTN_TNFRSF11B,True,False,False,False
2063,REN_ATP6AP2,True,True,True,False
2064,BMP7_ACTR2,True,False,False,False
2065,APP_TREM2,False,True,False,True
2066,TGFB1_ENG,True,False,False,False
2067,ADM2_PTH1R,True,False,False,False
2068,MUC1_SIGLEC9,True,False,False,False
2069,NXPH1_NRXN3,True,False,True,False
2070,CALM2_ADCY8,True,False,False,False
2071,GDF2_ACVR1B,False,True,False,False
2072,B2M_HLA-F,True,False,False,False
2073,SULT1E1_PPARA,False,True,False,False
2074,IL7_ IL7R,False,False,False,True
2075,CTSG_PARD3,False,False,False,True
2076,FRZB_WNT5B,False,True,False,False
2077,DLL3_NOTCH2,True,True,True,True
2078,CYP11A1_NR1H4,False,True,False,False
2079,TGFB1_ ACVR1,False,False,False,True
2080,FAM3C_LIFR,True,False,False,False
2081,LRRC4B_PTPRF,True,False,True,True
2082,CXCL1_ESR1,False,True,False,False
2083,CHAT_CHRNA4,False,True,False,False
2084,ASMT_MTNR1A,False,True,False,False
2085,GAS6_TYRO3,True,True,True,True
2086,TTR_AGER,False,True,False,False
2087,CCL4_ACKR2,True,True,True,True
2088,COL1A1_ ITGB1,False,False,False,True
2089,TNFSF13_FAS,True,True,False,False
2090,IL10_IFNLR1,True,False,False,False
2091,DLL3_NOTCH1,True,True,True,True
2092,LAMA5_SV2C,False,False,False,True
2093,FAM3C_CXADR,False,True,False,False
2094,CEACAM6_CEACAM5,False,True,False,False
2095,WNT4_FZD3,False,True,False,True
2096,ALOX5AP_CYSLTR1,False,True,False,False
2097,LAMB3_ ITGA1,False,False,False,True
2098,TNFSF12_TNFRSF12A,True,True,True,True
2099,DSCAM_NTN1,False,True,False,False
2100,FGF2_FGFR4,True,True,True,True
2101,TGFA_ERBB3,True,False,False,False
2102,PCDHA8_PCDHA8,False,False,False,True
2103,IL24_ IL20RB,False,False,False,True
2104,APELA_APLNR,True,True,False,True
2105,F8_LRP4,True,False,False,False
2106,FAM19A4_PTPRU,False,True,False,False
2107,MDK_NCL,True,False,False,True
2108,SEMA4B_DCBLD2,True,False,False,False
2109,L1CAM_ERBB2,True,False,False,False
2110,LCN2_SLC22A17,False,True,False,False
2111,PNMT_ADRB1,False,True,False,False
2112,BMP5_ ACVR2A,False,False,False,True
2113,IFNB1_IFNAR2,True,True,True,False
2114,NRXN2_CLSTN3,False,False,False,True
2115,GDF11_ACVR1C,True,False,False,False
2116,NTNG2_LRRC4C,True,False,False,False
2117,IL22_IL22RA1,True,True,True,False
2118,TGFB2_ACVR1,True,True,False,False
2119,COL22A1_ITGA11,False,True,False,False
2120,FAM19A5_GPR37,False,True,False,False
2121,COL4A2_ ITGA11,False,False,False,True
2122,FAM3C_KIR2DL3,False,True,False,False
2123,BMP10_BMPR1B,True,False,True,False
2124,ITGB2_F11R,False,True,False,False
2125,COL4A6_ITGA10,True,True,False,True
2126,LAMC1_ITGB1,False,True,False,True
2127,GDF7_ ACVR2B,False,False,False,True
2128,SEMA6B_PLXNA4,True,False,False,True
2129,SLURP1_CHRNA9,True,False,False,True
2130,GDNF_NCAM1,False,True,False,False
2131,ALDH1A1_RARG,False,True,False,False
2132,VTN_ITGA5,True,False,True,False
2133,IFNK_IFNAR2,True,True,True,False
2134,ADIPOQ_ADIPOR2,True,True,True,True
2135,HPX_LRP1,True,False,False,False
2136,BTC_ ERBB4,False,False,False,True
2137,FSTL5_LILRB2,True,False,False,False
2138,CD40LG_CD53,True,False,False,False
2139,COL9A1_CD44,False,False,False,True
2140,THBS4_ITGAV,False,False,False,True
2141,CD46_JAG1,False,False,False,True
2142,WNT3A_LRP1,True,True,False,False
2143,IL1RN_IL1RAP,True,True,False,False
2144,LAMA4_ITGA3,False,False,False,True
2145,COL10A1_ITGA11,False,True,False,False
2146,TNFSF18_TNFRSF18,True,True,True,True
2147,GDF15_GFRAL,True,True,False,False
2148,ITGA4_PLAUR,False,True,False,False
2149,VTN_ ITGB5,False,False,False,True
2150,GNAS_ADCY1,True,False,False,False
2151,WNT10B_FZD1,False,False,False,True
2152,COL11A2_ITGA2,True,True,False,False
2153,APOA1_ABCA1,True,True,False,True
2154,PDCD1_CD274,False,True,False,False
2155, INHA_ACVR2A,False,False,False,True
2156,WNT6_FZD3,False,True,False,True
2157,WNT8A_ LRP5,False,False,False,True
2158,MS4A4A_NRG1,False,True,False,False
2159,CNTN2_L1CAM,False,False,True,True
2160,INHBC_ACVR1B,False,False,True,True
2161,IGF2_ ITGB4,False,False,False,True
2162,CDH1_ ITGB1,False,False,False,True
2163,WNT9B_FZD3,False,True,False,True
2164,GDF1_ACTR2,True,False,False,False
2165,TF_HFE,True,False,False,False
2166,BSG_SLC16A7,True,False,False,False
2167,IL21_IL21R,True,True,True,False
2168,HSP90B1_TLR1,True,False,False,False
2169,TIGIT_NECTIN3,False,True,False,False
2170,COL14A1_ITGA10,False,True,False,False
2171,MYOC_FZD4,True,False,False,False
2172,OMG_NGFR,True,False,False,False
2173,SLIT3_ROBO2,True,False,False,False
2174,CCL19_CCR7,True,True,True,True
2175,EPHB1_EFNB2,False,True,False,False
2176,BMP7_ENG,True,False,False,False
2177,ICAM4_ITGAM,True,False,True,False
2178,MDK_SORL1,True,True,False,False
2179,PPBP_ACKR1,True,False,False,False
2180,CRH_ADRB2,True,False,False,False
2181,CCL18_CCR1,True,True,False,False
2182,APOA1_LRP2,True,False,False,False
2183,CALM2_AQP1,True,False,False,False
2184,CXCL16_MTNR1A,True,False,False,False
2185,CALM1_PDE1C,True,False,True,False
2186,TNFSF10_TNFRSF11B,True,True,True,False
2187,MICB_ HCST,False,False,False,True
2188,ICAM1_ITGAL,True,True,True,True
2189,DLL1_NOTCH3,True,True,True,True
2190,NETO2_NRG1,False,True,False,False
2191,WNT16_FZD7,False,True,False,True
2192,UTS2B_UTS2R,True,True,True,True
2193,CD6_ALCAM,False,True,False,True
2194,HSD3B1_CATSPER3,False,True,False,False
2195,WNT2B_FRZB,False,True,False,False
2196,DSG2_DSC2,False,True,False,False
2197,CGA_RAMP2,True,False,False,False
2198,MIF_CXCR2,True,False,False,True
2199,HSPA8_ADRB2,True,False,False,False
2200,COL4A2_SDC1,False,False,False,True
2201,COL9A3_ITGA3,False,False,False,True
2202,SLIT1_ROBO1,True,True,True,True
2203,WNT5A_FZD5,True,True,False,True
2204,SEMA6A_PLXNA2,False,False,False,True
2205,VCAN_EGFR,True,False,False,False
2206,CCL5_MTNR1A,True,False,False,False
2207,CCL18_PITPNM3,True,False,False,False
2208,MMRN2_CD93,True,False,False,False
2209,SORBS1_ITGA1,True,False,False,False
2210,CNTN1_NRCAM,False,False,True,True
2211,COL9A1_ITGA2,False,True,False,True
2212,FGA_ITGB2,True,True,True,False
2213,SAA1_MTNR1A,True,False,False,False
2214,NRG2_LRRTM2,True,False,False,False
2215,SFRP2_WNT9B,False,True,False,False
2216,WNT1_FZD8,False,True,True,True
2217,LAMA2_CD44,False,False,False,True
2218,COL2A1_ITGA2B,True,False,False,False
2219,IFNL3_IFNLR1,True,True,True,False
2220,COL9A3_ ITGB1,False,False,False,True
2221,IL15_DLK1,True,False,False,False
2222,PPBP_CXCR1,True,True,True,False
2223,COL1A1_ ITGA11,False,False,False,True
2224,ITGAL_ITGB2,False,True,False,False
2225,GDF2_ACVR2A,True,True,False,True
2226,COL27A1_ITGB1,False,True,False,False
2227,B2M_FCGRT,False,True,False,False
2228,NRXN1_NLGN1,False,False,True,True
2229,SEMA4A_ PLXNA2,False,False,False,True
2230,TNF_TRPM2,True,False,False,False
2231,CXCL3_MTNR1A,True,False,False,False
2232,RGMB_HJV,True,False,False,False
2233,COL2A1_ ITGB1,False,False,False,True
2234,BMP8B_ BMPR1A,False,False,False,True
2235,COMP_CD36,True,False,True,True
2236,SLC6A8_LIFR,True,False,False,False
2237,SEMA3F_NRP1,True,False,False,False
2238,IGSF10_MILR1,True,False,False,False
2239,PLXNA1_NRP1,False,True,False,False
2240,COMP_ ITGB3,False,False,False,True
2241,AHSG_INSR,True,False,False,False
2242,ICAM4_ITGAL,True,True,True,False
2243,ADGRE5_CD55,False,True,False,False
2244,TGFB2_TGFBR2,True,True,True,True
2245,RSPO3_LGR5,True,True,True,False
2246,ANGPTL1_LILRB2,True,False,False,False
2247,FGF2_SDC4,True,False,True,False
2248,CXCL3_ACKR1,True,False,False,True
2249,IMPG2_PRLR,True,False,False,False
2250,AVP_RAMP2,True,False,False,False
2251,ERBB4_HBEGF,False,True,False,False
2252,FAM19A4_FPR1,False,True,False,False
2253,PRNP_ADGRG6,False,False,False,True
2254,LGALS9_CD44,True,True,False,True
2255,CGB8_LHCGR,True,False,False,False
2256,GNB3_TGFBR1,True,False,False,False
2257,PCDHGA6_PCDHGA6,False,False,False,True
2258,LAMC1_SV2A,False,False,False,True
2259,SLPI_PLSCR4,True,False,False,False
2260,LAMC1_ITGA9,False,False,False,True
2261,COL6A3_ ITGB8,False,False,False,True
2262,LGALS3BP_ITGB1,True,False,False,False
2263,WNT9B_FZD8,False,True,False,True
2264,TYK2_IFNAR2,True,False,False,False
2265,BDNF_NTRK2,True,True,True,True
2266,CALM2_EGFR,True,False,False,False
2267,HLA-B_LILRB1,True,False,False,False
2268,LRFN5_PTPRD,False,False,False,True
2269,LRRC4C_NTNG1,False,False,True,True
2270,VTN_ITGA2B,False,True,True,True
2271,FAM19A5_FPR2,False,True,False,False
2272,IGF2_ITGA6,False,False,False,True
2273,PRL_PRLR,True,True,True,True
2274,PTN_PTPRS,True,True,False,False
2275,FRZB_WNT7A,False,True,False,False
2276,CXCL8_SDC2,True,False,False,False
2277,GPC3_UNC5D,True,False,False,False
2278,SOSTDC1_LRP5,True,True,False,False
2279,MMP9_EPHB2,True,False,False,False
2280,THY1_ADGRE5,False,False,False,True
2281,SLPI_PLSCR1,True,False,False,False
2282,FGF5_FGFR2,True,True,True,True
2283,IL6_MUSK,True,False,False,False
2284,KNG1_BDKRB1,True,True,True,True
2285,FGF1_ITGB3,True,True,False,False
2286,CTGF_ITGAM,False,False,True,False
2287,WNT10B_ LRP6,False,False,False,True
2288,SEMA3D_ NRP2,False,False,False,True
2289,ADO_ADORA1,True,False,False,False
2290,THBS2_CD47,True,False,True,True
2291,WNT5B_FZD3,True,True,False,True
2292,JAG2_NOTCH1,True,True,True,True
2293,FGF9_FGFR2,True,True,True,True
2294,LAMA1_GPC1,True,False,False,False
2295,CER1_WNT3A,False,True,False,False
2296,GCG_GPR20,True,False,False,False
2297,PTN_ ITGB3,False,False,False,True
2298,SFRP1_WNT5A,False,True,False,False
2299,LAMA2_ ITGB4,False,False,False,True
2300,COL6A5_ ITGB1,False,False,False,True
2301,VTN_ITGA8,False,False,True,True
2302,CD177_PECAM1,True,True,False,False
2303,THBS2_ITGAV,False,False,False,True
2304,MADCAM1_ ITGB7,False,False,False,True
2305,WNT9B_FZD1,False,True,False,True
2306,ARPC5_ADRB2,True,False,False,False
