	gene_symbol	inDB	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
8123	PARP4	False	False	False	48.0707812221985	3	True	False	0.10506556176830512	0.8947312277136272	0.2005074
8124	PARP6	False	False	False	13.4670706737403	3	True	False	0.028491161429619924	0.7219534183245473	-0.22109449
8125	PARP8	False	False	False	21.4920592445283	3	True	False	0.03931545509469067	0.5540381186430643	-0.6308312
8126	PARP9	False	False	False	38.6785651163054	3	True	False	0.060967725677477234	0.7365911949586942	-0.18537627
8127	PARPBP	False	False	False	7.52150902106131	3	True	False	0.01718772633582325	0.7945929872757079	-0.043843832
8128	PARS2	False	False	False	4.4865584999433	3	True	False	0.012048408548206416	0.8768504715568842	0.15687586
8129	PARVA	False	False	False	40.8772234699487	3	True	False	0.0822643252234338	0.8143502237216173	0.004366571
8130	PARVB	False	False	False	74.1099441333947	3	True	False	0.06991159015151902	0.5434183815596901	-0.6567448
8131	PARVG	False	False	False	51.3144158832483	3	True	False	0.0462054467454472	0.5185999343375672	-0.71730524
8132	PASK	False	False	False	77.2870427100489	3	True	True	0.05973957070343601	1.4550383810341194	1.5677347
8133	PATL1	False	False	False	18.3913754308219	3	True	False	0.037301971176178235	0.6918237322617009	-0.29461512
8134	PATL2	False	False	False	6.57520899213607	3	True	False	0.01341302582468769	0.5333490556004578	-0.68131536
8135	PATZ1	False	False	False	13.2041398585587	3	True	False	0.027339387343969766	0.6590086996728817	-0.37468836
8136	PAWR	False	False	False	61.8065746194192	3	True	False	0.15681837329157722	0.9608341796517403	0.3618078
8137	PAX5	False	False	False	5.27824167978972	3	True	False	0.018303944202561716	0.6902028517428112	-0.29857028
8138	PAXBP1	False	False	False	17.6964794082188	3	True	False	0.03990497175830489	0.8318608487719256	0.04709493
8139	PAXIP1	False	False	False	9.06213075027764	3	True	False	0.02140387137733711	0.659593048680811	-0.37326247
8140	PAXIP1-AS1	False	False	False	20.3508122846712	3	True	True	0.054288734455879034	1.0318112383057536	0.5350017
8141	PAXIP1-AS2	False	False	False	6.00113515580932	3	True	False	0.01047383162367372	0.6781255294675145	-0.32804063
8142	PBDC1	False	False	False	96.466256326468	3	True	False	0.16216319009179658	0.8507871408854596	0.093277715
8143	PBK	False	False	False	14.4098555401938	3	True	True	0.03840151201819446	1.1706170101779223	0.87370706
8144	PBLD	False	False	False	29.2131690735294	3	True	True	0.07818348855843137	1.0699430459126003	0.6280486
8145	PBRM1	False	False	False	55.4893195410239	3	True	False	0.10182953067845739	0.7543847935922564	-0.14195742
8146	PBX1	False	False	False	49.0949973856605	3	True	False	0.09483837777917772	0.8601219296794095	0.1160559
8147	PBX2	False	False	False	23.0439725947007	3	True	False	0.04320984575248922	0.6541975954548611	-0.38642812
8148	PBX3	False	False	False	13.9048460898576	3	True	False	0.01732202129701516	0.5015449625005368	-0.75892174
8149	PBX4	False	False	False	6.24740582212839	3	True	False	0.010415631402276545	0.48476247753983276	-0.79987335
8150	PBXIP1	False	False	False	78.5188147461534	3	True	False	0.11079274024892292	0.5335666062866319	-0.6807845
8151	PC	False	False	False	7.92889388761933	3	True	False	0.022529828366287155	0.8794815208376959	0.163296
8152	PCAT6	False	False	False	5.92387854913756	3	True	False	0.01782992140092052	0.6321640194925162	-0.4401931
8153	PCBD1	False	False	False	261.235068484767	3	True	False	0.44611875777752663	1.078171000933402	-0.11889518
8154	PCBD2	False	False	False	23.8757240392298	3	True	False	0.05223271671479001	0.8176366728292677	0.012385963
8155	PCBP1	False	False	False	554.586516868155	3	True	False	0.6839532664045982	0.7989131091478786	-0.88447106
8156	PCBP1-AS1	False	False	False	23.4042515767417	3	True	False	0.04094488238095934	0.6685449376992174	-0.3514186
8157	PCBP2	False	False	False	587.515654051161	3	True	False	0.7650928234927517	0.7645514262560972	-0.93560255
8158	PCBP3	False	False	False	5.64367630040996	3	True	False	0.008371662119897826	0.4112253866076065	-0.9793141
8159	PCBP4	False	False	False	18.8800205994899	3	True	False	0.036702216845395944	0.5821981558686805	-0.56211674
8160	PCCA	False	False	False	34.3806375150303	3	True	True	0.08044325384181274	1.056006233514072	0.5940408
8161	PCCB	False	False	False	45.6059276772142	3	True	False	0.10465725320955711	0.8861329088415353	0.1795263
8162	PCDH1	False	False	False	27.509468644711	3	True	False	0.06569837472266794	0.9264078616066933	0.2778028
8163	PCDH12	False	False	False	6.60038560839501	3	True	False	0.004313862674929356	0.8028538937662824	-0.023686072
8164	PCDH17	False	False	False	31.5158773064992	3	True	True	0.019814968846427892	1.1937992774828743	0.930275
8165	PCDH18	False	False	False	20.8564859484885	3	True	False	0.04049588447039961	0.8069179771611523	-0.013769144
8166	PCDH19	False	False	False	3.86289360542133	3	True	False	0.009172932277469127	0.5527701894837916	-0.6339251
8167	PCDH7	False	False	False	7.72493507259539	3	True	False	0.015591174043770698	0.6607116335413545	-0.37053296
8168	PCED1A	False	False	False	18.2902378260072	3	True	False	0.03395795499228955	0.6401312746500091	-0.4207519
8169	PCED1B	False	False	False	16.3244874481042	3	True	False	0.03114954301967946	0.493105804127474	-0.7795145
8170	PCED1B-AS1	False	False	False	140.435864222444	3	True	False	0.2919187879316796	0.8028742213129094	-0.023636471
8171	PCF11	False	False	False	60.7751346381142	3	True	False	0.10908269154834536	0.6494177478609193	-0.3980916
8172	PCGF1	False	False	False	40.2893576205281	3	True	False	0.054601100911810724	0.6986157131771306	-0.27804172
8173	PCGF2	False	False	False	30.7921963765601	3	True	False	0.03883710913948944	0.7184895966375509	-0.22954668
8174	PCGF3	False	False	False	28.2513557469146	3	True	False	0.060905766547646525	0.7589184982607633	-0.13089454
8175	PCGF5	False	False	False	94.1177093214007	3	True	False	0.17521150087342363	0.7423681005239409	-0.17127982
8176	PCGF6	False	False	False	14.6550944778786	3	True	False	0.024471022390547263	0.6072208732533989	-0.50105786
8177	PCID2	False	False	False	62.6205204998512	3	True	False	0.09819984418877768	0.6173811004866181	-0.4762655
8178	PCIF1	False	False	False	17.133324172009	3	True	False	0.030341214808795806	0.649588655961876	-0.39767456
8179	PCK1	False	False	False	115.938022607863	3	True	True	0.36548471428317175	1.9750694768705497	1.4211357
8180	PCK2	False	False	False	55.5832736643012	3	True	False	0.14873225161934234	0.9929398816005365	0.44015017
8181	PCLO	False	False	False	4.35412584560432	3	True	True	0.014950732128580472	1.089123066858192	0.6748505
8182	PCM1	False	False	False	71.8997637611206	3	True	False	0.13287600682010164	0.7778100138997834	-0.08479662
8183	PCMT1	False	False	False	207.944379982704	3	True	False	0.2961321890334482	0.6875658657539182	-0.3050049
8184	PCMTD1	False	False	False	73.2780451516598	3	True	False	0.1557404718081775	0.7433033414509885	-0.1689977
8185	PCMTD2	False	False	False	19.0087183926594	3	True	False	0.03466712682653379	0.7458170757645498	-0.16286384
8186	PCNA	True	True	False	140.90134804346	3	True	True	0.24151910584007324	1.2997981766743387	1.188927
8187	PCNP	False	False	False	203.81758611919	3	True	False	0.2996129327705267	0.684619393546989	-0.3121947
8188	PCNT	False	False	False	13.1536894306034	3	True	False	0.028080574178809648	0.653765234151136	-0.38748312
8189	PCNX	False	False	False	22.6473647337826	3	True	False	0.03706255140326824	0.6157417849410366	-0.48026565
8190	PCNXL2	False	False	False	6.61117776255838	3	True	False	0.014467996001498267	0.7351831681531233	-0.18881205
8191	PCNXL3	False	False	False	15.2678728649019	3	True	False	0.034773217123008966	0.8726399206877083	0.14660154
8192	PCNXL4	False	False	False	16.4831667824442	3	True	False	0.02765402576210541	0.6663720644187181	-0.35672072
8193	PCOLCE	False	False	False	132.324522833881	3	True	True	0.19602865826528254	1.6153752370231873	1.958979
8194	PCSK1	False	False	False	6.02970616668583	3	True	False	0.011218116879185728	1.3700403892201922	1.3603278
8195	PCSK1N	True	True	False	21.8413774558299	3	True	True	0.06753481664286662	3.5785467670084645	6.7493906
8196	PCSK5	False	False	False	14.704121052139	3	True	False	0.04103170589921415	0.9773371339673925	0.4020773
8197	PCSK6	False	False	False	8.89484777888123	3	True	False	0.0246489835894445	0.8380893662069789	0.06229338
8198	PCSK7	False	False	False	152.526530444042	3	True	False	0.31769790605478443	1.0500816889393259	-0.16712628
8199	PCSK9	True	True	False	4.81649820561794	3	True	False	0.0135167342390939	0.9677567379199711	0.3786998
8200	PCTP	False	False	False	29.114404993719	3	True	False	0.05539324034649988	0.8098118520833968	-0.006707687
8201	PCYOX1	False	False	False	36.0984418418557	3	True	False	0.07756587752515044	0.6418043691283432	-0.4166693
8202	PCYOX1L	False	False	False	7.21500910619451	3	True	False	0.00994085787924098	0.5390876089561631	-0.6673125
8203	PCYT1A	False	False	False	39.6907631253888	3	True	False	0.06542038064745057	0.7542203673393306	-0.14235865
8204	PCYT2	False	False	False	39.3887001762213	3	True	False	0.09559514241476315	0.8983515179487022	0.2093414
8205	PDAP1	True	True	False	170.349754578549	3	True	False	0.2953449472893487	0.797679917013668	-0.036311295
8206	PDCD1	True	True	True	11.6414384771752	3	True	False	0.016804438847695554	0.5155326698095739	-0.7247898
8207	PDCD10	False	False	False	120.004122658964	3	True	False	0.1845808847492834	0.7384060974046678	-0.18094766
8208	PDCD11	False	False	False	16.4691834134242	3	True	False	0.03487859617541424	0.6734612318359903	-0.33942217
8209	PDCD1LG2	True	True	True	3.76179201758369	3	True	False	0.0044779984488608066	0.5009158607065131	-0.76045686
8210	PDCD2	True	False	True	129.339426944864	3	True	False	0.21455858003971248	0.7412566824943733	-0.17399183
8211	PDCD2L	False	False	False	15.6762432951271	3	True	False	0.03437149500921133	0.6783237307408994	-0.327557
8212	PDCD4	False	False	False	208.918603776991	3	True	False	0.3951019344361801	1.0111050114654876	-0.23405169
8213	PDCD4-AS1	False	False	False	17.3912728159555	3	True	False	0.03444368775296845	0.6701372143093451	-0.34753323
8214	PDCD5	False	False	False	259.680102965396	3	True	False	0.45180602962479965	0.9783397406011347	-0.29031172
8215	PDCD6	False	False	False	398.616269772604	3	True	False	0.5386700376077133	1.048823497674409	-0.16928668
8216	PDCD6IP	False	False	False	110.670860363526	3	True	False	0.22454441813262138	0.9740920205224012	0.39415878
8217	PDCD7	False	False	False	57.9875969420288	3	True	False	0.11506859678493722	0.6785623574017484	-0.3269747
8218	PDCL	False	False	False	43.3289929233924	3	True	False	0.06342503450731553	0.6694386605812808	-0.3492378
8219	PDCL3	False	False	False	112.778292601966	3	True	False	0.15267647595786543	0.8369940924423375	0.05962076
8220	PDDC1	False	False	False	21.4585357148416	3	True	False	0.049741162378405285	0.8292296751325587	0.0406745
8221	PDE12	False	False	False	26.0184898473434	3	True	False	0.048155165609814234	0.5788123757210851	-0.57037854
8222	PDE1A	True	False	True	5.30474203821872	3	True	False	0.009882362066025434	0.5548224601152136	-0.6289173
8223	PDE1B	True	False	True	3.10677864626599	3	True	False	0.0037971125318965594	0.4337866519719972	-0.92426145
8224	PDE1C	True	False	True	9.03972442157674	3	True	False	0.007950965017171316	0.5270937166264624	-0.6965793
8225	PDE2A	False	False	False	9.23469881253302	3	True	False	0.00510412000124583	0.5977202377395081	-0.52424073
8226	PDE3A	False	False	False	6.09637465386314	3	True	False	0.017601678378361876	0.9542666303789707	0.34578207
8227	PDE3B	False	False	False	11.9573145708164	3	True	False	0.025972623271249606	0.8834015724858435	0.17286146
8228	PDE4A	False	False	False	28.5284867551248	3	True	False	0.042641361080432975	0.6300046415537611	-0.4454623
8229	PDE4B	False	False	False	113.648849023595	3	True	True	0.27212781000017816	1.0304267333206742	0.5316233
8230	PDE4C	False	False	False	92.8673204748283	3	True	True	0.2347520337750066	1.2767276075426317	1.1326317
8231	PDE4D	False	False	False	28.351024302832	3	True	False	0.052038093740135724	0.6982545790596416	-0.27892295
8232	PDE4DIP	False	False	False	53.3103414216319	3	True	False	0.09452697503550996	0.7451766004433389	-0.16442668
8233	PDE5A	False	False	False	12.1787536975682	3	True	False	0.03221764443641043	0.7530867407940287	-0.14512485
8234	PDE6A	False	False	False	4.32008641024262	3	True	False	0.012909331081102251	0.9926596802089104	0.43946645
8235	PDE6B	False	False	False	3.33578726135154	3	True	False	0.005790898160695787	0.30076900446054305	-1.2488431
8236	PDE6D	False	False	False	42.5374334850967	3	True	False	0.06251224126714626	0.6689209869940057	-0.350501
8237	PDE6G	False	False	False	7.69948540801617	3	True	False	0.005765682304456196	0.5198806337084276	-0.7141802
8238	PDE7A	False	False	False	26.4379965397281	3	True	False	0.05922118097053125	0.6320938391038067	-0.44036436
8239	PDE7B	False	False	False	7.72590949981585	3	True	False	0.012301374376822844	0.6692822243502651	-0.3496195
8240	PDE8A	False	False	False	30.6455859817072	3	True	False	0.06718885031276636	0.8448905281616415	0.07888916
8241	PDE9A	False	False	False	33.6026360990827	3	True	True	0.08667736839505213	1.0868153611679503	0.6692194
8242	PDGFA	True	True	True	16.9563760237739	3	True	False	0.046500661351392324	1.0056682088345825	0.47120905
8243	PDGFB	True	True	True	9.33429517232152	3	True	False	0.0061254815940470254	0.6421388682919756	-0.41585308
8244	PDGFC	True	True	True	6.92805635053601	3	True	False	0.012312601370068735	0.7069982583518422	-0.25758716
8245	PDGFD	True	True	True	21.1638979479889	3	True	False	0.04016328527733633	0.9596365590210973	0.35888544
8246	PDGFRA	True	True	True	35.9371429938832	3	True	True	0.068690164746759	1.408244638624415	1.4535515
8247	PDGFRB	True	True	True	22.1982634844895	3	True	True	0.032462516198617605	1.1248949439023928	0.76213884
8248	PDHA1	False	False	False	141.574628650982	3	True	True	0.30369085916632377	1.1262537917327908	0.76545465
8249	PDHB	False	False	False	150.114617876792	3	True	False	0.2521260192618364	0.8788635159969921	0.16178797
8250	PDHX	False	False	False	32.5758699937096	3	True	False	0.060117294021865164	0.7606052246764275	-0.1267787
8251	PDIA3	False	False	False	681.439704284118	3	True	False	0.7906286579746621	1.117640050147843	-0.41019306
8252	PDIA4	False	False	False	347.817005149884	3	True	False	0.633227971557535	1.0245892906111647	-0.54865617
8253	PDIA5	False	False	False	46.3838126603604	3	True	False	0.0980926008773162	0.6995081641205756	-0.27586403
8254	PDIA6	False	False	False	668.946339673653	3	True	False	0.9157684178256391	1.1634210362608388	-0.34206918
8255	PDIK1L	False	False	False	8.41288650501798	3	True	False	0.020328628288259036	0.7971142895126505	-0.037691504
8256	PDK1	False	False	False	30.4810563804331	3	True	False	0.10926850475544392	0.6195150470768713	-0.47105834
8257	PDK2	False	False	False	49.0999078572514	3	True	False	0.10882172707228065	0.7897532198260034	-0.05565354
8258	PDK3	False	False	False	19.0739726487787	3	True	False	0.02800697540699102	0.5915293715173202	-0.5393473
8259	PDK4	False	False	False	58.4284834893588	3	True	False	0.0830580419581727	1.0088283519325558	0.47892025
8260	PDLIM1	False	False	False	508.724130368382	3	True	False	0.7227436251747726	1.3738828513872539	-0.02889387
8261	PDLIM2	False	False	False	120.200697875288	3	True	False	0.1725147847716667	0.8867100284757421	0.18093456
8262	PDLIM3	True	True	False	39.387741807299	3	True	True	0.05938207459919148	1.1462885101544262	0.81434214
8263	PDLIM4	False	False	False	40.4613353943335	3	True	False	0.04371693917190662	0.891903085287011	0.19360633
8264	PDLIM5	False	False	False	87.46616359647	3	True	False	0.1456086667221056	0.8846038321242462	0.17579514
8265	PDLIM7	False	False	False	64.1069623195168	3	True	False	0.0752750059978528	0.7775708804786704	-0.08538014
8266	PDP1	False	False	False	14.6967360857243	3	True	False	0.025791477365358334	0.6102838526381552	-0.49358374
8267	PDPK1	False	False	False	44.4389077879596	3	True	False	0.08659851598350628	0.6760371288640629	-0.33313662
8268	PDPN	True	True	False	35.6465736328341	3	True	False	0.04586929586039816	0.9264806841802106	0.27798048
8269	PDPR	False	False	False	8.04384471463137	3	True	False	0.01813074972384696	0.7496673202908147	-0.15346871
8270	PDRG1	False	False	False	38.1911117088092	3	True	False	0.06253785719798358	0.726876075285983	-0.20908251
8271	PDS5A	False	False	False	44.8181518838092	3	True	False	0.08919607816001245	0.5962744873620246	-0.52776855
8272	PDS5B	False	False	False	27.856641932627	3	True	False	0.05657319026888258	0.6416149278081784	-0.41713157
8273	PDSS1	False	False	False	21.1483832953867	3	True	False	0.05356217630073244	0.9660159966705227	0.37445214
8274	PDSS2	False	False	False	25.0396374839977	3	True	False	0.05082942212805504	0.8459470475222222	0.08146721
8275	PDXDC1	False	False	False	80.7082399953834	3	True	False	0.17680274943786475	0.8689482720373326	0.1375934
8276	PDXDC2P	False	False	False	21.591377111834	3	True	False	0.05655548213143052	0.9304042307108997	0.28755447
8277	PDXK	False	False	False	130.819981377765	3	True	False	0.26724100100765985	0.732871043847825	-0.19445395
8278	PDZD11	False	False	False	99.2785971268251	3	True	False	0.17104020599433192	0.8458318963450653	0.08118623
8279	PDZD3	False	False	False	18.7497219694928	3	True	True	0.07549193767052577	1.227543191634412	1.0126148
8280	PDZD8	False	False	False	22.7236534469943	3	True	False	0.051891206691425	0.7895482546536481	-0.05615368
8281	PDZK1IP1	False	False	False	187.420666634058	3	True	True	0.31169865847858186	2.022721888021078	1.5029579
8282	PDZRN3	False	False	False	8.56293397431602	3	True	False	0.017300761538895124	0.6265543774965298	-0.4538814
8283	PEA15	False	False	False	82.3301881303195	3	True	False	0.09399145617524259	0.727341884367846	-0.20794587
8284	PEAK1	False	False	False	17.9372160084602	3	True	False	0.039972513871614754	0.8907049526908776	0.19068272
8285	PEAR1	True	False	True	5.42227814929442	3	True	False	0.005447430731650266	0.6431646585144105	-0.41335002
8286	PEBP1	False	False	False	741.111145625165	3	True	False	0.9428835781572533	1.4978346023891178	-0.45759827
8287	PECR	False	False	False	20.7552258677031	3	True	False	0.04324800375332431	0.9028212857084688	0.22024827
8288	PEF1	False	False	False	106.378842797831	3	True	False	0.15160442845725308	0.7901097843917553	-0.05478347
8289	PELI1	False	False	False	54.4714082362475	3	True	False	0.11461075756623212	0.82858739752207	0.039107256
8290	PELI2	False	False	False	6.26186214494502	3	True	False	0.01346049913546068	0.8064718501643037	-0.014857756
8291	PELO	False	False	False	46.4352299939704	3	True	False	0.06515696442811922	0.6903492028289726	-0.29821315
8292	PELP1	False	False	False	24.3598614038974	3	True	False	0.054745775747809894	0.781718194192947	-0.07526012
8293	PEMT	False	False	False	38.2720612587067	3	True	False	0.0758124643317688	0.7049118432887506	-0.2626783
8294	PEPD	True	True	False	124.358909479506	3	True	False	0.1580836275677021	0.8142747069324701	0.0041822996
8295	PER1	False	False	False	44.7878242670212	3	True	False	0.0609048636859265	0.6364546799426508	-0.4297233
8296	PER2	False	False	False	18.526950972683	3	True	False	0.04466030250035054	0.8352818317462535	0.055442605
8297	PER3	False	False	False	12.3120500005312	3	True	False	0.019946371905878856	0.6885215561545122	-0.30267286
8298	PERP	False	False	False	210.65722862358	3	True	False	0.3756134910502256	1.1901519198725183	0.07338308
8299	PES1	False	False	False	47.2756383478257	3	True	False	0.09053269550350587	0.7577188337961658	-0.13382189
8300	PET100	False	False	False	210.309439568356	3	True	False	0.3698181219281256	0.808238471318147	-0.58238626
8301	PET112	False	False	False	16.2274962086103	3	True	False	0.03164267071813246	0.73973096187329	-0.17771481
8302	PET117	False	False	False	32.0822665004288	3	True	False	0.06432807989555513	0.7635941123928778	-0.1194854
8303	PEX1	False	False	False	13.8876059347676	3	True	False	0.03198947257852863	0.7917747358278354	-0.05072076
8304	PEX10	False	False	False	23.2610707459731	3	True	False	0.0487620924195739	0.6748288011936723	-0.3360851
8305	PEX11A	False	False	False	18.0951763016597	3	True	False	0.043689346892019955	0.941738915185096	0.3152127
8306	PEX11B	False	False	False	38.6147193376141	3	True	False	0.07547627847297575	0.7253564238686663	-0.21279067
8307	PEX11G	False	False	False	17.104025698942	3	True	False	0.036868723035589676	0.8481056924021582	0.08673461
8308	PEX12	False	False	False	5.07766708062123	3	True	False	0.009131432261102582	0.5741345121473266	-0.5817932
8309	PEX13	False	False	False	34.4448985053051	3	True	False	0.06394458886984623	0.7964829967348092	-0.03923195
8310	PEX14	False	False	False	16.6334115911406	3	True	False	0.031770327842912546	0.684997331026077	-0.31127247
8311	PEX16	False	False	False	78.554407694285	3	True	False	0.14591524738512412	0.673444116275165	-0.33946392
8312	PEX19	False	False	False	29.0318448675052	3	True	False	0.051342702393999046	0.6971825095278606	-0.28153893
8313	PEX2	False	False	False	81.9104534311191	3	True	False	0.14769568232790806	0.691186062458555	-0.2961711
8314	PEX26	False	False	False	57.3708354277143	3	True	True	0.14925268206361042	1.2634752560593652	1.1002941
8315	PEX3	False	False	False	23.9229748706672	3	True	False	0.03541823850521794	0.6507899014464333	-0.39474335
8316	PEX5	False	False	False	12.8451127082465	3	True	False	0.024768920236774628	0.6490878625054003	-0.39889657
8317	PEX6	False	False	False	13.9027411591917	3	True	False	0.035493808544316136	0.7192854077671549	-0.22760479
8318	PEX7	False	False	False	22.7733662459002	3	True	False	0.04348240641866475	0.7832130227376471	-0.07161253
8319	PF4	True	True	False	35.8574367838119	3	True	False	0.014859022090572528	0.9759447064675496	0.39867958
8320	PFAS	False	False	False	6.31706825707761	3	True	False	0.014387652136096527	0.5557672595127187	-0.6266118
8321	PFDN1	False	False	False	114.119713274976	3	True	False	0.17675352571172773	0.7408732831278247	-0.17492738
8322	PFDN2	False	False	False	259.3720720187	3	True	False	0.36614287066015794	0.8133617551961739	-0.57358927
8323	PFDN4	False	False	False	92.5430609674788	3	True	False	0.15482062595894053	0.6644876991914638	-0.36131883
8324	PFDN5	False	False	False	2192.60647947775	3	True	False	1.6396021814342197	1.1291467200116465	-1.3248398
8325	PFDN6	False	False	False	123.056926749457	3	True	False	0.24712738451709215	0.8746547501356731	0.151518
8326	PFKFB2	False	False	False	21.6827816826457	3	True	False	0.0572827313841593	0.9353564234493379	0.2996385
8327	PFKFB3	False	False	False	56.5784639880145	3	True	False	0.06552014982058572	0.7018827417862619	-0.27006972
8328	PFKL	False	False	False	187.59875037738	3	True	False	0.3680730486330051	1.120705099589051	-0.045861468
8329	PFKM	False	False	False	22.4333476561889	3	True	False	0.039831639970190756	0.8626202694387818	0.122152194
8330	PFKP	False	False	False	48.8997093989273	3	True	False	0.09509453217072303	0.8871032582965463	0.1818941
8331	PFN1	False	False	False	5281.96661901306	3	True	False	2.2110960848599315	2.3804089994199233	-0.35988188
8332	PFN2	False	False	False	35.0822167750355	3	True	False	0.07816657553100577	0.8542261583587886	0.10166939
8333	PGAM1	False	False	False	286.431239777942	3	True	False	0.3818190805995136	0.7690799409384798	-0.6496239
8334	PGAM5	False	False	False	10.3569669039861	3	True	False	0.026044644285428287	0.617331102140966	-0.47638747
8335	PGAP1	False	False	False	9.41502582673074	3	True	False	0.02706874722271999	0.7872250627987429	-0.061822593
8336	PGAP2	False	False	False	21.7866011865846	3	True	True	0.04884339354964593	1.018910092826603	0.5035211
8337	PGAP3	False	False	False	19.0035300587823	3	True	False	0.049061872773968895	0.9582840858346638	0.35558522
8338	PGBD1	False	False	False	3.29381867367499	3	True	False	0.005120972436578919	0.5842143973875135	-0.55719686
8339	PGBD2	False	False	False	10.3129459917015	3	True	False	0.021725349984756843	0.6859983778987205	-0.30882978
8340	PGD	False	False	False	83.2217547889457	3	True	False	0.13716236029147014	0.7954108411908212	-0.041848157
8341	PGF	True	True	False	24.388652328926	3	True	False	0.028127554346350832	0.9007657782374131	0.21523254
8342	PGGT1B	False	False	False	23.3473616126378	3	True	False	0.04632367285342182	0.8037822098151257	-0.021420853
8343	PGK1	False	False	False	561.553228209949	3	True	False	0.6267733887275189	0.9906231020961932	-0.5991992
8344	PGLS	False	False	False	306.10829034022	3	True	False	0.42673517139359046	0.9168670683657298	-0.39586413
8345	PGLYRP2	False	False	False	11.036888229306	3	True	False	0.04098063166969774	0.5286275775191798	-0.6928364
8346	PGM1	False	False	False	74.09229123004	3	True	False	0.16244211534252198	0.8998041642254488	0.21288607
8347	PGM2	False	False	False	36.0677287907333	3	True	False	0.04749786510412016	0.7883456531571603	-0.059088197
8348	PGM2L1	False	False	False	26.5057419945013	3	True	False	0.04927234947275536	0.8015206927003913	-0.02693927
8349	PGM3	False	False	False	36.4289210696917	3	True	False	0.08252431819953732	0.6843582341388963	-0.31283197
8350	PGM5	False	False	False	8.43126011887443	3	True	False	0.006156774789812121	0.6867092616672652	-0.3070951
8351	PGP	False	False	False	82.7745629905378	3	True	False	0.16218305728791463	0.8221191625768868	0.023323862
8352	PGPEP1	False	False	False	49.9200282577127	3	True	False	0.12061945307453108	0.8230630435446441	0.025627064
8353	PGRMC1	True	False	True	144.263139000005	3	True	False	0.25551014231628144	0.9695609932502042	0.38310242
8354	PGRMC2	True	False	True	98.3535980983496	3	True	False	0.21385586699198214	0.6707173466855658	-0.34611762
8355	PGS1	False	False	False	27.0217646146964	3	True	False	0.04172355869448781	0.7032060458974901	-0.26684067
8356	PHACTR1	False	False	False	69.134853280748	3	True	True	0.10469475670458336	1.1307418764758357	0.77640617
8357	PHACTR2	False	False	False	66.3603104657522	3	True	False	0.09444060235075019	0.7453923721077002	-0.16390018
8358	PHACTR4	False	False	False	47.6158191796529	3	True	False	0.09233239976699839	0.7480505073939792	-0.15741396
8359	PHAX	False	False	False	64.4539097049869	3	True	False	0.120922057162855	0.7177030520628778	-0.23146597
8360	PHB	False	False	False	373.51258834315	3	True	False	0.6311075800488182	1.4328240182588798	0.058812864
8361	PHB2	False	False	False	254.80760241623	3	True	False	0.46230485699776896	0.9573713030697601	-0.32631582
8362	PHC1	False	False	False	9.32880614011184	3	True	False	0.01458731338324239	0.5528213127020284	-0.6338003
8363	PHC2	False	False	False	37.1554541639507	3	True	False	0.05534034490821825	0.759511133719553	-0.12944843
8364	PHC3	False	False	False	22.151205172174	3	True	False	0.04857451898774405	0.7123307543066005	-0.24457511
8365	PHF1	False	False	False	55.4430900797872	3	True	False	0.11384948328355746	0.5481035094850327	-0.6453124
8366	PHF10	False	False	False	22.9556258978046	3	True	False	0.04758525970482319	0.7170743902636727	-0.233
8367	PHF11	False	False	False	64.5635457737514	3	True	False	0.09361938160639613	0.5687732103218341	-0.5948755
8368	PHF12	False	False	False	18.9658338020351	3	True	False	0.03804166852539951	0.5538745479730465	-0.6312303
8369	PHF13	False	False	False	6.4567887662158	3	True	False	0.013352106788194372	0.6782514932916799	-0.32773325
8370	PHF14	False	False	False	105.848757391082	3	True	False	0.19675158748299637	0.8855799194710927	0.17817694
8371	PHF15	False	False	False	19.8955775907114	3	True	False	0.03951865993489189	0.5916038004204015	-0.5391657
8372	PHF17	False	False	False	26.4953905507692	3	True	False	0.05688946128149202	0.554648453819252	-0.62934184
8373	PHF19	False	False	False	29.7431271817162	3	True	False	0.04831294570139773	0.6741461426083661	-0.33775088
8374	PHF2	False	False	False	10.0978865956293	3	True	False	0.0196814669340791	0.6633733906554419	-0.3640379
8375	PHF20	False	False	False	67.2718290586579	3	True	False	0.10185944690362163	0.6174295128720311	-0.47614735
8376	PHF20L1	False	False	False	72.1854190511222	3	True	False	0.11802247077905487	0.6544559764239908	-0.38579762
8377	PHF21A	False	False	False	15.1962129539479	3	True	False	0.025774135981045786	0.5312194398853956	-0.68651193
8378	PHF23	False	False	False	42.6950528348665	3	True	True	0.07958197194693936	1.0361402777766144	0.5455651
8379	PHF3	False	False	False	55.6485396797464	3	True	False	0.11164026726946233	0.6962816190448362	-0.28373724
8380	PHF5A	False	False	False	115.265763779155	3	True	False	0.1878140949083439	0.703094086037076	-0.26711386
8381	PHF6	False	False	False	22.7008899244312	3	True	False	0.045819238311058066	0.6676592251865188	-0.35357985
8382	PHF7	False	False	False	9.33372290501009	3	True	False	0.025223986316471235	0.9308434009824019	0.28862613
8383	PHF8	False	False	False	12.7767226455182	3	True	False	0.024144244116029914	0.6350439321328615	-0.4331657
8384	PHGDH	False	False	False	21.4237337540931	3	True	False	0.06215210187710469	0.7233645148603647	-0.2176512
