cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HSPC,MYL12A,3.6053305390770395e-76,-0.4284560173571206,0.505,0.826,5.685606260124492e-72
HSPC,CCT8,6.275622294664236e-75,-0.3898915822999687,0.505,0.826,9.8966563586855e-71
HSPC,TPM1,1.227647924590316e-73,-0.35101560806214915,0.115,0.418,1.9360007770789284e-69
HSPC,UQCRH,5.724637181078261e-73,-0.3120444163843108,0.782,0.957,9.027752834560419e-69
HSPC,MRPS24,1.561815410243832e-72,-0.36531580897901444,0.349,0.712,2.462982901954523e-68
HSPC,S100A4,5.554711706596579e-72,-0.4822735943151003,0.605,0.902,8.759780361302806e-68
HSPC,MARCKSL1,6.478621678379832e-72,-0.36713622872884166,0.189,0.517,1.0216786386804995e-67
HSPC,PPM1G,1.911148937981841e-71,-0.39026614178040114,0.361,0.712,3.0138818751973635e-67
HSPC,DUT,2.2402754472371093e-71,-0.44125357424253875,0.522,0.836,3.532914380292921e-67
HSPC,CAVIN2,1.469517662422798e-70,-0.2606553514040979,0.05,0.28,2.3174293536407526e-66
HSPC,SON,1.9569345116089374e-70,0.3143669808478171,0.877,0.862,3.0860857248072944e-66
HSPC,LIMS1,3.1837258006939664e-70,-0.3952266212790124,0.388,0.754,5.020735587694385e-66
HSPC,DDX21,6.279986348624994e-70,0.41657965071263703,0.811,0.708,9.903538471781614e-66
HSPC,ATP5PO,9.481742566962053e-70,-0.35987618292151957,0.621,0.905,1.4952708028099157e-65
HSPC,TYMS,2.8077172248458764e-69,-0.4252966739721544,0.183,0.503,4.427770063581947e-65
HSPC,CYTL1,3.651238889937101e-69,-0.3835810776878141,0.251,0.601,5.758003729430809e-65
HSPC,ACTG1,8.674691825156124e-68,-0.30233263328105875,0.843,0.984,1.3679989008271208e-63
HSPC,PBX1,1.0354253539707286e-67,-0.2706141778656799,0.069,0.324,1.632865783211839e-63
HSPC,PAFAH1B3,1.246785985537178e-67,-0.3083600001875748,0.201,0.535,1.96618149919213e-63
HSPC,LSM6,9.289086024316595e-67,-0.29455798662830135,0.203,0.537,1.464888866034727e-62
HSPC,AKR1A1,1.192863946346702e-66,-0.34579499755183807,0.307,0.659,1.8811464433887488e-62
HSPC,PARP1,1.5926162483106171e-66,-0.3705955130598407,0.383,0.741,2.5115558235858434e-62
HSPC,C1QBP,2.3486949423274027e-66,-0.39991566189983097,0.504,0.795,3.703891924050314e-62
HSPC,REXO2,2.78595460062126e-66,-0.34153177672638313,0.171,0.472,4.393450405179727e-62
HSPC,PCMT1,1.260420271379869e-65,-0.282587878007305,0.179,0.505,1.9876827679660534e-61
HSPC,GLRX5,2.2610176280853535e-65,-0.3461619630051212,0.317,0.646,3.5656247994906026e-61
HSPC,CCT3,2.844895564752129e-65,-0.36789512385681866,0.387,0.738,4.486400305614107e-61
HSPC,VPS28,2.953823410438902e-65,-0.3488768538326355,0.401,0.756,4.658179518262148e-61
HSPC,PSMB5,3.467786098947824e-65,-0.2823781734917733,0.183,0.503,5.4686986780407186e-61
HSPC,PHB,3.57194245713216e-65,-0.3622374197042873,0.33,0.659,5.632953254897417e-61
HSPC,GTF2A2,5.273227854890764e-65,-0.34146678285558224,0.321,0.673,8.315880327162735e-61
HSPC,ATP5MC3,7.914340965295399e-65,-0.36492381801089535,0.628,0.874,1.2480915702270843e-60
HSPC,NAA38,8.253348392596558e-65,-0.3947133364095865,0.454,0.784,1.301553041512477e-60
HSPC,TKT,2.816400826905776e-64,-0.34645290415538066,0.687,0.909,4.4414641040304083e-60
HSPC,MRPS23,3.2639085796248e-64,-0.25331186842744874,0.12,0.398,5.14718383006831e-60
HSPC,HLA-A,1.1451929352119486e-63,0.2682656223801059,0.91,0.942,1.805969258829243e-59
HSPC,MT-ND6,1.3538110142769736e-63,-0.289378639761124,0.234,0.56,2.1349599695147873e-59
HSPC,TXNDC17,1.7102760986111984e-63,-0.26623477116539973,0.159,0.464,2.69710540750986e-59
HSPC,TPRKB,1.78633228663305e-63,-0.31217373241480784,0.287,0.635,2.81704601602032e-59
HSPC,MRPL51,1.0500205214074931e-62,-0.3421080718854837,0.325,0.67,1.6558823622596168e-58
HSPC,CLNS1A,1.193830497973165e-62,-0.3576808724744246,0.421,0.76,1.882670695303681e-58
HSPC,CDK4,1.2696819205908447e-62,-0.3179502376756989,0.249,0.583,2.002288388771762e-58
HSPC,MGMT,1.4212721454577022e-62,-0.2788681612097481,0.177,0.491,2.2413461733867965e-58
HSPC,PSMB6,1.767641781891129e-62,-0.3429574869071034,0.35,0.685,2.7875710900423104e-58
HSPC,PRRC2C,2.0853424594732215e-62,0.2984447794865246,0.881,0.877,3.2885850585892706e-58
HSPC,RABAC1,2.4499197562244672e-62,-0.3625094101459154,0.389,0.719,3.863523455565985e-58
HSPC,COX5A,3.1329152646201397e-62,-0.3565078473683255,0.571,0.862,4.9406073723059605e-58
HSPC,GCSH,4.425211195664092e-62,-0.3126790728605976,0.215,0.528,6.978558055562272e-58
HSPC,CLK1,7.146806013778355e-62,0.48648219643593477,0.644,0.407,1.1270513083728466e-57
HSPC,DDX24,7.779085946790069e-62,0.37044590542063816,0.825,0.753,1.2267618538087938e-57
HSPC,GSTP1,1.5026147354574327e-61,-0.3208762617190182,0.79,0.976,2.3696234378163713e-57
HSPC,RNASEH2C,3.820430414640611e-61,-0.35998194052314,0.357,0.691,6.024818763888244e-57
HSPC,HIST1H1C,1.5733503198465966e-60,0.4801113653705782,0.803,0.654,2.4811734543980827e-56
HSPC,TUFM,1.682889716414818e-60,-0.35097873545078295,0.46,0.763,2.6539170827861677e-56
HSPC,TRA2B,2.454081690620191e-60,0.35932222512471845,0.858,0.809,3.8700868261080414e-56
HSPC,NDUFB11,3.327144637196015e-60,-0.34845297460064817,0.618,0.867,5.246907092858116e-56
HSPC,SLC40A1,3.351576699930204e-60,-0.3559371510376838,0.163,0.442,5.2854364557899315e-56
HSPC,TALDO1,4.4198458681062995e-60,-0.33198370541051414,0.689,0.928,6.9700969340036345e-56
HSPC,DTD1,4.71342660901897e-60,-0.2934357085079289,0.191,0.502,7.433073762422915e-56
HSPC,FABP5,5.137481376624238e-60,-0.4028608185577634,0.369,0.677,8.101808130936424e-56
HSPC,AKR7A2,1.0945968873435426e-59,-0.3013291197977861,0.224,0.535,1.7261792913407666e-55
HSPC,DNAJC15,1.15078610412847e-59,-0.30209220628887606,0.253,0.589,1.814789686210597e-55
HSPC,MRPL18,2.5952553567195345e-59,-0.28170988192294605,0.169,0.459,4.092717697546706e-55
HSPC,TMEM14B,3.2769311273179103e-59,-0.35890870689312326,0.413,0.714,5.167720387780345e-55
HSPC,DNPH1,3.386644678553982e-59,-0.31688681967341237,0.24,0.548,5.34073865807963e-55
HSPC,HLA-DQA1,4.601803476805587e-59,-0.2714176491612777,0.081,0.318,7.257044082922411e-55
HSPC,DECR1,7.8144479156278735e-59,-0.2866068899262063,0.185,0.484,1.2323384362945156e-54
HSPC,HNRNPH1,9.170452508765714e-59,0.34673381871559905,0.861,0.798,1.446180360632353e-54
HSPC,MRPL43,1.6507181830041886e-57,-0.25139246038728136,0.174,0.468,2.6031825745976055e-53
HSPC,TPI1,3.7278337057369973e-57,-0.35917269096438054,0.616,0.883,5.878793753947245e-53
HSPC,GTF3C6,5.744516532139597e-57,-0.31104706046496244,0.294,0.619,9.059102571184144e-53
HSPC,PPIB,2.100466619672253e-56,-0.3736269689714744,0.65,0.889,3.312435859223143e-52
HSPC,MCM3,4.719149542377484e-56,-0.28222085538252595,0.146,0.422,7.442098828329293e-52
HSPC,FIBP,5.429277852259542e-56,-0.2853225900908021,0.252,0.573,8.561971173013298e-52
HSPC,IFI44L,1.4772582065601844e-55,0.6174539934492437,0.348,0.064,2.3296361917454106e-51
HSPC,ATP5F1C,2.3859349114709828e-55,-0.3279015366464868,0.583,0.837,3.76261935538974e-51
HSPC,MIR222HG,2.597847315684697e-55,0.47329307551657684,0.436,0.144,4.0968052168347673e-51
HSPC,MYL6B,5.024501045090612e-55,-0.2850129905034908,0.261,0.582,7.923638148107895e-51
HSPC,PSMA7,8.184940553162923e-55,-0.34055847224830205,0.645,0.9,1.290765125233793e-50
HSPC,AP2S1,8.927332568489976e-55,-0.3360874696430738,0.401,0.719,1.4078403460508693e-50
HSPC,PCLAF,1.9212078788885396e-54,-0.38554238599987356,0.212,0.505,3.029744825007227e-50
HSPC,ARL2,2.0496018643924488e-54,-0.30593334414812273,0.293,0.624,3.232222140146892e-50
HSPC,RPA3,2.535481522133306e-54,-0.27101426373191684,0.179,0.468,3.9984543604042234e-50
HSPC,ATP5MC1,7.257442300459328e-54,-0.3552362558027756,0.425,0.725,1.144498650782436e-49
HSPC,ATP6V0E1,1.0389352416099936e-53,-0.3076686290953887,0.26,0.559,1.6384008760189598e-49
HSPC,PDCD6,1.3741551253930919e-53,-0.2968674538273067,0.322,0.639,2.167042632744906e-49
HSPC,NDUFA12,5.795550419592342e-53,-0.3041000363140388,0.343,0.655,9.139583011697123e-49
HSPC,PPP1R14B,6.298299690067911e-53,-0.3512534615858358,0.54,0.813,9.932418611237096e-49
HSPC,AC103591.3,7.678025679396418e-53,0.6049550143695908,0.584,0.365,1.210824649640815e-48
HSPC,ARF5,1.0558487090876869e-52,-0.27309785635607664,0.267,0.573,1.665073414231282e-48
HSPC,STOML2,1.062559273230464e-52,-0.3044877214081118,0.327,0.632,1.675655973884442e-48
HSPC,HIPK1,1.348524442698236e-52,0.4829200518469441,0.624,0.436,2.126623046135118e-48
HSPC,MRPL11,1.4707363778960892e-52,-0.2955689819968158,0.306,0.612,2.3193512679421327e-48
HSPC,HMGN2,2.9659035148948178e-52,-0.3213357369952483,0.792,0.957,4.6772298429891273e-48
HSPC,PRELID1,3.6877795285032295e-52,-0.3255372869651514,0.39,0.699,5.815628316449593e-48
HSPC,NDUFB6,4.709599294905448e-52,-0.28052057448506956,0.25,0.562,7.427038088065892e-48
HSPC,CCT5,6.453194881535611e-52,-0.32593596745179615,0.334,0.647,1.0176688328181658e-47
HSPC,SRSF9,6.50100960005318e-52,-0.31508279987533183,0.613,0.871,1.0252092139283865e-47
HSPC,CXCL8,9.286976585553702e-52,0.5435570276868348,0.356,0.066,1.4645562075418187e-47
HSPC,PTRHD1,1.1209223512797017e-51,-0.2700939722353952,0.265,0.582,1.7676945479680897e-47
HSPC,NENF,1.1814460530448716e-51,-0.3153769110210749,0.444,0.756,1.8631404256517625e-47
HSPC,HNRNPF,1.350180957203892e-51,-0.3365357838932512,0.38,0.668,2.1292353695105378e-47
HSPC,PHB2,1.8858792995510363e-51,-0.3159629947458126,0.491,0.776,2.9740316553919843e-47
HSPC,TXN2,2.691236574854893e-51,-0.2871751891415561,0.303,0.616,4.244080078546166e-47
HSPC,SNRPD1,5.602499871084341e-51,-0.33142189729047855,0.542,0.824,8.835142296700006e-47
HSPC,SPAG9,5.72081916453311e-51,0.4429910213274537,0.657,0.478,9.021731822468714e-47
HSPC,CCDC85B,9.659315275550702e-51,-0.3208912557395749,0.433,0.745,1.5232740189543457e-46
HSPC,EID1,1.2557365100592708e-50,-0.31202827220414164,0.647,0.915,1.98029647636347e-46
HSPC,MIF,1.4578498308597447e-50,-0.2839807161828838,0.821,0.969,2.2990291832658173e-46
HSPC,VDAC1,1.5050268242717685e-50,-0.31656698662562477,0.416,0.726,2.373427301876579e-46
HSPC,METTL5,1.9983537019528107e-50,-0.26385945874839123,0.233,0.531,3.1514037879795824e-46
HSPC,C9orf16,2.962185672794407e-50,-0.3196705838760393,0.529,0.844,4.67136680599678e-46
HSPC,FIS1,4.452128700080234e-50,-0.30842484133742976,0.454,0.756,7.02100696002653e-46
HSPC,RTRAF,6.816642539608863e-50,-0.29571614165293325,0.644,0.894,1.0749845284963178e-45
HSPC,PGLS,7.224910604472035e-50,-0.31399843299784624,0.476,0.768,1.13936840232524e-45
HSPC,MRPS34,7.488901971459729e-50,-0.3121636717277893,0.277,0.563,1.1809998408991993e-45
HSPC,ABRACL,7.556212641772213e-50,-0.3135938267327675,0.408,0.719,1.1916147336074779e-45
HSPC,SPCS2,8.807110148698152e-50,-0.3194891683812176,0.398,0.697,1.3888812704496985e-45
HSPC,SEC11A,4.781833314682005e-49,-0.3107280673588674,0.465,0.749,7.540951137253521e-45
HSPC,TMPO,1.9971127523020532e-48,-0.3162634141003946,0.278,0.574,3.149446810380338e-44
HSPC,NME4,2.0897836268961234e-48,-0.3101074450317455,0.405,0.712,3.295588779615187e-44
HSPC,HBD,3.0888170280615506e-48,-0.3228131979339649,0.057,0.244,4.871064453253065e-44
HSPC,ETFB,3.312161895240062e-48,-0.2832790993608569,0.338,0.653,5.223279308793577e-44
HSPC,PPP1CC,3.95759383868448e-48,-0.2793473016412025,0.317,0.626,6.241125483605425e-44
HSPC,ARPC3,5.878063687239915e-48,-0.2916498601420665,0.73,0.929,9.269706434777346e-44
HSPC,LSM5,5.893943141926446e-48,-0.30394499365504024,0.441,0.752,9.294748334818005e-44
HSPC,RBM3,5.922036570893352e-48,-0.2916721208277582,0.729,0.934,9.339051672298815e-44
HSPC,AFF4,6.03900711616736e-48,0.41702309131180204,0.619,0.433,9.523514222195927e-44
HSPC,TXN,7.64386017345014e-48,-0.3033434308597187,0.722,0.936,1.2054367493530871e-43
HSPC,TRAPPC1,9.115407653682053e-48,-0.2923308720146073,0.345,0.649,1.4374997869856597e-43
HSPC,ECH1,1.8129056703685622e-47,-0.2929431457226402,0.357,0.659,2.8589522421712225e-43
HSPC,GMPS,1.895783601510144e-47,-0.26502803852572226,0.27,0.567,2.9896507395814973e-43
HSPC,LSM4,2.1630867398081707e-47,-0.3190573388763219,0.392,0.668,3.4111877886774854e-43
HSPC,SMDT1,2.316631093546391e-47,-0.31898009517156034,0.454,0.749,3.653327234522658e-43
HSPC,AL157895.1,2.808678861778547e-47,-0.28037398641565275,0.072,0.266,4.4292865650247686e-43
HSPC,NDUFS8,8.234129960018506e-47,-0.2934792078435905,0.384,0.685,1.2985222946949184e-42
HSPC,TYROBP,8.698421645304126e-47,0.47356868852472,0.463,0.198,1.3717410934644608e-42
HSPC,BRK1,1.0797793510795067e-46,-0.294978813954369,0.473,0.776,1.702812036652382e-42
HSPC,IL1B,1.0857029788837277e-46,-0.25283385960775434,0.098,0.313,1.7121535976996385e-42
HSPC,DCTN3,1.150244344578855e-46,-0.27162575164378155,0.325,0.632,1.8139353314008542e-42
HSPC,TLE4,1.1932374720956788e-46,0.449320084722061,0.611,0.408,1.8817354934948855e-42
HSPC,SRP9,1.785702289863807e-46,-0.2981703396895381,0.484,0.763,2.816052511115224e-42
HSPC,CHCHD2,1.8071658736921287e-46,-0.2695754073047618,0.788,0.957,2.8499005828124868e-42
HSPC,DGUOK,3.212213628293732e-46,-0.2522797011993638,0.242,0.533,5.065660891819216e-42
HSPC,NDUFB8,3.885864616267791e-46,-0.2987018951463848,0.499,0.791,6.128008499854307e-42
HSPC,ATP5PF,6.622313899943415e-46,-0.29876130872275874,0.633,0.889,1.0443389020210765e-41
HSPC,RNF130,6.714020504912474e-46,-0.3302821567414522,0.492,0.753,1.0588010336246972e-41
HSPC,TMBIM4,7.074368042145589e-46,-0.29635417633804484,0.426,0.731,1.1156278402463595e-41
HSPC,ARL6IP5,9.61789799752355e-46,-0.2987415772487135,0.414,0.711,1.5167425142094638e-41
HSPC,BCLAF1,9.663586140666322e-46,0.28699141053106336,0.874,0.826,1.523947534383079e-41
HSPC,DNAJB6,1.4986042013213918e-45,0.3020779962963731,0.827,0.775,2.363298825483835e-41
HSPC,SERTAD2,1.590495314896711e-45,0.40528848929561145,0.519,0.284,2.508211111592113e-41
HSPC,SNRPE,1.9946216203905795e-45,-0.30397534929801806,0.586,0.843,3.145518295355944e-41
HSPC,TIMM13,3.902798633074644e-45,-0.2975934740709477,0.488,0.771,6.154713444358713e-41
HSPC,SELENOH,5.522373523103129e-45,-0.29886421505171545,0.618,0.863,8.708783045933635e-41
HSPC,LAMTOR1,7.304569179806467e-45,-0.30080155409664777,0.477,0.757,1.1519305596554798e-40
HSPC,NDUFC2,1.2964882937908512e-44,-0.30914521240251713,0.505,0.771,2.0445620393081725e-40
HSPC,NDUFV2,1.3539412573625832e-44,-0.2915222017618728,0.392,0.68,2.1351653628607936e-40
HSPC,HLA-DPB1,2.162513345291412e-44,-0.3530223799913599,0.461,0.771,3.4102835455245565e-40
HSPC,NDUFB10,3.947610799643352e-44,-0.2862121666146502,0.486,0.784,6.225382231037566e-40
HSPC,ZNF207,5.602899590237915e-44,0.3220071705775791,0.791,0.737,8.835772653805192e-40
HSPC,ESD,6.481192326416844e-44,-0.289688205066412,0.448,0.745,1.0220840298759364e-39
HSPC,UQCR10,6.634610626836452e-44,-0.2994962406249664,0.473,0.779,1.0462780958521085e-39
HSPC,CCT7,9.107898197916584e-44,-0.28527583236943327,0.37,0.654,1.4363155458114453e-39
HSPC,PSMD8,1.0397689972899705e-43,-0.27387960651125964,0.417,0.715,1.6397157087262834e-39
HSPC,PSMD4,1.569208962296492e-43,-0.256854346969627,0.289,0.581,2.4746425335415678e-39
HSPC,NDUFB5,1.8254446788697823e-43,-0.27293406544781057,0.371,0.68,2.8787262585776465e-39
HSPC,VDAC3,2.497937578341169e-43,-0.27294593809575046,0.347,0.638,3.939247561044023e-39
HSPC,CACYBP,2.6297397943263043e-43,-0.2726544400835705,0.341,0.647,4.147099655652582e-39
HSPC,PSMA2,2.931165980889273e-43,-0.29560559899376837,0.54,0.815,4.622448751862383e-39
HSPC,RBX1,3.820387474082575e-43,-0.2805536645787988,0.41,0.696,6.024751046628221e-39
HSPC,MRPL16,6.46307191066176e-43,-0.2518566571213505,0.261,0.537,1.0192264403113596e-38
HSPC,MT-ND4L,8.769119770475147e-43,0.2969069115469547,0.906,0.853,1.3828901878039308e-38
HSPC,SYPL1,1.0316625278616122e-42,-0.2957041175957891,0.435,0.73,1.6269318064377625e-38
HSPC,SLC39A3,1.367071513048934e-42,-0.2639142020166482,0.257,0.533,2.155871776078169e-38
HSPC,GABPB1-AS1,2.5108612165932143e-42,0.374359834253265,0.746,0.608,3.959628138567499e-38
HSPC,PSMA5,2.5140913987399246e-42,-0.27351952613704517,0.324,0.602,3.964722135812861e-38
HSPC,IFI6,2.8284149302326126e-42,0.6594488301206778,0.483,0.274,4.46041034497683e-38
HSPC,MPC2,3.397237104428159e-42,-0.32389454526849426,0.447,0.696,5.357442913683207e-38
HSPC,ZNF22,3.90443392432031e-42,-0.28063948876723793,0.412,0.701,6.15729229865313e-38
HSPC,CCT2,4.799959028451406e-42,-0.2964312979524354,0.539,0.783,7.569535387867867e-38
HSPC,HIST1H1E,5.6718610477352336e-42,0.42947255879896606,0.733,0.632,8.944524872278463e-38
HSPC,IRGQ,1.0897704645477078e-41,0.3475969036634793,0.354,0.113,1.718568022591735e-37
HSPC,CCT6A,1.3036772477322442e-41,-0.28141075540285654,0.482,0.758,2.055899019673749e-37
HSPC,PSMC5,1.3289249999334846e-41,-0.26978484436018446,0.38,0.669,2.095714724895105e-37
HSPC,SOD1,1.5321070434347352e-41,-0.28951290589341905,0.607,0.87,2.4161328074965775e-37
HSPC,HIF1A,1.7102481236365506e-41,0.3885654479412827,0.652,0.498,2.69706129097484e-37
HSPC,SRM,1.735092369302248e-41,-0.2810803633235305,0.333,0.612,2.736240666389645e-37
HSPC,SNHG9,2.0581869783742798e-41,0.3888622219171466,0.496,0.285,3.245760864896239e-37
HSPC,PSMB1,2.446692722430937e-41,-0.27481762927429465,0.64,0.864,3.858434423273588e-37
HSPC,IDH2,2.583924440565077e-41,-0.2786557100607357,0.349,0.63,4.0748488427711264e-37
HSPC,NME1,3.9167728330723676e-41,-0.2972933940756857,0.376,0.643,6.176750757755124e-37
HSPC,APEX1,4.713361993086994e-41,-0.2825786824796389,0.62,0.883,7.432971863098189e-37
HSPC,ATP5F1D,5.378067262931683e-41,-0.27814932747437693,0.658,0.898,8.481212073643265e-37
HSPC,NKTR,5.392851807779277e-41,0.32366654487066016,0.814,0.773,8.504527300867919e-37
HSPC,TOMM22,6.765539456490827e-41,-0.2717835470679934,0.389,0.666,1.0669255722886035e-36
HSPC,SCCPDH,8.081954952334305e-41,-0.25648546407356654,0.341,0.619,1.2745242959831198e-36
HSPC,GNG5,9.758055117926346e-41,-0.2860663665189791,0.572,0.829,1.5388452920969848e-36
HSPC,ATF3,9.975371376165008e-41,0.4006636039430578,0.387,0.144,1.5731160660212218e-36
HSPC,LDHA,1.241030805695733e-40,-0.3089967307116086,0.615,0.87,1.957105580582171e-36
HSPC,PCNA,1.9500701826503935e-40,-0.27645174940862893,0.186,0.427,3.0752606780396706e-36
HSPC,CYLD,2.1673815894240957e-40,0.3853022610543844,0.602,0.411,3.417960766521799e-36
HSPC,SREK1,3.7889646994229165e-40,0.3569078608786209,0.728,0.639,5.975197330989939e-36
HSPC,MPO,4.671641405563977e-40,0.6719506585529107,0.516,0.247,7.367178496574392e-36
HSPC,PSIP1,5.211952644153409e-40,-0.2843386675032621,0.519,0.813,8.219249319829925e-36
HSPC,RANBP1,1.2275647683998502e-39,-0.31158030137279547,0.489,0.729,1.9358696397665636e-35
HSPC,HIST1H4C,1.6103554806776642e-39,-0.3381738124418612,0.604,0.822,2.5395305930286766e-35
HSPC,RNMT,1.6639087990442138e-39,0.32588147858217065,0.735,0.657,2.6239841760927254e-35
HSPC,MTRNR2L8,3.114247823633031e-39,0.36449139782368356,0.395,0.16,4.91116881786929e-35
HSPC,HSPD1,4.145662026666596e-39,-0.2829510458772272,0.683,0.874,6.537709016053222e-35
HSPC,HSPE1,4.242065528552371e-39,-0.29750237616470865,0.465,0.723,6.689737338527089e-35
HSPC,CXCL2,4.481517850751763e-39,0.38366505054437205,0.267,0.045,7.067353650635531e-35
HSPC,PFN1,4.985465396141819e-39,-0.26093774576723994,0.778,0.94,7.862078929715649e-35
HSPC,PAICS,5.411917707064084e-39,-0.25270243338157633,0.304,0.578,8.53459422404006e-35
HSPC,OLA1,5.5006002328199164e-39,-0.2731994431735404,0.431,0.714,8.674446567157008e-35
HSPC,NASP,9.313163475418128e-39,-0.3095667666573707,0.497,0.769,1.4686858800734389e-34
HSPC,SSR2,1.1064714056781559e-38,-0.2773680535161158,0.604,0.87,1.7449054067544519e-34
HSPC,NDUFA4,1.222242290137978e-38,-0.27484942669038115,0.719,0.942,1.927476091547591e-34
HSPC,NDUFA11,1.3521063907329248e-38,-0.27011060955979505,0.607,0.851,2.132271778185822e-34
HSPC,BANF1,1.3796895400742458e-38,-0.27841193032880496,0.398,0.68,2.1757704046970856e-34
HSPC,HADHA,2.7116866688086925e-38,-0.27306183434430675,0.562,0.844,4.276329876711308e-34
HSPC,UROD,2.8250086264817557e-38,-0.274140024771346,0.242,0.48,4.4550386039617286e-34
HSPC,SPCS1,3.71647996398203e-38,-0.27534429849616593,0.535,0.801,5.8608889031996615e-34
HSPC,PDIA6,5.662880057813574e-38,-0.29810036260996675,0.498,0.775,8.930361851172006e-34
HSPC,ATP5IF1,6.426594320051949e-38,-0.28390955784836724,0.549,0.791,1.0134739242721924e-33
HSPC,CRNDE,8.211018935675511e-38,0.354659536856144,0.325,0.102,1.2948776861560282e-33
HSPC,TLN1,8.566612805087665e-38,-0.2773043927427641,0.465,0.754,1.3509548393623247e-33
HSPC,MPST,8.591487668190293e-38,-0.2541536273929068,0.233,0.478,1.3548776052736093e-33
HSPC,CALM2,2.302580205938781e-37,-0.266902276898382,0.711,0.91,3.631168984765458e-33
HSPC,HSPA8,4.937389402275352e-37,-0.31183905693867164,0.503,0.727,7.78626308738823e-33
HSPC,DDIT3,5.532276544685954e-37,0.3785169801010446,0.453,0.233,8.72440011096975e-33
HSPC,TRA2A,5.615277967255736e-37,0.34316571141794683,0.66,0.516,8.855293354362295e-33
HSPC,ATP5F1A,7.989159438630231e-37,-0.2638120118799543,0.602,0.847,1.2598904434719876e-32
HSPC,TUBA1B,9.128224630966628e-37,-0.3281387199723147,0.695,0.877,1.4395210243034372e-32
HSPC,MBNL1,1.051993305642168e-36,0.2996813063051509,0.829,0.805,1.6589934429976988e-32
HSPC,MAP2K2,1.4678917489549736e-36,-0.25304177785733206,0.346,0.613,2.3148652881019934e-32
HSPC,PTGER4,2.1288767790474008e-36,0.4502891004896661,0.415,0.194,3.357238680557751e-32
HSPC,NFKBIA,2.6615133496838197e-36,0.37241056980211984,0.734,0.597,4.1972065524513835e-32
HSPC,MDH2,4.6649580441542135e-36,-0.2564915756582893,0.45,0.72,7.356638835631194e-32
HSPC,NEDD8,1.2993601991789937e-35,-0.2660961305171865,0.554,0.802,2.0490910341052733e-31
HSPC,COPE,1.5553239710066593e-35,-0.260691143553734,0.493,0.758,2.4527459022775016e-31
HSPC,RSRC2,2.2106697345977044e-35,0.2934619699375247,0.76,0.703,3.4862261714605796e-31
HSPC,PRMT1,2.885740711393104e-35,-0.2595055848775161,0.405,0.666,4.550813101866925e-31
HSPC,TENT5A,1.021594046060133e-34,0.6566388706559969,0.499,0.319,1.6110538106368296e-30
HSPC,OAZ1,1.0640105077793183e-34,-0.2620592784129001,0.761,0.929,1.6779445707679848e-30
HSPC,ATF4,1.3427265678902247e-34,0.3191927299527253,0.717,0.646,2.1174797975628842e-30
HSPC,DENND3,1.9114372585844304e-34,0.3312750398319334,0.373,0.161,3.0143365567876468e-30
HSPC,PRPF4B,1.9539088306824868e-34,0.34639879870029855,0.738,0.674,3.0813142259862816e-30
HSPC,EIF3F,2.455263070837074e-34,-0.2552278019678058,0.693,0.913,3.8719498627100654e-30
HSPC,HMGB2,1.0517136886336123e-33,-0.3042614183436584,0.591,0.815,1.6585524869752066e-29
HSPC,CUTA,1.1121020912231939e-33,-0.25695306385983696,0.56,0.805,1.7537849978589766e-29
HSPC,SEC61B,1.314936815486333e-33,-0.2650750426847953,0.687,0.886,2.073655358021947e-29
HSPC,HIST2H2BE,2.439236184399275e-33,0.3357228046758648,0.315,0.102,3.8466754627976565e-29
HSPC,NDUFS6,3.029166389776152e-33,-0.2559605950878876,0.456,0.715,4.7769953966769917e-29
HSPC,PLCG2,5.034622055653318e-33,0.4931677149396341,0.477,0.308,7.939598981765281e-29
HSPC,RNF10,5.5581871847626926e-33,0.35344595476245505,0.551,0.399,8.765261190370766e-29
HSPC,CALM1,7.713609684411703e-33,-0.27992486662503446,0.577,0.805,1.2164362472317256e-28
HSPC,SF3B6,1.5139166945055204e-32,-0.2502072899065091,0.592,0.837,2.3874466272352055e-28
HSPC,CHD1,1.5361742692677703e-32,0.346157523809172,0.655,0.571,2.422546822635274e-28
HSPC,ADGRE5,1.629602336960309e-32,0.367873847921848,0.389,0.18,2.569882885386407e-28
HSPC,IQGAP2,1.888285359712377e-32,-0.25959162059926655,0.413,0.678,2.9778260122664187e-28
HSPC,MIDN,2.0299961119296963e-32,0.36788248993217854,0.505,0.342,3.201303868513131e-28
HSPC,MDM4,2.2434816363261112e-32,0.3104008311687966,0.716,0.65,3.537970540486277e-28
HSPC,YTHDC1,2.3705746090393577e-32,0.31964319082588377,0.689,0.602,3.7383961584550674e-28
HSPC,MCL1,2.4234388765799253e-32,0.35202730877983834,0.748,0.685,3.8217631083665424e-28
HSPC,UXT,2.998296498996102e-32,-0.2532134938793903,0.654,0.889,4.728313578916852e-28
HSPC,BLVRB,3.910332491889397e-32,-0.33034667853615707,0.261,0.463,6.1665943397095785e-28
HSPC,HLA-DPA1,6.689485606624096e-32,-0.30621336720174364,0.53,0.779,1.0549318801646198e-27
HSPC,SRSF7,1.1364937821045495e-31,-0.2552961356029917,0.577,0.824,1.7922506943788746e-27
HSPC,EGFL7,1.3009596295262064e-31,-0.2647743051844025,0.413,0.692,2.0516133357628276e-27
